business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Bar/Beer,Customer Service/Atmosphere,Burger/Fries,Chicken/Ribs/Sandwich,Brunch/Eggs,Order/Waiting Time
Cw4CAZ3t7X1S-0svpc4YWQ,Hudson Kitchen,Toronto,Little Italy,43.6518348,-79.4084137,american,2.0,4.160714285714286,0.09836014176441621,0.21723008500691457,0.010355123760422275,0.04987423282076962,0.20806950539695904,0.41611091125051825
D3jaTcBrVy7FdOzZwRbgDw,Swiss Chalet Rotisserie & Grill,Toronto,,43.7905653,-79.3918694,american,2.0,3.6875,0.13039558444452115,0.2216460051469455,0.0661604305056599,0.33247207587442357,0.014398812026717193,0.23492709200173267
DQbbE26lEFq4rEFSaEEhRg,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.8001625,-79.1984323,american,2.0,3.0,0.13020816055146037,0.08097477820714884,0.01944144417963082,0.27948557253263806,0.08580126385373886,0.404088780675383
DSKIdpJY_XCL_QMp1bpIrg,Local 4 Restaurant,Toronto,Church-Wellesley Village,43.66597,-79.38432399999999,american,3.0,3.3333333333333335,0.30206117524751214,0.3298492281280157,0.05609556369949422,0.09045057150085196,0.023993966247631605,0.1975494951764943
DV341cpTqEDdT3_iST3Sgw,3 Eggs All Day Pub & Grill,Toronto,,43.7005187,-79.42846329999999,american,2.0,3.0,0.06686347163692417,0.26977415430569346,0.0004996820322533672,0.11136693269078983,0.3070306749497316,0.2444650843846076
D_Oa6N0aTUUE0eoAwRHFtg,Bistro Bela,Toronto,Roncesvalles,43.650098,-79.4502209,american,,3.3333333333333335,0.21204754516592958,0.1193945063082938,0.5393892229838406,0.020733436981080267,0.0,0.10843528856085577
DbzavCeQ6UJKDVN6LSoheA,Liberty Bistro,Toronto,Liberty Village,43.6381661,-79.4207992,american,,4.0,0.18416946618490954,0.26481284110232833,0.1383369510654853,0.06884551755701461,0.23429906141240378,0.10953616267785846
DbzavCeQ6UJKDVN6LSoheA,Liberty Bistro,Toronto,Liberty Village,43.6381661,-79.4207992,american,,4.0,0.18416946618490954,0.26481284110232833,0.1383369510654853,0.06884551755701461,0.23429906141240378,0.10953616267785846
Dgzrb9DTWozUcYOe4L9_FQ,Squirly's,Toronto,Niagara,43.6460948,-79.4088935,american,2.0,3.810810810810811,0.4520308955195956,0.2612127769899894,0.02217195978336433,0.09472412775178628,0.04607043498589637,0.12378980496936814
Dj-SKw-awL_g7rHgCbCOew,Popeyes Louisiana Kitchen,Toronto,Greektown,43.678239700000006,-79.3482024,american,1.0,5.0,0.18520945608910536,0.15613383907878425,0.0,0.5686885397925889,0.0003735569984179702,0.08959460804110345
Dv0OHpQSL4hOGl2KAEVvlA,Jack Astor's Bar & Grill,Toronto,Downtown Core,43.645396999999996,-79.3839517,american,2.0,3.4966442953020134,0.38386575844336995,0.19986875306808888,0.1055037832005679,0.1009718510095076,0.023325103431011775,0.18646475084745412
DxzF-hwT3OibWv12hGdkuw,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.7458273086,-79.2890008893,american,2.0,2.4285714285714284,0.10427796796628597,0.06988693757681937,0.10060647181768807,0.4088213275762013,0.027716282191371882,0.2886910128716335
E58e6-o5SVlyaIRLVlOeCg,North 44 Restaurant,Toronto,Yonge and Eglinton,43.7130265,-79.39927970000001,american,4.0,4.121212121212121,0.07789473598967026,0.26894546541528497,0.00975877842519429,0.03589978137287014,0.017331244620224857,0.5901699941767553
EEu0F38DozQCmhDkh9g6cw,The Mill,Toronto,,43.7416624,-79.3181436,american,,4.0,0.08565370378532597,0.6262496618694698,0.14492925980114424,0.028725551442158232,0.013564028290337107,0.10087779481156454
EKnU3om0PXGdkWfGnTM9Zw,Rosebud,Toronto,Niagara,43.646968900000005,-79.4046574,american,3.0,3.75,0.19943412775073016,0.10791002409361589,0.004783827324005761,0.020267315438379348,0.07447192651739101,0.5931327788758779
E_cMkVDGE4jpL_ixIxJXUw,I Went To Philly,Toronto,,43.699671601800006,-79.4311594677,american,2.0,3.5384615384615383,0.15779515666562863,0.09072343391009277,0.1539727444910023,0.25432480233732446,0.06157020829301837,0.2816136543029335
EgrW38gqGcNH2tKdRd_XZQ,Fred's Not Here,Toronto,Entertainment District,43.646116299999996,-79.39079670000001,american,3.0,3.343065693430657,0.06882610876920925,0.16073512338545579,0.03855376673137398,0.052366698546028746,0.01626153508694066,0.6632567674809916
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,american,3.0,3.125,0.3618075888499774,0.3125819517258585,0.002566210183448808,0.01418495708317319,0.04678322181730892,0.2620760703402332
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,italian,3.0,3.125,0.3618075888499774,0.3125819517258585,0.002566210183448808,0.01418495708317319,0.04678322181730892,0.2620760703402332
EqNtK4J5CHYQee-qX-WxRQ,Frog and the Crown,Toronto,,43.722377273,-79.3030248955,american,2.0,4.6,0.1594284471619516,0.3194971163678634,0.039406597506752475,0.23180233539875356,0.021323948537189278,0.2285415550274897
EwoQiXlVP868y7j2lP46vQ,Loch & Quay,Toronto,Harbourfront,43.638430799999995,-79.3906356,american,2.0,4.761904761904762,0.13575053638220252,0.2682516721326098,0.21665150484125076,0.12302197432287096,0.04805421424979036,0.20827009807127575
Fn20yKQ2Flzt0vuM5xPYvA,Lucien Restaurant,Toronto,St. Lawrence,43.64850628560001,-79.3751491236,american,4.0,3.58,0.07433878543426077,0.20818723353221064,0.0143938595602151,0.05020127966713224,0.017756759861612702,0.6351220819445687
G-cbWSrIddcCFUZqRdKvCA,The Corner Place,Toronto,St. Lawrence,43.6496625,-79.3715411,american,2.0,3.864406779661017,0.27670358568553116,0.2695870917754331,0.045604707804156895,0.11581391666903973,0.15416623971962928,0.13812445834620982
GE0OgaPz42hvKuSLKo42WQ,Richtree Market Restaurants,Toronto,St. Lawrence,43.6475443,-79.3773804,american,2.0,3.2,0.29121097181292116,0.15926710939279412,0.056639033908279256,0.03248723762108705,0.12246903634370913,0.33792661092120924
GEw0gKy93o1Jje2WxApL9g,Harvey's,Toronto,,43.715381,-79.4553141,american,1.0,3.7142857142857144,0.1957558115037012,0.24908469031414518,0.2525015581503209,0.007316649070766124,0.07822870804939842,0.21711258291166824
GKEl7LNGUqJiQWNQ0vpH8Q,Milestones Restaurants,Toronto,Scarborough,43.776692600000004,-79.2591642,american,2.0,3.1666666666666665,0.15993784271908326,0.14640546536934856,0.07849770793686849,0.07018690719621966,0.08119136110243245,0.4637807156760477
GLKVAHzymmr3rjDp7vE1WQ,Swiss Chalet Rotisserie & Grill,Toronto,,43.7475448574,-79.40731287,american,2.0,2.875,0.08689896848115727,0.14429165810622668,0.03675172254320477,0.4196202822899419,0.03477705819467051,0.27766031038479877
GQSmxqRi_s9U9qd5gHLKAw,Duke's Refresher + Bar,Toronto,Downtown Core,43.6590440287,-79.3830707247,american,2.0,4.030534351145038,0.37860107947434724,0.2667033315613373,0.08514325793457751,0.14088024486792894,0.02841106281690529,0.10026102334490353
GRTKpAPV523YqJpD3g4VOg,Alleycatz Restaurant Jazz Bar,Toronto,Yonge and Eglinton,43.7103811,-79.39851,american,2.0,2.764705882352941,0.3293378206993652,0.19846594140267124,0.01016755604352367,0.048677898311140395,0.012226437242003261,0.40112434630129623
Gbj5eesDWGgjqhjDX-Rjjg,KFC,Toronto,Alexandra Park,43.6482047,-79.3998954,american,1.0,1.5,0.060252343803121,0.0,0.4223317670888265,0.4989251302694363,0.0,0.018490758838616252
GqSA5t_OD1uxDZMwVLpoXA,Marben,Toronto,,43.6435886,-79.3985027,american,3.0,3.7954545454545454,0.09554160758822926,0.22033196727596205,0.19933147174571,0.04104818819310182,0.10467150595232079,0.33907525924467613
Gt-T8XbgbvFw5KeLpmnSLg,Hard Rock Cafe,Toronto,Downtown Core,43.655649700000005,-79.380301,american,2.0,3.3617021276595747,0.2215775109418101,0.25922075306465453,0.11959232801620616,0.08161805383061392,0.05816346322884007,0.2598278909178753
GtE6tgTAYGtnxJohmpukRw,Southside Louie's,Toronto,Little Italy,43.6552566,-79.41328659999999,american,2.0,3.5555555555555554,0.5219383089448182,0.20744158877194863,0.0534112809136051,0.13876231609345543,0.0197293374003468,0.05871716787582574
GzF4lVSh61sayvwVMp8RmA,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.740597221899996,-79.2327468167,american,2.0,4.666666666666667,0.16652904933993753,0.4003915246397936,0.007507057150559398,0.23127054404794012,0.04813533508747464,0.14616648973429472
H5M7VSequiTztXXdQLcEEQ,Johnny Rockets,Toronto,The Junction,43.6655283,-79.4742022,american,2.0,3.391304347826087,0.1490904345813145,0.2025053253259549,0.42604709105324196,0.030275370728776715,0.04486640356329303,0.14721537474741878
H6DatYLpe0lYdYb37JpMyA,The Abbey Bar & Grill,Toronto,Dufferin Grove,43.6530612,-79.4279396,american,2.0,1.8571428571428572,0.6061642576429305,0.1031317769354797,0.029278617894174595,0.07713653916845867,0.018254251043439397,0.16603455731551703
HAnPo3pHgCnw8pNxJZtH-g,Jack Astor's Bar & Grill,Toronto,,43.67109779999999,-79.38606300000001,american,2.0,3.4727272727272727,0.30942683986693165,0.17410779243278732,0.1235872947249377,0.144950905399277,0.019812103407619127,0.22811506416844726
Hc7tNpMVe-SIsLaUbNvtTw,Kultura,Toronto,Corktown,43.6505004,-79.371493,american,3.0,3.3333333333333335,0.14916681505945673,0.1830161699777053,0.013105842500192729,0.10296801117371496,0.01721908945543282,0.5345240718334975
HdcgC-etrewgDnJCPntC5g,Grace,Toronto,Little Italy,43.6558082,-79.4099046,american,3.0,3.9722222222222223,0.09207338651433132,0.18048902906723924,0.004331867656057249,0.04447794495703562,0.05131607344812969,0.6273116983572069
HyN6Aj7xcGnIewNwaUko_g,OddFellows,Toronto,West Queen West,43.6447213,-79.416234,american,2.0,3.72,0.2876041506043583,0.1934306034117518,0.05561350586780039,0.04060278081395243,0.15694582584009076,0.2658031334620464
I3lHQQ7CbN75JJCkkAqphQ,Stonegrill On Winchester,Toronto,Cabbagetown,43.6659893,-79.3679801,american,3.0,2.6153846153846154,0.1776389863243068,0.12599284581981224,0.044913744816533305,0.07653979180969082,0.008293464440934626,0.5666211667887223
INJ-1LC57mpAsNspyb3CfA,St. Louis Bar & Grill,Toronto,,43.701558899999995,-79.3976304,american,2.0,3.515151515151515,0.5312198968235169,0.17043942076189755,0.09102577708186893,0.13300523274542622,0.01630314818696621,0.05800652440032431
INs0jjQdgfRG83M5FfaYIw,Love Chix,Toronto,Financial District,43.650291100000004,-79.3839517,american,,3.75,0.023423932796209454,0.17316872278622053,0.010216348615785464,0.6663790441449957,0.015154172511042103,0.11165777914574666
IVjtjke9NC9jukMMjWXRww,Lolita's Lust,Toronto,Greektown,43.6780471,-79.3487085,american,3.0,4.0,0.1934261032090125,0.4635163676004894,0.02057586079961635,0.017725175520705922,0.03416679707249194,0.27058969579768377
Iojwvqi475VZ7n27LGfnBw,The Cure,Toronto,Brockton Village,43.6497245738,-79.4315845899,american,2.0,4.08,0.146981086303418,0.1556263176262268,0.03470642370299452,0.27314225393984154,0.1755691252393547,0.2139747931881645
J9SdJg4aYz9-aRksSlApaA,The Henhouse,Toronto,Brockton Village,43.649884487200005,-79.4330848879,american,1.0,3.8125,0.35369453545371665,0.21678426620766422,0.016307900114913954,0.024723372060476822,0.3074136799316742,0.08107624623155411
JBR0V2uvYNjHPbW3bD61LQ,Watan Pizza and Grill,Toronto,,43.7078608298,-79.3433636427,american,,4.75,0.25094700421737876,0.2300832312079012,0.05782401904337546,0.2116313607040649,0.1073097981290855,0.14220458669819416
JMiaNitMzMbJm6Kh0RbT5A,Canoe,Toronto,Financial District,43.646954,-79.382159,american,4.0,4.260617760617761,0.06364155390155639,0.3108069091021773,0.004575477620547178,0.019385342775760508,0.012864053887280177,0.5887266627126784
JOf872M0OWxX18qp9fTfAQ,America,Toronto,Downtown Core,43.6495049,-79.3799351,american,3.0,3.639344262295082,0.12688429237177123,0.19885289356822283,0.021005351832203947,0.08438956210217168,0.054065519325373734,0.5148023808002566
J_PAsINZhwL6J9aV2CZrfw,J&C Bistro - The Bistro on Jane,Toronto,,43.6633583,-79.4902134,american,2.0,4.666666666666667,0.05061964573948737,0.1737620441690387,0.45854989151511827,0.028097834752541462,0.10374299027676219,0.18522759354705212
Jm_bARKbaZyzoxatBrmZPQ,Chadwick's,Toronto,The Annex,43.673524,-79.4118708,american,2.0,4.214285714285714,0.09139173344565811,0.23269194648486483,0.03388238497292344,0.0899711816710786,0.4006755897756382,0.15138716364983687
K12EYif4vVDBno8S5RaWMQ,Mars Food,Toronto,,43.656724700000005,-79.4072254,american,1.0,3.4166666666666665,0.18228147806564515,0.120202340520221,0.08390430324644106,0.045997425463815314,0.43787911736149754,0.1297353353423799
KPsRJrK0totR-_QRVsC0fg,Bar Oak,Toronto,Greektown,43.677841,-79.3486747,american,3.0,3.5454545454545454,0.31075198276467036,0.17917887281446473,0.006281527422253403,0.04561778498590978,0.012392431475120725,0.445777400537581
KT2E2HQtb0HA0zsjbVp2BQ,STK Toronto,Toronto,Yorkville,43.6703999,-79.3946157,american,4.0,3.5789473684210527,0.17640918521321244,0.3009152085066289,0.03466350008680169,0.038434900919543,0.02129584068366656,0.4282813645901473
Ko-GLxKpNikHBABYhEtUjg,Topham Corner,Toronto,,43.708389200000006,-79.3104578,american,2.0,4.4,0.0911658335945229,0.41558395650473384,0.04994579863594351,0.10836853294317345,0.20551140942096302,0.12942446890066323
Kpp1-MeFvYMhAKskp-Ke1Q,The Goodman Pub & Kitchen,Toronto,Harbourfront,43.6391041993,-79.38024627829999,american,2.0,3.21875,0.17646612506390175,0.2693168052558445,0.1650046964385166,0.08545537550480836,0.0854803399616253,0.2182766577753035
KvbvfyI82dJMgo0NZgDgLg,The Corner House Restaurant,Toronto,South Hill,43.677642999999996,-79.4070475,american,3.0,4.144736842105263,0.08376092945629514,0.22991034320967335,0.0040148707531371015,0.02367098382410294,0.02729491815529188,0.6313479546014993
LAn2cS9zOX54OPtj8W97XQ,Shoeless Joe's Sports Grill,Toronto,Yonge and Eglinton,43.7053841,-79.4065686,american,2.0,2.6666666666666665,0.20885498005325076,0.3475823448108022,0.09330688449082618,0.15706017789005033,0.04612202016448469,0.14707359259058586
LDxKcVT4u2SW_3ClCYmIaQ,Swiss Chalet Rotisserie & Grill,Toronto,,43.7166493444,-79.45631040149999,american,2.0,3.1666666666666665,0.13006891071895949,0.14178255449162455,0.03443076147973211,0.3790270133788382,0.09659239869145275,0.21809836123939288
Lk2I8GTjKLd_R1drktNWNg,Pickle Barrel,Toronto,Yonge and Eglinton,43.7072717,-79.39960090000001,american,2.0,2.647887323943662,0.1896178208828769,0.12569848879142706,0.08643144912446284,0.10805316777269763,0.11346145668731569,0.3767376167412199
LkfdCPTWU4BNWWpou60Lww,The Citizen,Toronto,,43.645303999999996,-79.3976214,american,2.0,3.2244897959183674,0.4978016180855299,0.16299910926931663,0.02156412117177798,0.0677502073161656,0.026840825087014214,0.2230441190701956
LmXxzIkRDzAiVPztnkBb_w,Boots & Bourbon Saloon,Toronto,Riverdale,43.6588471,-79.3491037,american,2.0,3.5142857142857142,0.5247282784489813,0.23301686515148726,0.013221740849917606,0.06782672850233278,0.0416533179776089,0.11955306906967214
Lq0Nbl3Lnyk7hBsO0H_K9Q,City Grill,Toronto,Downtown Core,43.6538666,-79.38016879999999,american,2.0,3.5,0.26011776763914535,0.09342997896301022,0.1372708133714882,0.036957156797518424,0.1445447071041743,0.3276795761246635
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,american,2.0,2.7857142857142856,0.1524915729941703,0.1360189850367593,0.043969959933759836,0.11332015480938032,0.037907729392000954,0.5162915978339292
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,italian,2.0,2.7857142857142856,0.1524915729941703,0.1360189850367593,0.043969959933759836,0.11332015480938032,0.037907729392000954,0.5162915978339292
MYPrlbdx2-QLWdxVSBUTkQ,The Toothpaste Green Diner,Toronto,East York,43.6963315378,-79.328696318,american,,4.0,0.22542260335962985,0.057835599578173004,0.13788262001585191,0.07071082810278734,0.3340163726768176,0.17413197626674026
N3kWVpuWHuRwYG58u5cIKw,Safari Bar & Grill,Toronto,,43.7290494,-79.4180197,american,2.0,3.142857142857143,0.2862853802138531,0.15765468415700662,0.19665146991820276,0.04600747825158156,0.044952168236837294,0.2684488192225187
N4AIlY5runouWKCMurrnvQ,Bean and Baker Malt Shop,Toronto,Bickford Park,43.6600063,-79.4173726,american,1.0,4.7317073170731705,0.1534484771891271,0.3234726982424818,0.03255919456861816,0.08272506127097039,0.12072915251128234,0.2870654162175202
NFE_xumAFUYr-eV1mQsgJQ,Studio Cafe,Toronto,Yorkville,43.669922899999996,-79.39442120000001,american,4.0,3.8333333333333335,0.06510648059249267,0.09720537599620836,0.055893170912970615,0.05418372401188542,0.2095152198969257,0.5180960285895172
NRNIRY1uhvNZRhryXj2OLw,Swiss Chalet Rotisserie & Grill,Toronto,Etobicoke,43.632202899999996,-79.5438516,american,,3.5,0.24925736640588336,0.3774268564380091,0.0919854108774012,0.16252491583090442,0.043542055914237314,0.07526339453356459
Njc2gHb5Z_ufkA_ow7hKqw,Amsterdam Barrel House,Toronto,,43.705729999999996,-79.361508,american,,3.6,0.11902214272782334,0.2408886055776786,0.16932075474039882,0.1639197667213929,0.03338322148620664,0.27346550874649966
NrJSy3dgcXErFtOKGREmnw,Aft Kitchen & Bar,Toronto,Riverdale,43.658809000000005,-79.35078100000001,american,2.0,4.230769230769231,0.17007984594342274,0.24657708202704712,0.027690064050936665,0.33838730385707644,0.08254748229437614,0.13471822182714077
NrJSy3dgcXErFtOKGREmnw,Aft Kitchen & Bar,Toronto,Riverdale,43.658809000000005,-79.35078100000001,american,2.0,4.230769230769231,0.17007984594342274,0.24657708202704712,0.027690064050936665,0.33838730385707644,0.08254748229437614,0.13471822182714077
Nso8kLJGYhJSlO1uZFnKvg,Bar 244,Toronto,Entertainment District,43.6483419,-79.3890485,american,1.0,3.2790697674418605,0.7667828998773214,0.1204776700825653,0.0017008690918445073,0.002771461146027816,0.008117952107947624,0.10014914769429345
O-uIEuv7JLUHajkemx_sVw,Beerbistro,Toronto,Downtown Core,43.649817,-79.377147,american,2.0,4.068,0.3978882531230767,0.2693803753776152,0.059974973505794185,0.06905338323471477,0.026577768516643084,0.177125246242156
O1HRTVujjxYZNFUVmEUvEw,Toronto Style Bar,Toronto,High Park,43.6563612,-79.4531823,american,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
O1QugfyKD4G636jV43-vkw,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.7733050681,-79.3217043851,american,2.0,3.6666666666666665,0.1279981579115496,0.16564162577892183,0.03683340411872247,0.3869779107095761,0.033632019575258465,0.2489168819059715
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,american,2.0,3.9019607843137254,0.1059116578706601,0.2494817907849461,0.018047793259688277,0.03558565309907549,0.2884293483100384,0.3025437566755916
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,italian,2.0,3.9019607843137254,0.1059116578706601,0.2494817907849461,0.018047793259688277,0.03558565309907549,0.2884293483100384,0.3025437566755916
O8oSsqUSHAXBalYEadFjxg,Swan Restaurant,Toronto,West Queen West,43.6452774,-79.4149396,american,2.0,3.727272727272727,0.21216467733825226,0.2961710448899311,0.05714942753301269,0.06717650578933951,0.22549000246211506,0.1418483419873494
OAE8lSfTKJdA7s1zm-jDbg,Harvey's,Toronto,Liberty Village,43.6401816241,-79.41900296770001,american,1.0,3.8666666666666667,0.13011718022639457,0.19286002110051068,0.39405197465760533,0.07555475502818863,0.0818134508221567,0.1256026181651441
OQ9rVtBEFFI4jkdEo9AoRg,Loons Restaurant & Pub,Toronto,Roncesvalles,43.6517304,-79.45125959999999,american,2.0,3.5625,0.42328973143741855,0.3018860230269497,0.059285015303772046,0.10882275874102124,0.04584272624904664,0.0608737452417918
OR6iRk0vrMzE-1gLg-WYrw,Grenadier Cafe,Toronto,High Park,43.6453922669,-79.4653773308,american,2.0,3.0,0.16317802232911066,0.18442121366385664,0.061368883454211876,0.03509528948118385,0.3919450435090587,0.1639915475625784
ORyR5StmKX5HjvFEV1oBXQ,Red Lobster,Toronto,,43.718715700000004,-79.45631230000001,american,2.0,3.125,0.1232143109925652,0.12856445588094295,0.014336317674698727,0.0983026482313027,0.031023935382926842,0.6045583318375637
P-nqq5kOv2wV2mB5To5elQ,Glow Fresh Grill,Toronto,,43.73405,-79.345582,american,2.0,2.934959349593496,0.1193292220939065,0.14777977446198928,0.09095485234494993,0.04911432868153056,0.08884543907429367,0.50397638334333
PFPUMF38-lraKzLcTiz5gQ,Mitzi's On College,Toronto,Dufferin Grove,43.65388370000001,-79.42511429999999,american,2.0,3.75,0.07042726790274288,0.10702902049515892,0.045947289038272096,0.053417196935243126,0.55319231434577,0.169986911282813
PR0UVJ9lT1lUGEvr10ONuA,Habitant,Toronto,,43.7246843,-79.4541729,american,,4.333333333333333,0.27406052277086973,0.1401057398362987,0.0,0.15690821725604634,0.037750752254693425,0.3911747678820919
Pdnh437o_59l0QZsxvQqLQ,Hole-E Burger,Toronto,Yonge and Eglinton,43.7105539,-79.39877390000001,american,2.0,3.6153846153846154,0.05875236256729975,0.08538824425383679,0.7449023713684931,0.07210790058690196,0.02133095919507483,0.017518162028393656
PiGd6nJRhbU3s7nP7XOE0g,Victory Café,Toronto,Palmerston,43.6637325,-79.4117463,american,2.0,3.6210526315789475,0.46998836048249376,0.22368190491605333,0.06542767833982446,0.05826796285318405,0.0573341872515013,0.125299906156943
Pube7dRYQoptIn0OA0GpdQ,St. Louis Bar & Grill,Toronto,Downtown Core,43.6500732,-79.3748906,american,2.0,3.84375,0.43676824845944534,0.1712491644555259,0.06264412274478057,0.1978847319141347,0.018872404898518248,0.11258132752759531
Q1wylp88CYdndJ_mWohO7A,JC's Grill House,Toronto,Scarborough,43.7727397,-79.2488296,american,,3.6666666666666665,0.21259762941778584,0.3343492166567798,0.05094586102732962,0.12420368403356052,0.07891521966050727,0.19898838920403686
QBEqnk76Q5N1on4LAry2_g,Sunset Grill,Toronto,,43.7112176896,-79.5352197066,american,,3.3333333333333335,0.058066346451158435,0.26342764915778333,0.008369902655775842,0.010730874300251386,0.520327043898431,0.13907818353660004
QE1tzFyyyRKV1p7C4LRukQ,Nando's Flame Grilled Chicken,Toronto,Discovery District,43.661704799999995,-79.3862897,american,2.0,3.737704918032787,0.12382393158390234,0.17894273109549585,0.023312666626311058,0.4794390514820627,0.02190342342518394,0.17257819578704384
QFPS9JBNdOOHVP0C3pSslw,Earls Kitchen + Bar,Toronto,Financial District,43.6480134621,-79.3839246431,american,2.0,3.7868852459016393,0.2701328157867586,0.27123890228643766,0.07816779017605739,0.10465812444109199,0.03566572628166094,0.24013664102799315
QFPS9JBNdOOHVP0C3pSslw,Earls Kitchen + Bar,Toronto,Financial District,43.6480134621,-79.3839246431,american,2.0,3.7868852459016393,0.2701328157867586,0.27123890228643766,0.07816779017605739,0.10465812444109199,0.03566572628166094,0.24013664102799315
QKaniCqHZihhnOW9koPgNQ,Citrus Restaurant and Lounge,Toronto,,43.6564816,-79.37373050000001,american,2.0,4.1875,0.1254554491521123,0.2677532601016041,0.013173903030535953,0.05412483285058943,0.14728075930194023,0.39221179556321806
Qa4eXuZ1IFPwnVXJcpZWtw,Real Sports Bar & Grill,Toronto,,43.6426783334,-79.3800445915,american,2.0,3.722772277227723,0.5616537893442817,0.1737284952405748,0.06580462014574824,0.0822962010548031,0.012360935902097513,0.10415595831249477
QnVZwjV7iSAaG4VN9FvXQg,Swiss Chalet Rotisserie & Grill,Toronto,Financial District,43.648566100000004,-79.381807,american,,3.5,0.11354373395773219,0.03140758988139323,0.1112134329318256,0.4254153986754451,0.03695761974263646,0.28146222481096733
RkekriZhaIZ7nSJBVept6Q,The Grilled Cheese,Toronto,Kensington Market,43.6552668269,-79.4029569626,american,1.0,3.94,0.13197452349988825,0.18687534059669356,0.09702086473956185,0.1609266060594727,0.10027442697489468,0.322928238129489
RsSXhZnhKsH79uAMbxg9mA,Airport Gate Cafe & Grill,Toronto,Etobicoke,43.6874116629,-79.5966811449,american,2.0,3.9,0.15606834452539226,0.18148952120229533,0.26990058050388827,0.02380366098150526,0.18255796463007307,0.18617992815684567
RyDiwx4xD3Lx8sWHx1aFlQ,Smoque N' Bones,Toronto,Niagara,43.6457027819,-79.4107432752,american,2.0,4.110266159695818,0.1249044411257386,0.22060262378720052,0.04738782034357917,0.4023551768966068,0.029689000266045526,0.17506093758082902
S2tS29tQqXPrLWP3iIxEsw,Richtree Market Restaurants,Toronto,Downtown Core,43.6531243716,-79.3804693222,american,2.0,3.2941176470588234,0.1900696750225277,0.1366486370473676,0.06145197612474703,0.12160150128715562,0.10795837817313822,0.3822698323450639
S47qerKWSdrq2q6XwFgYrg,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.7684166,-79.19030649999999,american,2.0,3.6666666666666665,0.3302991800626232,0.25915020279289874,0.053522254487209264,0.13748453263886865,0.04595358716327053,0.17359024285512958
S4ZfnsNo-Iim82uamtxKog,Shanghai Cowgirl,Toronto,Alexandra Park,43.647620930600006,-79.4026052839,american,2.0,3.4262295081967213,0.2197353971111435,0.14824099776431438,0.13331429669101771,0.14942475295895935,0.15214988678438035,0.19713466869018464
SEmWshxJlI3fU7bwHSvh0A,The Civic At the Broadview Hotel,Toronto,Riverdale,43.658978751899994,-79.3501622385,american,,3.5714285714285716,0.14255752906554187,0.24615996717152783,0.007686763182139805,0.039380512155844205,0.07161606732398089,0.4925991611009653
SN69A7A6gnjAJiN9wnNWHQ,Swiss Chalet Rotisserie & Grill,Toronto,Etobicoke,43.7121446,-79.5775353,american,,1.3333333333333333,0.0820035339874423,0.15292013777928595,0.0,0.288824480222599,0.012551094278575224,0.46370075373209757
SYIzFLC5i8eCwSnhTLbIaw,Bistro West By East,Toronto,Etobicoke,43.685845,-79.5935742,american,3.0,3.5,0.12207098637087453,0.1484854832235389,0.06585801520538385,0.12503540318786197,0.11207689819360994,0.4264732138187308
ShUh_MMkaVp_KXCtNjPvXA,Universal Grill,Toronto,Christie Pits,43.6705211033,-79.4264404405,american,2.0,4.214285714285714,0.116434163468583,0.17791349764519318,0.022538834152347653,0.10255848441336354,0.3363823733951744,0.2441726469253381
ShUh_MMkaVp_KXCtNjPvXA,Universal Grill,Toronto,Christie Pits,43.6705211033,-79.4264404405,american,2.0,4.214285714285714,0.116434163468583,0.17791349764519318,0.022538834152347653,0.10255848441336354,0.3363823733951744,0.2441726469253381
Sk0Ycurq7D083Qs8x65b_Q,George,Toronto,Corktown,43.6533063,-79.3741304,american,4.0,4.534313725490196,0.0492480881448891,0.3057530774462749,0.00495366577978701,0.009228517709092441,0.017582283621918392,0.613234367298038
SlWijsT11hpQitSk77dANw,The Penalty Box,Toronto,Downsview,43.7475176065,-79.4766142828,american,,4.5,0.16008675584027612,0.029430968008777043,0.003987123447660111,0.7249435882200683,0.0017244368356982293,0.07982712764752016
TRxDx0JhUX49iL-QUHEm0A,I Went To Philly,Toronto,Downtown Core,43.661863200000006,-79.3833046,american,2.0,4.186046511627907,0.1481478311589176,0.17191577304558084,0.14816220109853143,0.2445085279807863,0.04284215128038483,0.244423515435799
