business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Pizza,Price,Pasta/Chicken,Customer Service,Atmosphere
EsVVTcYO9DhSK2oxakctjw,Amano,Las Vegas,Northwest,36.2636158,-115.25139180000001,italian,2.0,4.608108108108108,0.1149135716885352,0.2624095043925892,0.08616674669920488,0.2331100378909305,0.15079778426000648,0.15260235506873396
F0fEKpTk7gAmuSFI0KW1eQ,Cafe Mastrioni,Las Vegas,Spring Valley,36.111057200000005,-115.2416881,italian,3.0,3.0,0.38351522031248697,0.002089894899992952,0.06483865340644548,0.4772495870696231,0.0688582379958883,0.0034484063155632624
F2daTLKFb2-hG5ysrJIQ5Q,Regale Ristorante Italiano,Las Vegas,The Strip,36.098909,-115.17555700000001,italian,2.0,3.2,0.20947432021622067,0.0,0.04512238829120072,0.6238810457130894,0.029170853432047016,0.09235139234744223
F4VS-6xnpDoNBRGPoLrtjA,Novecento Pizzeria,Las Vegas,Spring Valley,36.0727196017,-115.24330354799999,italian,2.0,4.204545454545454,0.10468693340026845,0.45705830193030966,0.10707323042252112,0.1579406616342056,0.041169825712346966,0.1320710469003482
F5BCXUpQpCRPeFmWnQmSJA,Grape Vine Cafe,Las Vegas,,36.194594759699996,-115.25870360299999,italian,2.0,4.5,0.19981143984651265,0.023475633090985,0.2496236288391308,0.16571102706261925,0.1860313426532877,0.1753469285074644
F7E3qP0oz_SuVGZGL0D8Zw,Ristorante Italiano,Las Vegas,The Strip,36.135413299999996,-115.1600836,italian,,4.0,0.2836409591113178,0.0,0.13330268718769425,0.2746230087378838,0.30843334496310404,0.0
FKnIIONBcfdPSVW-r5_zfw,Naked City Pizza,Las Vegas,Downtown,36.169076200000006,-115.1389825,italian,2.0,4.434782608695652,0.07308451302703121,0.5389656629570131,0.10277638854906337,0.10857207689506237,0.07601362154346139,0.10058773702836855
FW_zg6VuyW5v_vM394gWAw,Rocco's NY Pizzeria,Las Vegas,Summerlin,36.1931766054,-115.30422590100001,italian,2.0,4.155555555555556,0.0613668617613218,0.4424240070918023,0.11482912939819742,0.09855886391562324,0.13010244524188586,0.15271869259116946
FXiPQQGr_2bwlJ4wOrW2eA,Spiedini Ristorante,Las Vegas,Westside,36.17579179999999,-115.29079640000002,italian,2.0,3.8840579710144927,0.30065274689612764,0.004174059468726479,0.186890276811496,0.22037623134749798,0.22081742312294317,0.06708926235320867
FYRVCh_ctzqY1Yj_6hDk7A,Mac Shack,Las Vegas,Westside,36.157660013400005,-115.290716961,italian,2.0,4.014563106796117,0.1410828225297339,0.03357940352751999,0.1530605087794542,0.378164856507557,0.07541348410806217,0.21869892454767298
FclR3tCyp3wPCZoxHXn_jQ,Papa Geo's,Las Vegas,Spring Valley,36.0875161,-115.24300659999999,italian,1.0,4.176470588235294,0.1695423986223563,0.12208367510066989,0.1228297895533698,0.23358723627657638,0.05111803034483667,0.30083887010219096
FevycwulBfHEZt77dv2EyA,Carmine's,Las Vegas,Westside,36.136072999999996,-115.27840800000001,italian,2.0,4.0,0.25347187114603265,0.1048959308977648,0.19017348116405816,0.22829976269881222,0.0520021317460768,0.17115682234725543
FhVYpbvE8IQeUHAcwPPIXg,Gabriella's Italian Grill & Pizzeria,Las Vegas,,36.02818,-115.1149077,italian,2.0,4.0,0.17464413493686634,0.1380617032746931,0.18948280558220795,0.230445711594689,0.12288012791340758,0.1444855166981362
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,american,1.0,3.810810810810811,0.13640243759649684,0.4293105215304613,0.12498448629256342,0.045005977207375106,0.08965980294929464,0.17463677442380865
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,italian,1.0,3.810810810810811,0.13640243759649684,0.4293105215304613,0.12498448629256342,0.045005977207375106,0.08965980294929464,0.17463677442380865
FqXwm6UpihHY7Ha-pr4y6Q,Pasta Mia West,Las Vegas,,36.11478889999999,-115.2015722,italian,2.0,4.284974093264249,0.14715530656213513,0.007324931091424606,0.14484031596686853,0.39241471790070126,0.15999154316247743,0.1482731853163931
FvC3W9E6rXUYx-cTxbnUiA,Luna Rossa,Las Vegas,Downtown,36.1700884,-115.14104420000001,italian,2.0,3.6,0.2778584457322284,0.2132078269515896,0.14270673326553662,0.1078162083353123,0.08885496145156464,0.1695558242637685
G-5kEa6E6PD5fkBRuA7k9Q,Giada,Las Vegas,The Strip,36.1150592072,-115.17210904299999,italian,3.0,3.8462264150943395,0.3472743736601738,0.024773784135756163,0.1298441050329856,0.22894865696573916,0.19001165959846822,0.07914742060687714
G9h56Qy5DudCqKBmbPWyzQ,Sbarro,Las Vegas,,36.1025498,-115.2016926,italian,2.0,3.125,0.2227133048962667,0.37758407358131385,0.06368594484887093,0.1351933301128362,0.020275449650081646,0.18054789691063078
GCen6oV-_6PfMP_uKN-dZw,Pizzeria Enzo Restaurant,Las Vegas,Southeast,36.0169498,-115.11855190000001,italian,2.0,4.105263157894737,0.11506160843753861,0.3452100898188426,0.07477819153066441,0.22576827262344443,0.10819755959518902,0.13098427799432097
GTR39A2jwNIS_NV8q2r_JA,B&B Ristorante,Las Vegas,The Strip,36.1230025089,-115.168725629,italian,4.0,3.814332247557003,0.31403369203337395,0.004466037832511216,0.131072330556547,0.30195344253035866,0.1671364043714773,0.08133809267573197
GXDRFAunLh0aRao6ERnM4A,Pizzeria Francesco's,Las Vegas,The Strip,36.124746,-115.172075,italian,2.0,3.288135593220339,0.17122470096599102,0.489392612858919,0.052581680996174815,0.11310717758181271,0.06293598182352228,0.1107578457735802
GZONBn0K1yp2aaD-l8debQ,B&B Burger & Beer,Las Vegas,The Strip,36.122727000000005,-115.170355,italian,2.0,3.538235294117647,0.3258807564673968,0.04257211848932737,0.17089409684551024,0.19611285783139298,0.11250440416878206,0.15203576619759088
Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,Las Vegas,Southeast,36.1003125,-115.1342997,italian,2.0,4.1375838926174495,0.10422313796483128,0.48526301274144107,0.11563168232856166,0.10002574308232187,0.07491799262703888,0.11993843125580543
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,american,2.0,3.727272727272727,0.09262259984266247,0.09141269297690069,0.15804905252713436,0.4434021692699984,0.10151095054563852,0.11300253483766551
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,italian,2.0,3.727272727272727,0.09262259984266247,0.09141269297690069,0.15804905252713436,0.4434021692699984,0.10151095054563852,0.11300253483766551
GxfgOFgUhv2rfr3FXVWfCg,Pizza My Dear,Las Vegas,Southeast,36.0573008729,-115.12830092799999,italian,1.0,4.4573170731707314,0.06112361941618614,0.5247638657895694,0.0938179028809813,0.11795173052231184,0.08624912129890881,0.1160937600920428
Gyrez6K8f1AyR7dzW9fvAw,Casanova,Las Vegas,The Strip,36.1215792268,-115.16866385899999,italian,2.0,4.119113573407202,0.23090411613854758,0.021253191467912755,0.20014991761473747,0.24090830970754612,0.17315758375733856,0.1336268813139175
HUWLnKD5LSZY134amUO2Rg,New York Pizza & Pasta,Las Vegas,Westside,36.1452004152,-115.22445417799999,italian,1.0,4.394088669950739,0.08328437889750558,0.4170030697404341,0.10959334070461224,0.14022499479537864,0.09342698098060072,0.1564672348814685
HVFKw_1abKVGYscxYKlKYA,Al's Beef,Las Vegas,Westside,36.1446343233,-115.241571726,italian,1.0,3.6724137931034484,0.21397078943236023,0.1192874241624289,0.10782096872541573,0.2915752698474813,0.06479965734784823,0.20254589048446564
H_FkQxifSo13B2FWjhp36g,Otto Enoteca Pizzeria,Las Vegas,The Strip,36.122952000000005,-115.16851499999999,italian,2.0,3.751923076923077,0.20659342637832181,0.18855185035642377,0.14287224545834115,0.24460025957423365,0.1257872206170759,0.09159499761560305
HaPwC4nxs6RPfe1pAQkQ4A,Mastrioni's,Las Vegas,South Summerlin,36.1291893,-115.3145946,italian,2.0,4.302250803858521,0.1926464095528403,0.008293082552883784,0.17889528289611312,0.25866856115759784,0.21989824059272048,0.1415984232478445
HiCNLB9cCWVHnbzHeN2daA,Aurelio's Pizza,Las Vegas,Northwest,36.2184533,-115.2627104,italian,2.0,3.8461538461538463,0.11566967446261667,0.5899936272050093,0.05810901380172411,0.06716185563256552,0.03216539274737177,0.1369004361507127
HnbkGxUs7oWKYDeB-Pk82Q,Espressamente illy,Las Vegas,The Strip,36.1234783899,-115.168578008,italian,2.0,3.7402135231316724,0.32040335276584864,0.0371085584389436,0.11710545173080435,0.17797109022833846,0.09252081475861404,0.254890732077451
HojKatUfX4UHWaPqtl63NQ,Rivea,Las Vegas,The Strip,36.092821,-115.176927,italian,4.0,4.390804597701149,0.31499805515950263,0.004853023870617817,0.17895893854226944,0.1279004120681803,0.3093161270170852,0.06397344334234442
HyKxWC9PrqlODjO-CBCIZA,Naked City Pizza On Paradise,Las Vegas,Eastside,36.106057,-115.15120300000001,italian,2.0,4.116465863453815,0.11821486310516555,0.43112659786096924,0.12422460438370185,0.1047174862853895,0.0986291023371216,0.1230873460276522
I5RoKagQjGYCWgY4_fK_rQ,Russo's Pizza Kitchen,Las Vegas,Spring Valley,36.098922722800005,-115.242402161,italian,2.0,4.4,0.06837113151682372,0.3572998317332612,0.15287584266424806,0.14186613947834162,0.10375905364312026,0.1758280009642052
IO3iTBH0rX-G7E7wAreRSQ,Angelina's Pizzeria - Eastern,Las Vegas,Southeast,36.0976114,-115.11966480000001,italian,2.0,3.926470588235294,0.13455525407535077,0.38848037638360994,0.11908832621040366,0.1281257912863983,0.10391948020135057,0.12583077184288674
Igqp27BP7cm9vUu_WB0gRA,Romano's Pizzeria,Las Vegas,Westside,36.133533308000004,-115.191092254,italian,1.0,4.0,0.14909894195869758,0.4837673407010024,0.09289513987768577,0.11374995217027274,0.053267288054899255,0.10722133723744222
Ijdoi6pDMK3Burw3TtAOZg,Top This Pizza,Las Vegas,University,36.1008602,-115.13865020000001,italian,2.0,3.3846153846153846,0.13850356807000422,0.4658311411317515,0.13034992022147146,0.02136665684863093,0.07062081387366459,0.17332789985447736
IjsLANGkmAqCsF6-zgIA8w,Best Of The Best DJ's,Las Vegas,Southwest,36.0551042,-115.24296729999999,italian,3.0,3.4444444444444446,0.4061582707969517,0.03630355016066492,0.13607251467218692,0.008777257785508735,0.3501602096384843,0.06252819694620337
JCiglfoF09JqfR_gn6XYcA,Vit's Pizza,Las Vegas,Northwest,36.2216289,-115.32906090000002,italian,2.0,2.9375,0.17776594923283762,0.5072413635158108,0.042247866185472084,0.07499831059392759,0.03590402313188485,0.1618424873400669
JFNv5sKeKAf1ZVPnfbzpXw,East West Pizzeria,Las Vegas,Spring Valley,36.0979679,-115.29779609999999,italian,2.0,4.429906542056075,0.08907792152370575,0.4165394492313639,0.1391942911257405,0.109191017833884,0.08531671105543914,0.1606806092298668
JGM-SxW_vayu0fBch-U2FQ,Pizza Bella,Las Vegas,Eastside,36.1054159186,-115.15045861799999,italian,1.0,1.75,0.0783012779420262,0.44880267838334925,0.0,0.15311195207953543,0.19988196226059582,0.11990212933449332
JS24kvJ0I5fWWEuplEiZjg,Morettis Eatery,Las Vegas,Westside,36.130323,-115.276372,italian,1.0,4.181818181818182,0.1719848353191338,0.12175270582321479,0.128092046844536,0.3335728109177804,0.06611443892327175,0.1784831621720633
JsAR0hNX-5zA-CMsYW4NLQ,Courtyard Deli,Las Vegas,Westside,36.1456969,-115.18740459999998,italian,1.0,4.833333333333333,0.09732405252487271,0.048256608244730305,0.314590161886319,0.18209002870984606,0.06896110690168948,0.2887780417325425
K0xJTPQR3UZ4eDsL940yfg,DeStefanos,Las Vegas,Eastside,36.10094829999999,-115.1004392,italian,2.0,3.0,0.3446974827863358,0.007085547514841643,0.0769558675315023,0.22578453826593053,0.261991919081513,0.08348464481987669
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio,Las Vegas,The Strip,36.112916999999996,-115.175079,italian,3.0,3.765432098765432,0.5295544898089642,0.005476491643951426,0.15867038478454237,0.003349822698269113,0.12232601356935964,0.18062279749491342
KBKE7XTLLe2uUqmzuYUyHQ,Verdi Restaurant & Pizzeria,Las Vegas,Centennial,36.2736777,-115.2542311,italian,2.0,3.466666666666667,0.21683351607291987,0.2613732571601688,0.05241430951917422,0.1723996394862796,0.11444958477582172,0.18252969298563576
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,american,1.0,3.4615384615384617,0.19990676321430753,0.47156217087720004,0.0832182102480854,0.07781298869791137,0.09176671800885729,0.07573314895363834
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,italian,1.0,3.4615384615384617,0.19990676321430753,0.47156217087720004,0.0832182102480854,0.07781298869791137,0.09176671800885729,0.07573314895363834
KSRBPWOSqxclHkDd23P7CQ,Dean's Place,Las Vegas,Southwest,36.037071399999995,-115.18704009999999,italian,2.0,3.9420289855072466,0.2363613247306612,0.03268904250444949,0.1859257304200888,0.22000702838100084,0.10375517061463731,0.22126170334916237
Ki8seQY5mtXc36xjoMfeDA,Flour & Barley,Las Vegas,The Strip,36.117357,-115.170387,italian,2.0,3.958656330749354,0.1404631088885753,0.38413796381858717,0.16350313986915618,0.12068022171809419,0.09527454037737543,0.09594102532821205
KkgnBZj3jRVjCY2H49JRaw,Angelina's Pizzeria - Cheyenne,Las Vegas,Northwest,36.2187557,-115.26454220000001,italian,2.0,3.9402985074626864,0.14022428651739127,0.38455803703954994,0.11703362480469315,0.13605477036785812,0.07363454059158628,0.14849474067892124
KkmPDIWzvwbBpyqOHT6pcQ,Rao's,Las Vegas,The Strip,36.1163674508,-115.17643956299999,italian,3.0,3.932857142857143,0.21280828755013026,0.016153449856240953,0.1623904580805982,0.3437010119767768,0.16491129105378705,0.10003550148246668
KyzPvdGPb2ubVlXJrS2QPA,Pizzalicious,Las Vegas,Spring Valley,36.0900715,-115.2439023,italian,2.0,4.526666666666666,0.06825192126007391,0.49085248180993585,0.0790917873597543,0.09594562993028355,0.12249454260631905,0.14336363703363295
LFs5jyYdXlzi0SpAYi1eSA,Maggiano's Little Italy,Las Vegas,The Strip,36.127783,-115.16896799999999,italian,2.0,4.250862068965517,0.260843323462869,0.01333016041850622,0.19241656886023809,0.23673019352924332,0.16642363781134917,0.13025611591779424
LH4U1OJuJVxovAAcx2Oi9Q,Rocco's NY Pizza & Pasta,Las Vegas,The Strip,36.090095002300004,-115.17218164,italian,2.0,4.743589743589744,0.06279180394771547,0.3890621370445405,0.16120161172488354,0.13654779780027032,0.10064993442603389,0.1497467150565564
LN0JGAl8Rr_r_5t_X8Kz6g,Fellini's Ristorante,Las Vegas,The Strip,36.1481329465,-115.15577316299999,italian,2.0,4.294117647058823,0.23420175714686262,0.023695254660539056,0.1437252307366124,0.27741584192548,0.19907058004862274,0.12189133548188327
LZSyWy4IHgXg6QhW2jrBlw,Romano's Macaroni Grill,Las Vegas,,36.144605,-115.174916,italian,2.0,3.4705882352941178,0.30092435601638123,0.0276881773722988,0.1290967790149976,0.3064748326882569,0.10027093048610726,0.13554492442195806
Lau3N654yNyWdIIybea1uA,Il Fornaio,Las Vegas,The Strip,36.102269,-115.17466399999999,italian,2.0,3.7844036697247705,0.2525325014563962,0.06395561182850647,0.15911571507740918,0.2474996543758424,0.14477527253915964,0.13212124472268577
M1hEQVMiND1rbiT8mo2j0g,Bonnano's,Las Vegas,The Strip,36.109068,-115.17255700000001,italian,2.0,4.107142857142857,0.13531433133765722,0.22073800643874814,0.18167634454300624,0.21635220958617954,0.121991600901463,0.12392750719294575
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's,Las Vegas,Downtown,36.1609794,-115.1478447,italian,2.0,4.071428571428571,0.18535409570770736,0.015937088090139565,0.17470087385289165,0.2827430255463661,0.13406124529839508,0.20720367150449998
McZz8few5LqWF37KZTK_QA,Giorgio Ristorante E Caffe,Las Vegas,Southeast,36.089494,-115.138026,italian,2.0,3.8,0.32223339347666047,0.045901585986502236,0.10749484442556363,0.2808615290205202,0.05039908428619909,0.19310956280455444
MgSd4P3ATkiywbbraFygHg,Plantone's Italian Market,Las Vegas,Spring Valley,36.0560801,-115.2808739,italian,2.0,4.492,0.11995876738581655,0.20695733990684612,0.14270245224645056,0.22677679404347773,0.11363320535763854,0.18997144105977068
Mh84_j7YmRrAcm0DWV4bUw,Cugino's Italian Deli & Pizza,Las Vegas,University,36.106986091399996,-115.136026214,italian,1.0,4.630909090909091,0.07815132321186138,0.23075988208847603,0.11114976445500477,0.22937973321262245,0.13805344990949123,0.21250584712254425
Mq1_dvcg5mbeplEmCEoUtQ,Sicilian Ristorante,Las Vegas,Eastside,36.1003360552,-115.09916124200001,italian,2.0,4.502994011976048,0.17561746201636538,0.02885256077520237,0.16629287806324736,0.21649477013477209,0.21209068970753217,0.20065163930288066
N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria,Las Vegas,Spring Valley,36.1121815,-115.2980281,italian,2.0,4.643564356435643,0.06826251421104472,0.40457274616990085,0.11861986800375214,0.1267397280205588,0.14391252210009414,0.13789262149464931
NFMD_-wFrbfdhTcdHPDCZQ,Montesano's Eateria,Las Vegas,Anthem,36.010085600000004,-115.11865630000001,italian,2.0,4.374125874125874,0.12428109863801301,0.18159538356403132,0.11048419636326863,0.2404670500470508,0.15472159096535745,0.18845068042227855
NRn6yqCq3yAh7NtKBt79xQ,Martorano's,Las Vegas,,36.1164467,-115.1848942,italian,3.0,3.742424242424242,0.2896507758716233,0.021335748322435354,0.13001409850776996,0.2728282974334597,0.1372991978015016,0.14887188206320995
Nw_-4DFjYK6BDG0CwNwSvQ,Pizza Hut,Las Vegas,Southeast,36.0832757188,-115.032299456,italian,2.0,3.125,0.2928223551252849,0.5513513839739248,0.04262611937434076,0.04369037920320491,0.017776769678638067,0.05173299264460659
O0T7V0MP9HLaLxLzaKFPgA,Goodfellas Pizzeria,Las Vegas,,36.240859,-115.078775,italian,2.0,3.9,0.17190917000512293,0.24962396853207092,0.07814183817653632,0.20107384360588282,0.09977242971169278,0.19947874996869425
OMUe6NNOFEe0VdAouIqAuA,Sofia's Cafe,Las Vegas,Westside,36.128674100000005,-115.1988504,italian,1.0,4.266666666666667,0.13479945899322257,0.1378914566044916,0.08898170788143643,0.28021453337793684,0.11136183959141845,0.24675100355149418
OUP9dy2eu_-2Mga3DpSFfQ,Rocco's,Las Vegas,Westside,36.15732020000001,-115.26287520000001,italian,2.0,4.488151658767772,0.08015464877267928,0.23928578941725787,0.11915097040264182,0.21002685320850825,0.1562942586029025,0.19508747959601036
OYaL_-uxBCgrE94uNQ4VCA,Lino's Pizzeria & Italian Cuisine,Las Vegas,Centennial,36.2744842,-115.25255590000002,italian,2.0,4.483516483516484,0.09514150611486626,0.2731803127959774,0.14959357429367778,0.201228205558504,0.1086089962069528,0.1722474050300217
OkVMClUyAyi46B_cCib4ow,Marc's Authentic Italian,Las Vegas,,36.1970917,-115.250169,italian,,3.6666666666666665,0.13427963965593429,0.015690310116295982,0.022709101050052055,0.5112988140135699,0.13847851442325423,0.1775436207408935
Ov68TVizW1d2Hqm2M2FKVg,Ago,Las Vegas,,36.18,-115.14,italian,3.0,3.590909090909091,0.3044140241626368,0.08210013340969344,0.140692223532878,0.30413476070315837,0.07365864447014124,0.09500021372149225
P8uECqGqXWTwEndkh-6bQw,Naked City Pizza Shop,Las Vegas,Westside,36.130804,-115.198971,italian,2.0,4.181818181818182,0.13357102542239577,0.43193928791016367,0.10719945505620473,0.1048577241363791,0.08227625077849494,0.14015625669636178
PHmyaQq6rk7VtoNfrcINag,Tri-State Pizza,Las Vegas,Southwest,36.0420917,-115.2787875,italian,1.0,3.75,0.06461861350818913,0.6443182616628459,0.06679928134796385,0.14695580717317985,0.00877571556183419,0.06853232074598697
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,american,2.0,4.564220183486238,0.18186415116851345,0.020823942629017055,0.20702553962814563,0.18802104064390016,0.22018634775739637,0.1820789781730272
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,american,2.0,4.564220183486238,0.18186415116851345,0.020823942629017055,0.20702553962814563,0.18802104064390016,0.22018634775739637,0.1820789781730272
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,italian,2.0,4.564220183486238,0.18186415116851345,0.020823942629017055,0.20702553962814563,0.18802104064390016,0.22018634775739637,0.1820789781730272
PSRZaGGxXmOmabL2si8pKw,Carrabba's Italian Grill,Las Vegas,Westside,36.15846679999999,-115.2863977,italian,2.0,4.145161290322581,0.20143904601316395,0.015375694809042084,0.19826419921827998,0.3019868023199512,0.12953079263611667,0.1534034650034462
PZ-LZzSlhSe9utkQYU8pFg,Carluccio's Tivoli Gardens,Las Vegas,Eastside,36.10001629999999,-115.12852849999999,italian,2.0,4.222222222222222,0.23502641722728482,0.011732087797683276,0.15787430969237903,0.22738010254392446,0.10712221969630747,0.2608648630424209
Pwb0tGwDCa-Z7Eg2zqfhXg,Radio City Pizzeria,Las Vegas,Westside,36.1684421,-115.2869756,italian,2.0,3.8292682926829267,0.14792588364370543,0.36337638924152166,0.15858974090435268,0.12315864365627481,0.060354990460812975,0.14659435209333238
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen,Las Vegas,Downtown,36.1575507132,-115.152820746,american,2.0,4.752525252525253,0.20266542598528478,0.04795379904957941,0.1426438913612722,0.25046497332176,0.21973471550250218,0.13653719477960138
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen,Las Vegas,Downtown,36.1575507132,-115.152820746,italian,2.0,4.752525252525253,0.20266542598528478,0.04795379904957941,0.1426438913612722,0.25046497332176,0.21973471550250218,0.13653719477960138
QfD_KzfBGRZ1OLu1Vs1rrA,Pasta Cucina,Las Vegas,,36.1444406,-115.17448190000002,italian,2.0,4.0625,0.20948222451635387,0.06525494872894251,0.15717225582156172,0.32679891394673294,0.11420489582537932,0.12708676116102974
Qj1BoynaIVZiKEe8Peq3_g,Eats Italian,Las Vegas,The Strip,36.1221292471,-115.16966763,italian,2.0,3.25,0.311304492470639,0.057660987630187656,0.07291356494784051,0.31143430014684537,0.07525318299905764,0.17143347180542978
Ql_J2DSIE8QYp5rXf3721A,Cafe Chloe,Las Vegas,Spring Valley,36.113268,-115.26186570000002,italian,3.0,4.214285714285714,0.21000608982169994,0.009047898057252065,0.08955565762545417,0.22466158536224357,0.23932891953178684,0.22739984960156348
QnfAHUr5-HTiaA5-va3glQ,Streets of New York,Las Vegas,Spring Valley,36.0950052,-115.29815829999998,italian,2.0,4.08,0.1064513070925838,0.3432314842733858,0.14140742268478412,0.17366125158648488,0.08017049202540742,0.15507804233735398
R073RHVTWuUc_JabjD0bsA,Villa Pizza Durango,Las Vegas,Spring Valley,36.128132,-115.279908,italian,2.0,4.456521739130435,0.07055225640764415,0.41954448317269705,0.17116571192829141,0.096453181458248,0.08875603154015997,0.15352833549295924
R1AVTniig8uZfPy_2ObRQg,Inna Gadda di Pizza,Las Vegas,Downtown,36.161204999999995,-115.14545700000001,italian,1.0,4.7384615384615385,0.053316769036511495,0.5017989193863402,0.11231527179305614,0.06473267678218786,0.13648814582513885,0.1313482171767653
RB_nmlTMCS2M06c6wz4ANg,Toscano Italian Steakhouse,Las Vegas,Eastside,36.1186973,-115.15426950000001,italian,3.0,4.363636363636363,0.21309830599732188,0.01286243731583623,0.23911803041047852,0.26666508802849603,0.16345142668027252,0.10480471156759466
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,american,2.0,4.461538461538462,0.27421987239725953,0.12893586209927158,0.17472044599166384,0.13254744248666223,0.22402162044502943,0.06555475658011328
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,american,2.0,4.461538461538462,0.27421987239725953,0.12893586209927158,0.17472044599166384,0.13254744248666223,0.22402162044502943,0.06555475658011328
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,italian,2.0,4.461538461538462,0.27421987239725953,0.12893586209927158,0.17472044599166384,0.13254744248666223,0.22402162044502943,0.06555475658011328
RdUsJhX11B0gENNc4Ml5vw,Sausagefest,Las Vegas,Eastside,36.142523,-115.142496,american,2.0,4.863013698630137,0.18239761726459996,0.04725875632324747,0.24916561224736958,0.12139059998429225,0.16372603550226517,0.23606137867822563
RdUsJhX11B0gENNc4Ml5vw,Sausagefest,Las Vegas,Eastside,36.142523,-115.142496,italian,2.0,4.863013698630137,0.18239761726459996,0.04725875632324747,0.24916561224736958,0.12139059998429225,0.16372603550226517,0.23606137867822563
RodA_gxhr2Mj-pyQAL2RAQ,Salute Trattoria Italiana,Las Vegas,South Summerlin,36.156400700000006,-115.33355520000002,italian,2.0,3.9166666666666665,0.292635008805039,0.019382772968890002,0.18202307329455555,0.239612325059951,0.1693181981262029,0.09702862174536164
SAIrNOB4PtDA4gziNCucwg,Herbs & Rye,Las Vegas,Westside,36.143924215300004,-115.191727262,italian,3.0,4.3626731866340664,0.3776195664971955,0.016564211792815222,0.17519372579740647,0.0985928631083519,0.15582821772969596,0.1762014150745347
SN6mvy2vbXL0F_CYFkx8zg,La Scala,Las Vegas,Eastside,36.130315,-115.140852,italian,2.0,4.26530612244898,0.2512549263647928,0.008484095278662878,0.17745086583844613,0.24897839204445898,0.11511313300574917,0.19871858746789012
SQ8Tkavc4TJj-2kanEDzLg,Red Rock Pizza,Las Vegas,Summerlin,36.19787792,-115.28049027700001,italian,2.0,4.2727272727272725,0.0699002992097028,0.49718912815019994,0.10689770582954403,0.09625659963455853,0.09596684610855194,0.13378942106744274
SWA4f1pfpWLIVTxWnsCM4g,BIG8 Pizza,Las Vegas,Eastside,36.106012,-115.1503197,italian,2.0,4.8,0.03027201854798341,0.3249565607387321,0.04190918349745853,0.12003704131035287,0.3467009144373195,0.13612428146815364
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,italian,3.0,4.0,0.23487349008536176,0.0075919028199982015,0.12497089567489665,0.2994315385910042,0.09699020498137169,0.23614196784736746
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,chinese,3.0,4.0,0.23487349008536176,0.0075919028199982015,0.12497089567489665,0.2994315385910042,0.09699020498137169,0.23614196784736746
SeNOJ2zYHziptxLuiRINLg,Lago,Las Vegas,The Strip,36.11337,-115.17514299999999,italian,3.0,4.163793103448276,0.3288083577084244,0.02862341035309854,0.15432821680229153,0.1785019715272076,0.22416596346889556,0.08557208014008312
Sg2AKa2X31UCmc1SmsrNUw,New York Bagel N Bakery,Las Vegas,Downtown,36.1617046,-115.17341840000002,italian,1.0,4.842105263157895,0.14050214526910612,0.05856102666320393,0.13344698766897084,0.2563659631206246,0.13778986126928724,0.2733340160088073
SgSVJWgMwFteYyz4OlHu9Q,Bambino's East Coast Pizzeria,Las Vegas,The Lakes,36.1422543574,-115.279423278,italian,1.0,4.586776859504132,0.052609426420286876,0.4172440410085293,0.124762739294883,0.11878194648516126,0.10805381991366668,0.1785480268774725
Sm2k1ijcnK17Ro5paN2_qQ,Grand Pizza,Las Vegas,Northwest,36.232623,-115.24326709999998,italian,2.0,4.4206896551724135,0.08177191271290367,0.41688565758483037,0.10502482424757956,0.12649946925099412,0.10919316639634392,0.1606249698073485
