,business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Beer/Bar,Customer Service,Burger/Fries/Veggie,Chicken/Salad/Wings,Waiting Time,Breakfast/Brunch/Eggs
120,Spkk64O-bdXZYCkpSOxwpA,Swiss Chalet Rotisserie & Grill,Calgary,,51.156228999999996,-114.1597301,american,2.0,3.75,0.3942262910070239,0.09056098009359273,0.4547757612784624,0.0,0.057520312225701684,0.0029166553952192625
121,TBVVDMoRb2vtX3wTqAiL9A,Fatburger,Calgary,,50.982226418500005,-114.040623016,american,2.0,3.6296296296296298,0.23074952406075924,0.2692053823621402,0.0718956670040793,0.11500730637660116,0.2170871932403232,0.09605492695609694
122,TDDwbLjGAiZuOCkk4L5ViQ,Ed's Restaurant,Calgary,,51.037916499999994,-114.06093440000001,american,2.0,3.142857142857143,0.2438347037582723,0.24068201144497697,0.06604038251553626,0.10950679980921067,0.23323910985012378,0.10669699262188005
123,Tmj6c74wRTqvBvWHqlFFzQ,Sky 360,Calgary,,51.044312299999994,-114.0631587,american,3.0,3.330275229357798,0.21620972326236623,0.22176231715739467,0.07047879971494192,0.08351960454325538,0.2997216862488215,0.10830786907322054
124,Tw9C8PVmcbkZh-zFCW4w4g,Hooters,Calgary,,51.07182879999999,-113.99936770000001,american,2.0,3.5,0.10265893907880658,0.23698153976109443,0.008628931984691036,0.038804567186035796,0.49823945212065823,0.11468656986871398
125,U2fKjcHKT_c8nBEibEdipg,Harvey's,Calgary,,51.0572532,-113.9814373,american,1.0,3.8,0.32362070532242754,0.1477641001281104,0.28180295110625386,0.017304183029320665,0.1907198236047703,0.03878823680911725
126,U9ohbmQ_4OJN9NRFFeOkSw,Swiss Chalet Rotisserie & Grill,Calgary,,50.9324106717,-113.962595855,american,2.0,3.4,0.177481174915133,0.3070258570167782,0.09343913656388886,0.08022250169314753,0.34183132981105235,0.0
127,UJbCHgi7Mn7_dsGzEJ5Crw,Denny's,Calgary,,51.1262270191,-114.207330465,american,2.0,3.727272727272727,0.3182455892150185,0.1443561867592748,0.15976805800738178,0.06999314045999067,0.2744445846950765,0.033192440863257795
128,UNHmMNBgjzAgpd0-3_NP6w,State & Main,Calgary,,51.0457011,-114.07412990000002,american,2.0,3.3333333333333335,0.13670946638458717,0.21888851525859493,0.13947598270776934,0.02468906729436332,0.26141629971944863,0.21882066863523664
129,Ub-V6Spcxzz7pGLulDhGug,Shark Club Sports Bar & Grill,Calgary,,51.076095,-114.00272369999999,american,2.0,3.3636363636363638,0.08314812191272485,0.31341801304527456,0.0689364668301826,0.23218977722989462,0.2715647728060121,0.030742848175911306
130,V0SJqlzkrobar95ipT--Qw,Oh! Canada Restaurant & Bar,Calgary,,51.0469568,-114.0797575,american,2.0,2.25,0.4998108273252596,0.23385786208530143,0.0012645930592193471,0.028723669024001353,0.145960099094953,0.09038294941126523
131,VDMBqfPiEsPLkLIxvncXeA,The Belvedere,Calgary,,51.045527500000006,-114.0635085,american,4.0,4.2,0.24423662288837625,0.23671923149184323,0.05000953568024323,0.08110722173201584,0.3143240897740046,0.07360329843351689
132,VP64cakWgLi7Zaxcu2od3Q,KFC,Calgary,,51.0982889,-113.95771040000001,american,3.0,1.5,0.19983559069136844,0.40993292803157866,0.038879449769695144,0.0195320439198593,0.23571948388093183,0.09610050370656666
133,Ve_RgUoXVEeNnpvmSLV8AA,Taste of Calgary,Calgary,,51.0529913025,-114.06888105,american,2.0,3.5384615384615383,0.2515444204110961,0.2472736124689821,0.005335198155148871,0.1275145330341701,0.23915710038817853,0.12917513554242427
134,WEEYXrWRr4cbgy8GCIrZiQ,Grate and Barrel,Calgary,,51.0532783,-114.05005459999998,american,,4.133333333333334,0.24313127103256493,0.24799560994269834,0.11366191289568993,0.04067513034450079,0.18630218520206954,0.16823389058247643
135,WJKPqmc5_UsAfcp5CTtVyA,The Unicorn,Calgary,,51.0457548228,-114.066189077,american,2.0,3.6363636363636362,0.3383962958341196,0.2107890956216923,0.09373859064193253,0.125181145782714,0.20533155963609617,0.02656331248344535
136,WLEneu6YVE_qM4NGXj2Ddg,The Barley Mill,Calgary,,51.052332032799995,-114.06967407799999,american,2.0,3.5510204081632653,0.2686437672832835,0.14870188192026873,0.04124430375854428,0.13763893136471794,0.3038193272084784,0.09995178846470712
137,WiDO5Pm73Fmw8v5t_HQgNQ,KFC,Calgary,,51.03803679999999,-114.0914301,american,2.0,2.6666666666666665,0.1467540777478397,0.2225790550530642,0.07715758373544634,0.07639631782150517,0.18169774520854545,0.29541522043359913
138,WzVc5o_bXS2C-ND7eEzwSg,Mugs Restaurant & Pub,Calgary,,51.039677399999995,-114.0935223,american,2.0,3.9473684210526314,0.20228908013143315,0.18208418797176104,0.06039687282705883,0.12975797546845155,0.2532073639236414,0.17226451967765408
139,XDrxuckqTBywlL96etHEsg,Chili's Texas Grill,Calgary,,50.9524850493,-114.0670022,american,2.0,3.142857142857143,0.23622160786306393,0.10702020706781411,0.12248373004950926,0.13347488400599378,0.3164894578830868,0.08431011313053216
140,Y-kTCG69fAj5LbfcW5PwHA,Badass Jack's,Calgary,,51.1298924,-114.2009792,american,2.0,3.0,0.29452194533592524,0.1821035072665272,0.07419045915359798,0.09148753576988476,0.3277500420637017,0.029946510410363204
141,YB4mu3Q0xGq9uZUV7d11lg,Tilted Kilt Pub & Eatery,Calgary,,51.0377145,-114.07189890000001,american,2.0,4.0,0.3275610919846691,0.13502919564378926,0.0,0.06210171502806217,0.4627234862353693,0.012584511108110192
142,YIbdV31x9g1WAQGvhrhYzg,The Cheesecake Cafe,Calgary,,51.0741739,-113.98498889999999,american,,3.25,0.08061069691536386,0.5366624888266637,0.0,0.08344310392514977,0.19984709974921133,0.09943661058361138
143,YIc5S_bxKj8QYAwZERPHyA,Ricky's All Day Grill,Calgary,,50.8801003122,-113.95932607200001,american,2.0,3.6666666666666665,0.09850017660148114,0.08047456322901442,0.0718578246002256,0.23794654980784002,0.4568182525383769,0.054402633223061915
144,Z7ke3AwtaPpbkYzheQGNTw,Swiss Chalet Rotisserie & Grill,Calgary,,51.0968064,-114.05296650000001,american,2.0,1.4,0.20554825547562353,0.2287103818365877,0.05164275717597914,0.030706146460805845,0.3574807974565114,0.12591166159449238
145,ZKjG_eiChI5Zlt4fiwz9WQ,Backwards Restaurant & Night Club,Calgary,,51.046083,-114.07541200000001,american,2.0,4.666666666666667,0.3914713367941644,0.14101209976859655,0.20581601174493616,0.016819574985147315,0.22968784966444358,0.015193127042711975
146,Zt0QMQoIy5T213cc8wC3Sg,The Smith Restaurant and Bar,Calgary,,50.933957023000005,-114.069256559,american,2.0,3.5,0.37656693355059,0.1580175374079049,0.18712054473562661,0.06965039072801542,0.20097391514965474,0.007670678428208325
147,Zy7S0_eLocqxioh1YayxHg,Ricky's All Day Grill,Calgary,,51.1379078,-114.15879939999999,american,2.0,4.6,0.1447861142854598,0.31916537587445104,0.12440166161460157,0.15878628650314913,0.20790843938952852,0.04495212233280997
148,ZzN9jgaJ8lbOzXZHPqT5kw,Earls Kitchen + Bar,Calgary,,51.1054845757,-114.163266989,american,2.0,3.357142857142857,0.251695256172176,0.25778872136082287,0.026889570744442138,0.1768940212011998,0.2007799854481612,0.08595244507319802
150,_Awksmvh64VWVMeiSOj2Cw,Divino Wine & Cheese Bistro,Calgary,,51.0453072,-114.06391380000001,american,3.0,4.127272727272727,0.20026272933816266,0.2157450723036971,0.06415847867023436,0.08074717868585088,0.333113049027426,0.10597349197462878
151,_Mb_Rvw5VsQLWLwc8mA0xg,Austin's Bar & Grill,Calgary,,50.949329299999995,-114.0862305,american,2.0,3.6153846153846154,0.26377357420874437,0.18785258124899545,0.15101106063080752,0.07847845207329095,0.22629838148106002,0.09258595035710167
152,_aKQeHCKbXWr45XZgUai9Q,White Spot Barlow Trail,Calgary,,51.0820539,-114.0050975,american,2.0,3.7058823529411766,0.2742488222485126,0.23260870675959466,0.05417738708191442,0.17291735663305777,0.24102426828717086,0.02502345898974971
153,_kuygM-Ha1-Jq_mqHk4Ewg,TYN Lounge- The Yellow Nectarine,Calgary,,51.0459174,-114.07970690000002,american,2.0,3.5714285714285716,0.24908260560026144,0.14377934941435713,0.19119648700496086,0.0708254502745053,0.3011717687282003,0.043944338977714985
154,_vMJVm1v5Jp4uUqZIuGyvA,The Metropolitan,Calgary,,51.045887,-114.06913,american,2.0,3.193548387096774,0.24514548715174841,0.20152805450865272,0.09232808052235646,0.12589864252658803,0.26804455858691467,0.06705517670373974
155,_xITq0q08REnLLfgaHMEog,KFC,Calgary,,50.9691858,-114.0707889,american,1.0,2.0,0.0,0.11805094647329556,0.024781375783821943,0.04480232546462033,0.8123653522782622,0.0
156,aUiiuRehsSJGMFxfbOPtqA,Original Joe's,Calgary,,51.033584000000005,-114.071243,american,2.0,3.65,0.28011283835717304,0.18091983067186523,0.0825192034576628,0.07421337087078622,0.261380082705265,0.12085467393724772
158,aet-eZ1la9rlfJlopyFX5Q,Mill Street Brew Pub,Calgary,,51.0377152157,-114.067235741,american,2.0,3.5625,0.16244831705039062,0.33733990940684905,0.08309598778902609,0.0484933743255684,0.24575218054472486,0.122870230883441
159,agnAHEmCg9KW_uKt_G7_JA,Reader's Garden Cafe,Calgary,,51.029849,-114.0581,american,2.0,4.333333333333333,0.3030778088748399,0.3252583697945725,0.03857809814682777,0.018526726931650177,0.10711811745756973,0.20744087879453996
160,agqtyI5ozsnwVpu1TK0LZw,D2UE,Calgary,,51.0347999611,-114.071760911,american,2.0,3.6666666666666665,0.16134686173372023,0.335922969824383,0.002625042610235894,0.0,0.3793207754486328,0.12078435038302811
161,atBvc6ggT1SsvRt5kYr2Qg,State & Main,Calgary,,50.9981481971,-114.07279941899999,american,2.0,4.032258064516129,0.2314513554540833,0.2251807075591017,0.10912948814819284,0.09108374326776508,0.24581406728395258,0.09734063828690448
162,baME_ZBO1DotVtJDOmvnIw,Nathan's Restaurant,Calgary,,51.0479524,-114.07324150000001,american,2.0,2.3333333333333335,0.12175826366511504,0.14251719473220628,0.04763737202422492,0.26101446271544093,0.35268700484760096,0.0743857020154118
163,bbTFXeaWG8th32TDGiWviA,Kelsey's,Calgary,,51.132377000000005,-114.0120121,american,2.0,3.5,0.2236450156928056,0.14976882102034075,0.18036006900279433,0.03335246961933681,0.3531223419879846,0.059751282676737995
164,bhTdEUJUFbWN_L85-gcTxQ,Tony Roma's,Calgary,,50.930418599999996,-113.97321950000001,american,2.0,3.0,0.3389010724662408,0.28204674522021456,0.01902923648609233,0.026555376507446438,0.2923486424415366,0.04111892687846923
165,bxTQLTG0mZKRCZzFg8ZQHw,Blink Restaurant & Bar,Calgary,,51.045343200000005,-114.06382830000001,american,3.0,4.288135593220339,0.20662228286414785,0.2407700092898485,0.06372500855159585,0.09809705467869559,0.2982550104858548,0.09253063412985753
166,cGe37-wTQ9RG_dxS94frqA,Ricky's All Day Grill,Calgary,,50.9970485923,-114.07072888799999,american,2.0,3.4,0.10798818455267037,0.13800706182946113,0.008636316584849233,0.11222783338082469,0.4405099464109166,0.19263065724127806
167,cRo-kVZW5RN37JWcCg3bLA,Browns Socialhouse,Calgary,,51.0385721,-114.08157309999999,american,2.0,3.9285714285714284,0.23609022274988467,0.23779847230152223,0.05248815552434309,0.1661197093199658,0.28622806416185786,0.02127537594242632
168,d-qXm9fxKrAy_U_MrVlJxA,Earls Kitchen + Bar,Calgary,,51.0455468,-114.06897420000001,american,2.0,3.272727272727273,0.21345688134008742,0.27814345864293766,0.07085226147931317,0.11248095669082553,0.2512592217599962,0.07380722008684006
170,d6vdk0zAYW3Y_9QuZr0-IQ,Denny's,Calgary,,50.9825411813,-114.04504627,american,2.0,3.0,0.26873778329759385,0.12948307462253786,0.019346450174100055,0.03216273696534897,0.5312808008925155,0.01898915404790392
171,d9OUVDlpEZMOl1IZjNJI0A,Fatburger,Calgary,,51.080876975200006,-113.98442513,american,2.0,3.9411764705882355,0.12275838789442908,0.18094708577641316,0.08330846392393655,0.15760273928226617,0.28875811194753975,0.16662521117541526
172,dJsp8s2GAW5tsLWLc1BIQQ,Original Joe's,Calgary,,51.0526861,-114.08982309999999,american,2.0,4.333333333333333,0.30884849789596264,0.2143383124214236,0.10951249366938591,0.1354790217550732,0.17576145717191316,0.05606021708624147
173,eP35p3AW0a1XP4a_WwWMfA,Quincy's On Seventh,Calgary,,50.915707,-114.09424150000001,american,2.0,3.4,0.2918563683081519,0.17458598661043057,0.0247924034346495,0.10406919385574558,0.18401502849158252,0.22068101929943995
174,ebL_y2bWGl_av4mvWoM0rg,Vin Room Mission,Calgary,,51.0319388,-114.07118899999999,american,3.0,4.018518518518518,0.23324923630095545,0.247876703728139,0.08013149917953179,0.1195598529520805,0.24688193888318477,0.07230076895610849
175,fP0bm_23cYxVxbdmpghm_g,Applebee's Grill + Bar,Calgary,,51.1542,-114.064,american,2.0,3.357142857142857,0.17971726251611267,0.2939346903345542,0.05890959728028398,0.11143127512061378,0.3293103062426392,0.0266968685057963
177,fYqz_q3c-HC3R5vreCvfpw,Tony Roma's,Calgary,,51.079836392,-114.002616315,american,2.0,3.4615384615384617,0.2485221873927433,0.2680138843286918,0.07946157179298674,0.07913638140936086,0.27861848302603043,0.04624749205018692
178,g6XEEPl1lQoqMNRYamGBlg,The Rimrock,Calgary,,51.0442653,-114.065001,american,4.0,3.8,0.33809891264386893,0.16615196146687888,0.022741548616808268,0.08391928994407369,0.32460647801314857,0.06448180931522172
179,gKZLFTbPefpsxvfRJADZ7w,4th Avenue Lounge,Calgary,,51.049979,-114.0659749,american,2.0,3.4,0.08803597903309034,0.26503995072179565,0.02815296671898514,0.16655953620305353,0.1700546312173126,0.2821569361057628
180,gmFNo8ujracm0B1k66jlHA,Wild Horse Pub,Calgary,,50.94833920000001,-113.98378419999999,american,2.0,3.0,0.19008919964033966,0.40029122535175016,0.0,0.1846693013105248,0.20286750859093874,0.022082765106446595
181,hJjqmZUfbWRgYqFc3QWYIg,Flat Iron Restaurant & Bar,Calgary,,51.076095,-114.00272369999999,american,3.0,3.5555555555555554,0.12372711071876862,0.2537110445421251,0.055720148747523304,0.04719965539816639,0.3539748681802676,0.16566717241314904
182,hR8m47Jv9BYuol3khp6aBw,Elwood & the Rabbit,Calgary,,51.0520695,-114.0514524,american,,4.4,0.1780917744347133,0.2193669837629811,0.006872932819881205,0.010708652853364985,0.47609135021362325,0.10886830591543613
183,hcNgeIo2TWyfzgkR0yG-BQ,Perkins Restaurant & Bakery,Calgary,,51.0803638695,-114.00281073299999,american,2.0,3.4210526315789473,0.25618149384435873,0.25992570044712865,0.04976434584713598,0.11481212334693311,0.29219570581276927,0.027120630701674208
184,hhccRf4yLajnjnma6T113A,Classic Jacks Restaurant & Bar,Calgary,,51.0377061453,-114.08405523399999,american,2.0,3.611111111111111,0.2591086593667779,0.1409257640196964,0.09935606826103564,0.12523675290138003,0.2911892073888689,0.08418354806224106
185,hiFa3avDSwpdpKbQKRAYgw,Atlantic Trap & Gill Pub,Calgary,,50.980225299999994,-114.07575849999999,american,2.0,3.5,0.25663735486608574,0.29009224419112517,0.12535379433986252,0.16210503801394213,0.1514267818245999,0.014384786764384566
186,hjBVqvMoffXYxcNj_stq4A,Earls Kitchen + Bar,Calgary,,51.0313199,-114.0719679,american,2.0,3.731707317073171,0.2653432570731577,0.187052218295265,0.13763875457900385,0.041489166316449534,0.19676639898393342,0.17171020475219043
187,hn_3yKI4wtL2zOwhEjX7nQ,Henry's Pub,Calgary,,51.0822189983,-114.00057615799999,american,,4.75,0.10361157884598843,0.04666117423680485,0.2882322329476221,0.21051284549282348,0.3154144188603947,0.035567749616366426
188,i44uHKmr9kfoTfNOJrKhtA,Swans of Inglewood Restaurant & Public House,Calgary,,51.040521500000004,-114.032075,american,2.0,3.9375,0.2535875661587926,0.23883776174353433,0.05466867512815908,0.10849507127689872,0.27201726407112187,0.07239366162149347
189,ibIwWdjoLhAg4rWkANVCYw,Original Joe's,Calgary,,50.987739700000006,-114.07167350000002,american,2.0,3.1818181818181817,0.14872710989019147,0.21443444401517536,0.09335282600987149,0.038404345958061185,0.34982670513661235,0.1552545689900882
190,icZONA6FwkCb1wYfEPPshA,Rush Ocean Prime,Calgary,,51.0443247967,-114.06600520000002,american,3.0,3.8461538461538463,0.24769544949333308,0.19120969744811045,0.07226947645599653,0.16688333510760223,0.24695284559992592,0.07498919589503185
191,ihL-5oPKYwU26gE4eCcAyA,Provision,Calgary,,51.0408406,-114.0707798,american,3.0,4.555555555555555,0.19032068132181815,0.30445340421326134,0.026124624408416293,0.11560666414081647,0.22353374575235663,0.13996088016333114
192,j6__keNWOE8bVP_KVFs9cA,Bazille-Nordstrom,Calgary,,51.000817676400004,-114.07364243,american,2.0,4.052631578947368,0.23989022018973216,0.18966454050125153,0.1134335079816644,0.09336240756685057,0.29030137348043095,0.07334795028007028
193,jJXo0ZcjetztmJmjysuk_g,Antonio's Garlic Clove,Calgary,,51.0291578,-114.07150320000001,american,3.0,4.125,0.20953590071812844,0.18042356893523054,0.034464734515110625,0.14281139302054366,0.10472205250209646,0.32804235030889034
194,jYuZNkCtWKcdVZNVjZ2TTQ,Artisan Bistro,Calgary,,51.0532792,-114.0450158,american,2.0,4.5,0.12940941735521028,0.18118206324414157,0.011091976496584404,0.03534060617137916,0.39936855218109707,0.24360738455158748
195,juml1DCzKOlpqYD03081pw,Oscar's Restaurant's,Calgary,,50.9606251,-114.070077,american,,4.333333333333333,0.15680938293422714,0.3234504081441148,0.13049225946316334,0.1563724386917094,0.23287551076678528,0.0
196,jxXFM1c9WJVLr-5r3guDYA,Pathway Burgers & MoMos,Calgary,,51.077523,-114.00849620000001,american,,5.0,0.18379421857411402,0.16707396126072008,0.023709672677026925,0.11945322041622171,0.4283801643006136,0.07758876277130357
197,k3T05pOtZm8j5cvx95Gmcw,Murdoch's Bar & Grill,Calgary,,51.037164000000004,-114.141267,american,2.0,3.6,0.18573642449188385,0.19940062402216516,0.02618143139203687,0.019352374700849252,0.569329145393065,0.0
198,kEv0__4xUAREvTCPHsXEzQ,Browns Socialhouse,Calgary,,50.9997155184,-114.082896325,american,2.0,3.473684210526316,0.1891637381697811,0.31963747532250514,0.054667092038488255,0.06993722842476353,0.2942931260191024,0.07230134002535962
199,kG3h6cXDmZz5hSI6Km__PA,State & Main,Calgary,,50.9027628,-113.93347109999999,american,2.0,3.6666666666666665,0.3243250519593271,0.13298895767243427,0.031548193971644004,0.085422218851118,0.3342176494476096,0.09149792809786701
200,kTqhrYTKwbWUe-HxfKjB4Q,Colors Bistro,Calgary,,51.081974100000004,-113.9995354,american,,4.25,0.10483268393550296,0.3257642787902323,0.12361913387259955,0.09357613421611362,0.33974138463909764,0.012466384546453949
201,kaLQwmlpfObNrYk_2yq74g,Applebee's Grill + Bar,Calgary,,51.07211160000001,-113.98272549999999,american,2.0,3.7222222222222223,0.2383530070655396,0.2196862825846718,0.12408878891383851,0.06121461209594714,0.2613852603104767,0.09527204902952618
202,kbYUkCMetQ5YHPrABu4-Yg,Denny's,Calgary,,51.0143369547,-114.000070631,american,2.0,4.125,0.1757525749239307,0.2864095123306968,0.0330697814043008,0.10985082898442716,0.33229057920886595,0.06262672314777862
203,kqDqbs3fMKJ6GGrLfENnxA,Vendome Café,Calgary,,51.055179160600005,-114.083253052,american,2.0,4.265151515151516,0.2288773298991324,0.1996179018321847,0.07938610148451578,0.12066048040823246,0.26710870295744443,0.10434948341849029
204,kqPuXd_jHPq6HwTmaj6RnQ,Dobson's Restaurant & Bar,Calgary,,50.989670600000004,-114.07141670000001,american,2.0,4.571428571428571,0.2553098951334654,0.18181488778212337,0.00955373824540307,0.2576189060233811,0.2491938761331524,0.04650869668247464
205,l60ViBdB70YdrI0yJ6025g,Browns Social House,Calgary,,51.0554089962,-113.98107782700001,american,2.0,5.0,0.37778145690605625,0.0716273003687558,0.013718489965825089,0.02857175443199553,0.49898274515379776,0.009318253173569595
206,lQvMJ02_ZVIVV4e3pxwhYA,Moxie's Grill & Bar,Calgary,,51.037625382799995,-114.09286864,american,2.0,3.25,0.5735908172459045,0.08772143477419023,0.05683246481546233,0.185537171847287,0.07169467355482037,0.0246234377623355
208,lojZ-2AVIvkPeDQjd-8dPQ,HARU sushi & grill,Calgary,,51.041146061000006,-114.059270169,american,2.0,3.142857142857143,0.19124972498560808,0.23005474499125986,0.17578002062224457,0.04377884880933073,0.2249942896225028,0.1341423709690539
209,mKtBdeJFHdaFeuZHtVyBnA,Denny's,Calgary,,50.949498,-113.979773,american,2.0,4.0,0.2361465184631541,0.3410979773226218,0.08592402899773464,0.044257109034653366,0.1970977589655592,0.09547660721627693
210,mQh5tQAEdo2EEJb2HAlxjQ,Redwater Rustic Grille,Calgary,,51.039340153699996,-114.208536217,american,3.0,3.066666666666667,0.14753451261776399,0.2503964671795734,0.13899323257394242,0.09362136828871183,0.33760161508684833,0.03185280425315997
211,mgQGkdI-qpj7ugWD0Q2LpA,Tango Bistro,Calgary,,50.9919868,-114.0714713,american,2.0,4.016949152542373,0.22652925009478667,0.2201444290094185,0.03938624153330761,0.11323397447295455,0.2684262795204845,0.13227982536904823
212,n145LryfnlGQ_X2rgqT5XA,Ricky's All Day Grill,Calgary,,51.1254256627,-114.211659289,american,2.0,3.0,0.3123086891279442,0.30887961228484134,0.01688060205940542,0.1973851268939999,0.13691865555797314,0.027627314075835938
213,nDmTriGzqd2eInBbur25fw,Milestones Restaurants,Calgary,,50.952414098999995,-114.069254907,american,2.0,3.1666666666666665,0.17548491860093626,0.18148385417629306,0.08269326154551808,0.1027582284525586,0.39317398365566286,0.06440575356903117
214,nV8wjx830t15elV9NvXjRw,Selkirk Grille,Calgary,,50.9827798713,-114.101594729,american,2.0,3.9375,0.15467181995250545,0.25711486449468623,0.02097412894459248,0.11828093447665518,0.20611305896934587,0.24284519316221476
215,noWYnCTjOqi3c_LS9MYgWg,Redwater Rustic Grille,Calgary,,51.0476491433,-114.069015326,american,2.0,3.9047619047619047,0.2692450015029935,0.1933706973025115,0.09356225302049277,0.059891516577819125,0.1967508751118395,0.1871796564843436
216,oBV3dUR6gjci4bKK5ZcbqQ,Denny's,Calgary,,51.085073,-114.208441,american,2.0,3.142857142857143,0.293741448344888,0.18113677164997496,0.015324640099380374,0.18982126255995949,0.2848547162965938,0.03512116104920334
217,oNGV2UdhUokFc11xktt7ow,The Ranche Restaurant,Calgary,,50.9095962676,-114.018967152,american,3.0,4.2727272727272725,0.22615465572309643,0.16413813737438823,0.025345394487727425,0.12006096515957522,0.3147239904389669,0.1495768568162457
218,oU3OKOm71uMfyvtwCd3Rkg,The Carmichael,Calgary,,51.0416278942,-114.03561864,american,3.0,3.0,0.3122880863222033,0.08878066484597058,0.0409050600120526,0.21495270637134575,0.29750417706642335,0.04556930538200448
219,pGHfw4gK33r0g6S4a3-euQ,Bistro at Art Central,Calgary,,51.0465229,-114.06331680000001,american,2.0,2.5,0.6587040478063646,0.23155844401571193,0.0,0.0,0.10544658746783966,0.004290920710083813
220,pPqNhrv_Gu273s0K1Fdn8w,Schooners Pub,Calgary,,51.061002,-114.17968400000001,american,2.0,3.3,0.18191930957116145,0.2530875029872933,0.07978595203918651,0.15059089355791527,0.316438804922812,0.018177536921631453
221,pVUREc8CHpzVKt57Sdlkvg,Buffalo Wild Wings,Calgary,,51.07658247770001,-113.988123089,american,2.0,3.625,0.19178490517419358,0.20835772516237672,0.09982635389839267,0.14252269418421737,0.24682156085288942,0.11068676072793017
222,qF6cu12XnaDY-H786iIGRQ,Cora,Calgary,,50.932889305699995,-113.970447371,american,2.0,3.642857142857143,0.23248259897695706,0.2295844954247144,0.023494316215264942,0.09606982715121071,0.3109023287519808,0.10746643347987209
223,qJeSjOMgWB3er3UXG33ZVw,Carl's Jr,Calgary,,51.008460175299994,-114.06875429799999,american,2.0,3.6666666666666665,0.25409862661322064,0.0,0.06324770669163803,0.03404838163517627,0.6347184787256984,0.013886806334266692
224,qQjrsGBmpJ56HylhLyP3pA,Buffalo Wild Wings,Calgary,,50.9681277529,-114.07228736200001,american,2.0,3.757575757575758,0.16376505022503773,0.22926341724123525,0.07839034568274342,0.13049852967810108,0.31286216979524195,0.08522048737764057
225,r1yhavKIFik5sH0ovujlYw,Cluck N Cleaver,Calgary,,51.039062799999996,-114.0949743,american,2.0,3.95,0.15816804774427476,0.2198916677925638,0.07093786251090882,0.12712609589378362,0.29696054442652536,0.12691578163194359
226,sDrbHXveQ4kc-dWiixtoHQ,Global,Calgary,,51.0497431,-114.0666185,american,,3.5,0.21879421849906527,0.23640238428675114,0.23909764613262408,0.08100072643378535,0.2117107030264137,0.012994321621360438
227,sdp4LwyxQyMjyOCRmNRxxQ,The Deane House Restaurant,Calgary,,51.0437419,-114.0418922,american,2.0,4.4,0.20042389311548567,0.2046416908373115,0.11173189985123358,0.1258281108498157,0.3378507772611131,0.019523628085040292
228,sh4u0HAjCZMzgN9_VVn7LA,Escoba Bistro & Wine Bar,Calgary,,51.046023999999996,-114.0751193,american,3.0,4.36734693877551,0.26581116765620694,0.19354916187776608,0.041391600975104956,0.07787651314998754,0.3093049837649377,0.1120665725759968
229,stnJNaYwO3P4E8Pm-JwLJg,Harvey's Restaurants,Calgary,,50.9886348,-114.0708288,american,1.0,4.0,0.0919653407445652,0.3031518384382298,0.03899888150946024,0.1729469138242973,0.38451977511313296,0.008417250370314593
230,t5G_cnJVzcFQjzR4s8YfYw,Aujla's Restaurant Bar & Grill,Calgary,,51.1629523,-113.959621,american,2.0,5.0,0.1458245100330189,0.11332685132729448,0.019829307684157305,0.025826219794002174,0.1382319131286168,0.5569611980329103
231,th-nbX4ir_XmyCRFMN6Emg,Tony Roma's,Calgary,,51.0798557,-114.0025499,american,2.0,3.0,0.276628375969701,0.33277610236694827,0.07611973662658486,0.10782467113139557,0.1970549845656061,0.009596129339764234
232,thOu1MnUKIEDuDc7NUmrNw,Eldorado Barbecue Lounge,Calgary,,51.0459705,-114.07535279999999,american,3.0,4.6,0.28538505120956364,0.149331743228254,0.1944137913789709,0.028796577295359976,0.2255843306739463,0.11648850621390519
233,tnS-bmuvH8DNA3-xXA-wtQ,Swiss Chalet Rotisserie & Grill,Calgary,,50.901647499999996,-114.06556780000001,american,2.0,4.285714285714286,0.2739473315689013,0.17507071941349503,0.03311919718327698,0.05883195675597503,0.15629618112735363,0.30273461395099804
234,twYnXojfrxKFrN-SRlIapg,Design District Urban Tavern,Calgary,,51.042617799999995,-114.0754846,american,2.0,3.6,0.19818472007851218,0.2509987784008931,0.0633391835029916,0.06397667343079809,0.33244479236031665,0.09105585222648832
235,uHqsaF3Kglc90nnIAW5MXQ,Sociale Bar & Grille,Calgary,,51.0472683,-114.06536990000001,american,3.0,3.2222222222222223,0.21386950773432722,0.3192170706946952,0.016822218125321548,0.1185996937941263,0.29632260006355027,0.03516890958797947
236,uhfTEWzNY14bALBoYPCfpQ,Bross Sushi Bar & Grill,Calgary,,50.9535392,-114.1163065,american,2.0,3.5454545454545454,0.26524735801919275,0.1534285612756392,0.14518450800527802,0.09760305745942938,0.27637764432423756,0.0621588709162231
237,vO3wH7q0z-bq052VNj-8Cw,Yellow Door Bistro,Calgary,,51.0413364,-114.06478100000001,american,3.0,4.0476190476190474,0.19766598756158626,0.19843092156098502,0.09748373464959613,0.10300577225114886,0.2860761827944359,0.11733740118224766
238,vW0j6dHS5rpR-qMV6CFLcw,The Keg Steakhouse & Bar,Calgary,,50.9326598,-113.9696216,american,3.0,4.552631578947368,0.19255822081654775,0.19325011378443377,0.13739168709378288,0.12459184352076211,0.2318114649557167,0.12039666982875678
