business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Dim Sum,Dumplings,Noodles/Soup,Chicken Rice,Customer Service
BLgwFGqvAIiG9J2ID47YyA,Beijing Hot Pot Restaurant,Toronto,,43.7739519,-79.3401484,chinese,2.0,4.457142857142857,0.3802115212052785,0.018192988148861722,0.025530980988376528,0.18036681335347474,0.0224952814455051,0.37320241485850336
BMS760v7iXAZdRbkpmpPig,Splendid Chinese Cuisine,Toronto,Chinatown,43.65354489999999,-79.3956435,chinese,2.0,4.666666666666667,0.1392097135511711,0.31874761914115624,0.08064263907173348,0.036631953322845044,0.15634268370334017,0.26842539120975395
BOml4YRmKqx7MiEVvlUadg,China Gourmet Takeout,Toronto,,43.6640707787,-79.3683640197,chinese,1.0,3.6923076923076925,0.11835349421301275,0.004899581676199091,0.03148257703809523,0.06404793638159022,0.510775079405213,0.27044133128588965
BUcTdN-rNE8urCCQuxSOQA,Mother's Dumplings,Toronto,Chinatown,43.6571184,-79.3993309,chinese,2.0,3.6578947368421053,0.13877902333738037,0.01891527518134646,0.6174868280505512,0.05166041408431662,0.03377114476958149,0.13938731457682363
BsyNabKZJOVIHWmwUghreg,Spring Rolls,Toronto,Church-Wellesley Village,43.669058299999996,-79.3861005,chinese,2.0,3.27027027027027,0.35904552430783654,0.09449399188128642,0.032488787113635245,0.03347717460210339,0.24664315495935718,0.23385136713578125
BwbPzuEuIN_oFmNRJIgHlg,Flaming Bull,Toronto,The Annex,43.666292299999995,-79.4062449,chinese,3.0,3.4347826086956523,0.3155921604845013,0.012394729487197722,0.028970787194161535,0.3640830452440478,0.16456389140945496,0.11439538618063669
C1JNZrYl3H-YzF1dys9SoQ,Spadina Garden Restaurant,Toronto,Downtown Core,43.655730600000005,-79.3843604,chinese,2.0,3.5974025974025974,0.17459761839194105,0.015673795092807998,0.028225844073562347,0.13256731365362992,0.3832902158072501,0.26564521298080856
C7oHVsJyxNGH2D9yXUB2kw,Modern Wok,Toronto,Financial District,43.647468599999996,-79.3839517,chinese,1.0,3.9523809523809526,0.16974750090785587,0.019742900299870986,0.029671779084703722,0.15688167385645208,0.25382197114642746,0.37013417470468984
C8Ehjy_oDzYcy3-wf32Y4A,Mekong River,Toronto,Etobicoke,43.6323967,-79.54443509999999,chinese,1.0,4.125,0.19057524578082832,0.018627724524121102,0.04513492022308713,0.09422091050867262,0.22048425032334146,0.4309569486399492
CIFjkjllhTPGyx9eWBwJGQ,Sprout Hainan Noodle,Toronto,Willowdale,43.774992299999994,-79.4134696,chinese,1.0,4.411764705882353,0.10196339954318723,0.0027008964221467624,0.01091077662148087,0.4764640979474193,0.2630367293666313,0.1449241000991346
CMN2zW7c5bdXT_esaKm_YA,Dumpling King,Toronto,,43.768041600000004,-79.4760726,chinese,1.0,4.6923076923076925,0.0364001030158415,0.010852672764944235,0.4430855651146092,0.1601462556158526,0.014628789634424457,0.33488661385432794
CPcy22Hd2F7z0EKG66FMRA,The Old House,Toronto,Scarborough,43.786989,-79.276122,chinese,2.0,3.8947368421052633,0.25416516998534444,0.014148889466747992,0.11782155643153955,0.22811064518021296,0.17515769454507715,0.21059604439107796
CY3N_T_35gqOXkwQbSeSTA,Hong Fatt B-B-Q,Toronto,Chinatown,43.653206299999994,-79.3958906,chinese,1.0,3.9130434782608696,0.22249040328495567,0.03031430214029639,0.09127068275821226,0.10695531293444199,0.2210822745917196,0.3278870242903742
CanfdSFEs_o_h9SBvxyXlg,Duck,Toronto,Downtown Core,43.6610059,-79.383213,chinese,1.0,3.8,0.13957133901751276,0.014238451549954744,0.047260476597737584,0.19901320312657422,0.3580988695650361,0.2418176601431846
Cbvx1IxPniwo_Ybk4CdIBQ,Tao Tea Leaf,Toronto,Yorkville,43.6744781,-79.38869140000001,chinese,2.0,4.4,0.7822335373547508,0.0,0.01368367934714054,0.0,0.022590208391723356,0.18149257490638532
CfYZJ81nL6-6fFqS8OMR9Q,Tropical Nights Restaurant & Lounge,Toronto,Scarborough,43.800607,-79.199402,chinese,2.0,3.4615384615384617,0.32821510673904325,0.004001869685962718,0.011713885503681977,0.029554928066750162,0.11973905863245037,0.5067751513721116
Cfj526DoysI9UvojIrRsUw,Asian Kitchen,Toronto,Milliken,43.822058,-79.298592,chinese,,2.6666666666666665,0.12699381855127514,0.011677453739112532,0.06603354942132962,0.38820674917173453,0.32596248825709306,0.08112594085945508
Cgd-CnFBImf38ypxOMfErA,Y S Dumplings,Toronto,Milliken,43.805998100000004,-79.28818659999999,chinese,,3.5,0.10389566698419048,0.007752360903988492,0.46789278860438427,0.11457001683494752,0.06811071348790325,0.23777845318458596
Cjs6QghR-nIninfgAoErvw,New Saigon Gourmet,Toronto,Seaton Village,43.6716755,-79.4207827,chinese,2.0,3.611111111111111,0.2214518381767529,0.17401026162293645,0.009399258560393014,0.09079824365927085,0.24325616174253784,0.261084236238109
Cu9fWbuFQKwVY13Spe5FiA,Oriental Gourmet House,Toronto,Downtown Core,43.6509609,-79.3793339,chinese,1.0,3.5714285714285716,0.336224792831433,0.0267224090486055,0.007637867415247975,0.0550926019783679,0.08910047608594764,0.48522185264039797
CyQXHdumQvxKAkXglORTdQ,Number One,Toronto,East York,43.6846718,-79.34678670000001,chinese,,4.0,0.8371359182910015,0.0035207412956506767,0.03158748307632143,0.0,0.12775585733702655,0.0
D9-qMqHKSxEqA4egWX57Mg,Brothers Bar Restaurant,Toronto,,43.6796849,-79.4363151,chinese,1.0,3.5714285714285716,0.22488986479514922,0.004484229209701284,0.04349468639993969,0.0413822510764381,0.215300875365259,0.47044809315351266
D9bf5U0y_0MnL9wMFc4bKQ,Peoples Eatery,Toronto,Chinatown,43.653819399999996,-79.3979745,chinese,2.0,4.091954022988506,0.3419897948832058,0.010441598556891233,0.027810040848243,0.03783381291435307,0.09873568200790636,0.4831890707894004
DEdB-wkPV1QzcSFMTTYl-w,South Sea Chinese Foods,Toronto,The Danforth,43.6767155,-79.35742370000001,chinese,1.0,3.0,0.4458576704691439,0.03054964784725338,0.010013385007510589,0.0,0.0324972061299117,0.48108209054618045
DKMW5M-VI8QKA9YFuBvWtA,Sichuan Secret,Toronto,Koreatown,43.664728000000004,-79.4126047,chinese,2.0,3.875,0.42549375312311993,0.028861933537884833,0.037015372658938735,0.11369447199254841,0.15375595196902875,0.2411785167184793
Dl2vgi5W_nbe-A97D0zgfA,Tasty Hut,Toronto,Willowdale,43.7776923,-79.414776,chinese,3.0,3.1666666666666665,0.2822549561132854,0.014242489080084993,0.13726732950224804,0.18700980852399032,0.2068954761290631,0.17232994065132823
DtqSRW_cr1nm8yTdFVBnYw,Tiger BBQ,Toronto,Milliken,43.8256372,-79.27823719999999,chinese,2.0,4.083333333333333,0.21505055671600926,0.009476467719587182,0.03252413230082452,0.2388199427486867,0.1961023220958141,0.3080265784190782
E-wETrdq1uImd6lX6x8Qxw,Little Sheep Mongolian Hot Pot,Toronto,Chinatown,43.6532650596,-79.3953229055,chinese,2.0,3.90625,0.41891621445958516,0.007505469471340827,0.036613898273271106,0.24423783287653478,0.057432907362987326,0.23529367755628075
E1WG9lbypCMKlKhAjzWRsQ,520 BBQ House,Toronto,Milliken,43.8064588,-79.2894695,chinese,2.0,3.2,0.3344977699780104,0.033292711422424716,0.0793102559214707,0.15344250223421288,0.2369928081868534,0.16246395225702792
ENplmnTDn6Xpbt548yAtZQ,Cha Liu the Dim Sum Shop,Toronto,Yonge and Eglinton,43.708573200000004,-79.39872729999999,chinese,3.0,2.4,0.08832486063036532,0.6437569506746819,0.08723652238921503,0.013647604817057365,0.11842454174217046,0.048609519746509997
ET4y-4D-FRYeFxYBxLcKrg,Harmoney Chinese Restaurant,Toronto,Chinatown,43.6533967,-79.3970161,chinese,,4.0,0.18420564719904498,0.0002569605656882202,0.2896832572745996,0.35709526222266536,0.0,0.16875887273800183
E_mRnwhHLuz6tgMBScw1mw,Phoenix,Toronto,Scarborough,43.7461013,-79.2099497,chinese,2.0,4.548387096774194,0.20320082246160648,0.01322100121644547,0.024540647205055912,0.06240889813050315,0.2658554457487632,0.43077318523762576
Ed5EiltgiPVaIKPHILRd8g,Number Two Restaurant,Toronto,Chinatown,43.6562726,-79.3996306,chinese,2.0,4.0,0.2326971946102876,0.44104149591928987,0.1365805240528621,0.013861803600099035,0.06405982790067445,0.11175915391678701
EhGPj8iJDIdaHnWg9d5BgA,Pearl Harbourfront Chinese Cuisine,Toronto,Harbourfront,43.6388865,-79.380352,chinese,2.0,3.72,0.17696226604704962,0.4250555992369136,0.0532766716582432,0.02532435076086437,0.08185220580321638,0.23752890649371294
EoUYBTQWpUJr7Sp6Kpw1aQ,Fu Lai,Toronto,Etobicoke,43.641226700000004,-79.5392372,chinese,1.0,3.375,0.12514746377557384,0.005602718486829542,0.0015971908216811147,0.047316979657415804,0.5079510614497315,0.31238458580876827
EzGGUtQtbE8z57pqxE0I8w,Bamboo Buddha Chinese Resturant,Toronto,Niagara,43.6435286,-79.40510440000001,chinese,1.0,3.9782608695652173,0.10531437965327173,0.01158193499978545,0.004293234609355194,0.04238651444969912,0.5293739517309716,0.30704998455691684
F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,Toronto,,43.754380016599995,-79.3584345628,chinese,2.0,3.985074626865672,0.13111861408075123,0.47343241607949627,0.0622958994207428,0.016736301182814075,0.08847524774622871,0.22794152148996674
FKdyzqDoPvRAEYP_2TjbzQ,Prince's Hot Pot,Toronto,Chinatown,43.653575200000006,-79.39579959999999,chinese,2.0,3.2,0.30484374077286797,0.006949589609999815,0.19065051436035382,0.3079154411114209,0.030405428371654226,0.15923528577370333
FcNtrDGaWmkDzlHaq9F1UQ,Szechuan Szechuan Fine Chinese Cuisine,Toronto,Financial District,43.648637,-79.381524,chinese,2.0,3.3529411764705883,0.26713240979432723,0.00941422688293126,0.020652291362016156,0.10499524306137596,0.3358487130141293,0.2619571158852202
Fj7ZQ3N2hGK7C9phNPkGpg,Waterfront Deli,Toronto,Harbourfront,43.642138,-79.37579000000001,chinese,1.0,4.714285714285714,0.09186983529808322,0.005818848149102473,0.07240207931404792,0.02907734060979719,0.3602235085333592,0.4406083880956101
Ft060vaLmEQqHxVBK_6kkA,Hung Fok BBQ Gourmet,Toronto,,43.7857392633,-79.3521449783,chinese,,4.5,0.13108655963711402,0.17537632537596856,0.12311594619314625,0.05733381709393326,0.37204971493095407,0.1410376367688838
G5BQqtg1jSAgiUSAIg_5sA,The General Mansion House,Toronto,,43.7813056,-79.41565870000001,chinese,2.0,4.5,0.3667032629889916,0.0,0.08325472474466132,0.03071540801949749,0.3639963165488005,0.15533028769804913
GKN6OdLqCCWx_8B1KaHL1Q,Lobster King Seafood Restaurant,Toronto,Milliken,43.8270043178,-79.2913137004,chinese,3.0,3.35,0.5601464883142183,0.0005897376856648985,0.04255387068941778,0.00873971770161592,0.1574475228727163,0.23052266273636673
GRfq3L3500tXfEFwBK5RRQ,Asian Buffet,Toronto,Etobicoke,43.7112541199,-79.5689163208,chinese,2.0,3.25,0.3916737152728371,0.01436008233030825,0.01710689634239822,0.060630725263591846,0.14688141803927102,0.36934716275159346
GaNI8cXPh2qLcRWEJBuXhA,Liuyishou Hotpot Scarborough,Toronto,Milliken,43.804137041400004,-79.2871688541,chinese,,5.0,0.35171472886893174,0.01787537344168015,0.04816360058940073,0.0476695211202689,0.02164958294307633,0.5129271930366421
GkY6UWWn0Fz2ehcuBp66pg,Graceful Vegetarian Restaurant,Toronto,Milliken,43.824391999999996,-79.302543,chinese,2.0,4.24,0.24014012267424956,0.22382753062674302,0.03746112975340429,0.05863930946516302,0.16760618604252156,0.27232572143791883
GkrElnysLT5iWSEbqcVkzg,Golden Joy Hakka Restaurant,Toronto,Etobicoke,43.7355885,-79.5598432,chinese,1.0,4.157894736842105,0.16871497894579224,0.00440586811222714,0.004666047377617144,0.05148571969625266,0.3914256596730663,0.3793017261950446
Go7A32yJ0eFXqE_-8Os7EQ,Mizumi Sushi Asian Cuisin,Toronto,,43.7909589,-79.44525329999999,chinese,2.0,3.4285714285714284,0.33966967240925133,0.01776736824897111,0.0,0.08238940159261877,0.23669377848132697,0.32347977926783184
GoOkCxPFM5i5lxHgFQMj1w,Asian Legend,Toronto,,43.726343335,-79.3424751046,chinese,2.0,3.8,0.336459099181553,0.061858702033219755,0.179898319832443,0.1176090445195868,0.07963526076592047,0.22453957366727711
GuvbQ3bCMw6xfUfCQ8N1LA,Sum Kee Noodle House,Toronto,Leslieville,43.6692265,-79.3358515,chinese,1.0,4.5,0.19037108354040685,0.09331141028409003,0.01167972256074344,0.08800855741290088,0.14502144226389788,0.47160778393796093
GxzEsd-81hVP6C2h6wMvBw,Big Beef Bowl,Toronto,Willowdale,43.776606,-79.4147159,chinese,1.0,3.9204545454545454,0.09121173160034157,0.003062396034068973,0.017907672525422573,0.6906509275770631,0.013778270379824275,0.18338900188327922
H3sjiaSQuqT9bfIkj-JMsg,King tasty BBQ,Toronto,Riverdale,43.665174799999996,-79.3525018,chinese,1.0,4.25,0.19478533001458684,0.005422388884524039,0.04578335391790577,0.07840075316364405,0.1916769766526231,0.4839311973667161
HakulcKdPE-RaWCVF1GUKQ,Aberdeen Delicatessen,Toronto,Milliken,43.80392020000001,-79.2863821,chinese,2.0,2.4375,0.4999374215891596,0.000555293174859237,0.02022172980807584,0.2961116080902836,0.11934763059735647,0.06382631674026547
HawJbjbA70EtOOJFzMZoSA,Mega Street Food Complex,Toronto,Willowdale,43.7806201729,-79.41551338880001,chinese,2.0,3.7666666666666666,0.21897563632161302,0.015497055528223802,0.030926295980359435,0.18130392511822013,0.3757077340193209,0.17758935303226275
He_4k_w_8bjWnoepahS2zw,Petit Potato,Toronto,,43.790579849,-79.3660936696,chinese,2.0,3.4012345679012346,0.537985725875841,0.004277177334071286,0.03152009736191263,0.08478380801097093,0.20947291859671402,0.13196027282049008
HgL6gGEGoAUBKGrT6BXU4Q,Eat Jackpot,Toronto,Chinatown,43.653613799999995,-79.398664,chinese,2.0,3.391304347826087,0.15873164361707542,0.006185654185357175,0.007903341573469766,0.03158483586623435,0.601613774725511,0.19398075003235196
HuWUIXfaXt9hcP5MKG-Qyg,Huibin,Toronto,Kensington Market,43.6570083,-79.399969,chinese,2.0,3.0,0.3079081476412425,0.003256921961293935,0.27115555240011185,0.10969329336170261,0.13443200663130178,0.17355407800434725
HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,Toronto,,43.7289535239,-79.4030993401,chinese,2.0,4.190476190476191,0.21205526219341722,0.03760406175816551,0.02492119160881749,0.033551562352635934,0.2820935464132348,0.4097743756737292
I-4CIMvJy_M7U4EuCijxZw,Westown Chinese Food,Toronto,The Junction,43.6650312,-79.45951140000001,chinese,2.0,2.857142857142857,0.1624474222788992,0.0025072591084676537,0.0073021936594095645,0.05288343216255518,0.5648923044998099,0.2099673882908586
I62j-QfY4tO_gMKV-celEA,Lucky Moose Food Mart,Toronto,Downtown Core,43.6533714,-79.39428790000001,chinese,1.0,3.8181818181818183,0.38769401732205516,0.027505764074158764,0.04661169619394805,0.09730138031164191,0.061939844830154175,0.37894729726804194
IFXL6wMLBgBSGSiLBjtViA,Celebrity Hotpot,Toronto,Alexandra Park,43.6517002,-79.3979873,chinese,2.0,4.072463768115942,0.42526077304286264,0.007697679811547225,0.020394158254811074,0.16315036322710325,0.05428074872536627,0.3292162769383095
IGGDsLbFfqlqueE40hspdg,SoSo Food Club,Toronto,Little Portugal,43.6495095,-79.4216393,chinese,2.0,4.083333333333333,0.4331351063327122,0.06358988008863788,0.03874052714519284,0.18766621150087023,0.07898932324320858,0.19787895168937827
Ib-WbHVHp_e1PZnU0P6JfQ,King Crab Seafood Restaurant,Toronto,Chinatown,43.653318299999995,-79.3947562,chinese,2.0,4.333333333333333,0.4959013692318326,0.008664940391378483,0.022391721775318077,0.028861610222573896,0.21075010228644167,0.23343025609245524
IbOrNwCdMTd-eicZ9B2CiA,International Plaza Hotel & Conference Centre,Toronto,Etobicoke,43.688993230600005,-79.5779067579,chinese,2.0,3.0,0.6044242551695859,0.02866488231242233,0.0,0.0,0.0,0.3669108625179918
Ih7a0qOMLFnYAec8qyq2Gg,Delights of China,Toronto,Swansea,43.6512632,-79.4746368,chinese,1.0,4.3,0.20798894628849976,0.036511454315437925,0.04219451322769891,0.10348929240668943,0.2884707615764007,0.3213450321852732
Iov02yUKZVj-Z3A3u37ExA,River Tai Restaurant,Toronto,,43.6629816,-79.4030688,chinese,1.0,4.454545454545454,0.15755971982910763,0.0167513877159208,0.05116430941950827,0.12273440723839468,0.20336624793879796,0.44842392785827073
IzwOOLiR1r7YnAK1WR-vDw,Beijing Restaurant,Toronto,Milliken,43.8052686916,-79.2888470739,chinese,2.0,3.75,0.21298434578289108,0.009817417164184933,0.21952958089773994,0.36302431798631085,0.13800284263587678,0.056641495532996404
J8ehGrOQvdUr_CS73uxfGw,Wikki Hut,Toronto,Downtown Core,43.649517100000004,-79.37963549999999,chinese,,4.333333333333333,0.11474324247213541,0.01235908174447551,0.022398578462066734,0.037943377036004235,0.4984701294165905,0.3140855908687275
JYCL0ThG7Xw5KDfyVDgb7A,Papa Spicy,Toronto,Chinatown,43.6551013,-79.39859890000001,chinese,2.0,4.0,0.3331488898554156,0.006188832785810959,0.018204604162685694,0.26855113184339374,0.19047655171527542,0.1834299896374187
J_btDyZbIv0hZNjrw56zlA,New Sky Restaurant,Toronto,Chinatown,43.6554097,-79.39874920000001,chinese,2.0,3.7903225806451615,0.34130945582392686,0.030769039698980698,0.03717246022755989,0.06886550849687485,0.22291633204730238,0.2989672037053553
JfbbFcJgj8Zfn9SjGDnBgQ,New Sun BBQ,Toronto,Milliken,43.8136578,-79.2914218,chinese,1.0,2.7,0.2184420742338448,0.01550771442033121,0.09101623674827164,0.16657827319732743,0.4318123511860065,0.07664335021421835
JiecNolGPkAMAsgkK3E4MA,Taste of Western China,Toronto,Scarborough,43.786716600000005,-79.2708768,chinese,1.0,4.222222222222222,0.19725059156310523,0.010370305791541625,0.10546430537569725,0.4265347312437129,0.09567746793782916,0.16470259808811377
JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,Toronto,Mount Pleasant and Davisville,43.705919,-79.3891807,chinese,4.0,3.5714285714285716,0.2930483216544668,0.29338623032377037,0.045073279396522316,0.03859334482363308,0.15531058480667478,0.17458823899493262
K2CdjES-IZDDEgetOnf0Vw,One2 Snacks,Toronto,Scarborough,43.7871904907,-79.2766229063,chinese,1.0,4.392857142857143,0.3329570461564531,0.014183190447716435,0.013321376440936044,0.1457898339723703,0.1868819381524557,0.30686661483006816
K41XnhvOVPUcLEUbMM4jSg,Gold Bowl Asian Noodle Soup,Toronto,Scarborough,43.783741799999994,-79.2877168,chinese,2.0,2.5,0.2272895053678036,0.0016067267367081376,0.0749296834251737,0.45529035491057634,0.10311350436259607,0.1377702251971421
KUqInLEY1y7SkyZyDoGn0Q,Paradise Fine Chinese Dining,Toronto,,43.791204830299996,-79.3677110474,chinese,2.0,3.2,0.3101208854333533,0.36115012908295774,0.045609052335124196,0.03301042196780436,0.09815995254944442,0.15194955863131598
Ki4aSG30_W_2KPjqT50o1w,Eat Canteen,Toronto,Financial District,43.646954,-79.382159,chinese,1.0,4.333333333333333,0.21061349885287223,0.013647542686958194,0.0013434197863819173,0.15626692122598052,0.2249630833014296,0.3931655341463775
Klb6f5FCiJrHRcTcn_yrnw,Tang Home Style Lamb and Beef,Toronto,Milliken,43.809119200000005,-79.2908297,chinese,1.0,3.6666666666666665,0.21260909463918778,0.0,0.02114617486498203,0.570677483175499,0.03683653425806213,0.158730713062269
Kn57RIWAdnVfJHI1loLXOQ,Super Hakka Restaurant,Toronto,Scarborough,43.7431994,-79.30476750000001,chinese,2.0,4.071428571428571,0.17855635789469432,0.003993556711196407,0.00507884762460748,0.057812491678919276,0.3914221489363042,0.36313659715427804
Koigz4oP9YnHlPhBhqXCxA,New Dynasty Bakery,Toronto,Scarborough,43.7836563,-79.2879344,chinese,1.0,2.5,0.5014965402291716,0.04317674379078409,0.22018577959591598,0.0785779634548957,0.10183380347096416,0.05472916945826851
Koofpyww8Y-H9O7vw8mapQ,Shanghai 360,Toronto,Harbourfront,43.6412698662,-79.3774427846,chinese,1.0,2.0,0.006757568785283942,0.0,0.0,0.5006307558070177,0.49261167540769846,0.0
KvfaPsLlpOZAF276Lpvm4w,Tealicious Tea House,Toronto,Milliken,43.8054959,-79.288485,chinese,1.0,3.466666666666667,0.6809902873883951,0.005480346612719281,0.0006394791400636414,0.0005814308503128376,0.11762117631747408,0.19468727969103522
Kxop0nGA-BUrwYD4EGhyPA,Chinese Traditional Buns,Toronto,Kensington Market,43.6529105,-79.3991172,chinese,1.0,3.6666666666666665,0.1625080285786937,0.022151734291724103,0.35015618942663984,0.28852809499868387,0.037130560620683845,0.13952539208357478
KynXf-SiyaxrnJ4w9bhfUw,Spice And Aroma,Toronto,Chinatown,43.6564695862,-79.3991608089,chinese,2.0,4.0,0.30866051723286997,0.011755068225481821,0.003338484218082942,0.40088117446886695,0.058307685679085876,0.21705707017561238
L50jcbfqPhqXuEcM5GQsUg,Souperfoods,Toronto,Scarborough,43.7963926594,-79.3186916783,chinese,2.0,3.5714285714285716,0.27760521579171243,0.008256669913038691,0.03485830132543936,0.1815336424601095,0.22748891916475675,0.27025725134494333
L7EWjxpoyRYAbQABWnCGbw,Thai Chef Panda,Toronto,Parkdale,43.6402389,-79.4384537,chinese,2.0,4.0,0.03999382975189786,0.0,0.0,0.06158573092737583,0.7841411604366071,0.11427927888411914
LN2X2X2PVsd56tqLIEku9Q,Chill,Toronto,Scarborough,43.78096970000001,-79.2474959,chinese,1.0,4.285714285714286,0.40314251141827,0.0018906311121259375,0.13863610847612542,0.015387120490592002,0.18254951867411778,0.2583941098287688
LY80tYTJSgJeCalv2c62Cg,Harmony Restaurant,Toronto,Milliken,43.8229722,-79.3003888,chinese,1.0,3.7142857142857144,0.15700767946328048,0.021337826053742678,0.036944449773150735,0.16438963812531515,0.4501772148657623,0.17014319171874864
L_JIwCB8OeZLiHWg6VTydA,Food Kingdom,Toronto,Milliken,43.8236529001,-79.3024287581,chinese,2.0,2.769230769230769,0.4301117644928298,0.008647496080656937,0.02261697299666539,0.17760053141277393,0.2813298333557508,0.07969340166132308
L_tieGcFMQVSmk7XiA093A,Chine Hot Pot & Noodles,Toronto,Chinatown,43.6545068365,-79.3984092772,chinese,2.0,4.261682242990654,0.3721101078707761,0.01008846303429039,0.03672549535237872,0.20985512871312648,0.0920074112769914,0.27921339375243703
LbYPVZX8vXq1lKY9pEN74Q,Walk In Wok Out,Toronto,,43.6656865,-79.407886,chinese,2.0,3.5,0.2809783650380227,0.0,0.0,0.21046698415089557,0.14753681035336833,0.3610178404577134
LbuG9NOlldEfMkCi9BiVAg,Wide Alley Kitchen,Toronto,Scarborough,43.7875515,-79.2696579,chinese,1.0,3.8,0.2668154814680147,0.008275072927135878,0.17258227911774332,0.22698651650749327,0.19248471800902114,0.13285593197059167
LjZ_JdhxSzzCdTqisU_Law,Ruyi Chinese Restaurant,Toronto,Leslieville,43.6687492,-79.3370661,chinese,1.0,4.333333333333333,0.06226612276934438,0.017639426991118087,0.0627618282030817,0.13943779410728763,0.5143984584661948,0.20349636946297325
LmcJuoHqggZj_qAlmqxMEQ,Pho Delish,Toronto,Niagara,43.6462338,-79.408856,chinese,1.0,4.0,0.214063739187894,0.020088767902809924,0.023904499954869762,0.10696768916984782,0.10468482601264122,0.5302904777719374
Lpp8IiUVEhJzF4Fb8DkScQ,Hakka Legend Asian Cuisine,Toronto,Scarborough,43.7260199667,-79.2867648141,chinese,2.0,4.0625,0.14814679221159163,0.008331061829957274,0.014468191426672656,0.10544188350707619,0.42739593107048407,0.29621613995421814
LqagbpfV0I0ZeanblrrZsA,Skyland De Shanghai,Toronto,Milliken,43.8252708,-79.3000605,chinese,2.0,3.625,0.2291072738916677,0.07244265920391472,0.15809879607990582,0.19285428729425536,0.16538882979578168,0.18210815373447467
Lw49aJ96ntO_4ddZA-NtDw,Taste of Heaven Chinese Cuisine,Toronto,Scarborough,43.794052681000004,-79.3248510361,chinese,,3.0,0.1595858452564513,0.0052902133488373386,0.0,0.45693621417956853,0.33531137620720236,0.04287635100794052
M28FGxlpihDrbPCuTfUB6w,Mother's Dumplings,Toronto,Greektown,43.6797484,-79.3415818,chinese,2.0,3.6842105263157894,0.11333982747676764,0.019785387064043702,0.545871537742622,0.06539326957074344,0.0723944662143484,0.1832155119314747
MByw1qvZjeSsJDtJ_rcmjA,Yellow Chilly,Toronto,Etobicoke,43.743881099999996,-79.6053905,chinese,,5.0,0.44990769318430296,0.0,0.006292476548256873,0.11242856452889616,0.16440709593367486,0.2669641698048691
MKviRVX2QxRgGS6juCEeYg,Fantasy Eatery,Toronto,Milliken,43.8071585,-79.28886340000001,chinese,2.0,4.0,0.29068980811178885,0.010242137442655933,0.04898646345054561,0.13181891771477858,0.24724697594153286,0.2710156973386982
MNlrT69-k1nIyFSYwuuMsQ,Asian Gourmet,Toronto,Leslieville,43.669144,-79.3391627,chinese,,4.0,0.2556220890923056,0.0,0.0,0.0,0.6280295329137291,0.11634837799396534
MW1vK27V6fqOPbJcRnttsQ,New May Hong Yuen BBQ,Toronto,Milliken,43.822398,-79.275451,chinese,1.0,4.5,0.14020237394171722,0.0,0.09252602336360531,0.12204133982543404,0.38959810115830534,0.2556321617109381
M_fzy4_KslKoXeyZ022Z8g,August 8,Toronto,Chinatown,43.654613570500004,-79.3986288831,chinese,2.0,3.6363636363636362,0.3213048634072417,0.32308725925091203,0.041809758238210905,0.026507412263172478,0.070832038420005,0.21645866842045788
Mn8PTuxCUu1A2_RlwXv3kw,Vintage Garden,Toronto,Scarborough,43.8064743,-79.33516920000001,chinese,3.0,4.071428571428571,0.4144268293378991,0.019915880735119542,0.027442094414505958,0.0866021231785421,0.1155669294918203,0.336046142842113
MnbFtG0a7gQplkSfk_oqjw,Wonder Season Resturant,Toronto,Scarborough,43.7658635,-79.1910852,chinese,1.0,4.0,0.05299827682699042,0.2578704700948098,0.020989330924806406,0.22141558300335654,0.19972932954977562,0.24699700960026125
Mv3pO01Alty1pXQwi-Uy5A,Rice & Noodle,Toronto,Parkdale,43.640387700000005,-79.4383381,chinese,1.0,3.5,0.1235582857171507,0.04270127718100532,0.022834736345017554,0.2588005463654413,0.11722623796079969,0.43487891643058546
Mwl79jLlxPQabA3yiSPz0A,Canton Rice Noodle,Toronto,Scarborough,43.7978023137,-79.27083235229999,chinese,1.0,4.0,0.06782734751069522,0.15624739474351526,0.0023495139282484387,0.23010030269769807,0.34755733709160874,0.19591810402823426
N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,Toronto,Little Italy,43.6519763,-79.40819520000001,chinese,2.0,4.017751479289941,0.27413739326012465,0.005930406156600247,0.03467544666910896,0.017719901046406583,0.41486926376204836,0.2526675891057113
N3CDEpX-3T5_ULMB6otPWA,Partners Kitchen,Toronto,,43.706200700000004,-79.50468640000001,chinese,1.0,4.666666666666667,0.13395588239191086,0.0,0.02472066261217354,0.0628234940510058,0.4681325980722233,0.31036736287268646
N97-DBkCFBy69maCMkUG1A,Ten Mile Aroma,Toronto,Chinatown,43.653747100000004,-79.3954627,chinese,1.0,3.466666666666667,0.3178277067732439,0.017792493701296284,0.14160451727525825,0.13066652588214797,0.08656485591229274,0.3055439004557608
NE596RKQomLvdrWiM9DYWg,Golden Jade Restaurant,Toronto,Milliken,43.810429799999994,-79.2933886,chinese,2.0,3.0,0.2577275071091905,0.011831553197257112,0.011747273965249803,0.2763520224011962,0.3050983139544842,0.13724332937262218
