business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Price,Chicken Rice,Dim Sum,Waiting Time,Soup/Noodle,Customer Service
Fj0zObYm5McHcbtE6MSU0A,Asian Garden,Las Vegas,Sunrise,36.169224899899994,-115.061144934,chinese,1.0,1.9411764705882353,0.2991283644687992,0.226975063051158,0.02426258329261133,0.18731294898397988,0.09787657474631897,0.16444446545713265
Fu_MNxmXW0neptI-ShZRpw,Tasty Station,Las Vegas,Chinatown,36.123589,-115.20751200000001,chinese,1.0,3.0,0.29187609457396185,0.007981856313677543,0.05146608890885481,0.5407277281476008,0.05035519201568112,0.05759304004022394
FykLjv4tIq618q8F2pvTKg,Krazy Buffet,Las Vegas,Northwest,36.217411299999995,-115.24270359999998,chinese,2.0,1.9607843137254901,0.5942469127512449,0.0699885736091343,0.018493339684139843,0.0938745897852365,0.05513082613329291,0.1682657580369514
Fyuotg1ShiQZLtV5Dmjakg,Chinese Village Restaurant & Lounge,Las Vegas,,36.179355,-115.241372,chinese,2.0,1.2,0.23958141736261274,0.3252861537238921,0.11931880071382628,0.28333868396692385,0.0,0.032474944232745065
G3u4eA85qY8t3LWtiU27qQ,Pat's Chinese Food and Minimart,Las Vegas,,36.188134999999996,-115.16041799999999,chinese,,1.0,0.42817467644142687,0.12170702629337256,0.0,0.45011829726520064,0.0,0.0
GI1F8a__wktcfj6YVjTqAA,Nuro bistro,Las Vegas,Spring Valley,36.112131,-115.279435,chinese,2.0,2.857142857142857,0.1713202616680241,0.5624252675062601,0.017700711736642713,0.07735674367816561,0.14754653411677693,0.023650481294130495
GJ_bXUPv672YwNg4TneJog,China Poblano,Las Vegas,The Strip,36.109658,-115.174669,chinese,2.0,1.8364312267657992,0.31766865535904276,0.1137142393770695,0.06665813973182977,0.1560376837960725,0.16571872278117283,0.17276761471689442
GU7ww3eoGTcXAze8VJtC7g,Fin,Las Vegas,The Strip,36.1216024764,-115.17443762299999,chinese,2.0,1.7777777777777777,0.2891363492445506,0.14966787392939723,0.014865675025459981,0.1272380409812449,0.15306005475386644,0.2660320060654807
GWNmYFQw3WitfTPt5uGMvQ,Beijing Chinese Cuisine,Las Vegas,Southeast,36.0210698681,-115.119205568,chinese,1.0,1.5714285714285714,0.30247971925674416,0.18920746528434043,0.012083052996617076,0.1473021226463134,0.2611308564394355,0.08779678337654949
GdmBrEHLmudD81Lvxawt9A,Pho Hoang,Las Vegas,Southwest,36.051627,-115.24387,chinese,2.0,1.25,0.37386515772304285,0.05380040288741351,0.01398595923889867,0.02751673376497915,0.19383157170610718,0.3370001746795587
GdnLwnezKcZwoP-fnVtPNg,Panda Express,Las Vegas,Westside,36.1584067,-115.20518249999999,chinese,1.0,2.0714285714285716,0.30160738360443473,0.2188751130917249,0.01335602469404113,0.20156912413617803,0.01892993671943156,0.24566241775418957
Gh1BoQNMGkh91pSHqvDRAA,Thai Style Noodle House 2,Las Vegas,Spring Valley,36.0949947,-115.29820149999999,chinese,1.0,2.310344827586207,0.2346476024030287,0.17005387445611964,0.004487073048483097,0.2347877948097462,0.10705693636088885,0.24896671892173344
Gue8TLhEYdHT9ulkblHEwg,Panda Express,Las Vegas,,36.196349,-115.159477,chinese,,1.0,0.0,0.6294585792120645,0.0,0.19735740589041337,0.15969078539293746,0.013493229504584751
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,american,2.0,3.020408163265306,0.2985817374978744,0.11710845870845078,0.036536277943597574,0.1859168775599147,0.204694263259465,0.15716238503069738
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,chinese,2.0,3.020408163265306,0.2985817374978744,0.11710845870845078,0.036536277943597574,0.1859168775599147,0.204694263259465,0.15716238503069738
H_eO04NZAQIDcbtFQ4BUag,Bobo China,Las Vegas,Westside,36.143117,-115.275824,chinese,1.0,2.526315789473684,0.19255983130373414,0.2948493634583979,0.008348875299799587,0.24952377770724726,0.15293930379752368,0.10177884843329747
Hg3pn4JwDD0Mm_Hxr-at2w,China Star,Las Vegas,The Strip,36.1062,-115.17200000000001,chinese,1.0,1.5,0.9479446297902205,0.0,0.01688154348102752,0.006462931187870051,0.028710895540881846,0.0
HusY0jtxYpF9lGUJ92-xDQ,Teriyaki Brother,Las Vegas,,36.203012799999996,-115.24158059999999,chinese,1.0,3.125,0.3351164320708188,0.42509679408162426,0.021574253968155273,0.0664596367762575,0.021162154844282396,0.1305907282588617
HyoPFfBHLK0lKVHWEdFpvQ,China Kitchen LV,Las Vegas,Eastside,36.1005482,-115.07421219999999,chinese,1.0,2.2,0.28675236556757194,0.3615305743570148,0.009484813794369138,0.1523447267667555,0.09710918431887035,0.09277833519541831
I6IOs1NVUf3d2OQB4TyKSw,BaBa's Chinese Kitchen,Las Vegas,,36.2030023756,-115.24158330799999,chinese,1.0,1.5,0.0783657840332323,0.3634453233540422,0.0,0.45268325819053457,0.10195017950518305,0.0035554549170078303
IBNWrN1k9E0E_bMcRD-GwA,Chef Ching's Kitchen,Las Vegas,Chinatown,36.126724635500004,-115.226203159,chinese,1.0,2.25,0.0551276659540445,0.1501660324710747,0.002485910617798339,0.2663472042094207,0.3420994190067529,0.18377376774090892
IImZFNzX4cP84rFsyb-9mQ,Noodle Shop,Las Vegas,The Strip,36.0919409454,-115.175378778,chinese,2.0,1.4734042553191489,0.21469430647308924,0.19123278988639142,0.026939174868393527,0.09885650288935413,0.282280281918532,0.18067779502806944
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.17555700000001,american,2.0,1.1851851851851851,0.2053695550444967,0.4300844520506512,0.0011400879354471092,0.11423993099496563,0.0951534748624477,0.1540124991119916
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.17555700000001,chinese,2.0,1.1851851851851851,0.2053695550444967,0.4300844520506512,0.0011400879354471092,0.11423993099496563,0.0951534748624477,0.1540124991119916
IQnUxhO7oieEP7-5ZVJ4uA,Siamese Bistro,Las Vegas,Southwest,36.0450190157,-115.24414291299999,chinese,2.0,2.2,0.19637100126967902,0.3104771410169836,0.006170395158100968,0.23781868425979802,0.0862408361734391,0.1629219421219993
IV2CLIAAvF40lIFsu0BJtg,China Tang,Las Vegas,The Strip,36.102250700000006,-115.1699679,chinese,3.0,1.3333333333333333,0.2720803383664585,0.07768905497484348,0.07202165921117282,0.15737128287694527,0.07240131722743219,0.28176968067648106
IcnJlauqhHfelo_qp9uKuw,China Roll,Las Vegas,,36.128593,-115.06437749999999,chinese,1.0,2.3076923076923075,0.16181079531537995,0.3192401582501676,0.009144174198563155,0.17288474932652698,0.24651495617508823,0.09040516673427408
JBQGpGvE41RhddSgUI4lfA,Pei Wei,Las Vegas,Southeast,36.083838899999996,-115.148385,chinese,2.0,2.0,0.05331324284355244,0.3254033642889885,0.00042941708015707664,0.319840305203307,0.19583242541700785,0.10518124516698706
JF26V4OaZNTJIaDL8950HA,Panda Express,Las Vegas,Southeast,36.0715953,-115.0906629,chinese,1.0,1.6666666666666667,0.2843673658715951,0.3278541175038891,0.022084030413655784,0.21968135601345506,0.026370812339271507,0.11964231785813334
JJzAOl3kQLfhOzB_vjf3FQ,Jin Jin You Wei,Las Vegas,Chinatown,36.125908,-115.19790400000001,chinese,2.0,2.0,0.16119298077423216,0.025299028986893426,0.006920969475540672,0.107086530040792,0.5553672919004083,0.1441331988221334
JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,Las Vegas,Southeast,36.018132,-115.118059,chinese,2.0,1.5,0.15337065449981108,0.26126362297483724,0.006881283074389048,0.34178633827552835,0.21836501149215573,0.018333089683278573
JPfi__QJAaRzmfh5aOyFEw,Shang Artisan Noodle,Las Vegas,,36.1149052,-115.2097436,chinese,1.0,2.787878787878788,0.10417938099583722,0.08356271909198387,0.004737912074460831,0.06812928934978321,0.6687338151921558,0.04035385299274897
JYtGcfc3iFvwj5Zi4oQg7Q,Long Life Vege Restaurant,Las Vegas,Eastside,36.1143211,-115.09188710000001,chinese,1.0,4.666666666666667,0.28281988458648355,0.2861236128097035,0.015883592995884783,0.08330324253813472,0.30814942089834707,0.023720246171446312
JdoBiBRgeS_KKaNaU1sofA,Dong Ting Spring,Las Vegas,,36.117033,-115.20625,chinese,2.0,2.5555555555555554,0.22774086322042475,0.1514774547818115,0.037866238326689436,0.1859679382155541,0.20615043795596127,0.19079706749955896
JjjlhlQ2LEaQMuAug4fDIA,Yi Mei Champion Taiwan Deli,Las Vegas,Chinatown,36.1275239729,-115.197796021,chinese,1.0,1.8360655737704918,0.15934718262477515,0.08738127256986468,0.022064820503392417,0.2214490313358595,0.1574610225058014,0.2703294573455527
JsGswUxAFK4uRht2UL62UA,Panda Express,Las Vegas,Eastside,36.11943839999999,-115.13810690000001,chinese,1.0,2.0,0.26798418491059073,0.16733339665372676,0.006385141532010202,0.18410725404801673,0.020261758307951693,0.3539282645477038
Jur1iiejUFw_YCkfDfy1gQ,Orchids Garden Chinese Restaurant,Las Vegas,Westside,36.143544899999995,-115.21628799999999,chinese,2.0,1.9496402877697843,0.15859919700482566,0.06573968253931554,0.4099879241698843,0.1150144793848893,0.03937155122343862,0.21128716567764655
JzmJCDSJ_35kJgAlxcZDqQ,Panda Express,Las Vegas,Westside,36.1724498603,-115.195649091,chinese,1.0,3.0,0.4735347011928815,0.41008848537657805,0.001700684975217104,0.034878127993725555,0.07979800046159782,0.0
K0FtmxCgqJEbDNCyXyMX_w,Panda Express,Las Vegas,Centennial,36.2768709549,-115.207351,chinese,1.0,1.2,0.12922977838544658,0.1424811877558204,0.012379432903611834,0.4645442729631675,0.0,0.25136532799195377
K1SzOXV70qDbcq6T64PZsw,XiangXiang Noodle,Las Vegas,Chinatown,36.1255570226,-115.196772939,chinese,2.0,2.25,0.3412596049338962,0.016575132522383122,0.004770205569393852,0.1656533786400186,0.005090385480474535,0.21665129285383367
KOPittXGiS_CpoAYdPpqGQ,Pearl,Las Vegas,The Strip,36.1033743,-115.16939620000001,chinese,3.0,2.3333333333333335,0.3439328154647099,0.20656819719994216,0.07891222392083848,0.128269995968982,0.1299458155810977,0.11237095186442979
KhYA1VGwy1naIiIAvPfolw,Chow Mein Express,Las Vegas,Spring Valley,36.118665500000006,-115.2793524,chinese,1.0,2.5,0.1380545647727711,0.5546422698165088,0.011869482903314089,0.13431607775342602,0.1323785508848817,0.02873905386909833
KhvwEXKJXRTgcJRNmJNhsA,China Wan Wan,Las Vegas,Southeast,36.0831959846,-115.03240571,chinese,1.0,1.4838709677419355,0.17225026646362138,0.16457264379447487,0.007076520971384747,0.4113070457299267,0.0987194143896013,0.146074108650991
KjjNv4YFzBFnsBh2ncH1Iw,China Tango Bistro,Las Vegas,Summerlin,36.160422365900004,-115.32163481100001,chinese,2.0,1.8235294117647058,0.20616995876988087,0.2126170283109762,0.008257611459094491,0.3216975496272658,0.1497107470338531,0.10154710479892946
Knnc473zh8m7IBC0oLTHkg,P.F. Chang's,Las Vegas,The Strip,36.110281,-115.17240600000001,chinese,2.0,1.963302752293578,0.1839410551902298,0.15043199012410416,0.019874118135503487,0.29646307895206886,0.07520792726318516,0.27408183033490835
Ksz-HV_hafeeEQe9Zaos_Q,World Noodle,Las Vegas,Chinatown,36.125908,-115.19790400000001,chinese,1.0,1.8333333333333333,0.22140096232497916,0.024252084463961376,0.0005692849886509054,0.16813708905465793,0.3781703676186701,0.20747021154908044
L16ly2UGc9j4qO3Id8Gx3A,Chef Kennys Asian Vegan Restaurant,Las Vegas,Chinatown,36.1269027,-115.24112779999999,chinese,2.0,2.0,0.5080313974720098,0.07867735394974196,0.02363163219426192,0.2416838719886269,0.0831671779142992,0.06480856648106029
L6qd3x0bHymyxub9dF7lIA,Cafe Noodle & Chinese Barbeque,Las Vegas,Chinatown,36.1258775,-115.197855,chinese,1.0,1.981818181818182,0.2283319632235415,0.1571561002333997,0.015276235814062528,0.16343528539862395,0.1374061512823464,0.29839426404802605
L7iOEZLuvd3vHoX8Efi_hw,New Shanghai Restaurant,Las Vegas,Chinatown,36.126378499999994,-115.19699070000001,chinese,2.0,1.2307692307692308,0.1821311332552602,0.05087614270645518,0.004983842340656701,0.23834127762263135,0.19684290663726087,0.3268246974377356
LJQCv30PCIpC3FnvHF5mXQ,HK Star,Las Vegas,Chinatown,36.1273078,-115.22436119999999,chinese,2.0,2.0294117647058822,0.1999631859425493,0.09292854714367714,0.01697542587504434,0.23528329390399402,0.09827815485155805,0.3565713922831772
LLCB372xpKhdISrLKU4Vkw,Little Macau,Las Vegas,Chinatown,36.1260718,-115.1922452,chinese,2.0,2.3333333333333335,0.5355979842549388,0.0,0.004256328290110351,0.29393829188254444,0.018376633582060452,0.14783076199034603
LsWhNrXNB0ADpwivs_TPdA,Zhao Hot Pot Shanxi Gourmet Las Vegas,Las Vegas,Chinatown,36.1277185,-115.2240628,chinese,2.0,1.0,0.004743908520752189,0.0,8.847399424779163e-05,0.05402672999870214,0.8836917562685946,0.05744913121770332
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant,Las Vegas,Westside,36.1440254,-115.1938769,chinese,2.0,2.0,0.3708635684883487,0.12052992266421189,0.022681255569197926,0.1276534708695114,0.11230224078789412,0.24596954162083598
M9zu5KTyVwVC-45Mn8Wp0g,Taste,Las Vegas,Southwest,36.044394339,-115.24387898299999,chinese,2.0,1.6,0.1645130584157726,0.13260058974018754,0.023083007067417897,0.37811196303987793,0.11523962249997766,0.18645175923676635
MMvrkQsrZJviAz2sLd_voQ,Kung Fu Chef,Las Vegas,Chinatown,36.1257691617,-115.211349295,chinese,1.0,1.0,0.1155221623169713,0.2745204971732813,0.00771710688849451,0.1991945177982004,0.3608442107928435,0.04220150503020886
McQsl_USMy6kfUz9J02Tdg,Lotus Garden Cuisine,Las Vegas,Spring Valley,36.0718741,-115.2435188,chinese,2.0,2.3333333333333335,0.21518422664370124,0.34936163481217597,0.016140036106492298,0.09518446953156459,0.09681512770090678,0.22731450520515914
MpT8KheTjs7TSDWIoMUFxg,China AAA,Las Vegas,Southeast,36.0115778,-115.1381327,chinese,1.0,1.5666666666666667,0.2106339470056291,0.3064941065324661,0.008397759519643453,0.2520514219861557,0.12410808159024105,0.09831468336586459
Ms_el67lrNsKBmdEXVxl6Q,Liu's Kitchen,Las Vegas,Southwest,36.0553391,-115.2259983,chinese,1.0,2.1666666666666665,0.2685936606822877,0.2693875788451458,0.023916865786616708,0.21430091167809776,0.20365800657331112,0.020142976434540927
N3zuaqGESF5iZsi_md9c1Q,Tasty BBQ Kitchen,Las Vegas,Spring Valley,36.100876899999996,-115.24459679999998,chinese,1.0,2.0,0.24862307802605538,0.287796901901613,0.018500005352935455,0.14357451505122773,0.09437899476459218,0.20712650490357626
NFOj3uboFzeNF5X-dWUd_w,Ming's Table,Las Vegas,The Strip,36.11949,-115.16966699999999,chinese,2.0,1.6666666666666667,0.35604520938665,0.2671312058699721,0.01756383067700596,0.10955199363888111,0.13748263250483708,0.11222512792265374
NM9A38hqiOAYbnUPpNz-UQ,Panda Express,Las Vegas,Sunrise,36.1576681365,-115.07981135,chinese,1.0,1.5,0.1729203891155868,0.30866301270583774,0.032192016005384745,0.18124319426973567,0.025589368613738058,0.27939201928971696
NXcV1HuXbfus0QNdI6UpOA,Sweet & Spicy,Las Vegas,Spring Valley,36.1154018,-115.28067479999999,chinese,1.0,3.0,0.3521260432739191,0.18950308292738383,0.036518626352758723,0.09214476408262971,0.2814998495308522,0.048207633832456416
NaZVUOzqk5b-l0mlki-9Og,Chun Fai Chinese Eatery,Las Vegas,Spring Valley,36.0689682903,-115.298683822,chinese,1.0,1.6285714285714286,0.19185187636597853,0.35662174273002434,0.002527196131085922,0.23199716564203504,0.10619407165500425,0.110807947475872
NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,Las Vegas,Chinatown,36.126100799999996,-115.211285,chinese,2.0,1.75,0.17165460137208377,0.29124388953643243,0.015119465947205242,0.14335711367967366,0.1660903378269117,0.21253459163769325
Nsi49BE_XsjJ0oOXwhH8hA,China Star Buffet,Las Vegas,Eastside,36.1421766124,-115.13641002799999,chinese,1.0,1.2758620689655173,0.5006625726679389,0.10177180143363465,0.01015891733011366,0.10807953647979864,0.042249478416292806,0.2370776936722215
NvrKcvJkPNcWDiEA8QmkKw,China A GoGo,Las Vegas,Centennial,36.2988394,-115.279247,chinese,1.0,2.25,0.04345413893215207,0.33287562493946654,0.004407447793513214,0.3980494224341528,0.018360254305921742,0.20285311159479363
OHFH6ALQqq35NiEbD1eXuw,Chang's Hong Kong Cuisine,Las Vegas,,36.105081,-115.20763999999998,chinese,2.0,2.019230769230769,0.15755317117271425,0.056973179544426183,0.4335229239277508,0.13451879209351725,0.0337840484032968,0.1836478848582946
Oh62VtPS3Jj9e6CNRxJh5w,Banana Leaf Café,Las Vegas,The Strip,36.1356446,-115.1615118,american,2.0,1.56,0.21837823297864897,0.21050027285094217,0.015167003591256318,0.30832758028428814,0.09359114060329024,0.15403576969157418
Oh62VtPS3Jj9e6CNRxJh5w,Banana Leaf Café,Las Vegas,The Strip,36.1356446,-115.1615118,chinese,2.0,1.56,0.21837823297864897,0.21050027285094217,0.015167003591256318,0.30832758028428814,0.09359114060329024,0.15403576969157418
OkEiREobpFvapbLQfXxdCQ,Yummy Box,Las Vegas,Chinatown,36.125380799999995,-115.1959803,chinese,1.0,3.3333333333333335,0.5180783403940473,0.026305294004400775,0.015848820040881974,0.011718083952999038,0.09471612827433758,0.0
Oyo5CWthu2upxxaf69MfIg,Anna's Garden,Las Vegas,Chinatown,36.126019899999996,-115.219839,chinese,1.0,3.0,0.4432230911833479,0.10212522555148197,0.05126170441536421,0.20892108064168197,0.0906653821715578,0.10380351603656623
PM0A7ZgbxvtbRCj931PbyQ,Shabu Grill,Las Vegas,Southeast,36.013144,-115.13614299999999,chinese,2.0,1.9615384615384615,0.3590636139540856,0.07571134490603157,0.014918980343478288,0.17300088552600063,0.12175820596845803,0.25554696930194604
POiWEckMIOqX7TgBxXgCzw,China One,Las Vegas,Northwest,36.239527100000004,-115.2101202,chinese,1.0,1.5,0.11880555386222778,0.10716053949667292,0.008109231662404265,0.49608228127550297,0.13232981274088826,0.13751258096230382
PeLzCf2_GZlNZns2PLBueA,Wok My World,Las Vegas,Sunrise,36.139117600000006,-115.06696950000001,chinese,1.0,1.0,0.14952690897200213,0.4230402837337359,0.0032922864349140633,0.15459004841012136,0.043639677805636205,0.2259107946435902
PglC8rgguMIlT621p1BLdQ,Yum Cha,Las Vegas,,36.0997018912,-115.20847320600001,chinese,2.0,2.088888888888889,0.15550820008381894,0.07792540873358196,0.3700834382741691,0.11766814569098533,0.07666496539084389,0.19103873071548957
Q-HDnjHCywb65thAB-f0nw,Grand China,Las Vegas,Spring Valley,36.05657,-115.278503,chinese,1.0,2.0,0.28466508883349084,0.1532551231517015,0.04604095660998159,0.3208241709595221,0.1261613984928523,0.06905326195245168
QKCu3cKjMAOOZI7tEfv0zg,China A Go Go,Las Vegas,Spring Valley,36.1005040242,-115.313444138,chinese,1.0,1.3636363636363635,0.23574030549494973,0.26256177974926315,0.005123389331192201,0.25773577389966396,0.08730552254544048,0.15153322897949048
QS7_BPmaBNvznOMhcVBemg,Silk Road Asian Bistro,Las Vegas,Eastside,36.136293,-115.15125259999998,chinese,2.0,1.5,0.16540110371502387,0.13792441228786892,0.013577145832266052,0.2750129401300429,0.14197472512666193,0.26610967290813625
Q_adT88BLalj0dRlnD_ibw,Uncle Pon Chinese Restaurant,Las Vegas,,36.1733026546,-115.117925524,chinese,1.0,1.0,0.45728112351224054,0.24952437446421988,0.003498897766730282,0.24233043391463654,0.0,0.04736517034217293
QpOAv584eb-ecG4TLEm95g,China a Go Go,Las Vegas,Southeast,36.041469,-115.151928,chinese,1.0,1.84,0.21108166993055144,0.377115354330378,0.012329861985861272,0.14545502261059265,0.1592984497214335,0.09471964142118322
RU3PsG2y_eGBFi_8jDqyQA,China A Go Go,Las Vegas,Sunrise,36.1956386252,-115.06365629,chinese,1.0,2.0,0.18280565852767575,0.17564900978011508,0.012325085696526825,0.4385480096518082,0.0653492970491504,0.12532293929472385
S1N5-ZXwR4fUIPs6dLnBYQ,Hue-Thai,Las Vegas,Chinatown,36.125587,-115.211199,chinese,1.0,1.9661016949152543,0.30896226608867383,0.1252152778031276,0.01989115736081683,0.1889419745308982,0.13395231155625967,0.22303701266022397
S5FTckOpSK0_Ma4c18ZEgg,Wo Fat,Las Vegas,Eastside,36.129929100000005,-115.09362800000001,chinese,1.0,2.0,0.27030698284147253,0.2708873718950539,0.01060749971083868,0.1645725713112508,0.10247464227971147,0.18115093196167262
S9CrHJJnns3cqdGca7mQWQ,Chopstix,Las Vegas,Southeast,36.0146305779,-115.153939784,chinese,1.0,1.4761904761904763,0.20033900659110335,0.27116336960138476,0.0020540623380092735,0.2927100963320506,0.11132131032057616,0.12241215481687587
SJVrnBT80VtUScxxIofB-A,Foods 2 Go,Las Vegas,,36.099540179099996,-115.207263883,chinese,1.0,1.6666666666666667,0.286609298127601,0.16097659747750423,0.19457293515721488,0.0,0.1390665634983233,0.21877460573935656
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,italian,3.0,1.5,0.2379253884137064,0.08272031203616607,0.007209974642675164,0.13917020049736048,0.11857892932424847,0.4143951950858434
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,chinese,3.0,1.5,0.2379253884137064,0.08272031203616607,0.007209974642675164,0.13917020049736048,0.11857892932424847,0.4143951950858434
SbS0cnxFStrlidtwek6b6w,100℃,Las Vegas,Chinatown,36.1265084,-115.2182851,chinese,2.0,2.2857142857142856,0.1682593253074262,0.10256744729563197,0.03836094734098338,0.13533067804171448,0.454811035145823,0.10067056686842094
SfP326rcU5sjwGx_dQP2RQ,Shan Dong Chinese Restaurant,Las Vegas,Chinatown,36.1270191,-115.2250095,chinese,1.0,3.0,0.39919761446427476,0.18390920457859303,0.03225457226246514,0.0,0.38463860869466704,0.0
SktLID5_ywSlgVE-h3NB3Q,China A GoGo,Las Vegas,Southwest,36.0529956,-115.2799348,chinese,1.0,1.7083333333333333,0.2000903482629679,0.22936784025679993,0.006372917692084069,0.30384027945098313,0.1129812247250761,0.14734738961208874
T3ASfec34b8-uYr3xZj8Lw,P.F. Chang's,Las Vegas,Westside,36.1594289732,-115.29189891600001,chinese,2.0,1.9534883720930232,0.19196568357981775,0.18759302596547428,0.019796551012098575,0.26119577525136745,0.09056684819648957,0.2488821159947525
T66oqkB_Bllsl0bz9Objdg,Lucky Star Chinese & Japanese Buffet,Las Vegas,,36.175,-115.136389,chinese,2.0,1.75,0.4397268309844545,0.058869704349853266,0.015396832029238023,0.12702031819670268,0.03284289181661465,0.3261434226231369
TPsjAbLjbnqNZ8XEZMsd8A,China Huts,Las Vegas,Southwest,36.055238200000005,-115.225939,chinese,1.0,2.0,0.10271359636654122,0.15486072381650953,0.002683981614032361,0.46983342223063496,0.24194967291684177,0.027958603055440078
T_vPBF3WRyHoNXrr86ZhkQ,Hibachi Grill & Supreme Buffet,Las Vegas,Sunrise,36.167418647199995,-115.063731962,chinese,2.0,1.5833333333333333,0.42007381255317844,0.1071344055697846,0.011130228942598316,0.23443888180649272,0.014111654572546173,0.21311101655539974
TkrydveE1Laf_LHoKFALNw,Hunan Jiu Jia,Las Vegas,Chinatown,36.124762100000005,-115.19330520000001,chinese,2.0,1.8888888888888888,0.19657615701135464,0.14346549473451875,0.011212468276604451,0.1735986282057366,0.12247498772906333,0.24156115293161118
TrN8HBHBL4-Tu7cXMDoopQ,Golden Flower Chinese Cuisine,Las Vegas,Southeast,36.085752500000005,-115.1037743,chinese,1.0,2.409090909090909,0.1759580601097791,0.35934446624223726,0.018789505155976553,0.1500252287100041,0.2158067378866586,0.08007600189534438
TwVFGd4kan9K6ptwGaZdOQ,Liang's Kitchen,Las Vegas,Chinatown,36.1276635228,-115.198,chinese,2.0,1.6666666666666667,0.10750573581502965,0.09922146352012211,0.012730410294398031,0.14114970850849712,0.42563163010697197,0.21376105175498114
U1XLS-uQJVnQRvshnvAeXQ,The Little Kitchen Cafe,Las Vegas,Chinatown,36.1254542,-115.196476,chinese,1.0,1.75,0.2892235254968271,0.09793177529060997,0.019226220281675702,0.2064399843255009,0.26964946234239445,0.11752903226299187
U9aA5H13y7t9xWnoQslV0Q,Beijing Noodle No. 9,Las Vegas,The Strip,36.116165,-115.175067,chinese,2.0,1.5486725663716814,0.20621833503693612,0.10919233485811548,0.02748225894602686,0.14403840354347947,0.30019792489513736,0.20844596395924272
UDE4VL0k8Zrko7RkJ4agGQ,Little Dumpling,Las Vegas,Centennial,36.2786413,-115.2610693,chinese,1.0,2.096774193548387,0.2121933848264109,0.27506144108929187,0.009723776302183717,0.22400518811427536,0.12434595624305328,0.1546702534247849
UED302E-B2OyVr0mssARnA,Panda Express,Las Vegas,Spring Valley,36.062732562600004,-115.242984875,chinese,1.0,1.4736842105263157,0.2121967739903141,0.21814927938614223,0.005483630071008677,0.2453700120282472,0.06582590826010096,0.2529743962641867
UHVeLqYpNLJp5mw_vnQnRQ,Four Seasons Diner,Las Vegas,Chinatown,36.1253969,-115.1964719,chinese,1.0,1.4074074074074074,0.19918249799668905,0.11501748712705391,0.010300587523423312,0.1580327540044696,0.25426795552338616,0.26319871782497806
UMWzaFhW6M3nsIDyIpMfhg,Little Dumpling,Las Vegas,Southeast,36.0184198,-115.1179769,chinese,2.0,4.0,0.4977186637551712,0.0,0.0,0.0,0.5022813362448287,0.0
UXFLCGw1yOCajlMONYQM1w,Ports O' Call Buffet,Las Vegas,,36.11663529999999,-115.19290459999999,chinese,2.0,1.5909090909090908,0.504194043809819,0.11313517113038746,0.03273730661171031,0.10901781367409737,0.04020237613835198,0.20071328863563395
UcIrRf2mWgqqlg-HNoDl0A,China One,Las Vegas,Centennial,36.289676129600004,-115.28582399700001,chinese,1.0,1.543859649122807,0.15142703442004185,0.3112852605042067,0.007472601870522482,0.2926222635230221,0.11545358742437598,0.12173925225783096
V2WLiBR3iGaegRAVNjOndA,Panda Express,Las Vegas,The Strip,36.109779023499996,-115.170830414,chinese,1.0,3.0,0.39803050114810334,0.285341761781864,0.01099142421262646,0.09396982257173196,0.00044454324429699647,0.21122194704137726
V6Od7XYl_PznuG19DPfTAQ,Panda Express,Las Vegas,Centennial,36.281315,-115.287263,chinese,1.0,1.8461538461538463,0.26665929204880184,0.17082465562140392,0.007477534425174673,0.3931609004989305,0.008203327072337292,0.1536742903333517
VKmGedwOk-16D7OawNg_ng,Buffet At Asia,Las Vegas,Westside,36.1447113,-115.24222209999999,chinese,2.0,1.711111111111111,0.49199507719103425,0.07257270345612242,0.014517707156283545,0.11712589738147858,0.042314995877277155,0.26147361893780385
VbrGaAmb4CJOL5oLsj2VsA,Pacific Buffet,Las Vegas,Centennial,36.272939,-115.2665268,chinese,,1.0,0.552524311431693,0.1574736774476078,0.039791302983320474,0.15779578125746144,0.025429757386384564,0.06698516949353263
Vjzg0VOQsBWw1TA3iLol-A,Panda Express,Las Vegas,The Strip,36.108847999999995,-115.172149,chinese,2.0,1.5,0.5115754903817532,0.0,0.0,0.13198763170192845,0.032758556641983044,0.3236783212743353
Voy_shxcm2YnHQOtfUj1KQ,Spicy City,Las Vegas,Chinatown,36.125380799999995,-115.1959803,chinese,2.0,1.2121212121212122,0.2376096020994061,0.02680777803824527,0.017161176257512973,0.2166735466145967,0.11434732848138765,0.38740056850885135
