business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Burger/Fries/Shake,Customer Service,Breakfast/Eggs/Pancakes,Chicken/Waffles,Atmosphere
E96XW5-Me9nnBIkpg0nNBA,Blue Ribbon Brasserie - Las  Vegas,Las Vegas,The Strip,36.1099462,-115.17539109999998,american,3.0,4.364864864864865,0.2749548752743971,0.03074679419931103,0.2269844450638179,0.0056653346540865655,0.261530710224931,0.20011784058345647
E9Bq0UKtg3tB1yr2QXZ0Dg,Waffle Bar,Las Vegas,Westside,36.1673716877,-115.285981332,american,2.0,3.8253968253968256,0.2002469516444396,0.031854279292164715,0.1228198234453816,0.1516132664559848,0.27136122001688506,0.2221044591451443
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",Las Vegas,Eastside,36.11299620000001,-115.1633962,american,1.0,4.169583584791792,0.3515505390472676,0.01924447776914457,0.17539302852413702,0.13426942523264745,0.08816504603907231,0.2313774833877313
EFxnpVs3vLUvpt1vX_iPdg,Sonio's Cafe,Las Vegas,Westside,36.1594079,-115.1929223,american,1.0,4.428571428571429,0.17306601542765845,0.0417695445039607,0.14731051316511595,0.04202814563200241,0.2899642080163753,0.30586157325488705
EGGdngbmVn-MA7i-6qrprw,Nobhill Tavern by Michael Mina,Las Vegas,Eastside,36.1237328,-115.149078369,american,3.0,4.228668941979522,0.5226274584601823,0.035728182011217594,0.17296313477703948,0.010276220156800244,0.1169295115461449,0.1414754930486162
EMrghF81px-wnNqEYqA0Kw,Panera Bread,Las Vegas,Westside,36.1632788522,-115.289161652,american,1.0,3.650943396226415,0.3299940664038548,0.008576284587532087,0.15357593732172992,0.07901903392872152,0.138207415493065,0.2906272622650968
EPKg3b0BK20-VKmzrP2W-A,Savona Bistro,Las Vegas,Eastside,36.115025,-115.1658493,american,2.0,3.8222222222222224,0.3256138599203588,0.05806494849517965,0.13013931856241318,0.2853284580790729,0.08451137152987707,0.11634204341309826
EPe40cw2gMzo15sa-YAxFQ,Health Is Life Cafe,Las Vegas,Spring Valley,36.10647700000001,-115.2980657,american,,5.0,0.033310484756389716,0.014480401730373897,0.09482670139502196,0.050756039804508025,0.1741762350562123,0.6324501372574941
ET8WuErpImo0zxS673gLxw,Rachel's Kitchen,Las Vegas,Southeast,36.080972,-115.135804,american,2.0,4.289473684210527,0.1997432528613697,0.025536622024775645,0.1719886163246087,0.1913763554413695,0.1145628670392943,0.2967922863085823
Ea04rGA3H-ZqY1nHLpI2FQ,New Day Cafe,Las Vegas,Southwest,36.039711,-115.198017,american,1.0,3.2857142857142856,0.17205728285318872,0.06754747151300527,0.10358871316736099,0.4315374857179678,0.07825692081917278,0.14701212592930452
EcsUxHW1keLUl5w-3ZEbAw,Dickey's Barbecue Pit,Las Vegas,Spring Valley,36.08738,-115.24358,american,2.0,4.034188034188034,0.3098213142147125,0.048652320479868415,0.14399916143534772,0.032233140915791644,0.23351216492643276,0.2317818980278469
EdIFp1tdPi1267hm3da6Nw,Ellis Island BBQ,Las Vegas,Eastside,36.1112674181,-115.164153054,american,2.0,4.483050847457627,0.2458627554589128,0.016758403299461374,0.2072652916986136,0.05423939349560501,0.2523308332947019,0.2235433227527056
ElyDWPaVOhaHJOHoQv6PBw,Bacon Boys,Las Vegas,Eastside,36.1299863,-115.0905569,american,1.0,4.933333333333334,0.1241449183259178,0.19095003129139226,0.16650188086280762,0.14572116294529294,0.13365203190084302,0.2390299746737464
EqUlVPI8t9A96BIvWdW1pw,Joey's Tavern,Las Vegas,Northwest,36.237869,-115.248219,american,2.0,4.0,0.2758590937943838,0.08049080989849422,0.2328451286368017,0.04520931868310248,0.09789431920249357,0.26770132978472416
Er8DpPwf_lHHv64ncWhD8g,The Henry,Las Vegas,The Strip,36.110195,-115.173698,american,2.0,4.046062407132244,0.2227698845468937,0.06188913619339598,0.14489425693595967,0.3518368501082909,0.08348365210330895,0.13512622011215095
Erj_jPPdF3IupgNS1Yfm4w,Bentley's Bar and Grill,Las Vegas,Southeast,36.071911773000004,-115.114002787,american,2.0,3.6666666666666665,0.3196331286765805,0.0572851993531608,0.17576346314939315,0.012116969693839384,0.055777633885570034,0.37942360524145596
EwUM6gGMBhrjOef0wmqKJQ,Jared's Old Fashioned,Las Vegas,Downtown,36.161205,-115.145457,american,1.0,4.7105263157894735,0.1147009787487874,0.3636494553902223,0.2275051720648557,0.021731318367580358,0.0320616142915424,0.2403514611370117
EwxhzR-VghhMsRObXLMitw,Lou's Diner,Las Vegas,Westside,36.16773900000001,-115.2059208,american,1.0,4.545098039215686,0.13462254114093616,0.013170537147583587,0.21330491083323386,0.31545048946123666,0.06342439459527073,0.2600271268217388
F-g0QH4IvrFtJUVRzDtzCA,Pt's Gold,Las Vegas,Southeast,36.012828544099996,-115.133871,american,1.0,3.0625,0.4118676458805589,0.0539042857082733,0.268445858912963,0.014208579561835943,0.023820082109966032,0.2277535478264028
F0c5AMuF_w49727bE7xV1w,Sahara Saloon,Las Vegas,Downtown,36.1448234,-115.1020992,american,1.0,4.5,0.13437707887388342,0.013451707977158495,0.2013515668659944,0.2698858440057935,0.07207741699122247,0.30885638528594755
F7OsiFk9aLZtqZczA84xpw,Popeyes Louisiana Kitchen,Las Vegas,Southeast,36.100395,-115.1363065,american,1.0,3.466666666666667,0.20975535194982908,0.010297444002930046,0.15194329391128525,0.027244781233929528,0.4782928288045208,0.12246630009750535
FAiZp6pLY5l9JITMQPASbg,7th & Carson,Las Vegas,Downtown,36.1674011,-115.1394534,american,2.0,4.276073619631902,0.32656104344810943,0.04619444233182659,0.208752531388504,0.06909715891147311,0.10893445843622213,0.2404603654838648
FK7JHSUMdznZefUW6X319A,McCarran Marketplace,Las Vegas,Southeast,36.08417160000001,-115.1221806,american,2.0,5.0,0.3853774007890993,0.0075252063388623405,0.03659561058440993,0.14904348949019885,0.0,0.4214582927974296
FMnH5WIRLyexBYMBUUnDxQ,Hearthstone Kitchen & Cellar,Las Vegas,South Summerlin,36.156348,-115.334471,american,2.0,4.130116959064328,0.3596969907486404,0.021732850015850298,0.2405977119326855,0.042885212413159964,0.09104725284208902,0.2440399820475745
FT99KLluYZA7vFZEIypIwQ,Fracos & Froccs,Las Vegas,Southeast,36.0682497116,-115.177230835,american,2.0,4.0,0.19647311440223267,0.014915667503329509,0.0809311597786581,0.046695606146296316,0.08882727039572992,0.5721571817737535
FWBWBnM2zjycBI7QrayklA,Johnny Rockets,Las Vegas,The Strip,36.102262,-115.169965,american,2.0,3.5,0.25644028787499595,0.4078632980219842,0.034956973361972635,0.18644416612316292,0.01497130859778646,0.09932396602009767
FYqFfaxVRW6pdviONXIoDw,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,Las Vegas,Southeast,36.0695675256,-115.173747385,american,3.0,4.287461773700306,0.5145019853406015,0.02805081158103312,0.2550713386720692,0.013432757172413792,0.04466187330800505,0.14428123392587766
FaoMHRFjrZvD9_RvYZX4oQ,Popeyes Louisiana Kitchen,Las Vegas,,36.0721266,-115.2068949,american,1.0,3.8333333333333335,0.21593984724477694,0.003377415730111893,0.10078561412724901,0.03785660678060922,0.360317276394202,0.2817232397230509
FfG8twx5K18y268Gp4dSKA,Hooters,Las Vegas,Spring Valley,36.057924322699996,-115.243338022,american,2.0,3.3786982248520716,0.34987913375462265,0.04620910666123696,0.20863661282558754,0.00970755553056832,0.14201972757349773,0.2435478636544867
FfHpj1QcW510pA3CS354xw,The Coffee Shop,Las Vegas,The Strip,36.1239135738,-115.17151782100001,american,2.0,3.1060606060606064,0.26722333663626485,0.07305635702898143,0.09582401975395008,0.3444662272354192,0.10091986250726974,0.11851019683811452
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,Las Vegas,Centennial,36.2747255482,-115.24578703600001,american,3.0,3.8765432098765427,0.4334571822096297,0.021907233929587645,0.19963974115428024,0.031142100984559926,0.07794337212390287,0.23591036959803946
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,american,1.0,3.810810810810811,0.3529110700507655,0.0003183682599331944,0.18258718983142672,0.012200948123925413,0.07664369218313348,0.3753387315508158
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,italian,1.0,3.810810810810811,0.3529110700507655,0.0003183682599331944,0.18258718983142672,0.012200948123925413,0.07664369218313348,0.3753387315508158
G54fcIaoI89tc6X285suRA,DD'Coffee Shop,Las Vegas,Spring Valley,36.1121084,-115.2793898,american,2.0,3.9696969696969697,0.28779383949439913,0.005647074365658963,0.16809934205723776,0.16926327378438394,0.03244858343266453,0.3367478868656558
G55C2JCteYQGnpCP6gMswg,Moondoggies,Las Vegas,Westside,36.1526193,-115.2424074,american,2.0,4.0,0.2632789562689123,0.004448386767356064,0.14652037707002202,0.020729928612742612,0.0012802604546951716,0.5637420908262718
G58YATMKnn-M-RUDWg3lxw,THEcafe at THEhotel,Las Vegas,The Strip,36.0918639,-115.1751614,american,2.0,3.782608695652174,0.20613575625090846,0.03663095814319695,0.1166713062413608,0.4247258502948441,0.10810180038301176,0.1077343286866781
G6BwYw_0_atLPTzI1uokIA,Nacho Daddy,Las Vegas,Westside,36.1449407,-115.3028257,american,2.0,4.073921971252568,0.28216147590405066,0.02831180260270444,0.27334494681650023,0.019221387995245736,0.1086334788639072,0.2883269078175918
G9OOkWH5rLHN3DKNPMv1lg,Cafe at Harrah's,Las Vegas,The Strip,36.1183787,-115.1726202,american,2.0,2.4444444444444446,0.3167850512480565,0.046255948156774224,0.08872453537669019,0.3820057980251288,0.07103151527744875,0.09519715191590154
G9r8bucB5qq4kEflGukyTQ,Johnny Rockets,Las Vegas,Northwest,36.249119,-115.242873,american,,3.333333333333333,0.3427918274378583,0.3207842325320691,0.16130189955045618,0.014535601050909813,0.0767045148970483,0.08388192453165813
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,Las Vegas,The Strip,36.1079241113,-115.174055099,american,4.0,4.495450785773366,0.5236120144352199,0.012970585084328865,0.215934695299204,0.01592354352579952,0.04958078502551705,0.18197837662993094
GMefGnN17POrLde1PPBzNg,Outside Inn,Las Vegas,South Summerlin,36.1573134,-115.31363,american,2.0,3.592592592592593,0.315949688716642,0.05649780900752355,0.1751826850306242,0.06663659845048152,0.09670655077771184,0.2890266680170171
GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,Las Vegas,Southeast,36.1001831,-115.138668,american,1.0,4.232686980609419,0.28018435343974346,0.03382568107057398,0.14661303690817162,0.06314827930865427,0.14718910055695011,0.3290395487159065
GRLHdCXzmFCBbvvjRxXnrA,Dinner in the Sky,Las Vegas,Westside,36.1453562,-115.1794209,american,4.0,4.5,0.5211080331695532,0.0,0.07117946939920773,0.0,0.10874029935000616,0.2989721980812329
GRWIABHedj1m8DDoAuTIMg,Centerfolds Cabaret LV,Las Vegas,Eastside,36.109518,-115.15201709999998,american,2.0,3.9090909090909087,0.38137193980801576,0.0,0.3297420497214001,0.0,0.02581705928070015,0.26306895118988394
GT9Hx_Na0vH3Na7ym9dp4A,Shooters Bar & Grill,Las Vegas,Sunrise,36.1439628,-115.0774119,american,1.0,4.642857142857143,0.23354948362308,0.02822148664008638,0.32641300682567176,0.0058516643065184785,0.019905271949760297,0.3860590866548831
GU0zNpgisY-pV3U2Sfdp6A,Boulevard Bar & Grille,Las Vegas,Southeast,36.010762,-115.171766,american,2.0,4.447761194029852,0.2507468987073478,0.025638637865885505,0.2486510358139025,0.0534476133497997,0.08238284781371145,0.3391329664493529
GUaPe4gw5KhihfPPqhtSIA,TGI Fridays,Las Vegas,,36.113074,-115.063089,american,2.0,3.4545454545454546,0.4219691580081647,0.06281875700300048,0.22540009434475755,0.03344604066509152,0.0928596109287187,0.16350633905026693
Gaq3S9lmjXVcuDCZ8ulppw,Oyshi Sushi,Las Vegas,Southwest,36.047306,-115.244158,american,2.0,4.090909090909091,0.3713948259962215,0.007331488767434362,0.20040132615245934,0.02840206519873104,0.03736043638225324,0.3551098575029006
GjbF1ZEbIpC2KqUbZ7KQWQ,Dynamite Grill,Las Vegas,Southwest,35.9999263,-115.2074951,american,2.0,3.753623188405797,0.2756999428021125,0.01327122539249452,0.126330119304216,0.029469091948516293,0.2383692419409995,0.3168603786116612
Gk_KLfwb0GMgKDrP8_0kqg,People's Republic,Las Vegas,The Strip,36.1067305,-115.1719754,american,2.0,3.9090909090909087,0.2269524519305796,0.06337445328067623,0.3424684795773203,0.040318507817774914,0.0745296952766274,0.25235641211702164
GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,Las Vegas,South Summerlin,36.14482520000001,-115.3141687,american,1.0,4.380952380952381,0.17771196544822235,0.059403505272056435,0.1266175125303058,0.04489908729526984,0.3917747032702317,0.19959322618391406
Gp1NcYpvQpqjcY-RDC31Lw,Sunrise Casablanca,Las Vegas,Sunrise,36.1597521,-115.0346388,american,1.0,4.478260869565218,0.2037178339047378,0.003727586535037624,0.3244878960174096,0.014087496456045031,0.03300877330282958,0.4209704137839403
GpzQY2XLo5A35Cf8-Mjazg,Johnny Vegas Grill,Las Vegas,Eastside,36.1290736318,-115.09131179299999,american,1.0,4.5793103448275865,0.19212844642867424,0.23308135728529414,0.1832619889822349,0.01467360143120229,0.16199505015791282,0.21485955571468165
Gt4z3AylNTsEPDkzkaC7HA,Stacks & Yolks,Las Vegas,Spring Valley,36.057847,-115.278523,american,2.0,3.8780487804878048,0.1794224420119129,0.01602204083000714,0.16089201107437087,0.3883361725221901,0.05054745181158996,0.2047798817499287
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,american,2.0,3.727272727272727,0.2967305007005258,0.066543599237372,0.1904443022975217,0.022018513160655225,0.2319404059154529,0.19232267868847228
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,italian,2.0,3.727272727272727,0.2967305007005258,0.066543599237372,0.1904443022975217,0.022018513160655225,0.2319404059154529,0.19232267868847228
GwKFPfQA5kYcVSnPBpjtzg,Garfield's Restaurant,Las Vegas,Summerlin,36.2074847,-115.2682033,american,3.0,3.603448275862069,0.4078901481075181,0.0305195879611616,0.2807121917341181,0.0613486372697459,0.07327831053135504,0.14625112439610127
GxQGCl4hX6nbRdSYH9egEw,Meat Chix And Wieners,Las Vegas,Spring Valley,36.0561222,-115.2812612,american,,5.0,0.0,0.6106376345804301,0.01869844730764885,0.0,0.18644999520080524,0.18421392291111588
H-05-lRUJDUNDgYgaw7bXA,IHOP,Las Vegas,Eastside,36.12065,-115.13717,american,2.0,3.3,0.3265474728947931,0.019031068472356347,0.1560676349781511,0.3054826185313001,0.018939639275594725,0.17393156584780473
H5Y6o9H4rtxbHJFgLqI6Fw,Chili's,Las Vegas,,36.1987256,-115.2426469,american,2.0,3.75,0.3589033398367327,0.0630028364532929,0.2265967122403243,0.0215890442331659,0.11462490467131227,0.21528316256517194
H8qlBw1YaxMsItfz25-AyA,John Cutter,Las Vegas,Summerlin,36.159014,-115.351342,american,2.0,3.708133971291866,0.31480205854026805,0.09321085536316716,0.2209081495444008,0.05363566124216759,0.1018854904638096,0.2155577848461869
H8umkLwMkM0vP5B8oPiozQ,Sundance Grill,Las Vegas,Southwest,36.0420620086,-115.183415054,american,2.0,3.57,0.2969015751537384,0.05275141101087714,0.20402984854122566,0.1994159799896108,0.10607891902441703,0.14082226628013098
HD4JDFoc_htq5VYESJT8gw,Wingstop,Las Vegas,Chinatown,36.1252875,-115.2462028,american,2.0,4.08641975308642,0.22162540760476687,0.12176010268807523,0.12531389947894242,0.009878668514047088,0.2415019058505806,0.2799200158635879
HJ785L7KY6ClATb1KEiXHg,DQ Grill & Chill,Las Vegas,Southwest,36.0002015856,-115.207334681,american,1.0,3.375,0.24408588617314084,0.1499001610904669,0.19352840155926965,0.03460658184731718,0.14900198113522786,0.2288769881945776
HOlDxrYqfoJrVq2Eo-_LKQ,Farmer Boys,Las Vegas,Westside,36.1588115,-115.2072854,american,1.0,3.7647058823529416,0.19451107110290974,0.2459773321764528,0.15178556095886234,0.1481402324235411,0.0821501637370108,0.17743563960122305
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,american,2.0,4.320150659133709,0.3005099934637825,0.15262829268407951,0.14057553266716616,0.03849887345927426,0.14813112640199202,0.21965618132370512
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,chinese,2.0,4.320150659133709,0.3005099934637825,0.15262829268407951,0.14057553266716616,0.03849887345927426,0.14813112640199202,0.21965618132370512
HYKTKG3X7jtLe6elxp63JQ,Off the Hook,Las Vegas,Spring Valley,36.1133039,-115.2618797,american,2.0,4.491279069767441,0.28304422155970244,0.07551844962699164,0.1777874199067372,0.02245274757733535,0.1608901343362021,0.2803070269930308
H_CKS6wY2_uFWJrHhCZBMA,Original Chicken Tender,Las Vegas,The Strip,36.0956496542,-115.17632025399999,american,1.0,4.042253521126762,0.11284106144974612,0.08294065491407658,0.06518006678483906,0.03592225163978268,0.5555872426281542,0.14752872258340122
HcFNeUjeqzhHw1Lk0FZarg,Jersey's Bar & Grill,Las Vegas,Westside,36.1465042,-115.2072072,american,1.0,4.666666666666667,0.1751642903781445,0.0009217376438713852,0.2735083000750375,0.14275659910134209,0.01228080186512762,0.3953682709364769
HfxMovSXJZVqL514iUD02g,O'Aces Bar & Grill,Las Vegas,Spring Valley,36.0989299,-115.208216,american,2.0,4.393939393939394,0.22325945480113665,0.05699474187141331,0.2940705096607639,0.0869986983051019,0.05532464621463901,0.2833519491469451
HhVmDybpU7L50Kb5A0jXTg,Guy Fieri's Vegas Kitchen & Bar,Las Vegas,The Strip,36.1180802326,-115.172432361,american,2.0,3.8868778280542986,0.21878831380329772,0.28755597876583344,0.15801971877061205,0.06292113217790904,0.10513859898648506,0.16757625749586105
HsgHgxT2vMnqd3cgPvnitQ,Red Robin,Las Vegas,Westside,36.143114,-115.208505,american,2.0,3.25,0.2422224679753893,0.5255814588291684,0.003398075485958256,0.017699783280532125,0.10690734873259536,0.1041908656963564
I1gRYCt2exnOMsTr-lEJVA,Squeeze In,Las Vegas,Spring Valley,36.0957104,-115.2982167,american,2.0,4.529761904761905,0.1428114019035236,0.01651573290823951,0.2204596097696715,0.3075458656076028,0.0374262364192573,0.27524115339170513
IBSePQdC8MwoWdMmoyegnw,Five Star Tavern,Las Vegas,,36.2037503,-115.242497,american,2.0,3.55,0.27639355767721463,0.059240297249142614,0.2771961313243775,0.0026863563301058498,0.02700420881147713,0.3574794486076825
IFvBnwcWJ54BgMzVnCxIrQ,Life's A Bagel,Las Vegas,Summerlin,36.2003923,-115.2819512,american,1.0,4.659090909090909,0.22187690835956506,0.03355235204910733,0.1356622076212464,0.15345595584860866,0.12692280883181842,0.32852976728965405
II5EG0o7Y9jRZA84RBXetA,MR Wings,Las Vegas,,36.119211,-115.064482,american,1.0,4.153846153846153,0.14719721030253352,0.11963628396607348,0.1145670113883924,0.015330957797340328,0.26794811265630125,0.3353204238893591
IIN-zsEasYKm5gd_OClSYg,A&W All-American Food,Las Vegas,Westside,36.1586703,-115.2048129,american,2.0,3.5,0.20475087004698367,0.30014041047629925,0.11816398542170485,0.03473879597634122,0.14672780333522273,0.19547813474344825
IMLrj2klosTFvPRLv56cng,Honey Salt,Las Vegas,Westside,36.160577,-115.292996,american,2.0,4.126333059885152,0.3216996521977981,0.034097313799266026,0.19238783554101468,0.056873208510494086,0.17501439215450362,0.2199275977969236
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.175557,american,2.0,2.333333333333333,0.25189595940860365,0.022729401178949785,0.07717124188823586,0.024205558972254727,0.3674415435122079,0.2565562950397481
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.175557,chinese,2.0,2.333333333333333,0.25189595940860365,0.022729401178949785,0.07717124188823586,0.024205558972254727,0.3674415435122079,0.2565562950397481
IWN2heYitkg-D4UdqfxcMA,HEXX kitchen + bar,Las Vegas,The Strip,36.112279,-115.172397,american,2.0,4.359571788413098,0.2673172707713448,0.035354430099153324,0.2669542807978077,0.14443598338424202,0.06900907317607452,0.2169289617713777
IYydfjUO5kb-N4KwSPlEcA,Mo's Race Day Cafe,Las Vegas,,36.2789680777,-115.02123288799999,american,1.0,4.409090909090909,0.15103317039775338,0.11822699230450905,0.2400047020135733,0.17393086725592596,0.0996713284516234,0.21713293957661486
I_SW8XCxWtwUfC1ow6QLrw,New York City Bar & Grill,Las Vegas,Chinatown,36.1258251307,-115.226354905,american,2.0,4.0,0.2547820743436708,0.007583342091646539,0.05434502509293308,0.021725086584410285,0.012253013368761315,0.6493114585185781
In0uctdG7Kb3E8gUYtjgnA,Timbers Sunset,Las Vegas,Southeast,36.071908,-115.107697,american,2.0,4.45,0.1591770573233654,0.0610925820079477,0.2660057926264837,0.12852928694366328,0.05289902992107276,0.3322962511774671
Ipkl7KtlqxCe8bMMkwHwPQ,50's Diner Omelet House,Las Vegas,Eastside,36.1299939935,-115.10755489799999,american,1.0,4.32421875,0.1234072104693362,0.03185751985162598,0.18121013184352755,0.3458206076185537,0.0701588745280159,0.24754565568894066
Iv5lyi_ule9sNIOncmusIw,The Kitchen at Atomic,Las Vegas,Downtown,36.166534100599996,-115.135213249,american,2.0,4.5,0.29108504941772323,0.08844277308263825,0.2401504776606338,0.01971511708198944,0.12023082871055302,0.2403757540464623
IyrDnrvUKpndj5zIv1KvGQ,Doña Maria Tamales Restaurant,Las Vegas,Downtown,36.1594983312,-115.1473491,american,2.0,3.959183673469388,0.25704175904314264,0.01595386919978607,0.20951976008282505,0.07407856329123454,0.15832239627051428,0.2850836521124975
J1MVP1oGbBnKVqriX4HDuQ,Denny's,Las Vegas,,36.100377,-115.2099285,american,1.0,3.7586206896551726,0.3000241952935695,0.017833890428840395,0.2281857035346302,0.24967814995441426,0.029065723108484105,0.17521233768006142
J2nCJBrGn4EQT1abnBHaUQ,Five Star Tavern,Las Vegas,Northwest,36.2399444,-115.2300782,american,2.0,4.428571428571429,0.1712341820471423,0.05510140168495298,0.2923343796347015,0.027987513966290442,0.04102653243393608,0.4123159902329768
J5ylw6DXGmQ6hM06Ne3XHw,The Phoenix Bar & Lounge,Las Vegas,Westside,36.1439891,-115.1976095,american,1.0,4.394736842105264,0.2613471756864425,0.011128731232341076,0.24803460897183646,0.010532702708263328,0.014651249886432688,0.4543055315146842
J73YHN9LgV7FNYRn7n2NjQ,Putter's Bar & Grill,Las Vegas,Southeast,36.0976114,-115.1196648,american,1.0,3.0,0.5181843122157767,0.0,0.2508857341042296,0.0,0.0,0.2309299536799937
J7EUrh1q3lgENaoTrHZl_w,Ogden's Hops and Harvest,Las Vegas,Westside,36.1672912,-115.2869529,american,2.0,3.5737704918032787,0.4182567794728041,0.1302574348587998,0.14661420580103038,0.03271282237257125,0.16337068528410326,0.10878807221069124
JAHvhS-EDRxtoArvrpA5JQ,Five Star Tavern,Las Vegas,Summerlin,36.2108128,-115.2955404,american,1.0,3.625,0.4549736259970296,0.038081341863238825,0.187272122637734,0.06168737778231447,0.06152854741628772,0.1964569843033956
JJpoHl5mxJHwbaix71mfyg,Village Pub & Grill,Las Vegas,Southeast,36.0856990312,-115.13954316799999,american,2.0,3.775,0.2746716310414859,0.12865237657114506,0.17001430374041548,0.060062495091834464,0.18391120537483194,0.18268798818028706
JOqH0qOAVL7OfkYW3opg4A,Casa Mariscos,Las Vegas,Eastside,36.1157801,-115.0936882,american,,3.6666666666666665,0.4998020041591524,0.007217381475510937,0.0885991754600529,0.0031490719973561745,0.0,0.4012323669079276
JSUmoa3hFNfoDYLbYNNLOQ,El Nopal Mexican Grill,Las Vegas,Northwest,36.2176284252,-115.20833306,american,1.0,4.529411764705882,0.19224990536773845,0.03819510531845555,0.2583419548981715,0.031172643898350755,0.09442974131486796,0.3856106492024158
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,Las Vegas,The Strip,36.1121439816,-115.176715856,american,2.0,3.6150306748466257,0.3059485470217579,0.06115979816193555,0.13033465390913787,0.2739832354068476,0.08229959524442486,0.1462741702558958
JVTIY3KAIaIiL0fxY82SoQ,Smashburger,Las Vegas,,36.116643479400004,-115.18561527700001,american,2.0,4.275862068965517,0.12412912073630435,0.5011048758892362,0.13075422656344218,0.04532527493926139,0.03315241267288037,0.1655340891988755
JWhqCvKTs5vLwIrhrbgx7Q,PT's,Las Vegas,,36.2760243,-115.120406,american,2.0,3.375,0.37982480183460615,0.042449387312984574,0.20604819763325616,0.03932071042610075,0.03725585157024491,0.2951010512228074
JXAMnijxRrW-jXHGvDJzzg,California Pizza Kitchen at The Park,Las Vegas,The Strip,36.103232,-115.175263,american,2.0,4.479452054794519,0.3641835925158077,0.015972813959798517,0.2254786437794057,0.018068228869355836,0.12785228257020004,0.24844443830543214
JcFyuyo0Rt6gDiVZ9yJ3VQ,Krayvings,Las Vegas,Summerlin,36.1593346922,-115.35152712899999,american,2.0,4.407960199004974,0.2005647432350215,0.06665880968108706,0.15188080252283095,0.11228281074780297,0.15657038627452202,0.3120424475387357
JhRxDdmZSGDG_u7cGxaYrw,California Pizza Kitchen at Summerlin,Las Vegas,South Summerlin,36.151547,-115.331923,american,2.0,4.087719298245614,0.3634281727845379,0.020561058299591303,0.24082650917217585,0.019750393000694217,0.1170642003216418,0.2383696664213592
K0j_Znzin0jShXVnpvW86A,Jaleo,Las Vegas,The Strip,36.1099462,-115.17539109999998,american,3.0,3.9504219409282704,0.4358269323607861,0.018682576739526183,0.18149013616462187,0.02603484808842927,0.1347615771400836,0.20320392950655275
K1WGxpKx1OoI0N1I6LRsyA,Quickee Burgers,Las Vegas,Southeast,36.0284419,-115.11783359999998,american,1.0,2.6666666666666665,0.2980457932599219,0.39860672280312703,0.021718354399358028,0.0097196059395785,0.13205356767933188,0.13985595591868266
K2_zfa7cKbg5klHJYqoWnw,Hot N Juicy Crawfish,Las Vegas,Southeast,36.0144588998,-115.11799944200001,american,2.0,4.355670103092783,0.3513792028245464,0.039921629320259236,0.21166203515761006,0.011651693450025005,0.10172831097649024,0.2836571282710688
KHROx3AxX8btg70JDPbIqg,PT's,Las Vegas,Spring Valley,36.086323,-115.3148261,american,2.0,4.194444444444445,0.2610970170929997,0.022157424808194447,0.26819562821504384,0.0441086444838068,0.0550139563734558,0.34942732902649953
KJsGM_gLm597KEJ95PUfsw,Sherwood Forest Cafe,Las Vegas,The Strip,36.098909,-115.175557,american,2.0,3.125,0.3164189327216106,0.03251307306099165,0.07556253595289747,0.31370894262766463,0.12211413482140687,0.1396823808154287
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,american,1.0,3.4615384615384617,0.4874478141675352,0.043488427985434,0.17114277709817122,0.00856752565510986,0.12048764798515968,0.16886580710859014
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,italian,1.0,3.4615384615384617,0.4874478141675352,0.043488427985434,0.17114277709817122,0.00856752565510986,0.12048764798515968,0.16886580710859014
KQoeETpQ1nBEQ6fVOtFgWQ,Hamptons,Las Vegas,Westside,36.1685706,-115.285162,american,2.0,4.349056603773585,0.2661058285539599,0.08196454240650497,0.2563258368276221,0.09956661783568604,0.09569493910955076,0.20034223526667616
