business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Atmosphere,Burger/Fries,Waiting Time,Chicken/Steak,Customer Service,Buffet/Price
AjWFFZN8KwyqJzzi0DyEsw,Burger Brasserie,Las Vegas,The Strip,36.112648,-115.170283,american,2.0,2.066666666666667,0.16162067597899946,0.3835029654834882,0.1344079452385313,0.0959138157790794,0.1658144578165967,0.058740139703305126
AkG4ozbKUgjDk8-Mmywsxw,Timbers - Lake Mead,Las Vegas,Sunrise,36.1963785,-115.0344585,american,2.0,1.6666666666666667,0.4248219572424219,0.024127262088841188,0.2342358942302735,0.1065351664082774,0.18222136251582224,0.028058357514363752
AmJ0GFlYCAap-vGYxv-OJQ,Rocky's Bar and Grill,Las Vegas,Southeast,36.0347089,-115.1354355,american,2.0,1.3333333333333333,0.597677675853913,0.0,0.07264788337507466,0.004696327629629235,0.2960780892190959,0.028900023922287188
AnXovUgUHJap3QaDRnjL1w,Blueberry Hill Family Restaurant,Las Vegas,Eastside,36.1161975,-115.092388,american,2.0,2.0888888888888895,0.2494940354289196,0.02724639807813046,0.17677245392736612,0.2033885856364808,0.12162939088973472,0.22146913603936835
Apkr-qykgpUI5ltIw7B-7Q,Stake Out Bar & Grill,Las Vegas,University,36.102755,-115.1360177,american,1.0,1.9333333333333331,0.5005189644359765,0.04161163218155839,0.13098083153745918,0.14011471568878725,0.17149869734634454,0.015275158809874071
AqfEIxefqdArIWf9YUVAtQ,Omelet House,Las Vegas,,36.0827233144,-115.03153704,american,2.0,2.7058823529411766,0.1884426244719282,0.044056768005424886,0.1437089044287406,0.2401291878420905,0.1526230413880587,0.2310394738637571
B3omTXI--0eiBC7nCv_WXg,Farm Basket,Las Vegas,Westside,36.1594218,-115.2250915,american,1.0,1.8666666666666667,0.1924636633317366,0.0637884063961608,0.06485567084371094,0.5675655916422337,0.05658694839296196,0.054739719393195885
BB-Ab0rwYk6aclOn9SMVmg,Blue Dogs Pub,Las Vegas,Eastside,36.10094829999999,-115.1004392,american,2.0,1.5,0.6373156897854193,0.11348752064581664,0.11256024028782724,0.0,0.11325235132538307,0.023384197955553646
BCAw9a_kyx2RddRH9tMmKQ,Mr. Lucky's 24-7,Las Vegas,Eastside,36.1091,-115.154526,american,2.0,1.937142857142857,0.19526873187336985,0.056816245212572926,0.1356469647105287,0.2803267715053553,0.16440128498191126,0.16754000171626174
BGcrYtRjOc6eWtxOpD9cWQ,Geri's Olde Philadelphia Restaurant,Las Vegas,Eastside,36.10064860000001,-115.099351,american,1.0,2.5,0.4441259723857081,0.04939253792268744,0.03668961927228555,0.469791870419319,0.0,0.0
BHB2tRGZM9RqPxWTLgtPjw,Big Burger,Las Vegas,The Strip,36.1356534,-115.16150559999998,american,,2.0,0.2271599958882773,0.6946266749541455,0.0,0.0,0.0,0.07821332915757719
BIwjYT9nqbkF7kbzne-tmQ,Wolfgang Puck Express,Las Vegas,Southeast,36.0805040973,-115.12812854399999,american,2.0,1.0,0.2756761888100457,0.02998707032861378,0.16295552581507972,0.3282835508948361,0.10212693113249537,0.1009707330189293
BN_GVKaX0jnaVI4Ar1iV2w,Straight Up Gaming & Martini Lounge,Las Vegas,,36.05798,-115.31953,american,2.0,1.0,0.3227751386212349,0.0,0.1854491730027293,0.0,0.0,0.4917756883760359
BOMgSyi4-TYAnjVn3m0z3A,24 Seven Cafe,Las Vegas,,36.1142031458,-115.19443677299999,american,2.0,1.8301886792452833,0.23204550205928534,0.046056232133415205,0.1704211019551071,0.15991810249710325,0.2201386118569571,0.17142044949813182
BORPULADzZV6_LJZzcsywQ,PBR Rock Bar & Grill,Las Vegas,The Strip,36.109185,-115.17203899999998,american,2.0,1.9019607843137252,0.2946954414855756,0.07429480125614306,0.20311845324352512,0.14559069669813746,0.2042869788322622,0.07801362848435657
BS2Y5IZiCOHBebHMEU2dEQ,Claim Jumper,Las Vegas,Eastside,36.1150068342,-115.15697009899999,american,,1.0,0.13577892120452426,0.0,0.3120148644089612,0.31385809823678545,0.23605316172077076,0.002294954428958442
BSDKbSLFO3CP-uhfcuUCkA,Dave & Buster's,Las Vegas,South Summerlin,36.1486189,-115.332454,american,2.0,1.4587155963302751,0.3904680964702604,0.02742059010917421,0.23998939300516056,0.06269752729374542,0.2497251110696813,0.0296992820519782
BYp4NUxpwXCsTAoEmksLxA,Cornerstone,Las Vegas,,36.1168108056,-115.193921157,american,3.0,2.7777777777777777,0.21684834743132794,0.019211053402696257,0.21647755483383516,0.30891086201345463,0.13171405000731135,0.10683813231137464
BZSzoBFhkXBUQTx4Cgl5Aw,Coco's Bakery Restaurant,Las Vegas,Eastside,36.100442,-115.1652072,american,1.0,2.106382978723404,0.3054980550915489,0.010172624062808586,0.13240064101494195,0.1099267440170592,0.19199940912086966,0.25000252669277184
BfBl4TKaTrfrZY-yGSB1jQ,Johnny Rockets,Las Vegas,Westside,36.172596,-115.195674,american,2.0,1.8461538461538465,0.12936297991022072,0.3869906536704826,0.10818038690662456,0.18239104987822524,0.15130722333071547,0.041767706303731486
BhueLLvA0k9G1Lr0WeZX9w,Café Zupas,Las Vegas,Spring Valley,36.0603197442,-115.241623081,american,2.0,1.9148936170212767,0.2751154061085405,0.006746998548526261,0.12885148034818053,0.4236114270330309,0.12448598640242126,0.04118870155930041
BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,Las Vegas,The Strip,36.102795,-115.168508,american,3.0,2.06993006993007,0.20934915644429944,0.01672409232077779,0.1469126548090631,0.2962476821805034,0.21694463839423792,0.11382177585111825
BjLXhrKdB3I3f3ODy0INRw,CENTRAL BY MICHEL RICHARD,Las Vegas,The Strip,36.117294,-115.177855,american,3.0,1.826086956521739,0.20431384051780266,0.06337261309712539,0.1566891271745462,0.1911805992640652,0.2174298369191474,0.16701398302731302
BjPph9SbmEfox2vip326PQ,Brooksy's Bar & Grill,Las Vegas,Spring Valley,36.11439,-115.29426399999998,american,1.0,1.9285714285714288,0.4365430636487785,0.02354041337999884,0.23263281464936075,0.12922060114429165,0.15072793771053772,0.02733516946703257
BjS35X3-_-9TP-RyfzoC_Q,Hometown Eats,Las Vegas,Southeast,36.08598903,-115.101469707,american,2.0,1.6451612903225807,0.2592856081759521,0.019490641495245244,0.2377493792702828,0.21805829866059484,0.16054285395938786,0.10487321843853713
BjoG1A78mIEl6on-HNSilw,The Triple Play,Las Vegas,Westside,36.15116210000001,-115.2086136,american,2.0,3.333333333333333,0.5320703565464026,0.061309246544706736,0.002891288014901848,0.07657090146043248,0.29391474640217696,0.0332434610313794
BnpuVvPy3sfLlkqKCx6Xnw,Grand Cafe,Las Vegas,South Summerlin,36.1564004,-115.3335562,american,2.0,1.4793388429752066,0.16848412839949695,0.037079792024731495,0.2663734508526465,0.16484006933170411,0.22755504507028845,0.13566751432113225
BslEhCyzaQPfpHtDogb4hQ,Brooklyn Bowl,Las Vegas,The Strip,36.11753,-115.169618,american,2.0,1.4888888888888892,0.4676449729594193,0.01589175455003036,0.1872343284910255,0.10029919130448088,0.1840679583943123,0.04486179430073175
ByYn1vNlI6MY_ZNoaH8eCw,Pegasus,Las Vegas,Eastside,36.107652,-115.156092,american,2.0,1.0,0.5866634976680309,0.0,0.0591546367836981,0.0,0.13561187708717365,0.21856998846109726
C45YKxSDpBekWLPDl_-xBA,The Phoenix Kitchen,Las Vegas,Westside,36.1440692,-115.1976272,american,1.0,2.5,0.4138044965698743,0.1549029201108063,0.1005043420662384,0.16054475003576693,0.09833106618933847,0.07191242502797561
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,Las Vegas,Southwest,35.9949501,-115.2062178,american,2.0,2.007042253521127,0.21978357413907296,0.010975259836491415,0.18913163408421144,0.1818517763647164,0.18602346090512534,0.21223429467038252
CBb7z-MTbkzBvsUHBDqxEg,Tony Roma's,Las Vegas,Downtown,36.1710444967,-115.14303535200001,american,2.0,1.4807692307692308,0.2348172947752918,0.02185257606710109,0.14511403349252186,0.3106341431676411,0.1977366711001977,0.08984528139724643
CO5ofU1HQIBf1KWvb5ysLQ,Shake Shack,Las Vegas,Downtown,36.162831,-115.159245,american,2.0,1.8571428571428568,0.121882362722376,0.5689197126130403,0.08123402184050918,0.11202267417238264,0.010079682276145852,0.10586154637554604
CON1tC_YaTuF3fazCjEivA,Popeyes Louisiana Kitchen,Las Vegas,,36.1881032,-115.225342,american,1.0,1.0909090909090908,0.1692808633809629,0.002098104011247544,0.21526615946591984,0.30199281133960826,0.2576106782793761,0.0537513835228854
CXxJkD62XtDrt3pRYNDspg,Johnny Rockets,Las Vegas,Eastside,36.108898,-115.151261,american,2.0,1.8333333333333333,0.2399285286395411,0.354272809383493,0.1981182973587884,0.08636568425980735,0.08641421146352402,0.034900468894846236
CZF9Nm8CFY2R9ZhfwYIARQ,Giuseppes Bar & Grille Las Vegas,Las Vegas,Spring Valley,36.078642,-115.279971,american,2.0,1.6,0.3033704940906893,0.021068753834968326,0.2470537089797172,0.2497863427346664,0.1570795165759074,0.02164118378405129
CZF9Nm8CFY2R9ZhfwYIARQ,Giuseppes Bar & Grille Las Vegas,Las Vegas,Spring Valley,36.078642,-115.279971,italian,2.0,1.6,0.3033704940906893,0.021068753834968326,0.2470537089797172,0.2497863427346664,0.1570795165759074,0.02164118378405129
C_6viXfXuKxYLXjRmWutvg,Chicken D'Lish,Las Vegas,Southeast,36.0123098,-115.1189623,american,1.0,1.0,0.041371904235412975,0.0610922375948845,0.01046343171680125,0.7996296836935942,0.0874427427593073,0.0
CfYVBU9ANdjp4L5J2HV0LQ,Paparazzi Grill,Las Vegas,Spring Valley,36.075572,-115.290218,american,2.0,3.0,0.5369915986158029,0.4403008477029014,0.0,0.022707553681295557,0.0,0.0
ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,Las Vegas,The Strip,36.1087732238,-115.170236301,american,2.0,1.540983606557377,0.17330158343015434,0.005463571371182115,0.17034180641676885,0.21063963945238326,0.2466030590199403,0.1936503403095712
Cly7wJhbXIDID_quND01_w,Flower Child,Las Vegas,Westside,36.1606177,-115.2923743,american,2.0,2.0,0.3605163744673102,0.018031080817224068,0.01621692360863228,0.5011223593496734,0.01389307985904836,0.09022018189811162
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,Las Vegas,The Strip,36.0942440391,-115.17617829,american,2.0,2.515151515151515,0.14230849764273384,0.5658584808667653,0.0885002774038907,0.0648267166863948,0.09274220155970196,0.04576382584051343
CqVdLcbyZzfAjeCD1qEBZQ,Kailyn's Diner,Las Vegas,Eastside,36.1005311499,-115.099962846,american,1.0,2.5454545454545454,0.27557172193555274,0.1189670525954118,0.10625003414736717,0.1455262094146876,0.11386780124692998,0.23981718066005084
Cr4ipI-tr-R8Q0NilkWNkA,MIX,Las Vegas,The Strip,36.0930659,-115.17781399999998,american,4.0,2.415584415584416,0.4575849988601232,0.018590865776887372,0.11715390058546128,0.12241870744768978,0.19403153067880285,0.0902199966510354
CxE5OE_t29h_wqqK1BsoFA,Johnny Rockets,Las Vegas,The Strip,36.0902237379,-115.176439296,american,2.0,1.7826086956521738,0.13353803248579713,0.3375768010141782,0.13396462345433238,0.08175170965853996,0.2045531270920826,0.1086157062950697
CxxK9bqJLKb3zlB7RzkKGQ,City Lights Bar And Grill,Las Vegas,Westside,36.1416870669,-115.20757448799999,american,1.0,2.0,0.5130683418797035,0.0,0.4869316581202964,0.0,0.0,0.0
D35unF350QG06LXDe0Cv-Q,Pt's Pub,Las Vegas,Northwest,36.2394919,-115.2070298,american,1.0,1.6666666666666667,0.10303796104021222,0.10200402204939008,0.09060893494168794,0.4754550102015399,0.22889407176716994,0.0
D9z7LXFn88Fp4nt4ovO1KA,New American Sandwich Co,Las Vegas,Southeast,36.0680298,-115.1420107,american,2.0,1.6666666666666667,0.14766029760752605,0.05867718278690979,0.07484785867300417,0.6553727522684275,0.02656490637167201,0.036877002292460534
DB9BRdu7is0AK1DvcuKlcw,Five Guys,Las Vegas,Spring Valley,36.1157216132,-115.29903181700001,american,1.0,2.48,0.20622998377771196,0.4889119648563514,0.05363749949020986,0.14430531551759831,0.06934499677403841,0.03757023958409004
DC3Uyai-vCCUgMmMvLESlw,Home Plate Grill & Bar,Las Vegas,Southwest,36.032924,-115.205633,american,2.0,1.5833333333333333,0.5410904377725907,0.014325916752497324,0.13436747730636256,0.20161823266512066,0.06331650069380383,0.04528143480962498
DDs5YMhAjnP6oA5-eGw_TQ,Sonic Drive-In,Las Vegas,Sunrise,36.170130921500004,-115.062747456,american,1.0,1.68,0.09153809411426954,0.08750114163459957,0.3992812106316013,0.06595901010241625,0.3339839978665452,0.02173654565056821
DFb1yJLwBx5M48mP4jhAOQ,Dewar's Clubhouse,Las Vegas,Southeast,36.085598615,-115.134785688,american,2.0,1.2,0.16754597136292493,0.2763060929248379,0.10187237555486686,0.18095584969274384,0.1985364591011492,0.07478325136347741
DVJkxZkLKS76Khb2y6XA6A,ProteinHouse,Las Vegas,Southeast,36.0161317,-115.1195258,american,2.0,2.1538461538461537,0.2998193438452155,0.08439855592767684,0.14113840132420608,0.2076413945212964,0.13688100791036906,0.1301212964712362
DXYhrg9EXuW8n5QMnCoHAg,Burke in the Box,Las Vegas,Southeast,36.0828221335,-115.13919837,american,2.0,1.4021739130434785,0.23114193616055026,0.07906286664235047,0.13757987511122033,0.2474080207619233,0.1625394772538685,0.14226782407008698
DYAorbxOyubUB_wtQRCdug,MadHouse Coffee,Las Vegas,Westside,36.129857,-115.275526,american,1.0,2.176,0.3628224243490187,0.01759167342678409,0.1990867238647771,0.13660365367163047,0.11454659721582484,0.16934892747196478
DZN44_XFktITlIUec4H69w,Chicago Tasty Dogs,Las Vegas,Southeast,36.0123098,-115.1189623,american,1.0,2.7142857142857144,0.5243196599764215,0.07824536500116942,0.0,0.12189223895236576,0.1823730210028079,0.09316971506723556
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,Las Vegas,Westside,36.159706,-115.245078,american,2.0,2.5166666666666666,0.1615482673736415,0.03450767251872141,0.1598354478626861,0.2368185383038417,0.14080417813669596,0.2664858958044133
DkttCY9pgiJfpPt7MrB2KA,Rendezvous Wine & Dine,Las Vegas,Westside,36.1426633941,-115.20948909200001,american,2.0,1.5714285714285714,0.5525741988319612,0.0030754377791364393,0.09246003786819736,0.003326374182278823,0.16583173934490508,0.03987506913637818
Dn_x7Fiy4OEmCKHpeAV1Rg,Stonehouse Bar & Grill,Las Vegas,,36.2403674,-115.0800902,american,1.0,1.0,0.5383141581444237,0.04545006368035402,0.08287399121026366,0.16704315004885478,0.16631863691610374,0.0
DnalbBqgX7afqSYgO5R8iQ,California Pizza Kitchen,Las Vegas,The Strip,36.1201826053,-115.17473004600001,american,2.0,1.660377358490566,0.2290014202412529,0.013753048577727172,0.2345968149713643,0.19122017728650156,0.25754526884848616,0.07388327007466794
Dnn7JsdmvJ0_spWu9wo2kg,Great American Food,Las Vegas,Southwest,36.047733,-115.224898,american,1.0,2.6666666666666665,0.3274479368644803,0.3608662816039887,0.0,0.15983723637411598,0.017996942048480073,0.13385160310893504
Doqz6-NiXEPhr28koWESKw,Grand Café,Las Vegas,Northwest,36.2500479399,-115.245565235,american,2.0,1.368421052631579,0.17111795418615813,0.0257434726686202,0.3197777375440097,0.13376971470896934,0.21040760855199986,0.13918351234024282
E-3LCDxXg8ojxDe4c7VZ1g,T.G.I. Friday's,Las Vegas,Westside,36.16915170000001,-115.2913521,american,2.0,1.5384615384615383,0.3500794747304491,0.043989232433806286,0.2803718134703756,0.028106718965356308,0.25791081720556497,0.039541943194447864
E-pUHcZaIzFQbnWnGHcC7w,Sonic Drive-In,Las Vegas,Eastside,36.0998266,-115.0619457,american,1.0,1.3076923076923077,0.21964276871334013,0.0278965380619482,0.3885293059180607,0.17481533701131574,0.12736031985072965,0.06175573044460541
E35tgfjzj5P5PV_w7Kgu8w,Wildburger,Las Vegas,,36.1939353943,-115.191902161,american,1.0,2.0,0.0,0.6860167600365599,0.3139832399634401,0.0,0.0,0.0
E67gGK8yOn9kkNzx8FzQKA,Buffalo Wild Wings,Las Vegas,Spring Valley,36.11226110000001,-115.3142242,american,2.0,1.6707317073170733,0.33144317156064146,0.026261325523300176,0.213924527265734,0.16367551864691773,0.2394799241345333,0.025215532868873264
E7WzNqwMMifJkPZtuKOgRg,Eat Summerlin Proper,Las Vegas,Summerlin,36.193318947600005,-115.30394175200001,american,2.0,2.3043478260869565,0.1898963938225223,0.030907118920345412,0.12555466402324686,0.3378700969909485,0.1424357657996547,0.12985769957371707
E96XW5-Me9nnBIkpg0nNBA,Blue Ribbon Brasserie - Las  Vegas,Las Vegas,The Strip,36.1099462,-115.17539109999998,american,3.0,1.75,0.1750462103639384,0.0,0.05397625528417648,0.4630758372905984,0.2486517484439991,0.0592499486172877
E9Bq0UKtg3tB1yr2QXZ0Dg,Waffle Bar,Las Vegas,Westside,36.1673716877,-115.285981332,american,2.0,1.7222222222222223,0.1785729669230675,0.024095764117386405,0.2514380677188472,0.21630602317254832,0.23701538238256914,0.09257179568558134
EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",Las Vegas,Eastside,36.11299620000001,-115.1633962,american,1.0,2.416382252559727,0.3730341684990294,0.01758585155168011,0.13449311542973644,0.1990838798887486,0.1300095866182711,0.14579339801253427
EFxnpVs3vLUvpt1vX_iPdg,Sonio's Cafe,Las Vegas,Westside,36.1594079,-115.1929223,american,1.0,1.6666666666666667,0.29182117017548204,0.056803663587500865,0.13523133687965455,0.3387969467726108,0.11768693715892828,0.059659945425823535
EGGdngbmVn-MA7i-6qrprw,Nobhill Tavern by Michael Mina,Las Vegas,Eastside,36.1237328,-115.149078369,american,3.0,2.263157894736842,0.2833900899771065,0.04592013501566493,0.17368378973750218,0.2888501228279725,0.15106173866572084,0.05709412377603306
EMrghF81px-wnNqEYqA0Kw,Panera Bread,Las Vegas,Westside,36.1632788522,-115.289161652,american,1.0,1.880952380952381,0.29241277129750715,0.007320501975894923,0.19897180427700575,0.3154653315464358,0.15541998646653798,0.030409604436618262
EPKg3b0BK20-VKmzrP2W-A,Savona Bistro,Las Vegas,Eastside,36.115025,-115.1658493,american,2.0,1.8333333333333333,0.13142076343597922,0.14807401643213836,0.17011467921237347,0.0957473336751732,0.2439307835331836,0.21071242371115212
ET8WuErpImo0zxS673gLxw,Rachel's Kitchen,Las Vegas,Southeast,36.080972,-115.135804,american,2.0,2.8,0.24371660174798696,0.11511204813589293,0.03748670069911072,0.4366307008068832,0.060075093308972,0.10697885530115417
Ea04rGA3H-ZqY1nHLpI2FQ,New Day Cafe,Las Vegas,Southwest,36.039711,-115.198017,american,1.0,2.6,0.2758794667453409,0.09897797983167153,0.14787279537513412,0.15738053462776894,0.057022793339090175,0.2628664300809944
EcsUxHW1keLUl5w-3ZEbAw,Dickey's Barbecue Pit,Las Vegas,Spring Valley,36.08738,-115.24358,american,2.0,1.8,0.2781399909194956,0.05073572456790328,0.08882986288825379,0.3349831269523046,0.1817531381431628,0.06555815652887992
EdIFp1tdPi1267hm3da6Nw,Ellis Island BBQ,Las Vegas,Eastside,36.1112674181,-115.164153054,american,2.0,2.2,0.3017617606422746,0.008557769942928147,0.13955337329678644,0.24921483765946426,0.19918015516674775,0.10173210329179877
ElyDWPaVOhaHJOHoQv6PBw,Bacon Boys,Las Vegas,Eastside,36.1299863,-115.0905569,american,1.0,1.0,0.3384133408246474,0.05092883503230855,0.29152492415567605,0.12373636334794885,0.07199823451439984,0.1233983021250193
EqUlVPI8t9A96BIvWdW1pw,Joey's Tavern,Las Vegas,Northwest,36.237869,-115.248219,american,2.0,1.1428571428571428,0.3615881024915972,0.01311654180138777,0.23424438590572316,0.13100804811892205,0.24098507810890174,0.01905784357346808
Er8DpPwf_lHHv64ncWhD8g,The Henry,Las Vegas,The Strip,36.110195,-115.173698,american,2.0,2.4910714285714284,0.17004750214046102,0.08593944117788256,0.12012358586473615,0.2020488125110453,0.15046815271138606,0.271372505594489
Erj_jPPdF3IupgNS1Yfm4w,Bentley's Bar and Grill,Las Vegas,Southeast,36.071911773000004,-115.114002787,american,2.0,1.25,0.4072133371222547,0.003101563268616759,0.1992803094179122,0.3163186611591153,0.03633214507646411,0.03775398395563688
EwUM6gGMBhrjOef0wmqKJQ,Jared's Old Fashioned,Las Vegas,Downtown,36.161205,-115.145457,american,1.0,4.0,0.3771128598322982,0.031448527915727616,0.0,0.12850754634945774,0.41940995185854396,0.043521114043972534
EwxhzR-VghhMsRObXLMitw,Lou's Diner,Las Vegas,Westside,36.16773900000001,-115.2059208,american,1.0,3.0909090909090913,0.33706722113383186,0.04957960311405207,0.15731040171655158,0.1541293247792848,0.07083452708241313,0.2310789221738665
F-g0QH4IvrFtJUVRzDtzCA,Pt's Gold,Las Vegas,Southeast,36.012828544099996,-115.133871,american,1.0,1.625,0.4127817541501457,0.00947692365503837,0.16757335961947412,0.08407056362101738,0.306676736191945,0.019420662762379387
F0c5AMuF_w49727bE7xV1w,Sahara Saloon,Las Vegas,Downtown,36.1448234,-115.1020992,american,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F7OsiFk9aLZtqZczA84xpw,Popeyes Louisiana Kitchen,Las Vegas,Southeast,36.100395,-115.1363065,american,1.0,1.303030303030303,0.16865525593082645,0.023811515754560628,0.21016550504412024,0.30323528597418914,0.2749452885197562,0.019187148776547428
FAiZp6pLY5l9JITMQPASbg,7th & Carson,Las Vegas,Downtown,36.1674011,-115.1394534,american,2.0,2.142857142857143,0.2295047549551092,0.10348719764022518,0.3404880519167604,0.13251078889900095,0.13538500499362607,0.05862420159527824
FMnH5WIRLyexBYMBUUnDxQ,Hearthstone Kitchen & Cellar,Las Vegas,South Summerlin,36.156348,-115.334471,american,2.0,1.8505747126436785,0.2778498461369876,0.025718242705628728,0.23493663359081385,0.15771032573612714,0.2297712100774372,0.0740137417530054
FT99KLluYZA7vFZEIypIwQ,Fracos & Froccs,Las Vegas,Southeast,36.0682497116,-115.177230835,american,2.0,2.0,0.3422068479598118,0.0,0.0,0.3421725940860733,0.2903069129006925,0.025313645053422245
FWBWBnM2zjycBI7QrayklA,Johnny Rockets,Las Vegas,The Strip,36.102262,-115.169965,american,2.0,1.625,0.2224132223577144,0.3498709693311173,0.17923616333639614,0.0593479075478582,0.1433054484438277,0.045826288983086216
FYqFfaxVRW6pdviONXIoDw,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,Las Vegas,Southeast,36.0695675256,-115.173747385,american,3.0,1.8695652173913044,0.2529214936877656,0.010854877469338723,0.3118014002556637,0.16734465732878415,0.16746763793911712,0.08960993331933073
FaoMHRFjrZvD9_RvYZX4oQ,Popeyes Louisiana Kitchen,Las Vegas,,36.0721266,-115.2068949,american,1.0,1.5,0.20100168584921085,0.00676029206686205,0.2644083072332001,0.3369313667967828,0.1513891112902827,0.03950923676366158
FfG8twx5K18y268Gp4dSKA,Hooters,Las Vegas,Spring Valley,36.057924322699996,-115.243338022,american,2.0,1.5660377358490567,0.2659042412212053,0.041944953980473335,0.25194548912342424,0.19340890276680905,0.21633196571377405,0.030464447194313887
FfHpj1QcW510pA3CS354xw,The Coffee Shop,Las Vegas,The Strip,36.1239135738,-115.17151782100001,american,2.0,1.7386363636363635,0.2085281286397831,0.04269462046810158,0.1444811860139986,0.1839199870214233,0.20442262307555176,0.21595345478114167
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,Las Vegas,Centennial,36.2747255482,-115.24578703600001,american,3.0,1.9117647058823528,0.2606393195175841,0.016171373319452398,0.14635217021001606,0.30988688273173115,0.15625526396764972,0.11069499025356663
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,american,1.0,1.4444444444444444,0.3965456945212629,0.013628929525324894,0.11928588491952087,0.2524746860595917,0.10099223390994824,0.1170725710643514
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,italian,1.0,1.4444444444444444,0.3965456945212629,0.013628929525324894,0.11928588491952087,0.2524746860595917,0.10099223390994824,0.1170725710643514
G54fcIaoI89tc6X285suRA,DD'Coffee Shop,Las Vegas,Spring Valley,36.1121084,-115.2793898,american,2.0,1.0,0.4759911457167079,0.006098972281237281,0.07725404878802103,0.3004613283094281,0.07250200853303952,0.06769249637156614
G55C2JCteYQGnpCP6gMswg,Moondoggies,Las Vegas,Westside,36.1526193,-115.2424074,american,2.0,1.0,0.4850805640572684,0.0,0.3581858461357719,0.15673358980695967,0.0,0.0
G58YATMKnn-M-RUDWg3lxw,THEcafe at THEhotel,Las Vegas,The Strip,36.0918639,-115.1751614,american,2.0,2.4,0.15691395423511847,0.12843936212377896,0.2235824622064877,0.07068190201474928,0.22171563577151893,0.19866668364834664
G6BwYw_0_atLPTzI1uokIA,Nacho Daddy,Las Vegas,Westside,36.1449407,-115.3028257,american,2.0,1.7254901960784317,0.23494961716736265,0.02719188998723361,0.25061834438901337,0.21622280583083173,0.2303626815097981,0.04065466111576042
G9OOkWH5rLHN3DKNPMv1lg,Cafe at Harrah's,Las Vegas,The Strip,36.1183787,-115.1726202,american,2.0,1.7096774193548387,0.1626454581190217,0.014312723499407784,0.15118734126715044,0.20207355681110947,0.1809392174022988,0.2888417029010117
G9r8bucB5qq4kEflGukyTQ,Johnny Rockets,Las Vegas,Northwest,36.249119,-115.242873,american,,1.0,0.2121092689409249,0.1550640569891843,0.5880859943772165,0.0,0.04474067969267427,0.0
GI-CAiZ_Gg3h21PwrANB4Q,Mastro's Ocean Club,Las Vegas,The Strip,36.1079241113,-115.174055099,american,4.0,2.425,0.21973498607563272,0.02065563238223649,0.16722934984440754,0.2855299896190433,0.2149509281278818,0.0918991139507982
GMefGnN17POrLde1PPBzNg,Outside Inn,Las Vegas,South Summerlin,36.1573134,-115.31363,american,2.0,1.9,0.4427034899443677,0.0059090832004094675,0.2742599226677242,0.16030394279227772,0.0697092001755511,0.04711436121966984
GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,Las Vegas,Southeast,36.1001831,-115.138668,american,1.0,2.4029850746268657,0.30917033641294234,0.025257043572625343,0.11974775677909742,0.2819000439843629,0.1759282923938533,0.0879965268571187
GRLHdCXzmFCBbvvjRxXnrA,Dinner in the Sky,Las Vegas,Westside,36.1453562,-115.1794209,american,4.0,1.0,0.381272446666755,0.0,0.2733588961134175,0.2078780280333892,0.013800684317185664,0.1236899448692525
GRWIABHedj1m8DDoAuTIMg,Centerfolds Cabaret LV,Las Vegas,Eastside,36.109518,-115.15201709999998,american,2.0,1.8,0.4405603618227814,0.02460527374873856,0.16053511995199385,0.011849455340772596,0.08678845982318732,0.27566132931252624
GT9Hx_Na0vH3Na7ym9dp4A,Shooters Bar & Grill,Las Vegas,Sunrise,36.1439628,-115.0774119,american,1.0,2.25,0.6223668486207823,0.016252407913461588,0.08759083784562867,0.11340012849624925,0.15739915988408235,0.002990617239795855
GU0zNpgisY-pV3U2Sfdp6A,Boulevard Bar & Grille,Las Vegas,Southeast,36.010762,-115.171766,american,2.0,1.6842105263157894,0.3431923675974269,0.07519199960149149,0.1094491103979981,0.18668433466621828,0.18714099666613568,0.09834119107072947
GUaPe4gw5KhihfPPqhtSIA,TGI Fridays,Las Vegas,,36.113074,-115.063089,american,2.0,1.4375,0.15979957563189065,0.06250015432631391,0.3086934805469941,0.18268891766099166,0.25359858585038875,0.032719285983420936
Gaq3S9lmjXVcuDCZ8ulppw,Oyshi Sushi,Las Vegas,Southwest,36.047306,-115.244158,american,2.0,1.9902439024390244,0.2924580303809149,0.007684813477731848,0.20372035425445256,0.14684871321621187,0.23399546192691514,0.11529262674377345
