business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Order/Waiting Time,Pizza,Customer Service,Pasta,Atmosphere
BgKZkKE0Xd4Lqd6QMSK14w,Li'ly Resto Lounge,Toronto,Bickford Park,43.6553076,-79.4164209,italian,2.0,2.7,0.3518188984559559,0.008931242342284026,0.14231249452955547,0.040270481245115494,0.4566668834270892
Bgf9B9d_2rDQHQvE9TnOZg,Raca Cafe and Bar,Toronto,Parkdale,43.638961,-79.444963,italian,2.0,4.3,0.2193342271266117,0.00556771298114501,0.20989114626053862,0.34771412800875284,0.21749278562295188
BlrvqjGanZvjlNsnIyvAXQ,Regina Pizzeria & Trattoria,Toronto,Bickford Park,43.654881,-79.420858,italian,2.0,4.447368421052632,0.18176562324969237,0.15633638825474888,0.24033177740550635,0.21867316431763392,0.20289304677241846
By2DQwaG2EiOxsuHnS8FoA,Vertical Restaurant & Bar,Toronto,Financial District,43.648636200000006,-79.3817439,american,3.0,4.0,0.32010543839880273,0.013127981709213902,0.2525836139357437,0.24271843375129018,0.17146453220494945
By2DQwaG2EiOxsuHnS8FoA,Vertical Restaurant & Bar,Toronto,Financial District,43.648636200000006,-79.3817439,italian,3.0,4.0,0.32010543839880273,0.013127981709213902,0.2525836139357437,0.24271843375129018,0.17146453220494945
C-1vkiwcWIuWCNYhwDLCow,Sandra's Italian Kitchen,Toronto,,43.781851200000006,-79.4917372,italian,2.0,4.571428571428571,0.07668447870936237,0.049834729896446384,0.32567361121946076,0.1303313848399246,0.41747579533480594
C16ogi6ASv-sQW3SGScmNQ,Tutti Matti Restaurant,Toronto,Entertainment District,43.647398100000004,-79.39392690000001,italian,3.0,3.9516129032258065,0.2579357572580973,0.009459603612627291,0.24217421259334462,0.341721083760552,0.1487093427753787
C3PVq7UpeHd6nz1_e-AtkA,Kalendar,Toronto,Palmerston,43.655787,-79.41173,italian,2.0,3.732824427480916,0.25690728040127697,0.06403270659723975,0.18277160499734577,0.14270747316744256,0.35358093483669517
C4sVRSWeWuXo0OtnXewsjQ,Fusaro's,Toronto,Corktown,43.653381,-79.3691186,italian,2.0,4.327868852459017,0.0918006823127007,0.07909757684314876,0.18765803444835302,0.30206926909226844,0.3393744373035291
C7bK6Sd0LcvH7SOAjQu3LA,Roma1090,Toronto,Dovercourt,43.6601487,-79.4341132,italian,2.0,3.875,0.26970382560638934,0.18573246152402242,0.20292195823858242,0.1583519542664384,0.1832898003645674
CKJnoUSWocdVIj6Fqbgm5g,The Red Tomato,Toronto,Entertainment District,43.646116299999996,-79.39079670000001,italian,2.0,3.522727272727273,0.29975850603578275,0.12430787004175105,0.17106212445137312,0.2580288586628845,0.1468426408082086
CNPnbJlMmCx08geOvDmH7A,Blu restaurante,Toronto,Yorkville,43.6716078105,-79.3884385005,italian,3.0,4.083333333333333,0.3117371849560033,0.007843907436545672,0.3511477736026984,0.1960278301588991,0.13324330384585373
CUGswyxGdkcd4IE1oHc80A,Bar Vespa,Toronto,Liberty Village,43.638436,-79.417423,italian,2.0,3.3333333333333335,0.3334708830503731,0.16042090272138024,0.1897978818382148,0.1410689401622939,0.17524139222773807
CVEFqoWc2azMDsyEesMSZQ,850 Degrees Pizzeria,Toronto,High Park,43.6561769,-79.4537389,italian,2.0,4.142857142857143,0.19085682086075365,0.4110811142289053,0.15771941387644461,0.11998155975988133,0.1203610912740152
CZY3743GpOOhdDJu6UmPBA,Bar Buca,Toronto,,43.6439229362,-79.39984038520001,italian,2.0,4.194871794871795,0.2712422685089737,0.017022452949767307,0.2049020856958938,0.16982315312412183,0.33701003972124344
CnHMPB1BZL7Nx2OyCsSAVQ,Harvest Cafe & Fine Foods,Toronto,The Beach,43.6684274,-79.3072943,italian,2.0,3.6666666666666665,0.09749653130404425,0.02067536129323349,0.11670287416976001,0.13615870149561862,0.6289665317373435
Ct5bB61mRmHUdXhqL3rm0A,Danforth Sandwich,Toronto,The Danforth,43.685900200000006,-79.3118115,italian,1.0,4.6,0.02335830629911068,0.06054100771971986,0.08297675651392859,0.45335557794638615,0.3797683515208547
D1lAVtlav4atQTJnIvtcpw,Taverna Mercatto,Toronto,,43.6426722096,-79.3827601467,italian,2.0,3.919642857142857,0.24696716543168742,0.10165482435840181,0.21503485929396757,0.27296127201264647,0.16338187890329667
D5XAErxJj5VbQjaQypb4Ig,Louis Souvlaki & Grill,Toronto,Scarborough,43.782833000000004,-79.169624,italian,2.0,4.285714285714286,0.10477274737576757,0.047997698626264344,0.19546053803606833,0.21331000383841733,0.43845901212348243
D9LMDxJTbMIP5drSgWp1SQ,Pizza Pizza,Toronto,Church-Wellesley Village,43.6618689,-79.3830445,italian,2.0,3.0,0.18043338562276068,0.5996825659286217,0.11601270002017589,0.020076977971156332,0.08379437045728542
DC3B2efrhw1c6c79BBgYjA,Giovanna Trattoria,Toronto,Little Italy,43.65487,-79.4151228,italian,2.0,2.5,0.2841535167870435,0.09736718805649941,0.2029225530302122,0.102485957602929,0.3130707845233158
DHP5gORcJBlpUacP33NjpA,Lupara Kitchen Table,Toronto,West Queen West,43.6426353775,-79.4256115705,italian,,5.0,0.19157736322033192,0.0,0.4479578532268403,0.0,0.3604647835528278
DitQU2Y-WONolisjxP-2nQ,Pizza Pizza,Toronto,Yorkville,43.6711886,-79.3874048,italian,1.0,2.2,0.18372114421544325,0.7501076290515903,0.00849515694106413,0.0,0.05767606979190232
Dnq4w6ajMifZFFTIR5cGxw,Dante's Inferno Paninoteca,Toronto,Wychwood,43.6745606,-79.4316635,italian,2.0,4.636363636363637,0.07640828670749539,0.5017180839145315,0.13998519805940549,0.1196259039331757,0.16226252738539204
DvXpWBz5_-hZQuvu-RnSwQ,The Food Shop,Toronto,Kensington Market,43.654062200000006,-79.40147859999999,italian,2.0,4.0,0.08593414240350618,0.14813066932751995,0.3970831761448707,0.189517886417429,0.17933412570667412
E4wuEcTEmuq7kvgSbTDLFQ,Pizza Pizza,Toronto,Scarborough,43.798361799999995,-79.31846340000001,italian,1.0,3.0,0.11660974545822092,0.6894609218016909,0.05901180583118543,0.0460396340849883,0.08887789282391431
E9b73ETPw0VYUJ2_YSJJdQ,Pizza Rustica,Toronto,Entertainment District,43.645087700000005,-79.391932,italian,2.0,3.4166666666666665,0.19563816693516237,0.3635371449114935,0.15761261852734199,0.12411813120858156,0.15909393841742048
EDqCEAGXVGCH4FJXgqtjqg,Pizza Pizza,Toronto,Dufferin Grove,43.661054,-79.429089,italian,1.0,3.2,0.16242139173961997,0.5378467066816531,0.06989803763916207,0.04961649651456516,0.18021736742499975
EQ1cOH_mr5VyHGjhgz_vDA,Centro Trattoria & Formaggio,Toronto,Corso Italia,43.677817600000004,-79.4449243,italian,1.0,3.75,0.1958432434899604,0.015569926302681631,0.12815571291240327,0.5240893627043849,0.13634175459056974
ERnG-1q3igX3VSgm5uLZ6A,Pizza e Pazzi,Toronto,Corso Italia,43.677983000000005,-79.443887,italian,2.0,3.754385964912281,0.18525517141070025,0.3924721408964812,0.1669701021148625,0.13189768283331493,0.12340490274464104
ES8JP18I4sz72HEAWjk_KQ,Vero Trattoria,Toronto,Mount Pleasant and Davisville,43.7056914,-79.375337,italian,3.0,3.3076923076923075,0.30568723781815293,0.09098450504263322,0.1874146904924692,0.18372952331436787,0.23218404333237677
EY4xsGDe0euyusOfAb3Cwg,The Fresh Italian Eatery,Toronto,Downtown Core,43.6542188964,-79.3907314539,italian,1.0,4.071428571428571,0.11784655230078338,0.07638121170897036,0.17156466109444432,0.23050712440200954,0.40370045049379233
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,american,3.0,3.125,0.31889649325841546,0.044407171891871496,0.26561768980796807,0.057672047628973475,0.31340659741277155
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,italian,3.0,3.125,0.31889649325841546,0.044407171891871496,0.26561768980796807,0.057672047628973475,0.31340659741277155
ElFjivhz41XfFiOogtTCvg,Vino Rosso Bar & Restaurant,Toronto,Discovery District,43.665223,-79.3874872,italian,2.0,2.5,0.46612519212655706,0.0018573868686163652,0.11240805862067775,0.26576518490849965,0.1538441774756491
Eo4s6CmPpEcXCkfg9Zk_EA,Pizza Hut,Toronto,Summer Hill,43.677842299999995,-79.39024870000001,italian,,3.0,0.14478153942700045,0.7633830148843469,0.017852894083169937,0.04596171363845886,0.028020837967023805
FDxnnImJ-Q0CXRwGVJ1gig,Green Eggplant Restaurant,Toronto,,43.7036821,-79.4135891,italian,3.0,4.125,0.22320003758258825,0.01782070937550484,0.11802680089926837,0.2636748216595594,0.37727763048307916
FJMMPL3pxAPYGEPB0Hwlhw,TOCA,Toronto,Entertainment District,43.6454311773,-79.38705858899999,italian,4.0,4.096153846153846,0.3334165465857618,0.015831300006517,0.25226747784466363,0.18700652612847418,0.21147814943458318
FOzChvW-f6mp0BGbrS-ywQ,Il Ponte Cucina Italiana,Toronto,Riverdale,43.657894399999996,-79.35292209999999,italian,3.0,4.166666666666667,0.23394917732496212,0.10610979373464405,0.2908931556439198,0.2586244108279476,0.11042346246852644
FUqvrauxIP8bcI2aVeoXdg,Kit Kat Italian Bar & Grill,Toronto,Entertainment District,43.646353399999995,-79.3901407,italian,2.0,3.972027972027972,0.2559789593723396,0.012643775071097207,0.2750332735363126,0.2519893003585643,0.20435469166168646
FYWbBFMAoIKuQlbUcBa9Zw,Villa Restaurant,Toronto,Bloor-West Village,43.650636299999995,-79.4786412,italian,3.0,3.1379310344827585,0.27065502249280393,0.07510042835180095,0.1762438340429384,0.26229837842066894,0.21570233669178773
Fb4n3CDCn0pdSUz9FO7kDw,The Good Son Pizza,Toronto,Financial District,43.650291100000004,-79.3839517,italian,2.0,4.5,0.14632686102028314,0.6500596969651818,0.08155134792832307,0.024481302014674973,0.09758079207153691
FeC5DeqINOSr37y5TABnKA,Parkette,Toronto,West Queen West,43.6451986,-79.4143964,italian,2.0,3.5217391304347827,0.30469674189329665,0.09045754000889648,0.15220510411367033,0.18366337830077392,0.2689772356833627
FfF8XGFf8_BSlWSjIgqeQg,Scaddabush Italian Kitchen & Bar,Toronto,Scarborough,43.7777285062,-79.2545693769,italian,2.0,3.48,0.27731612239180226,0.08876312262703026,0.17712427154683574,0.307213937433507,0.14958254600082477
Fihzq3H6od0AP2WFLCE5yQ,Frascati,Toronto,Downtown Core,43.6574995,-79.3823435,italian,2.0,3.875,0.2232102811786447,0.0023556536309318863,0.34350734804875344,0.25272601742554507,0.1782006997161249
FpkUmjM8fsrZyPH-okn2qQ,La Luce Ristorante,Toronto,,43.772923799999994,-79.5307054,italian,2.0,4.555555555555555,0.30878233614757755,0.005978695145269348,0.2820582228299149,0.22545830009813994,0.17772244577909835
FySLcpQNaDK_wrKmZA02cw,Locus144,Toronto,Liberty Village,43.6382143,-79.4178781,italian,2.0,4.6923076923076925,0.25241967662442055,0.01833187841832511,0.3880829903142907,0.027096842307399335,0.3140686123355643
FygWGVRGu9iBdoNU5f2rBw,Francobollo,Toronto,,43.734429299999995,-79.4195579,italian,4.0,4.3125,0.2977564952266061,0.004060378223302072,0.4345554765265378,0.1646498498330698,0.09897780019048419
G3rk0dDROzpDdTugsnSDTw,Via Vai Pizzeria & Wine Bar,Toronto,Discovery District,43.661704799999995,-79.3862897,italian,2.0,3.3,0.30507426016974104,0.19801010874584032,0.19061972972872726,0.12729632403323674,0.17899957732245447
G7FRxL25QFiuVxUeTmKXjQ,Paul's Tomato Pie,Toronto,,43.7061727,-79.44241640000001,italian,,4.0,0.14243050888623798,0.47809207844375307,0.09719524448087749,0.13663665052339236,0.1456455176657392
GCYoo69k-vI-KFF3rsFuTQ,Sorella Toronto,Toronto,The Junction,43.6651442621,-79.461493873,italian,1.0,4.875,0.08817853007023284,0.07282571704066826,0.16579507070136984,0.26497036061534945,0.4082303215723796
GIvm7Uvr0hq1YzoBGtNnUg,Hero Certified Pizza,Toronto,,43.674172766800005,-79.4698733836,italian,,4.4,0.05560861342231428,0.5607760225124744,0.05310741726939394,0.048360578489294356,0.2821473683065231
GjEbrETDJf0KPHQWvWkoqA,Red Sauce,Toronto,Palmerston,43.6555203,-79.41410690000001,italian,2.0,4.2,0.13164991096264383,0.03729596023948338,0.13857206647180417,0.3752856117537768,0.31719645057229184
Grr2wJ3nYD_7qUyespDglA,Corrado's,Toronto,Entertainment District,43.6482939644,-79.3906370695,italian,1.0,4.523809523809524,0.11449084129733715,0.06957767139913124,0.2345261395355733,0.24779638119458647,0.33360896657337175
H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Toronto,New Toronto,43.601733,-79.5008951,italian,1.0,3.8333333333333335,0.06992737124832905,0.7364825937970361,0.08110452184935542,0.014184907830369858,0.09830060527490954
Huo1lJmVkdqvFuLtA74Nhw,Casa Di Giorgios,Toronto,Upper Beach,43.66684,-79.3151974,italian,2.0,4.191489361702128,0.13597660756489344,0.21872904830448994,0.21580356658645977,0.20801420859050138,0.22147656895365547
I1Y_Nal9YsnSPvvXb47Ofw,Vittorio's On Avenue,Toronto,,43.6739721,-79.3960984,italian,3.0,3.111111111111111,0.28263826126851677,0.005021519746698678,0.1833206068413008,0.2936245558715137,0.23539505627197002
IKhwrMO42BecLZU4Pdwulw,Big Papa Trattoria,Toronto,Etobicoke,43.6479035,-79.5096724,italian,2.0,3.2,0.1692749643790755,0.056805086503146876,0.061325090459177556,0.23141162096980716,0.48118323768879295
IN8BHY7zkhjUxUh4qnbrHg,Camarra's Pizzeria & Restaurant,Toronto,,43.7083419,-79.4530944,italian,2.0,3.4285714285714284,0.13739021280019265,0.5474256935692446,0.16997580788288302,0.05553026524365433,0.0896780205040254
IQ3esF7MvIOCbeVetW51Ng,Harvest Kitchen,Toronto,,43.662723,-79.4043569,italian,2.0,3.879432624113475,0.27213915779674747,0.010811885948437806,0.23327700817355884,0.12470250366669162,0.3590694444145642
IYeVJn_RUfyjxfRpD7QzMw,Sugo Trattoria,Toronto,Church-Wellesley Village,43.6668063,-79.3814013,italian,2.0,2.7,0.28515771528363204,0.10488275275494423,0.25191215100840536,0.18228245734609502,0.17576492360692342
IZ0c8VGiDeURttERwuxuqg,ABBIOCCO,Toronto,Little Italy,43.6552816,-79.413522,italian,2.0,3.0,0.5893257860692384,0.0,0.17291134511323508,0.019118233897918873,0.21864463491960773
Idk-QTyUZq9w0ALh5cyvrw,Pizza Pizza,Toronto,Queen Street West,43.6503226,-79.3900762,italian,1.0,3.0,0.09971889509983844,0.6898345551067554,0.08181965498755432,0.06157097463073832,0.06705592017511355
Ik3CEeFyMFDnqrhc30NubQ,The Mad Italian,Toronto,Greektown,43.678381,-79.34695699999999,italian,2.0,4.5,0.12033103031095382,0.013944197444411739,0.21419863705543069,0.20837761960331883,0.443148515585885
IwMhD-JhfhEY_nk963h7Vw,Trattoria Bacio,Toronto,Yorkville,43.6703318,-79.3906913,italian,2.0,3.6,0.16054714277544016,0.1411014934632408,0.09937403044446524,0.057488527149691895,0.5414888061671619
J0ET9_Zvh10E02BrEN74iw,Fortuna Ristorante & Lounge,Toronto,Yorkville,43.671077000000004,-79.3879681,italian,3.0,3.8,0.3064713075579235,0.015357277047640956,0.2841575161126394,0.2666632787325105,0.12735062054928561
J4er8Ieb_vHaH4C9wC47qA,Ceno,Toronto,The Annex,43.673959499999995,-79.3961214,italian,4.0,3.75,0.4159003825846456,0.007796379510504732,0.34273658501533916,0.12371993866744667,0.10984671422206387
JG26f5Ppxvmz1EP6nh2WkQ,Cafe Bar Pasta,Toronto,Brockton Village,43.649959499999994,-79.4347325,italian,2.0,4.523809523809524,0.20047305027085235,0.012759345789353005,0.3461712474608362,0.3255483832313169,0.1150479732476416
JH3zKlfslbSVeA_KsAaRRQ,Splendido Restaurant,Toronto,,43.662991299999995,-79.40288050000001,italian,4.0,4.409090909090909,0.42278346844427095,0.009534763471770208,0.25442426730550505,0.18502607031177262,0.12823143046668134
JK_DiDwbl7HX5OhCAh3h4g,Cafe Diplomatico Restaurant & Pizzeria,Toronto,Little Italy,43.655255,-79.413732,italian,2.0,3.5555555555555554,0.2103434274814542,0.14242059409859442,0.207296595214567,0.10880608706667917,0.3311332961387052
JOoblYsQjFT-47tkt6om0A,7 West Cafe,Toronto,Downtown Core,43.6685661933,-79.38652575020001,italian,2.0,3.7718631178707223,0.26911494901221844,0.040647155639134104,0.18416113373958237,0.09995224704608457,0.4061245145629804
JZB9Zjex7mlJNu7lyJ08Qw,Domino's Pizza,Toronto,Brockton Village,43.650107533,-79.4377351552,italian,1.0,4.0,0.0,0.24680957260008474,0.3067042388659733,0.0,0.44648618853394184
JknT98CaJAfBPg6cxBn3iw,Pizzeria Oro di Napoli,Toronto,Etobicoke,43.617664700000006,-79.4871532,italian,2.0,4.5,0.12950686739789102,0.35557126639454556,0.24750923452463353,0.11420856957561609,0.15320406210731383
KBQcNy9k9G8_a5WtrVGH8w,One Of A Kind,Toronto,Trinity Bellwoods,43.6462375,-79.4101836,italian,2.0,3.625,0.24162020097641657,0.021000312186841934,0.13368467664355335,0.3147662793853366,0.28892853080785147
KEyjG-6G4Dbo3p1Wmnxs4Q,Vannis Restaurant,Toronto,,43.6819924,-79.42553149999999,italian,2.0,3.6666666666666665,0.1787942102642287,0.19210554933616864,0.19327903580357653,0.2064326882758283,0.22938851632019788
KKUfGvyBDVqdZXXqS3uDrw,Lakvino Ristorante,Toronto,The Annex,43.6655406,-79.409162,italian,2.0,4.0,0.23762956477670208,0.05576400728690363,0.20471178582862334,0.3614205066305701,0.14047413547720083
KVpvE6pOPM9KMvak4HFsNg,Pizzeria Libretto,Toronto,Ossington Strip,43.64900170000001,-79.4203433,italian,2.0,4.073903002309469,0.15847371404062646,0.49265119213235037,0.14927768688292758,0.07394284212503444,0.1256545648190614
KcIalceIg6PSPONvLlI4-w,Sud Forno,Toronto,Trinity Bellwoods,43.6463029979,-79.4090037202,italian,2.0,4.149122807017544,0.16858471031472805,0.1797585446945732,0.16692085169490462,0.14639094551370482,0.3383449477820896
Kdt5XrqARBMIH694fgnyuA,Amicos Pizza Ristorante,Toronto,Parkdale,43.639388000000004,-79.44308199999999,italian,2.0,4.166666666666667,0.12814460088047655,0.33669965846100375,0.15495808512545045,0.15235076762098237,0.22784688791208688
KkRUprt06Jg8ANLIQLPijQ,La Cascina,Toronto,,43.7233315,-79.416353,italian,3.0,4.5,0.28795275461394054,0.011160774683889187,0.2197812757408726,0.29942390444236033,0.1816812905189373
KtSEqZbGV1WHgOgtSMEZFQ,Capocaccia Trattoria,Toronto,Yonge and St. Clair,43.6858784,-79.393189,italian,2.0,3.9545454545454546,0.24167800491849886,0.15504204665690738,0.2348986443428006,0.17395902984072836,0.19442227424106484
KuxDPl6UYNLxFChPm0_MNw,Brownstone Bistro,Toronto,Church-Wellesley Village,43.6667137,-79.3851366,italian,2.0,3.65625,0.35014183634562324,0.02977858846007122,0.226013937757651,0.13320336378304573,0.260862273653609
L3R7y3_tUKQlM9kor4-Ccw,Jamie's Italian,Toronto,,43.7266461513,-79.4530578107,italian,2.0,3.232283464566929,0.34059256443591807,0.07838825123412377,0.14119933224526793,0.30749722683677294,0.13232262524791702
L5Vpsyc48MrtJjFHT1UPAg,Amano,Toronto,,43.6453166,-79.3804073,italian,2.0,3.933333333333333,0.19376240980881934,0.0015715166837158236,0.15213743965761894,0.5082862577696007,0.14424237608024523
L8W83-wPFLMs457cAu60Eg,Campo,Toronto,,43.655117974899994,-79.4869590168,italian,2.0,4.5,0.22163387023239325,0.009526307021386723,0.3525141137162641,0.19390640368474046,0.22241930534521553
LFxMt7Oi0vdsmZ3h_UBV-g,Nodo Restaurant,Toronto,,43.6810110637,-79.4297991693,italian,2.0,4.25,0.26061830122562196,0.13399166694896106,0.2040476050094272,0.24085597869186762,0.16048644812412216
LOEZ8zDGly7s-laA1OBIEw,Bricco Wine Bar,Toronto,The Junction,43.6654815,-79.4709996,italian,3.0,3.975,0.3513943686203428,0.01515226166455265,0.29655703078889284,0.15887085531468528,0.1780254836115264
L_thK7r3K_h5M4tV7amEKQ,Honey B Hives Restaurant,Toronto,Scarborough,43.8229818717,-79.2479152131,italian,1.0,3.821138211382114,0.21774481697318374,0.008688882084357535,0.15620823320128616,0.15171999874938888,0.4656380689917838
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,american,2.0,2.7857142857142856,0.34511446711543364,0.029437407191147485,0.13004406231943702,0.3136319140082206,0.1817721493657613
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,italian,2.0,2.7857142857142856,0.34511446711543364,0.029437407191147485,0.13004406231943702,0.3136319140082206,0.1817721493657613
Lzj-_QdzL2bLeHd_bC88Fg,Quanto Basta,Toronto,Summer Hill,43.6787505,-79.39055450000001,italian,2.0,3.6666666666666665,0.22456446210919556,0.005512068815807986,0.3169253261159337,0.28179918303888335,0.17119895992017947
M7gB_MsmKwjSO8pk1rQ00w,Cucinetta,Toronto,,43.774239200000004,-79.50143359999998,italian,1.0,3.0,0.21522450039455457,0.1917267018898637,0.03659664277785838,0.26719634293099687,0.2892558120067264
M8jzd1hpwI8p0JqcBCINZw,Alice Fazooli's,Toronto,Entertainment District,43.6477016,-79.3908876,italian,2.0,3.0,0.43993775162900534,0.048650802933782454,0.19474889367744455,0.10879382597537508,0.2078687257843925
MDjIylNU6CYq9hR3Qe6hVA,Scaccia Restaurant,Toronto,Yorkville,43.6695816,-79.3885728,italian,2.0,3.2903225806451615,0.19159372418019205,0.07372400575833413,0.1484494281397689,0.24356265849070205,0.3426701834310028
MLQeuiL9rqOq_rDKGEcU0A,F'Amelia,Toronto,Cabbagetown,43.6674629,-79.36859399999999,italian,3.0,3.6436781609195403,0.2411816268826551,0.19074731180873594,0.24195478812865467,0.17422001605313187,0.15189625712682223
MPhhbu9HfDK0OjdtdFN1BA,Pizza Pizza,Toronto,Cabbagetown,43.667983899999996,-79.36981180000001,italian,1.0,5.0,0.020013527926975166,0.6678563540116733,0.3121301180613516,0.0,0.0
MUjlAtBNJR--7ai5pITbMg,Bar Mercurio,Toronto,The Annex,43.667481770600006,-79.4006463811,italian,3.0,3.5714285714285716,0.2994306358957247,0.07931033254680618,0.25288560135447163,0.15441012930017592,0.21396330090282145
MWTiyj9BY21GSOwYqLkpcQ,Bravi Ristorante,Toronto,St. Lawrence,43.6484769,-79.3749505,italian,3.0,3.6666666666666665,0.22232800504990627,0.00606078504569311,0.39146746758690304,0.20153387346174795,0.1786098688557497
MWe2RCV1PuH1qoMAELAqxA,San Francesco Foods - Queen,Toronto,Queen Street West,43.647320799999996,-79.4023734,italian,2.0,3.9583333333333335,0.21010637385853095,0.10630570332424837,0.12845762223444795,0.23981726610912676,0.31531303447364595
MYCrFbGo2-ZiEYqpwiKsrw,Cellar Door,Toronto,New Toronto,43.600101200000005,-79.507713,italian,2.0,4.157894736842105,0.18281606269225795,0.281534541415125,0.2453669052348415,0.16326466615947,0.1270178244983055
Mr-r_r8qCnr9LMnazT0rhA,Teatro Restaurant,Toronto,Little Italy,43.6559783,-79.41009240000001,italian,2.0,2.6666666666666665,0.3324774919105576,0.005250027912648662,0.13085663795073985,0.09181274987351017,0.4396030923525438
MrjrxvceYEo0QPobfkp19w,Nevada Restaurant,Toronto,The Beach,43.6695761,-79.3016866,italian,,2.5,0.17471752865434223,0.001456131871570504,0.026359047218497043,0.7071225849220639,0.09034470733352633
MzDdDpDXFyqsWTtfXrZ15g,Pizza Pizza,Toronto,Riverdale,43.6588117,-79.35117690000001,italian,2.0,4.5,0.07996403127707478,0.30539211599079413,0.3742964575317355,0.0,0.24034739520039555
N-U0o7hIKy3Z6KY_O4RuPg,PICEA997,Toronto,Dovercourt,43.6698988,-79.43154859999999,italian,2.0,3.3181818181818183,0.23108907527972694,0.3485392274360622,0.20841142786678254,0.08879237247501798,0.12316789694241033
N20Z6CmL1ZnCHYd2aojRyQ,Grano Restaurant,Toronto,Mount Pleasant and Davisville,43.7017236,-79.3970147,italian,2.0,3.9166666666666665,0.24431461407644506,0.015164882251432704,0.2999815783874311,0.279509536490159,0.16102938879453213
N8bCOvrGH69jD3-CRc6Fpw,Ultimate Cafe,Toronto,Entertainment District,43.6464876,-79.3900847,italian,2.0,3.0,0.3484851162917416,0.005146680027347195,0.1115476949384903,0.13062982107066662,0.40419068767175426
NBMCSTtayMJJisWSZ6WuwA,Obikà Mozzarella Bar,Toronto,Downtown Core,43.6472077,-79.3793812,italian,3.0,3.0,0.26233839432995115,0.1599620932546136,0.12765011098491372,0.2961240514309468,0.15392534999957475
NFaVXGofY855SyGs6D3_-Q,Tosto Quickfire Pizza Pasta,Toronto,,43.647680799999996,-79.3967361,italian,2.0,3.909090909090909,0.10771428003901012,0.22017644721593613,0.13263110310506265,0.3854154276918182,0.1540627419481729
NKoI09Z35Gwn5gdfi5HWNg,Simpatico Cibo e Vino,Toronto,Yonge and Eglinton,43.7044927,-79.4070672,italian,2.0,4.5,0.07588591765308933,0.23908856875788181,0.13543225464065686,0.4524655783887336,0.09712768055963839
NOKaVqvi4hI8RgGjFCFIAg,San Francesco Foods - Clinton,Toronto,Little Italy,43.65402279999999,-79.41356390000001,italian,1.0,4.46875,0.09625783776551419,0.10074886590668856,0.09823478239336143,0.23727854371531107,0.4674799702191248
NPQE0JvwjmFca83ZuAXutQ,Stazione,Toronto,Wychwood,43.6807093,-79.4307402,italian,2.0,3.7142857142857144,0.29683182735524916,0.011357026330980456,0.25709072292921703,0.18713606108336692,0.2475843623011865
NvFpFlu-aHzUOtaA0yc-YA,Modo Mio Italian Bistro,Toronto,,43.7336548,-79.41927700000001,italian,2.0,4.45945945945946,0.13995547361473698,0.14979276598556662,0.2728197013106353,0.2796434761612154,0.1577885829278457
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,american,2.0,3.9019607843137254,0.20229870787656118,0.008100986244020473,0.21073287822612286,0.19696480446438555,0.38190262318890983
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,italian,2.0,3.9019607843137254,0.20229870787656118,0.008100986244020473,0.21073287822612286,0.19696480446438555,0.38190262318890983
OBG1j517k7aZRNC1HAL0TA,Fabbrica,Toronto,,43.7366198,-79.3446503,italian,3.0,3.586206896551724,0.27989215748177954,0.1622063633402524,0.17342735085083294,0.22960440964179307,0.15486971868534205
OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Toronto,Greektown,43.6785541,-79.3475845,italian,2.0,4.129032258064516,0.13481191964240766,0.46963109621886345,0.18022928675355812,0.1045793146001845,0.11074838278498639
OJ6zfenoK-eBNI7vvNrOsg,Fieramosca,Toronto,The Annex,43.669540600000005,-79.3973027,italian,3.0,4.463768115942029,0.2298347403782682,0.020068026974399262,0.29561268471723834,0.22977915012529251,0.2247053978048015
OlklbRrfBIlc6obPtZPF3w,CANO Restaurant,Toronto,,43.6786856,-79.440601,italian,2.0,4.125,0.17532049036280853,0.07262535866838353,0.31964205924143185,0.2953363631561883,0.13707572857118783
OqYZdBUgmId7tZMAVpiFCw,Biagio Ristorante,Toronto,St. Lawrence,43.650184499999995,-79.37225620000001,italian,3.0,4.16,0.2574675287562409,0.010756547819780218,0.344207764253017,0.20626775088008148,0.18130040829088032
Orgm9nmcClxnAUva4nOKyA,Hot House Restaurant & Bar,Toronto,St. Lawrence,43.648847496,-79.37368318,italian,2.0,3.7245762711864407,0.291825196729592,0.03456206202691133,0.2053439317482666,0.1322772352027268,0.3359915742925038
