business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Customer Service,Pizza,Pasta,Order/Waiting Time,Atmosphere
EDqCEAGXVGCH4FJXgqtjqg,Pizza Pizza,Toronto,Dufferin Grove,43.661054,-79.429089,italian,1.0,1.0,0.08225880593920315,0.009357612497105353,0.1837769277454138,0.0,0.7246066538182777
EQ1cOH_mr5VyHGjhgz_vDA,Centro Trattoria & Formaggio,Toronto,Corso Italia,43.677817600000004,-79.4449243,italian,1.0,4.0,0.0,0.030156264457423646,0.2540524627031735,0.0,0.7157912728394029
ERnG-1q3igX3VSgm5uLZ6A,Pizza e Pazzi,Toronto,Corso Italia,43.677983000000005,-79.443887,italian,2.0,3.5,0.17187832857578367,0.6358332867590002,0.0,0.18178884585085392,0.010499538814362185
ES8JP18I4sz72HEAWjk_KQ,Vero Trattoria,Toronto,Mount Pleasant and Davisville,43.7056914,-79.375337,italian,3.0,1.5714285714285714,0.17404946806673682,0.13960040158815323,0.311197942502447,0.16297498787373174,0.21217719996893122
EY4xsGDe0euyusOfAb3Cwg,The Fresh Italian Eatery,Toronto,Downtown Core,43.6542188964,-79.3907314539,italian,1.0,2.6666666666666665,0.006486602908054119,0.08105570424453908,0.516297108623699,0.1281037751171792,0.26805680910652857
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,american,3.0,1.75,0.3118247065320809,0.006118159378264809,0.12090996211383206,0.30636685913837297,0.2547803128374493
Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,Toronto,,43.6443463865,-79.40018612729999,italian,3.0,1.75,0.3118247065320809,0.006118159378264809,0.12090996211383206,0.30636685913837297,0.2547803128374493
ElFjivhz41XfFiOogtTCvg,Vino Rosso Bar & Restaurant,Toronto,Discovery District,43.665223,-79.3874872,italian,2.0,1.2857142857142858,0.17538112201031392,0.008537347694666032,0.25993106852873266,0.38317463595900264,0.17297582580728468
Eo4s6CmPpEcXCkfg9Zk_EA,Pizza Hut,Toronto,Summer Hill,43.677842299999995,-79.39024870000001,italian,,2.0,0.0008921543584866314,0.5611867526613803,0.10232450717608216,0.24794321137950473,0.08765337442454608
FDxnnImJ-Q0CXRwGVJ1gig,Green Eggplant Restaurant,Toronto,,43.7036821,-79.4135891,italian,3.0,3.5,0.37420030208079996,0.0,0.2038061570444512,0.0,0.42199354087474883
FJMMPL3pxAPYGEPB0Hwlhw,TOCA,Toronto,Entertainment District,43.6454311773,-79.38705858899999,italian,4.0,2.1666666666666665,0.18805865299976862,0.009196765165411637,0.16180157127363762,0.3050467565759077,0.3358962539852744
FOzChvW-f6mp0BGbrS-ywQ,Il Ponte Cucina Italiana,Toronto,Riverdale,43.657894399999996,-79.35292209999999,italian,3.0,1.75,0.2704692820100006,0.006033266328591869,0.10847364262366435,0.410500139345523,0.20452366969222016
FUqvrauxIP8bcI2aVeoXdg,Kit Kat Italian Bar & Grill,Toronto,Entertainment District,43.646353399999995,-79.3901407,italian,2.0,2.142857142857143,0.18518135053094298,0.013044813848756899,0.18755607959862472,0.2712147101048147,0.3430030459168608
FYWbBFMAoIKuQlbUcBa9Zw,Villa Restaurant,Toronto,Bloor-West Village,43.650636299999995,-79.4786412,italian,3.0,1.4,0.2085386235774426,0.1379630338792258,0.25033592868404264,0.14033720401428046,0.2628252098450085
FeC5DeqINOSr37y5TABnKA,Parkette,Toronto,West Queen West,43.6451986,-79.4143964,italian,2.0,2.0,0.4575842595686555,0.024642767253563663,0.0,0.5,0.017772973177780812
FfF8XGFf8_BSlWSjIgqeQg,Scaddabush Italian Kitchen & Bar,Toronto,Scarborough,43.7777285062,-79.2545693769,italian,2.0,2.0,0.1502485690645359,0.039687695809276086,0.39135922640468307,0.21700515253626296,0.20169935618524196
Fihzq3H6od0AP2WFLCE5yQ,Frascati,Toronto,Downtown Core,43.6574995,-79.3823435,italian,2.0,1.3333333333333333,0.3407209156243965,0.0,0.25989355938958797,0.12050692613045107,0.27887859885556443
FpkUmjM8fsrZyPH-okn2qQ,La Luce Ristorante,Toronto,,43.772923799999994,-79.5307054,italian,2.0,2.0,0.28040335643103337,0.016677242810134628,0.1485133028606551,0.46850641772173535,0.0858996801764416
FySLcpQNaDK_wrKmZA02cw,Locus144,Toronto,Liberty Village,43.6382143,-79.4178781,italian,2.0,1.0,0.223224958353492,0.010512014883557207,0.0,0.41680576860537255,0.3494572581575782
FygWGVRGu9iBdoNU5f2rBw,Francobollo,Toronto,,43.734429299999995,-79.4195579,italian,4.0,3.0,0.2207401360481234,0.0,0.10068582979002695,0.060216512636957396,0.6183575215248923
G3rk0dDROzpDdTugsnSDTw,Via Vai Pizzeria & Wine Bar,Toronto,Discovery District,43.661704799999995,-79.3862897,italian,2.0,1.3333333333333333,0.2249534980086778,0.1908191225017789,0.2320813546236772,0.20442981411217453,0.14771621075369154
GCYoo69k-vI-KFF3rsFuTQ,Sorella Toronto,Toronto,The Junction,43.6651442621,-79.461493873,italian,1.0,2.0,0.08270948496402514,0.07302989847498535,0.16176380722812092,0.1418425898119827,0.5406542195208859
GIvm7Uvr0hq1YzoBGtNnUg,Hero Certified Pizza,Toronto,,43.674172766800005,-79.4698733836,italian,,1.0,0.0,0.44563541675422147,0.0,0.0,0.5543645832457785
Grr2wJ3nYD_7qUyespDglA,Corrado's,Toronto,Entertainment District,43.6482939644,-79.3906370695,italian,1.0,2.272727272727273,0.21124824382121832,0.028556798382522255,0.45265157854698157,0.09681391778289944,0.21072946146637841
H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Toronto,New Toronto,43.601733,-79.5008951,italian,1.0,1.0,0.10569910767672125,0.4043358781221027,0.0,0.4436699069878861,0.046295107213289964
Huo1lJmVkdqvFuLtA74Nhw,Casa Di Giorgios,Toronto,Upper Beach,43.66684,-79.3151974,italian,2.0,1.8,0.05253342036235307,0.2701700949643007,0.36291460031340633,0.2925057659101272,0.02187611844981264
IKhwrMO42BecLZU4Pdwulw,Big Papa Trattoria,Toronto,Etobicoke,43.6479035,-79.5096724,italian,2.0,1.0,0.0,0.0,0.0,0.0,1.0
IN8BHY7zkhjUxUh4qnbrHg,Camarra's Pizzeria & Restaurant,Toronto,,43.7083419,-79.4530944,italian,2.0,1.75,0.11252311437073739,0.42427747878763233,0.12431311561949573,0.054856591556713616,0.284029699665421
IQ3esF7MvIOCbeVetW51Ng,Harvest Kitchen,Toronto,,43.662723,-79.4043569,italian,2.0,1.7647058823529411,0.21839307099461694,0.004762423455307281,0.08880774210293449,0.4523887156875465,0.23564804775959475
IYeVJn_RUfyjxfRpD7QzMw,Sugo Trattoria,Toronto,Church-Wellesley Village,43.6668063,-79.3814013,italian,2.0,2.0,0.14224446937492036,0.16975556503332292,0.19427257275467236,0.10463922694589628,0.38908816589118805
IZ0c8VGiDeURttERwuxuqg,ABBIOCCO,Toronto,Little Italy,43.6552816,-79.413522,italian,2.0,1.0,0.14317644841232707,0.0,0.0,0.7571482834572686,0.09967526813040425
Idk-QTyUZq9w0ALh5cyvrw,Pizza Pizza,Toronto,Queen Street West,43.6503226,-79.3900762,italian,1.0,1.5,0.08829831572340467,0.674009122189727,0.07852234589166468,0.10361802549969507,0.05555219069550868
IwMhD-JhfhEY_nk963h7Vw,Trattoria Bacio,Toronto,Yorkville,43.6703318,-79.3906913,italian,2.0,2.0,0.06691060384619076,0.02178593457257132,0.13213766435048285,0.33882926284597914,0.4403365343847759
J0ET9_Zvh10E02BrEN74iw,Fortuna Ristorante & Lounge,Toronto,Yorkville,43.671077000000004,-79.3879681,italian,3.0,1.0,0.5860686057274905,0.015385226522805445,0.1733393023100609,0.06796086826479592,0.1572459971748473
JG26f5Ppxvmz1EP6nh2WkQ,Cafe Bar Pasta,Toronto,Brockton Village,43.649959499999994,-79.4347325,italian,2.0,1.0,0.23484940413771613,0.010046066439932277,0.28477402153684944,0.09002171173939962,0.3803087961461025
JH3zKlfslbSVeA_KsAaRRQ,Splendido Restaurant,Toronto,,43.662991299999995,-79.40288050000001,italian,4.0,2.5555555555555554,0.19863013423891282,0.003249033592638616,0.23048523718508898,0.1985476235331315,0.3690879714502281
JK_DiDwbl7HX5OhCAh3h4g,Cafe Diplomatico Restaurant & Pizzeria,Toronto,Little Italy,43.655255,-79.413732,italian,2.0,1.6486486486486487,0.13129200511721711,0.04919609771099626,0.20387019015434493,0.25287620203942623,0.36276550497801546
JOoblYsQjFT-47tkt6om0A,7 West Cafe,Toronto,Downtown Core,43.6685661933,-79.38652575020001,italian,2.0,2.369565217391304,0.1724975819022024,0.0516904507780937,0.17685383389766024,0.2289845354192812,0.3482344675679797
JZB9Zjex7mlJNu7lyJ08Qw,Domino's Pizza,Toronto,Brockton Village,43.650107533,-79.4377351552,italian,1.0,1.4,0.040037269966612395,0.3873032281232759,0.048913330940797764,0.40996920884578064,0.11377696212353328
JknT98CaJAfBPg6cxBn3iw,Pizzeria Oro di Napoli,Toronto,Etobicoke,43.617664700000006,-79.4871532,italian,2.0,2.5,0.162589805420004,0.2934309340182424,0.11584109598540338,0.2009925358928868,0.2271456286834635
KBQcNy9k9G8_a5WtrVGH8w,One Of A Kind,Toronto,Trinity Bellwoods,43.6462375,-79.4101836,italian,2.0,1.8,0.21190694464921472,0.005481833160195539,0.33547621329831956,0.17855966213702298,0.26857534675524725
KEyjG-6G4Dbo3p1Wmnxs4Q,Vannis Restaurant,Toronto,,43.6819924,-79.42553149999999,italian,2.0,1.2,0.10316208885707297,0.2810033540256237,0.2957175379975611,0.11699791550558483,0.2031191036141574
KVpvE6pOPM9KMvak4HFsNg,Pizzeria Libretto,Toronto,Ossington Strip,43.64900170000001,-79.4203433,italian,2.0,2.5,0.08967415522884914,0.47561168041960117,0.08621311525731612,0.10470465160654219,0.24379639748769139
KcIalceIg6PSPONvLlI4-w,Sud Forno,Toronto,Trinity Bellwoods,43.6463029979,-79.4090037202,italian,2.0,2.8125,0.10138750961614382,0.04687187360376515,0.20672942204810502,0.10943073868998979,0.4730804560419962
Kdt5XrqARBMIH694fgnyuA,Amicos Pizza Ristorante,Toronto,Parkdale,43.639388000000004,-79.44308199999999,italian,2.0,1.4545454545454546,0.06811846827534608,0.27079130429747805,0.22685429430570148,0.2972381659471786,0.13699776717429574
KkRUprt06Jg8ANLIQLPijQ,La Cascina,Toronto,,43.7233315,-79.416353,italian,3.0,1.0,0.21808694184770142,0.0,0.26418896903972805,0.3989958640708049,0.11872822504176575
KtSEqZbGV1WHgOgtSMEZFQ,Capocaccia Trattoria,Toronto,Yonge and St. Clair,43.6858784,-79.393189,italian,2.0,1.0,0.34610475630976295,0.11250242918871221,0.19537775159244394,0.14952012067452713,0.19649494223455377
KuxDPl6UYNLxFChPm0_MNw,Brownstone Bistro,Toronto,Church-Wellesley Village,43.6667137,-79.3851366,italian,2.0,1.5625,0.25548264756202266,0.013210932828495971,0.13364825834663357,0.30841647586001747,0.2892416854028304
L3R7y3_tUKQlM9kor4-Ccw,Jamie's Italian,Toronto,,43.7266461513,-79.4530578107,italian,2.0,1.7887323943661972,0.2053749113144147,0.08421202632420313,0.30735048356616756,0.2418860350901661,0.1611765437050485
L5Vpsyc48MrtJjFHT1UPAg,Amano,Toronto,,43.6453166,-79.3804073,italian,2.0,3.0,0.19099011707409044,0.004978239211695976,0.25898336527051985,0.16193985340110037,0.38310842504259335
L8W83-wPFLMs457cAu60Eg,Campo,Toronto,,43.655117974899994,-79.4869590168,italian,2.0,1.3333333333333333,0.17118070348068723,0.013301367454176474,0.24911918622229193,0.4778354158467133,0.08856332699613101
LFxMt7Oi0vdsmZ3h_UBV-g,Nodo Restaurant,Toronto,,43.6810110637,-79.4297991693,italian,2.0,2.5,0.3539893748929873,0.1419225875450247,0.2313717353185224,0.11460206938522433,0.15811423285824128
LOEZ8zDGly7s-laA1OBIEw,Bricco Wine Bar,Toronto,The Junction,43.6654815,-79.4709996,italian,3.0,1.8333333333333333,0.2305226910285573,0.007633686820360736,0.05395906386521018,0.17650373107274078,0.531380827213131
L_thK7r3K_h5M4tV7amEKQ,Honey B Hives Restaurant,Toronto,Scarborough,43.8229818717,-79.2479152131,italian,1.0,2.0434782608695654,0.1056820667125334,0.015267441757996793,0.1756100505109042,0.19717520231167573,0.5062652387068899
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,american,2.0,1.1904761904761905,0.26392795157030113,0.029888474011607085,0.17778764381556922,0.2979981069673836,0.23039782363513897
LzYy9DdprXyI2zXNSP267g,East Side Mario's,Toronto,,43.785618335,-79.47604921850001,italian,2.0,1.1904761904761905,0.26392795157030113,0.029888474011607085,0.17778764381556922,0.2979981069673836,0.23039782363513897
Lzj-_QdzL2bLeHd_bC88Fg,Quanto Basta,Toronto,Summer Hill,43.6787505,-79.39055450000001,italian,2.0,2.0,0.26746160268548097,0.004816588343278599,0.255267613356811,0.1946212571774912,0.2778329384369383
M7gB_MsmKwjSO8pk1rQ00w,Cucinetta,Toronto,,43.774239200000004,-79.50143359999998,italian,1.0,3.0,0.0,0.22478491741542536,0.7246744231896679,0.0,0.05054065939490669
M8jzd1hpwI8p0JqcBCINZw,Alice Fazooli's,Toronto,Entertainment District,43.6477016,-79.3908876,italian,2.0,2.0,0.08112406145626422,0.13439873428348026,0.688107395634126,0.0846177825718748,0.01175202605425469
MDjIylNU6CYq9hR3Qe6hVA,Scaccia Restaurant,Toronto,Yorkville,43.6695816,-79.3885728,italian,2.0,1.5333333333333334,0.246317169516742,0.02078917485342101,0.3647380753854986,0.11547028490910954,0.2526852953352288
MLQeuiL9rqOq_rDKGEcU0A,F'Amelia,Toronto,Cabbagetown,43.6674629,-79.36859399999999,italian,3.0,2.6,0.4743490298888253,0.08449991740526423,0.12268393535237272,0.15120620305666915,0.16726091429686868
MPhhbu9HfDK0OjdtdFN1BA,Pizza Pizza,Toronto,Cabbagetown,43.667983899999996,-79.36981180000001,italian,1.0,1.0,0.26105593006540395,0.38789903096025946,0.33647942088171756,0.014565618092619128,0.0
MUjlAtBNJR--7ai5pITbMg,Bar Mercurio,Toronto,The Annex,43.667481770600006,-79.4006463811,italian,3.0,2.25,0.26789037581142294,0.10031039776893996,0.05635587798756195,0.1386473410347765,0.43679600739729874
MWTiyj9BY21GSOwYqLkpcQ,Bravi Ristorante,Toronto,St. Lawrence,43.6484769,-79.3749505,italian,3.0,2.0,0.4613542706230178,0.08202748172338498,0.048460690682107496,0.17886123952416705,0.2292963174473228
MWe2RCV1PuH1qoMAELAqxA,San Francesco Foods - Queen,Toronto,Queen Street West,43.647320799999996,-79.4023734,italian,2.0,2.5,0.050268740718999394,0.04014530333707545,0.5430184401134045,0.07931049762219503,0.2872570182083256
MYCrFbGo2-ZiEYqpwiKsrw,Cellar Door,Toronto,New Toronto,43.600101200000005,-79.507713,italian,2.0,2.6666666666666665,0.08119835313585752,0.4224952330261937,0.2379680349791186,0.001153617695163097,0.2571847611636671
Mr-r_r8qCnr9LMnazT0rhA,Teatro Restaurant,Toronto,Little Italy,43.6559783,-79.41009240000001,italian,2.0,1.6666666666666667,0.16789854301969054,0.0,0.022101766108793566,0.2876461103805817,0.5223535804909342
MrjrxvceYEo0QPobfkp19w,Nevada Restaurant,Toronto,The Beach,43.6695761,-79.3016866,italian,,1.0,0.09461302283737036,0.010989848981627229,0.2303495910031195,0.5862450251655209,0.07780251201236203
MzDdDpDXFyqsWTtfXrZ15g,Pizza Pizza,Toronto,Riverdale,43.6588117,-79.35117690000001,italian,2.0,1.0,0.0,0.8474568143292023,0.0,0.15254318567079764,0.0
N-U0o7hIKy3Z6KY_O4RuPg,PICEA997,Toronto,Dovercourt,43.6698988,-79.43154859999999,italian,2.0,1.7142857142857142,0.09155849655410776,0.2972888077576269,0.04778996035023591,0.24781251852379554,0.31555021681423395
N20Z6CmL1ZnCHYd2aojRyQ,Grano Restaurant,Toronto,Mount Pleasant and Davisville,43.7017236,-79.3970147,italian,2.0,2.25,0.4665474010649894,0.0,0.14428207560338335,0.18669275484184192,0.20247776848978535
N8bCOvrGH69jD3-CRc6Fpw,Ultimate Cafe,Toronto,Entertainment District,43.6464876,-79.3900847,italian,2.0,2.2222222222222223,0.11045660025696631,0.00711970068507422,0.24081162494306932,0.11634584186139417,0.5252662322534961
NBMCSTtayMJJisWSZ6WuwA,Obikà Mozzarella Bar,Toronto,Downtown Core,43.6472077,-79.3793812,italian,3.0,3.0,0.12972316937182102,0.17374232840953127,0.23324571555164078,0.02537412063423433,0.43791466603277257
NFaVXGofY855SyGs6D3_-Q,Tosto Quickfire Pizza Pasta,Toronto,,43.647680799999996,-79.3967361,italian,2.0,2.3333333333333335,0.055717253510149944,0.2620342067215884,0.35043325488460236,0.00670110750135424,0.325114177382305
NKoI09Z35Gwn5gdfi5HWNg,Simpatico Cibo e Vino,Toronto,Yonge and Eglinton,43.7044927,-79.4070672,italian,2.0,4.0,0.0,0.8262111958991873,0.02659074970847108,0.0,0.14719805439234146
NOKaVqvi4hI8RgGjFCFIAg,San Francesco Foods - Clinton,Toronto,Little Italy,43.65402279999999,-79.41356390000001,italian,1.0,1.625,0.13817921815240014,0.18583008022224423,0.2956731847050865,0.09547014792800479,0.2848473689922643
NPQE0JvwjmFca83ZuAXutQ,Stazione,Toronto,Wychwood,43.6807093,-79.4307402,italian,2.0,2.0,0.051021906316519365,0.008085522160026509,0.045122562534814024,0.4925016967068518,0.4032683122817884
NmbIiYupGuXAXeoUTvKHtw,Pizza Pizza,Toronto,Little Italy,43.6548736,-79.4146812,italian,,1.6666666666666667,0.11056926687561634,0.7576135255944849,0.0,0.05910070317234325,0.07271650435755549
NvFpFlu-aHzUOtaA0yc-YA,Modo Mio Italian Bistro,Toronto,,43.7336548,-79.41927700000001,italian,2.0,1.0,0.4778979823744566,0.006321849766508761,0.16073319966626073,0.12916100691155374,0.22588596128122018
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,american,2.0,2.3333333333333335,0.12695353946966628,3.818572581945846e-05,0.019422796365111777,0.35312536727119465,0.5004601111682079
O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,Toronto,The Beach,43.6736249,-79.2821106,italian,2.0,2.3333333333333335,0.12695353946966628,3.818572581945846e-05,0.019422796365111777,0.35312536727119465,0.5004601111682079
OBG1j517k7aZRNC1HAL0TA,Fabbrica,Toronto,,43.7366198,-79.3446503,italian,3.0,1.88,0.18993093694820756,0.1272332056355068,0.2341719314317895,0.24227929674194687,0.20638462924254927
OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Toronto,Greektown,43.6785541,-79.3475845,italian,2.0,2.3684210526315788,0.1108966908850498,0.3703323030200651,0.08300516279610944,0.17203941173033033,0.2637264315684453
OJ6zfenoK-eBNI7vvNrOsg,Fieramosca,Toronto,The Annex,43.669540600000005,-79.3973027,italian,3.0,2.5,0.350909064243953,0.03525480647277958,0.27965322791054986,0.08999753766819703,0.2441853637045205
OlklbRrfBIlc6obPtZPF3w,CANO Restaurant,Toronto,,43.6786856,-79.440601,italian,2.0,2.0,0.26021500957574756,0.0,0.6055307861367006,0.0,0.13425420428755183
OqYZdBUgmId7tZMAVpiFCw,Biagio Ristorante,Toronto,St. Lawrence,43.650184499999995,-79.37225620000001,italian,3.0,1.0,0.19447909650465803,0.0047442439960652715,0.0,0.31719646441172167,0.48358019508755506
Orgm9nmcClxnAUva4nOKyA,Hot House Restaurant & Bar,Toronto,St. Lawrence,43.648847496,-79.37368318,italian,2.0,2.081081081081081,0.15903532512939383,0.0400055017698745,0.2287706696247059,0.21889237935700934,0.3532961241190164
OyiOg9GYKzHI19EbnWqL8A,Hey Lucy,Toronto,The Annex,43.6658099,-79.408497,italian,2.0,1.7,0.14812459071646944,0.07932654992210822,0.1268704391047125,0.30548858462189094,0.34018983563481886
PUDtJu2bFTvIl1_WhyUIXQ,Vesuvio Pizzeria & Spaghetti House,Toronto,The Junction,43.66558679999999,-79.4698238,italian,2.0,2.6315789473684212,0.13498905586243887,0.350743268687088,0.1765509244896518,0.15794994962582662,0.17976680133499476
PUSl4IDsTY33aacW3FTQMw,Pizza Pizza,Toronto,Mount Pleasant and Davisville,43.7062485,-79.3891646,italian,,1.0,0.08220277226702255,0.9051596568206828,0.012637570912294564,0.0,0.0
PXN0l42g6IWp18NGJ7yn5w,Hey Lucy,Toronto,Entertainment District,43.6463276,-79.3901316,italian,2.0,2.4,0.26173120818163953,0.07771233188520624,0.1597367092755124,0.1069004200530515,0.39391933060459033
PmLFk1s8pPVNXChqETM4MA,Coco Lezzone,Toronto,The Annex,43.6739132,-79.3962418,italian,3.0,1.0,0.30297246918500065,0.1981976128982734,0.0,0.3249293618989653,0.17390055601776058
Pueu_ofuGNpX2dRf-GHt_A,Forget About It,Toronto,Entertainment District,43.6461973301,-79.3911541475,italian,2.0,1.8,0.24244585923856174,0.06555367814745756,0.25002179655137996,0.22277301535515132,0.21920565070744943
Px3xYvClWb-wSjyERBFWNw,Pizza Roma & Restaurant,Toronto,Dovercourt,43.6601487,-79.4341132,italian,2.0,1.5,0.010373378661402873,0.31697887981262013,0.0,0.2523366583110564,0.42031108321492056
Q4RSmF0s-AkaegrLFCLEbg,Donatello Restaurant,Toronto,Downtown Core,43.657425,-79.38347399999999,italian,3.0,1.6,0.18191075015413566,9.695275135708327e-05,0.5571586473729709,0.19355895092697867,0.06727469879455751
Q6Lp73mfUnb7_DVkbzijYA,Bocca On Baldwin,Toronto,Downtown Core,43.656202,-79.3934155,italian,2.0,1.0,0.1253116671548722,0.20030637749104785,0.29542991712070044,0.12605234191898715,0.2528996963143924
QGUeajuwtOSegh7JbrbuXA,Church Aperitivo Bar,Toronto,Beaconsfield Village,43.6435217,-79.4223131,italian,3.0,1.8,0.26435636271812224,0.0,0.009542810087629607,0.34094745518982456,0.38515337200442346
Qf7x_9ATlcm-thjdxOWJ4A,Viccino Pizzeria,Toronto,The Beach,43.6691396,-79.30398840000001,italian,2.0,3.0,0.08567234156072115,0.3762586674301564,0.03160300747412835,0.13562114368383815,0.3708448398511559
Qqm3yVcqTbC1IOKu0TG2nQ,Dal Moro's Fresh Pasta To Go,Toronto,Church-Wellesley Village,43.6667864,-79.3851655,italian,2.0,2.2222222222222223,0.04672586946575105,0.009843888602821479,0.7069709282755318,0.06441079345350409,0.17204852020239159
R6ogSY7AA-gl_81PhdGJaw,Padella,Toronto,,43.734601899999994,-79.4195836,italian,,1.0,0.37975943876021956,0.01346787305054524,0.0071933316814388575,0.24058239621298444,0.35899696029481193
RFbMVekR8lU9tPJ8sWrwHg,Tavolino,Toronto,Mount Pleasant and Davisville,43.7042291,-79.38822990000001,italian,2.0,2.0,0.4693823967813657,0.006182026731779908,0.03841654571868899,0.18920516026459275,0.2968138705035727
RHcfJ-l69RbBE4viU0-jwQ,Uno Mustachio,Toronto,St. Lawrence,43.6490516,-79.3717741,italian,1.0,2.466666666666667,0.013297892054079104,0.01746028029774699,0.6074862922380818,0.11139145552979178,0.2503640798803003
RXyM7VrCiEFthJxQ4bGmBg,Sambucas On Church,Toronto,Church-Wellesley Village,43.665132,-79.38032270000001,italian,2.0,1.7,0.26858128756800326,0.007501568499843207,0.10617089852588557,0.358801663050754,0.258944582355514
S24zkRnTBxIbXJ1kBRXCtw,Mamma's Pizza,Toronto,Greektown,43.677971,-79.34890990000001,italian,1.0,2.0,0.16786074664330208,0.45894498803261974,0.02360143980167853,0.23188431875666274,0.11770850676573692
S2eGygYWQB2yyb3-neKTlw,7 Numbers Danforth,Toronto,Riverdale,43.67695870000001,-79.3538463,italian,2.0,2.25,0.2716472365878022,0.0060689575520684914,0.33171824531989375,0.08661540025894365,0.3039501602812918
S5bNE4Pmin8OQUMOFod8bQ,Ciao Wine Bar,Toronto,Yorkville,43.670475399999994,-79.3936453,italian,3.0,1.7142857142857142,0.2031523379117811,0.021542103184750704,0.20691080202926743,0.22676665079052805,0.3416281060836727
S8_W8gxq1I5r61iiy_Xt0w,Pastabilities,Toronto,St. Lawrence,43.6497601,-79.3746797,italian,2.0,1.0,0.24008523608517657,0.0,0.707505855242806,0.008097399488736475,0.04431150918328103
SHtvOqudT3zlOdCnZjrXzQ,The Big Slice,Toronto,Ryerson,43.6588619,-79.38184840000001,italian,1.0,1.8095238095238095,0.07202927017164207,0.3594155711978689,0.02323610408030684,0.12714703903978639,0.41817201551039573
SLCz2CaXXHJefrB942486w,Chicago Don,Toronto,Dovercourt,43.6617522,-79.4262935,italian,3.0,2.0,0.27054086626796553,0.001846437787411906,0.0,0.10456218713774708,0.6230505088068755
SirdHmqK0LDKDQvJBYVLsA,College Street Bar,Toronto,Little Italy,43.6554165,-79.4129672,italian,2.0,1.8571428571428572,0.12719546612076102,0.02415525518599582,0.11488026274101362,0.30748363676992957,0.4262853791823001
T7yKffTuhiIZclsgjfgowA,Pizzeria Via Mercanti,Toronto,Kensington Market,43.6541053,-79.4019622,italian,2.0,2.4,0.15591615129721373,0.29116734250572274,0.11080481503644696,0.2028329341155079,0.23927875704510876
TFftsYkRIUtdo6ZhRwJ2lQ,Terroni,Toronto,Trinity Bellwoods,43.6463059,-79.40916700000001,italian,2.0,2.4186046511627906,0.18375839664833427,0.15488743309428796,0.25437690809165914,0.15175593643288113,0.25522132573283773
TLMysu1mWiLEslCBon5W1g,Sidecar,Toronto,Little Italy,43.6552003,-79.4130828,italian,3.0,2.4166666666666665,0.3999783323839454,0.003438247463816163,0.05833341882454272,0.288272387783474,0.24997761354422166
TWt-6EilZoSH99CheLPD2A,Hey!,Toronto,Roncesvalles,43.6416889,-79.44713730000001,italian,2.0,1.4,0.10752093164724379,0.007738965389581215,0.17472200877233268,0.3480887963033266,0.36192929788751566
U3xIe5_9iK95S9HxduOgWw,Ascari Enoteca,Toronto,Leslieville,43.662074100000005,-79.3353522,italian,3.0,2.3333333333333335,0.26598375076986314,0.0,0.30226501254354626,0.09192764388331738,0.3398235928032733
UBW3Asjmih0nARbBNK3oEA,Il Gatto Nero,Toronto,Bickford Park,43.655254,-79.41889559999998,italian,2.0,1.4444444444444444,0.18740794309234696,0.1786620648214559,0.16011180367998082,0.13922255644590875,0.3345956319603076
UH6mET5JYZR6yPDVpTG9Og,Little Anthony's,Toronto,Financial District,43.6503164,-79.3842467,italian,2.0,2.2,0.2073425879515451,0.01748888457187499,0.27440955792855143,0.23591545483665474,0.19817684804470717
UP7ejOl-PQyWZ9iFRQD8Xw,Il Fornello,Toronto,Greektown,43.678689,-79.3468687,italian,2.0,2.2857142857142856,0.10635698915614371,0.09587017633060334,0.4790377455303771,0.09627104326150096,0.22246404572137485
UTj2l1Cdc6PFdPzVtJDndg,Mamma's Pizza,Toronto,Entertainment District,43.647779,-79.395362,italian,1.0,1.3333333333333333,0.11710666127849946,0.643345079448374,0.05471717932179301,0.12634754856296374,0.05848353138836989
UWupVhvb1qWZh8rNowJliQ,Woods Restaurant & Bar,Toronto,St. Lawrence,43.6489963,-79.37503240000001,italian,3.0,1.4,0.271598722609654,0.020575107289001714,0.12483076928357054,0.39501378131218906,0.18798161950558473
UcUEUd7a-vnHk14HcVgpDg,Il Fornello Restaurant,Toronto,Harbourfront,43.6392865,-79.3808801,italian,2.0,3.0,0.20345698241216006,0.01072932073940458,0.21159511984986565,0.3958466576344368,0.17837191936413296
UpmAfOoh6WTF9g6AH-6ofA,La Bruschetta Restaurant,Toronto,Corso Italia,43.67641029999999,-79.4487979,italian,3.0,3.5,0.3852386451108581,0.0,0.0,0.22314566621007403,0.3916156886790678
UsFFaNUWG5u7f9rHpJBHRQ,Domino's Pizza,Toronto,Etobicoke,43.660749200000005,-79.5113246,italian,1.0,2.0,0.0,0.3450536102126492,0.0,0.591417605757254,0.06352878403009676
