business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Pizza/Crust/Toppings,Customer Service,Pasta/Sauce,Atmosphere
o_48btroK1lstS7luEXHaw,La Piccola Napoli Ristorante,Calgary,,50.9414743,-114.0687253,italian,2.0,4.181818181818182,0.19973403030877493,0.015837998165649958,0.17638792137325607,0.1483503286906253,0.4596897214616938
pIzuXtFdkj8fHuzJfYiwqw,Chef's Cafe,Calgary,,51.046083,-114.075412,italian,1.0,4.333333333333333,0.24762937074053454,0.052297737613693863,0.08115238978032209,0.4019068583477125,0.2170136435177369
prs12x9FALUNGhXQcjfgEg,Sepino Italian Grill,Calgary,,51.1195667,-114.1543747,italian,,4.5,0.2585774838688949,0.004178518828561468,0.1568018315886302,0.3194308182612035,0.2610113474527098
qgSaDRRKMe5J5fwhjv88oQ,Brother's Pizza & Donair,Calgary,,51.037352,-114.1442961,italian,2.0,4.25,0.2663893095708925,0.20790535741872776,0.05758197403559057,0.10141046287231673,0.3667128961024724
qmE-8G1gkPijhPaevH-tqg,Eddy's Nest Pizza Pasta & Steak,Calgary,,51.0416883,-114.07865420000002,italian,,4.666666666666667,0.04166730110190788,0.4355345172927667,0.4384528010018114,0.01989821315561002,0.06444716744790406
rxKgpoYKLOoOa9ku-OCQyA,The Place Steakhouse,Calgary,,51.0852903,-114.17813429999998,italian,2.0,4.0,0.1299319467338836,0.3384352304712812,0.1929095992310609,0.11371971611305053,0.22500350745072376
s7LqutLZtfk-W4CcY21uTw,Pizza Hut,Calgary,,51.0386268,-113.9667961,italian,2.0,3.25,0.1289724027257994,0.5622260815655774,0.08837562281052881,0.029205905659153562,0.1912199872389408
tWjfgVtTD5n01Cq9dFWGsA,Cibo,Calgary,,51.0379268,-114.0850246,italian,2.0,3.7961783439490446,0.2806027167751088,0.22451312748716407,0.19294329954473666,0.11430424643666293,0.1876366097563274
tis5ph0vBF78jypC1eVZow,Pizza Hut,Calgary,,51.1233953,-114.203093,italian,,1.6666666666666667,0.19379572164841427,0.7337239550165751,0.040725834503568585,0.017061691395763932,0.014692797435678306
u1FG19aFIaiUdQNrrsvi4g,Cotto Italian Comfort Food,Calgary,,51.0545119,-114.0855684,italian,2.0,4.3157894736842115,0.20779863567936266,0.012511869744950287,0.13355993414752926,0.2438794924765165,0.4022500679516414
vNY06yGHEB-SNssKo3QR7A,Niko's Bistro,Calgary,,51.05241229999999,-114.0912924,italian,2.0,4.410256410256411,0.1904557640313677,0.01111360503420077,0.2598115949123706,0.2432594679913158,0.2953595680307451
vSsMcwihYsHITJMKWfNLcQ,Aglio e Olio,Calgary,,51.04532460000001,-114.0581012,italian,2.0,2.6666666666666665,0.0732093296386535,0.0001801575195879525,0.005416014489066159,0.9211944983526924,0.0
w3PfX6FXRzeFOiqdI3ii6g,Stromboli Inn,Calgary,,51.0534665,-114.05086090000002,italian,2.0,4.545454545454546,0.11831443715943962,0.4972491799710471,0.1141276191080852,0.03819819437286187,0.23211056938856625
wKzBjQXHQ9H0hxdt8IS_2g,Renfrew Q to Go,Calgary,,51.0614412389,-114.042151449,italian,,4.5,0.0188496906081713,0.2008722461282154,0.10795353807964284,0.1652994722130922,0.5070250529708783
wkWRSubb5Um4xj1Qnim-Ow,Carino Riserva,Calgary,,51.033555,-114.071521,italian,3.0,4.55,0.23089680778270885,0.007987566644950645,0.19304769732434265,0.3350370142646361,0.2330309139833618
wmlvUKOLjzQ0uhgzOwl_KA,La Viena,Calgary,,51.0525156,-114.1104148,italian,2.0,3.761904761904762,0.24307017984121265,0.010787384397175527,0.1707659519505617,0.29265437686768564,0.2827221069433646
wqFKBuphOcb7dQFB4VF4Vg,Il Centro,Calgary,,50.9994249,-114.0691979,italian,2.0,4.565217391304348,0.09046721598426072,0.2923276138940461,0.16166552977403575,0.1972635596990485,0.2582760806486089
xKBRthCdZZMB1rEMGQx8lg,Mimi's Italian Grill - Eau Claire,Calgary,,51.0514814,-114.071651,italian,2.0,3.333333333333333,0.2796061199214444,0.036445133484466666,0.26304619195861184,0.3709302196334923,0.0499723350019847
xl_sqaf2p1y6sAOULeyrfw,Involtini Ristorante,Calgary,,50.9721942474,-114.119089123,italian,3.0,4.0,0.1570254739154622,0.12408348146368835,0.18485045645336765,0.2694809319989587,0.2645596561685231
yArPJTcbr2uv1Xuj3-hPHg,Red Rock Bar & Grill,Calgary,,51.12602929999999,-114.1974154,american,2.0,3.6666666666666665,0.4046846027812061,0.10396415830262427,0.1583411623995947,0.1465005836757077,0.1865094928408673
yArPJTcbr2uv1Xuj3-hPHg,Red Rock Bar & Grill,Calgary,,51.12602929999999,-114.1974154,italian,2.0,3.6666666666666665,0.4046846027812061,0.10396415830262427,0.1583411623995947,0.1465005836757077,0.1865094928408673
yI_HnpZq48rfLl2zM5wikw,Vina Pizza & Steak House,Calgary,,51.0548223,-114.1057886,italian,2.0,4.466666666666667,0.05650483746760221,0.3167787241690611,0.2011678809503505,0.14307871998379007,0.28246983742919607
yMIJLDOIb-J-JLPaBtHPDA,Via Cibo,Calgary,,51.1607220272,-114.068202453,italian,2.0,3.565217391304348,0.2600946500589903,0.11299667350620765,0.1706081438741883,0.2760401556474646,0.1802603769131492
zUSO06wtZynXO8lcjFChhA,Parm,Calgary,,51.04120579999999,-114.06604992,italian,2.0,4.6,0.125829028315244,0.11165707755184212,0.15681511876465676,0.23679925851229594,0.3688995168559611
z_HWmTH5eR5iEJBfYsPvxg,East Side Mario's,Calgary,,50.9064840521,-114.066818164,american,2.0,2.6666666666666665,0.3661138678208467,0.1153596529984358,0.13202826840552676,0.21338492769918227,0.17311328307600854
z_HWmTH5eR5iEJBfYsPvxg,East Side Mario's,Calgary,,50.9064840521,-114.066818164,italian,2.0,2.6666666666666665,0.3661138678208467,0.1153596529984358,0.13202826840552676,0.21338492769918227,0.17311328307600854
ztNhD9plB8Tt_5x_mfNtzg,Abruzzo Ristorante,Calgary,,51.049538,-114.08071499999998,italian,2.0,4.117647058823529,0.25452293302950624,0.0085454012289849,0.1851251165764856,0.27582010104357674,0.27598644812144657
