business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Pizza,Delivery/Reservation,Chicken/Pasta,Customer Service,Atmosphere
FhVYpbvE8IQeUHAcwPPIXg,Gabriella's Italian Grill & Pizzeria,Las Vegas,,36.02818,-115.1149077,italian,2.0,1.631578947368421,0.11160248066678485,0.1794475753980038,0.06616792546821569,0.21601581044698676,0.2011938705924706,0.2255723374275383
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,american,1.0,1.4444444444444444,0.1071428926964007,0.29791835970708963,0.08868789488442032,0.10788319894743106,0.12482622776048992,0.2735414260041684
FqJ1SWEBhgVl66FrcsovOQ,Cicis,Las Vegas,,36.2151476891,-115.24276793,italian,1.0,1.4444444444444444,0.1071428926964007,0.29791835970708963,0.08868789488442032,0.10788319894743106,0.12482622776048992,0.2735414260041684
FqXwm6UpihHY7Ha-pr4y6Q,Pasta Mia West,Las Vegas,,36.11478889999999,-115.2015722,italian,2.0,1.9285714285714286,0.1396115170447373,0.011668755427977037,0.08900313715026684,0.33727322088362927,0.2238531052569815,0.19859026423640808
FvC3W9E6rXUYx-cTxbnUiA,Luna Rossa,Las Vegas,Downtown,36.1700884,-115.14104420000001,italian,2.0,1.375,0.19603793074214684,0.04234110879737179,0.08712901119594856,0.1944570790177806,0.32534340872905126,0.1546914615177009
G-5kEa6E6PD5fkBRuA7k9Q,Giada,Las Vegas,The Strip,36.1150592072,-115.17210904299999,italian,3.0,1.7879656160458453,0.2497045383604032,0.02394792111756255,0.06285350197530659,0.2223733637440565,0.29884798511264554,0.1394073601771315
G9h56Qy5DudCqKBmbPWyzQ,Sbarro,Las Vegas,,36.1025498,-115.2016926,italian,2.0,1.5714285714285714,0.0937668382862725,0.17950287668612058,0.1238035411302847,0.15253230464575274,0.28902958775512616,0.16136485149644342
GCen6oV-_6PfMP_uKN-dZw,Pizzeria Enzo Restaurant,Las Vegas,Southeast,36.0169498,-115.11855190000001,italian,2.0,1.0,0.4177467596348888,0.0,0.0,0.13460345044992908,0.4476497899151822,0.0
GTR39A2jwNIS_NV8q2r_JA,B&B Ristorante,Las Vegas,The Strip,36.1230025089,-115.168725629,italian,4.0,1.7706422018348624,0.1508111108243973,0.006831377477642103,0.05412915476763095,0.2973255630533665,0.32514963567771904,0.16575315819924388
GXDRFAunLh0aRao6ERnM4A,Pizzeria Francesco's,Las Vegas,The Strip,36.124746,-115.172075,italian,2.0,1.9090909090909092,0.06553962221889038,0.48273693820275515,0.0828937386392411,0.1018102596211568,0.0725210015551731,0.19449843976278336
GZONBn0K1yp2aaD-l8debQ,B&B Burger & Beer,Las Vegas,The Strip,36.122727000000005,-115.170355,italian,2.0,1.9174311926605505,0.17406743216160817,0.015335993676112887,0.09100172120263302,0.20158187266834837,0.2716207575441194,0.24639222274717834
Gen0ei06dGq13OJ8DRXUjg,Metro Pizza,Las Vegas,Southeast,36.1003125,-115.1342997,italian,2.0,2.0652173913043477,0.12712612320849637,0.416905188710407,0.12594197900825616,0.11200401551865093,0.13746602244753908,0.08055667110665046
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,american,2.0,2.1666666666666665,0.11075982090816161,0.046882522229713924,0.04146981903115884,0.3878661051122349,0.15543591256520753,0.2575858201535232
GtHu9uGXpn7Jg_Z7vFKZKw,Meatball Spot,Las Vegas,The Strip,36.1099103019,-115.170816532,italian,2.0,2.1666666666666665,0.11075982090816161,0.046882522229713924,0.04146981903115884,0.3878661051122349,0.15543591256520753,0.2575858201535232
GxfgOFgUhv2rfr3FXVWfCg,Pizza My Dear,Las Vegas,Southeast,36.0573008729,-115.12830092799999,italian,1.0,2.1818181818181817,0.052801755474041596,0.2843429891746306,0.3273164968956314,0.09926607953394478,0.0957354421628383,0.14053723675891336
Gyrez6K8f1AyR7dzW9fvAw,Casanova,Las Vegas,The Strip,36.1215792268,-115.16866385899999,italian,2.0,2.015625,0.16735583761612352,0.027187541070137586,0.08043331256843486,0.24588719406694767,0.29319285896929664,0.18594325570905967
HUWLnKD5LSZY134amUO2Rg,New York Pizza & Pasta,Las Vegas,Westside,36.1452004152,-115.22445417799999,italian,1.0,1.972972972972973,0.03127530674579573,0.26422186830274264,0.3473728841195592,0.12268598731526296,0.08261495002271214,0.1518290034939274
HVFKw_1abKVGYscxYKlKYA,Al's Beef,Las Vegas,Westside,36.1446343233,-115.241571726,italian,1.0,2.097560975609756,0.04582612290196033,0.06480997096395669,0.10015455787728873,0.3234727782794087,0.18824078189825308,0.2774957880791325
H_FkQxifSo13B2FWjhp36g,Otto Enoteca Pizzeria,Las Vegas,The Strip,36.122952000000005,-115.16851499999999,italian,2.0,1.8909090909090909,0.12639541879365362,0.21201459587041027,0.05938864834732332,0.22212340932302818,0.2508333933282038,0.12924453433738078
HaPwC4nxs6RPfe1pAQkQ4A,Mastrioni's,Las Vegas,South Summerlin,36.1291893,-115.3145946,italian,2.0,2.769230769230769,0.15863572665796571,0.003991706292489096,0.06470480861197363,0.33215984030391493,0.3183936596708238,0.12211425846283294
HiCNLB9cCWVHnbzHeN2daA,Aurelio's Pizza,Las Vegas,Northwest,36.2184533,-115.2627104,italian,2.0,2.0,0.15644046132327677,0.33334232546907216,0.1550038640750358,0.17431586833949111,0.07802514554057131,0.10287233525255288
HnbkGxUs7oWKYDeB-Pk82Q,Espressamente illy,Las Vegas,The Strip,36.1234783899,-115.168578008,italian,2.0,2.0987654320987654,0.10082445566847528,0.031211555000828152,0.13459970899493184,0.17645401114415,0.23583427499164375,0.32107599419997096
HojKatUfX4UHWaPqtl63NQ,Rivea,Las Vegas,The Strip,36.092821,-115.176927,italian,4.0,2.066666666666667,0.26780066829265886,0.0011024506350595352,0.0682850086849403,0.10544926115209878,0.3538971756665029,0.2034654355687395
HyKxWC9PrqlODjO-CBCIZA,Naked City Pizza On Paradise,Las Vegas,Eastside,36.106057,-115.15120300000001,italian,2.0,2.4925373134328357,0.0916003509790526,0.33199477784291354,0.16471541621749972,0.10499300988992735,0.130396155849685,0.176300289220922
I5RoKagQjGYCWgY4_fK_rQ,Russo's Pizza Kitchen,Las Vegas,Spring Valley,36.098922722800005,-115.242402161,italian,2.0,1.962962962962963,0.06931610485007077,0.3589703075969411,0.1685417826614245,0.09544636051064384,0.09959477386999137,0.20813067051092848
IO3iTBH0rX-G7E7wAreRSQ,Angelina's Pizzeria - Eastern,Las Vegas,Southeast,36.0976114,-115.11966480000001,italian,2.0,1.5116279069767442,0.02691890206688716,0.20394521229342363,0.3530410466923466,0.10320162055668178,0.1621306062777489,0.15076261211291195
Igqp27BP7cm9vUu_WB0gRA,Romano's Pizzeria,Las Vegas,Westside,36.133533308000004,-115.191092254,italian,1.0,1.0,0.02727796864092562,0.22744226927727132,0.34174784816090964,0.0,0.26254683774835263,0.1409850761725408
Ijdoi6pDMK3Burw3TtAOZg,Top This Pizza,Las Vegas,University,36.1008602,-115.13865020000001,italian,2.0,1.3333333333333333,0.043606568998863206,0.3205328215619013,0.1551266024846297,0.15211233014081546,0.08330529104053465,0.2453163857732556
IjsLANGkmAqCsF6-zgIA8w,Best Of The Best DJ's,Las Vegas,Southwest,36.0551042,-115.24296729999999,italian,3.0,1.0,0.1514840274633745,0.03809759464733471,0.12413573737756627,0.0,0.12209228081336441,0.5641903596983602
JCiglfoF09JqfR_gn6XYcA,Vit's Pizza,Las Vegas,Northwest,36.2216289,-115.32906090000002,italian,2.0,1.0,0.13166326155867294,0.24613880882080863,0.09572915154872655,0.05374554232299948,0.23571486027148994,0.23700837547730244
JFNv5sKeKAf1ZVPnfbzpXw,East West Pizzeria,Las Vegas,Spring Valley,36.0979679,-115.29779609999999,italian,2.0,1.7096774193548387,0.05824378079861678,0.30659198416044003,0.26270755748359825,0.09660564121297019,0.08486413317801454,0.19098690316636024
JGM-SxW_vayu0fBch-U2FQ,Pizza Bella,Las Vegas,Eastside,36.1054159186,-115.15045861799999,italian,1.0,1.5454545454545454,0.03585552038405959,0.2088735393241751,0.14772889368682124,0.10664337921127919,0.10495590829979572,0.39594275909386917
JS24kvJ0I5fWWEuplEiZjg,Morettis Eatery,Las Vegas,Westside,36.130323,-115.276372,italian,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
JsAR0hNX-5zA-CMsYW4NLQ,Courtyard Deli,Las Vegas,Westside,36.1456969,-115.18740459999998,italian,1.0,4.0,0.05135992534018262,0.010982692417315646,0.1904670802995126,0.42030930888732904,0.020431943693182596,0.3064490493624776
K0xJTPQR3UZ4eDsL940yfg,DeStefanos,Las Vegas,Eastside,36.10094829999999,-115.1004392,italian,2.0,1.0,0.07740345577110826,0.0,0.0069967556267590296,0.0,0.5132239363102492,0.40237585229188355
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio,Las Vegas,The Strip,36.112916999999996,-115.175079,italian,3.0,1.5242718446601942,0.300817560467644,0.01020139730847337,0.04871380001560311,0.02466877451983782,0.13913949570820286,0.4764589719802388
KBKE7XTLLe2uUqmzuYUyHQ,Verdi Restaurant & Pizzeria,Las Vegas,Centennial,36.2736777,-115.2542311,italian,2.0,1.25,0.07270911641099446,0.19014913597450925,0.22548903754741978,0.07921188400028242,0.2649833981459899,0.1674574279208042
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,american,1.0,1.125,0.01087255456649897,0.06624943292743683,0.360900557077085,0.21087591484874657,0.14307278038573315,0.20802876019449945
KP7eER5QIatYvuQnTqfmnA,Davi's Pizza,Las Vegas,Spring Valley,36.1151789278,-115.288471659,italian,1.0,1.125,0.01087255456649897,0.06624943292743683,0.360900557077085,0.21087591484874657,0.14307278038573315,0.20802876019449945
KSRBPWOSqxclHkDd23P7CQ,Dean's Place,Las Vegas,Southwest,36.037071399999995,-115.18704009999999,italian,2.0,1.9375,0.11001389020628238,0.022759357378669225,0.05888643522084943,0.2336365715845517,0.241718228895884,0.3329855167137632
Ki8seQY5mtXc36xjoMfeDA,Flour & Barley,Las Vegas,The Strip,36.117357,-115.170387,italian,2.0,1.922077922077922,0.1776284862567331,0.28467665420626226,0.07801384600409163,0.12617060750780845,0.19207437736346933,0.14143602866163518
KkgnBZj3jRVjCY2H49JRaw,Angelina's Pizzeria - Cheyenne,Las Vegas,Northwest,36.2187557,-115.26454220000001,italian,2.0,1.3953488372093024,0.05160689634996333,0.16996081585590364,0.40499448255763804,0.07780014416405501,0.1352574024229067,0.16038025864953318
KkmPDIWzvwbBpyqOHT6pcQ,Rao's,Las Vegas,The Strip,36.1163674508,-115.17643956299999,italian,3.0,1.8620689655172413,0.14583205046670855,0.017571725866344076,0.05829876220210175,0.3668638147321788,0.26696300551846225,0.14447064121420455
KyzPvdGPb2ubVlXJrS2QPA,Pizzalicious,Las Vegas,Spring Valley,36.0900715,-115.2439023,italian,2.0,1.7142857142857142,0.024081013464788997,0.4141148451906438,0.17796953199652263,0.12542909091429805,0.11539396325753337,0.14301155517621322
LFs5jyYdXlzi0SpAYi1eSA,Maggiano's Little Italy,Las Vegas,The Strip,36.127783,-115.16896799999999,italian,2.0,2.258503401360544,0.25527449329807717,0.015319218539368436,0.08809704458280519,0.19882173139035425,0.3074506787151998,0.1350368334741954
LH4U1OJuJVxovAAcx2Oi9Q,Rocco's NY Pizza & Pasta,Las Vegas,The Strip,36.090095002300004,-115.17218164,italian,2.0,2.6666666666666665,0.00985742397851747,0.4958202800764844,0.11692593387832752,0.0,0.015423541299930255,0.36197282076674037
LN0JGAl8Rr_r_5t_X8Kz6g,Fellini's Ristorante,Las Vegas,The Strip,36.1481329465,-115.15577316299999,italian,2.0,1.9285714285714286,0.1786209054169288,0.027220031744795294,0.08462663322818745,0.3104315272628114,0.2548855374325743,0.1442153649147028
LZSyWy4IHgXg6QhW2jrBlw,Romano's Macaroni Grill,Las Vegas,,36.144605,-115.174916,italian,2.0,1.8285714285714285,0.2135421603164097,0.015796618874822352,0.1176522051563569,0.2454280581875387,0.25583169437449144,0.15174926309038078
Lau3N654yNyWdIIybea1uA,Il Fornaio,Las Vegas,The Strip,36.102269,-115.17466399999999,italian,2.0,1.9142857142857144,0.14199744088181665,0.051057106777188416,0.06284095395578011,0.24887684644134997,0.3043542219999098,0.19087342994395518
M1hEQVMiND1rbiT8mo2j0g,Bonnano's,Las Vegas,The Strip,36.109068,-115.17255700000001,italian,2.0,1.5,0.10297189698219465,0.25357360730249145,0.13088459917387388,0.15408271932942452,0.1114341711579587,0.2470530060540568
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's,Las Vegas,Downtown,36.1609794,-115.1478447,italian,2.0,1.9607843137254901,0.1408020509258307,0.012218156438623066,0.046869422966081487,0.33503271671426355,0.24339163064408897,0.22168602231111223
McZz8few5LqWF37KZTK_QA,Giorgio Ristorante E Caffe,Las Vegas,Southeast,36.089494,-115.138026,italian,2.0,2.4,0.17055361726443893,0.0010190856408474455,0.03564377276558286,0.2354608577875818,0.20956452869913655,0.34775813784241233
MgSd4P3ATkiywbbraFygHg,Plantone's Italian Market,Las Vegas,Spring Valley,36.0560801,-115.2808739,italian,2.0,2.103448275862069,0.05617223801090264,0.23386963919771417,0.1629350411675112,0.251852590299029,0.13099899264393133,0.1641714986809116
Mh84_j7YmRrAcm0DWV4bUw,Cugino's Italian Deli & Pizza,Las Vegas,University,36.106986091399996,-115.136026214,italian,1.0,2.1372549019607843,0.04546640165082429,0.19680779181049438,0.15660922565050192,0.20626703267818008,0.11415595197771276,0.28069359623228657
Mq1_dvcg5mbeplEmCEoUtQ,Sicilian Ristorante,Las Vegas,Eastside,36.1003360552,-115.09916124200001,italian,2.0,2.0588235294117645,0.14480895701696153,0.05019934290903578,0.0877101742624229,0.3258639969962681,0.2138196781891857,0.17759785062612604
N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria,Las Vegas,Spring Valley,36.1121815,-115.2980281,italian,2.0,2.1320754716981134,0.03005038357664814,0.3584981007726794,0.16407948124942678,0.15300492032628107,0.07013895532528365,0.224228158749681
NFMD_-wFrbfdhTcdHPDCZQ,Montesano's Eateria,Las Vegas,Anthem,36.010085600000004,-115.11865630000001,italian,2.0,2.772727272727273,0.11134347272696778,0.1447519502971258,0.09332756863360035,0.24896868448203105,0.22604150045605273,0.1755668234042223
NRn6yqCq3yAh7NtKBt79xQ,Martorano's,Las Vegas,,36.1164467,-115.1848942,italian,3.0,1.7647058823529411,0.15959899084927345,0.005344154151946847,0.05330747860581091,0.233321511053553,0.24892883528381246,0.2994990300556033
Nw_-4DFjYK6BDG0CwNwSvQ,Pizza Hut,Las Vegas,Southeast,36.0832757188,-115.032299456,italian,2.0,1.2777777777777777,0.059782319571029516,0.3371784788453642,0.31912093272518016,0.020506687208329582,0.0812771781428465,0.18213440350724996
O0T7V0MP9HLaLxLzaKFPgA,Goodfellas Pizzeria,Las Vegas,,36.240859,-115.078775,italian,2.0,1.3333333333333333,0.08426798642711793,0.20107138827707413,0.15237813136105763,0.3044236865332382,0.04373523585102973,0.21412357155048237
OMUe6NNOFEe0VdAouIqAuA,Sofia's Cafe,Las Vegas,Westside,36.128674100000005,-115.1988504,italian,1.0,1.5789473684210527,0.0283550928444703,0.04342978767800014,0.37575570645999323,0.17754947348595462,0.17473959729275546,0.2001703422388262
OUP9dy2eu_-2Mga3DpSFfQ,Rocco's,Las Vegas,Westside,36.15732020000001,-115.26287520000001,italian,2.0,1.9333333333333333,0.057120609884706394,0.25604409947683093,0.12957954531210744,0.23969090962010345,0.09576653423812746,0.22179830146812435
OYaL_-uxBCgrE94uNQ4VCA,Lino's Pizzeria & Italian Cuisine,Las Vegas,Centennial,36.2744842,-115.25255590000002,italian,2.0,1.8125,0.09127229764183359,0.10968233025254157,0.2939204605584309,0.17716591869504067,0.1424991751419764,0.1854598177101768
Ov68TVizW1d2Hqm2M2FKVg,Ago,Las Vegas,,36.18,-115.14,italian,3.0,2.0,0.16445650390947938,0.09955647228046449,0.08704077734897607,0.26504107555214107,0.2584832235304744,0.12542194737846465
P8uECqGqXWTwEndkh-6bQw,Naked City Pizza Shop,Las Vegas,Westside,36.130804,-115.198971,italian,2.0,2.405940594059406,0.11212440078129596,0.3441948183856001,0.13132444684070765,0.10151405021211542,0.09824199573616557,0.2126002880441154
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,american,2.0,2.15,0.20155312393643135,0.035455187810575065,0.08623199511597103,0.16849692751151735,0.2720935836099,0.23616918201560524
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,american,2.0,2.15,0.20155312393643135,0.035455187810575065,0.08623199511597103,0.16849692751151735,0.2720935836099,0.23616918201560524
PIXl4WvAqjl2w9Lj81zXvQ,Zest - Bistro & Bar,Las Vegas,Southwest,35.9951511,-115.20684009999998,italian,2.0,2.15,0.20155312393643135,0.035455187810575065,0.08623199511597103,0.16849692751151735,0.2720935836099,0.23616918201560524
PSRZaGGxXmOmabL2si8pKw,Carrabba's Italian Grill,Las Vegas,Westside,36.15846679999999,-115.2863977,italian,2.0,1.8048780487804879,0.2083218742215483,0.00849657865369509,0.07902231895036807,0.24246190661997025,0.2781324580971369,0.1835648634572816
PZ-LZzSlhSe9utkQYU8pFg,Carluccio's Tivoli Gardens,Las Vegas,Eastside,36.10001629999999,-115.12852849999999,italian,2.0,2.3333333333333335,0.044670890014301114,0.0005590875037200055,0.010375235069392537,0.4451679662017168,0.4073591177373734,0.09186770347349625
Piw03nxAXZF86UYaVrDn1g,Sbarro the Italian Eatery,Las Vegas,Southeast,36.0549747,-115.16910800000001,italian,1.0,1.0,0.3106746790806139,0.3049629083504476,0.34450760753273807,0.0,0.0,0.03985480503620036
Pwb0tGwDCa-Z7Eg2zqfhXg,Radio City Pizzeria,Las Vegas,Westside,36.1684421,-115.2869756,italian,2.0,1.6,0.11668039189716155,0.280415568247199,0.054046938179426775,0.08042796917704118,0.18252103303371986,0.28590809946545165
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen,Las Vegas,Downtown,36.1575507132,-115.152820746,american,2.0,3.0,0.2817822511770564,0.07023977792966275,0.12556673479674035,0.17493667807890512,0.10380989607387915,0.24366466194375613
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen,Las Vegas,Downtown,36.1575507132,-115.152820746,italian,2.0,3.0,0.2817822511770564,0.07023977792966275,0.12556673479674035,0.17493667807890512,0.10380989607387915,0.24366466194375613
QfD_KzfBGRZ1OLu1Vs1rrA,Pasta Cucina,Las Vegas,,36.1444406,-115.17448190000002,italian,2.0,1.5,0.0,0.001882490254505804,0.19366087035816779,0.1427414135622092,0.629585171546541,0.032130054278576105
Qj1BoynaIVZiKEe8Peq3_g,Eats Italian,Las Vegas,The Strip,36.1221292471,-115.16966763,italian,2.0,1.2352941176470589,0.07974972613208346,0.008308709429248176,0.22363865459360704,0.23183297788805757,0.23058763982521766,0.22588229213178615
Ql_J2DSIE8QYp5rXf3721A,Cafe Chloe,Las Vegas,Spring Valley,36.113268,-115.26186570000002,italian,3.0,2.2,0.26784351541993406,0.023447286867176183,0.021377874632846357,0.1325330813987033,0.19750746952708104,0.3572907721542591
QnfAHUr5-HTiaA5-va3glQ,Streets of New York,Las Vegas,Spring Valley,36.0950052,-115.29815829999998,italian,2.0,1.5151515151515151,0.053909538061328054,0.3670077197433128,0.21166315553654533,0.13633288098903906,0.051712440054814054,0.17937426561496067
R073RHVTWuUc_JabjD0bsA,Villa Pizza Durango,Las Vegas,Spring Valley,36.128132,-115.279908,italian,2.0,1.9444444444444444,0.05655893255064532,0.2924536909177522,0.30144052436070856,0.11056598637298845,0.09602152559571707,0.14295934020218837
R1AVTniig8uZfPy_2ObRQg,Inna Gadda di Pizza,Las Vegas,Downtown,36.161204999999995,-115.14545700000001,italian,1.0,4.25,0.039644449658865405,0.46943607986088004,0.07046749364553934,0.042455058009476035,0.29699510745070873,0.08100181137453039
RB_nmlTMCS2M06c6wz4ANg,Toscano Italian Steakhouse,Las Vegas,Eastside,36.1186973,-115.15426950000001,italian,3.0,2.0,0.23728843535259342,0.007717809636817278,0.055852835351416406,0.22527485926863322,0.06703567263116364,0.406830387759376
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,american,2.0,1.0,0.38482059272652364,0.020654448305961,0.0694525031263222,0.056104265686236075,0.22546394139683967,0.2435042487581173
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,american,2.0,1.0,0.38482059272652364,0.020654448305961,0.0694525031263222,0.056104265686236075,0.22546394139683967,0.2435042487581173
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,Las Vegas,The Strip,36.1125269,-115.175947,italian,2.0,1.0,0.38482059272652364,0.020654448305961,0.0694525031263222,0.056104265686236075,0.22546394139683967,0.2435042487581173
RdUsJhX11B0gENNc4Ml5vw,Sausagefest,Las Vegas,Eastside,36.142523,-115.142496,american,2.0,5.0,0.04744563748986003,0.08513051926058897,0.08590855276262928,0.4297626419137608,0.2154458294739672,0.13630681909919384
RdUsJhX11B0gENNc4Ml5vw,Sausagefest,Las Vegas,Eastside,36.142523,-115.142496,italian,2.0,5.0,0.04744563748986003,0.08513051926058897,0.08590855276262928,0.4297626419137608,0.2154458294739672,0.13630681909919384
RodA_gxhr2Mj-pyQAL2RAQ,Salute Trattoria Italiana,Las Vegas,South Summerlin,36.156400700000006,-115.33355520000002,italian,2.0,1.5897435897435896,0.260518819994725,0.009496318097201245,0.06558542972864922,0.18457549069376566,0.25265872973574194,0.22716521174991683
SAIrNOB4PtDA4gziNCucwg,Herbs & Rye,Las Vegas,Westside,36.143924215300004,-115.191727262,italian,3.0,2.1222222222222222,0.2985369818888951,0.005632812382809716,0.11552829761307412,0.10070569651104114,0.2071127966182163,0.2724834149859635
SN6mvy2vbXL0F_CYFkx8zg,La Scala,Las Vegas,Eastside,36.130315,-115.140852,italian,2.0,1.0,0.14181247774180236,0.002733761890800016,0.06634167012582809,0.17095321286135332,0.28700874526819947,0.33115013211201666
SQ8Tkavc4TJj-2kanEDzLg,Red Rock Pizza,Las Vegas,Summerlin,36.19787792,-115.28049027700001,italian,2.0,1.90625,0.07137976893054017,0.3449123387290198,0.15501783476562117,0.0701175769541006,0.11859989194815815,0.2399725886725602
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,italian,3.0,1.5,0.10426829734414995,0.0034429121697918223,0.06166480788753351,0.17201738630576938,0.5204507965839508,0.13815579970880454
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,chinese,3.0,1.5,0.10426829734414995,0.0034429121697918223,0.06166480788753351,0.17201738630576938,0.5204507965839508,0.13815579970880454
SeNOJ2zYHziptxLuiRINLg,Lago,Las Vegas,The Strip,36.11337,-115.17514299999999,italian,3.0,1.963302752293578,0.26043560916789216,0.028463851093072836,0.06690826506847121,0.1875815254166872,0.3193465988003892,0.13726415045348728
SgSVJWgMwFteYyz4OlHu9Q,Bambino's East Coast Pizzeria,Las Vegas,The Lakes,36.1422543574,-115.279423278,italian,1.0,2.5,0.047195733267210424,0.41262166776150144,0.12193832097961654,0.11707305342729145,0.09035004154977713,0.21082118301460298
Sm2k1ijcnK17Ro5paN2_qQ,Grand Pizza,Las Vegas,Northwest,36.232623,-115.24326709999998,italian,2.0,1.5142857142857142,0.04011987109233638,0.2048287472749689,0.34831920088464374,0.1423083339091845,0.04955226123610423,0.21487158560276232
So132GP_uy3XbGs0KNyzyw,Casa Di Amore,Las Vegas,Eastside,36.1003398063,-115.111688145,american,2.0,2.22,0.17071229460035475,0.015381108110286548,0.08925011124373979,0.2592226823569918,0.26491719267560393,0.18051661101302316
So132GP_uy3XbGs0KNyzyw,Casa Di Amore,Las Vegas,Eastside,36.1003398063,-115.111688145,italian,2.0,2.22,0.17071229460035475,0.015381108110286548,0.08925011124373979,0.2592226823569918,0.26491719267560393,0.18051661101302316
SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant,Las Vegas,The Strip,36.1189640942,-115.175790489,american,2.0,2.1020408163265305,0.19773254463807607,0.0419955323529721,0.06299501874989404,0.22818249370155377,0.3211159885244594,0.14797842203304473
SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant,Las Vegas,The Strip,36.1189640942,-115.175790489,italian,2.0,2.1020408163265305,0.19773254463807607,0.0419955323529721,0.06299501874989404,0.22818249370155377,0.3211159885244594,0.14797842203304473
T9XOUa2dX4conDOqjUtmhA,Sicily's Pizza II,Las Vegas,,36.1326597,-115.17280490000002,italian,,1.25,0.03344708292190976,0.20148726824803984,0.49589271235758126,0.10516015968685705,0.06366253870921779,0.10035023807639439
TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,Las Vegas,The Strip,36.098959,-115.17574499999999,italian,2.0,1.831578947368421,0.2339060712001739,0.026307060227543127,0.09200399565793499,0.2362952807917711,0.2716620749005239,0.1398255172220531
Tf13Wexrt6WmNw-CDW5Gyg,Meatball Spot,Las Vegas,Southeast,36.0683629,-115.1726642,american,2.0,1.675,0.16646704339413781,0.038920503450615,0.09567211411441001,0.3062185590825999,0.1605446977398287,0.23217708221840852
Tf13Wexrt6WmNw-CDW5Gyg,Meatball Spot,Las Vegas,Southeast,36.0683629,-115.1726642,italian,2.0,1.675,0.16646704339413781,0.038920503450615,0.09567211411441001,0.3062185590825999,0.1605446977398287,0.23217708221840852
UFn1moo95-PBzi9wWt5FGg,La Bocce,Las Vegas,Southeast,36.0577191,-115.1582446,italian,1.0,1.5,0.02877695682733557,0.18371898683406776,0.2810752315209276,0.20550560262756412,0.09081210102448753,0.2101111211656174
UNMBMKI9FjnO9flxPxV-1w,Giovanni's Hole In The Wall,Las Vegas,Westside,36.142683500000004,-115.2686875,italian,2.0,1.631578947368421,0.06118938219769716,0.24781124303434113,0.2476687570626146,0.14875657197940437,0.12991026257341917,0.16466378315252356
UYh1N1xQhOh-a7nX92xPzQ,Brio Tuscan Grille,Las Vegas,Southeast,36.0681523873,-115.175929912,italian,2.0,2.0186915887850465,0.22610226420648216,0.009155833891022631,0.09313476093105211,0.23038474993910316,0.28040085401364684,0.160821537018693
UfSwz2LHiVu0K6CJJ6-2gg,Mia Bella Cafe,Las Vegas,,36.0958266,-115.18928290000001,italian,1.0,2.090909090909091,0.0337546367125886,0.029697658349186216,0.2423947979646667,0.2804096646086251,0.18494103999024858,0.22880220237468488
UutHMmZx1CQcjiyfmVa_7g,Eddie D's,Las Vegas,Spring Valley,36.064115,-115.241693,italian,2.0,3.0,0.14580896585421524,0.08841315158061269,0.12971894601534523,0.3224569606962864,0.0392641689400178,0.27433780691352266
VYNriOotbFZ7Qj_6jwUB5g,Sergio's Italian Gardens,Las Vegas,Eastside,36.100414,-115.12658290000002,italian,2.0,1.8235294117647058,0.28730072230359643,0.005453530906464506,0.08433688783407621,0.10985162631665256,0.2793860438753859,0.2336711887638244
VfFHPsPtTW4Mgx0eHDyJiQ,Distill - A Local Bar,Las Vegas,Summerlin,36.1606854895,-115.331591073,italian,2.0,1.6666666666666667,0.2702258055354936,0.025242829181696007,0.11880231307751442,0.09462723083213653,0.22105151788672114,0.2700503034864383
