business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Atmosphere,Customer Service,Chicken/Sauce,Burger/Fries,Steak
YIc5S_bxKj8QYAwZERPHyA,Ricky's All Day Grill,Calgary,,50.8801003122,-113.95932607200001,american,2.0,1.0,0.05175492853147655,0.5418304526338882,0.0354889952512356,0.16339573709428307,0.0044517986425294575,0.20307808784658726
ZKjG_eiChI5Zlt4fiwz9WQ,Backwards Restaurant & Night Club,Calgary,,51.046083,-114.075412,american,2.0,5.0,0.0,0.8523603964299008,0.1476396035700991,0.0,0.0,0.0
ZZwXafda2626nFQ2TsU62g,KFC,Calgary,,51.0646753,-113.9577559,american,,1.0,0.20213470891578653,0.13851053261484278,0.22355030651256014,0.140352285391577,0.02775211642206819,0.2677000501431653
Zt0QMQoIy5T213cc8wC3Sg,The Smith Restaurant and Bar,Calgary,,50.93395702300001,-114.069256559,american,2.0,1.0,0.5307863217933957,0.4082393036523653,0.0,0.0,0.00785103398799835,0.053123340566240726
Zy7S0_eLocqxioh1YayxHg,Ricky's All Day Grill,Calgary,,51.1379078,-114.1587994,american,2.0,1.75,0.275306568173428,0.340559683099782,0.08980140945389717,0.08327506336208036,0.1127542027421364,0.09830307316867616
ZzN9jgaJ8lbOzXZHPqT5kw,Earls Kitchen + Bar,Calgary,,51.1054845757,-114.163266989,american,2.0,2.75,0.12773795495813114,0.2936800958570933,0.3587932304233835,0.1767447829934386,0.00015355975149422156,0.04289037601645915
_Awksmvh64VWVMeiSOj2Cw,Divino Wine & Cheese Bistro,Calgary,,51.0453072,-114.0639138,american,3.0,2.2,0.033397923262576415,0.27810249229960016,0.27419871392393835,0.10558644527616456,0.22073240577570516,0.08798201946201531
_Mb_Rvw5VsQLWLwc8mA0xg,Austin's Bar & Grill,Calgary,,50.9493293,-114.0862305,american,2.0,2.0,0.18685505499013272,0.19080231585435908,0.08074917290941902,0.2858877413947628,0.22513198658845268,0.030573728262873755
_aKQeHCKbXWr45XZgUai9Q,White Spot Barlow Trail,Calgary,,51.0820539,-114.0050975,american,2.0,3.0,0.2498991867595029,0.1252548388467198,0.17531001899805096,0.3697499588476733,0.02493583041815145,0.054850166129901665
_vMJVm1v5Jp4uUqZIuGyvA,The Metropolitan,Calgary,,51.045887,-114.06913,american,2.0,1.3076923076923077,0.1411982520750621,0.3433552341912235,0.1752610927643295,0.14688305889238304,0.08437846429622856,0.10892389778077326
_xITq0q08REnLLfgaHMEog,KFC,Calgary,,50.9691858,-114.0707889,american,1.0,1.0,0.0,0.07033448349836251,0.05373232760292531,0.8759331888987122,0.0,0.0
aUiiuRehsSJGMFxfbOPtqA,Original Joe's,Calgary,,51.03358400000001,-114.071243,american,2.0,1.5,0.14717015687655827,0.2809878371001545,0.10958252220135824,0.09592606154744432,0.23653083942450426,0.12980258284998042
aet-eZ1la9rlfJlopyFX5Q,Mill Street Brew Pub,Calgary,,51.0377152157,-114.067235741,american,2.0,1.6666666666666667,0.15945664625434508,0.4600847842015192,0.0023250782431314017,0.18057330742464228,0.006104859074497319,0.19145532480186464
agnAHEmCg9KW_uKt_G7_JA,Reader's Garden Cafe,Calgary,,51.029849,-114.0581,american,2.0,1.0,0.21811283255620506,0.22720236387075374,0.13980266508069514,0.3562645732264336,0.0,0.058617565265912434
atBvc6ggT1SsvRt5kYr2Qg,State & Main,Calgary,,50.9981481971,-114.07279941899999,american,2.0,1.6,0.287692110261596,0.12649988911151885,0.06743002913829085,0.22247208015895764,0.22111411237371428,0.07479177895592251
baME_ZBO1DotVtJDOmvnIw,Nathan's Restaurant,Calgary,,51.0479524,-114.0732415,american,2.0,3.0,0.0,0.4540504051950568,0.044587457691346616,0.10795404846512544,0.02176578604794124,0.37164230260053
bbTFXeaWG8th32TDGiWviA,Kelsey's,Calgary,,51.13237700000001,-114.0120121,american,2.0,1.4285714285714286,0.20086296790059868,0.35061344510139925,0.023784886983711718,0.055919618451448716,0.11756417146314027,0.2512549100997014
bhTdEUJUFbWN_L85-gcTxQ,Tony Roma's,Calgary,,50.9304186,-113.9732195,american,2.0,1.0,0.338912541287686,0.5532393629185617,0.05018754656016906,0.00462239543366534,0.0053812013829832115,0.04765695241693469
bxTQLTG0mZKRCZzFg8ZQHw,Blink Restaurant & Bar,Calgary,,51.04534320000001,-114.0638283,american,3.0,1.3333333333333333,0.36938961376769547,0.22282817491737464,0.0,0.31822245925397824,0.0,0.08955975206095163
cGe37-wTQ9RG_dxS94frqA,Ricky's All Day Grill,Calgary,,50.9970485923,-114.07072888799999,american,2.0,2.4,0.028667863173478074,0.5013215019356496,0.15204354464490566,0.1423852295381966,0.06969750827996013,0.10588435242780994
cRo-kVZW5RN37JWcCg3bLA,Browns Socialhouse,Calgary,,51.0385721,-114.0815731,american,2.0,2.0,0.33958534603117524,0.32903701766121496,0.21191854941057986,0.03354443790672405,0.002020687796670918,0.08389396119363507
d-qXm9fxKrAy_U_MrVlJxA,Earls Kitchen + Bar,Calgary,,51.0455468,-114.0689742,american,2.0,1.3333333333333333,0.029369099840526436,0.2141884746773569,0.16093487964732553,0.2005686573537675,0.04157058573565425,0.3533683027453693
d6vdk0zAYW3Y_9QuZr0-IQ,Denny's,Calgary,,50.9825411813,-114.04504627,american,2.0,1.3333333333333333,0.1893210640227422,0.35068235659311475,0.27995525209754,0.028405061798676592,0.0,0.15163626548792647
d9OUVDlpEZMOl1IZjNJI0A,Fatburger,Calgary,,51.080876975200006,-113.98442513,american,2.0,1.6666666666666667,0.22403008670704616,0.3042420412932053,0.01958265695036011,0.12329559689032728,0.09040139272843346,0.2384482254306277
dJsp8s2GAW5tsLWLc1BIQQ,Original Joe's,Calgary,,51.0526861,-114.0898231,american,2.0,1.5714285714285714,0.08302434862789901,0.4393832208784415,0.23760876919596366,0.06962826021292587,0.05938897900786318,0.11096642207690696
ebL_y2bWGl_av4mvWoM0rg,Vin Room Mission,Calgary,,51.0319388,-114.071189,american,3.0,2.0,0.020328324725982675,0.3708216247441921,0.1539146934604881,0.0394884818880669,0.07307493790613434,0.3423719372751359
fP0bm_23cYxVxbdmpghm_g,Applebee's Grill + Bar,Calgary,,51.1542,-114.064,american,2.0,2.5,0.03354288831787361,0.3403435138047565,0.05496226847959691,0.16138130487948346,0.0,0.4097700245182895
fYqz_q3c-HC3R5vreCvfpw,Tony Roma's,Calgary,,51.079836392,-114.002616315,american,2.0,1.5714285714285714,0.07165523046675486,0.411622562035964,0.1641401385158799,0.18420494651031016,0.04319405117278775,0.1251830712983032
g6XEEPl1lQoqMNRYamGBlg,The Rimrock,Calgary,,51.0442653,-114.065001,american,4.0,2.0,0.0,0.07033448349836251,0.05373232760292531,0.8759331888987122,0.0,0.0
gKZLFTbPefpsxvfRJADZ7w,4th Avenue Lounge,Calgary,,51.049979,-114.0659749,american,2.0,2.0,0.18685505499013272,0.19080231585435908,0.08074917290941902,0.2858877413947628,0.22513198658845268,0.030573728262873755
gmFNo8ujracm0B1k66jlHA,Wild Horse Pub,Calgary,,50.94833920000001,-113.9837842,american,2.0,1.0,0.0,0.0,0.8426967104254036,0.0,0.0,0.15730328957459636
hJjqmZUfbWRgYqFc3QWYIg,Flat Iron Restaurant & Bar,Calgary,,51.076095,-114.0027237,american,3.0,1.0,0.06528773153276309,0.41111631609756855,0.2074336916063404,0.045483109561206096,0.14709416648902335,0.12358498471309855
hcNgeIo2TWyfzgkR0yG-BQ,Perkins Restaurant & Bakery,Calgary,,51.0803638695,-114.00281073299999,american,2.0,2.4,0.3016246914642749,0.17398971684267192,0.06369275466379193,0.0302370637674128,0.1669529811502944,0.26350279211155403
hhccRf4yLajnjnma6T113A,Classic Jacks Restaurant & Bar,Calgary,,51.0377061453,-114.08405523399999,american,2.0,1.5,0.0,0.04922226250335494,0.0,0.8514975748910505,0.01773263989492414,0.08154752271067041
hjBVqvMoffXYxcNj_stq4A,Earls Kitchen + Bar,Calgary,,51.0313199,-114.0719679,american,2.0,1.625,0.18218714570691627,0.3522257002055321,0.18920945007863224,0.08658318271679759,0.008305871730354086,0.1814886495617678
i44uHKmr9kfoTfNOJrKhtA,Swans of Inglewood Restaurant & Public House,Calgary,,51.0405215,-114.032075,american,2.0,1.5,0.11811221769187505,0.501943608195794,0.007998329275493514,0.10062280387353968,0.10048842114434686,0.17083461981895084
ibIwWdjoLhAg4rWkANVCYw,Original Joe's,Calgary,,50.98773970000001,-114.07167350000002,american,2.0,1.0,0.16098277252919518,0.4476572126042458,0.0,0.3117431753573265,0.00017353110458676502,0.07944330840464567
icZONA6FwkCb1wYfEPPshA,Rush Ocean Prime,Calgary,,51.0443247967,-114.06600520000002,american,3.0,2.25,0.15847761224851353,0.2616361620738704,0.22847209954394246,0.17332688470481267,0.002162350200102967,0.17592489122875804
ihL-5oPKYwU26gE4eCcAyA,Provision,Calgary,,51.0408406,-114.0707798,american,3.0,1.5,0.15534564527485625,0.2630982436911544,0.0,0.059513334435916436,0.3145668746829901,0.2074759019150828
jJXo0ZcjetztmJmjysuk_g,Antonio's Garlic Clove,Calgary,,51.0291578,-114.0715032,american,3.0,2.5,0.3224897268693766,0.2553779993385562,0.2234582567225923,0.0,0.0,0.19867401706947493
k3T05pOtZm8j5cvx95Gmcw,Murdoch's Bar & Grill,Calgary,,51.037164,-114.141267,american,2.0,1.5,0.09043310593139103,0.06502970377807334,0.3683592019571652,0.2101660931623,0.030568899782953508,0.23544299538811705
kEv0__4xUAREvTCPHsXEzQ,Browns Socialhouse,Calgary,,50.9997155184,-114.082896325,american,2.0,1.8333333333333333,0.18682043100819531,0.2529698283122077,0.20549423406740092,0.09173073970400936,0.07518147535332191,0.1878032915548649
kG3h6cXDmZz5hSI6Km__PA,State & Main,Calgary,,50.9027628,-113.9334711,american,2.0,2.333333333333333,0.3053854210386419,0.3945722323584849,0.09572377200082544,0.03993640514136973,0.04722434438253093,0.11715782507814708
kaLQwmlpfObNrYk_2yq74g,Applebee's Grill + Bar,Calgary,,51.07211160000001,-113.9827255,american,2.0,1.5,0.09767613714763393,0.7504646321996876,0.08403841775794084,0.0,0.03504566612811268,0.03277514676662492
kbYUkCMetQ5YHPrABu4-Yg,Denny's,Calgary,,51.0143369547,-114.000070631,american,2.0,1.0,0.1282291321676304,0.2455612066769101,0.24495307385067824,0.17659486864138094,0.015583020568077328,0.189078698095323
kqDqbs3fMKJ6GGrLfENnxA,Vendome Café,Calgary,,51.055179160600005,-114.083253052,american,2.0,3.1666666666666665,0.14933367587990906,0.18851884117084625,0.08541056117193514,0.13022842258212092,0.13453440552880402,0.31197409366638457
lQvMJ02_ZVIVV4e3pxwhYA,Moxie's Grill & Bar,Calgary,,51.037625382799995,-114.09286864,american,2.0,1.3333333333333333,0.06444811749758637,0.3045984749973639,0.16886175220837205,0.169342090879963,0.20208765007374105,0.09066191434297373
lojZ-2AVIvkPeDQjd-8dPQ,HARU sushi & grill,Calgary,,51.041146061000006,-114.059270169,american,2.0,1.5,0.5337312838644487,0.16030968178000593,0.11341506834510118,0.0,0.02608506982749001,0.16645889618295426
mKtBdeJFHdaFeuZHtVyBnA,Denny's,Calgary,,50.949498,-113.979773,american,2.0,1.0,0.0,0.397275875777139,0.3434239196124144,0.1659423915972688,0.0,0.09335781301317797
mQh5tQAEdo2EEJb2HAlxjQ,Redwater Rustic Grille,Calgary,,51.039340153699996,-114.208536217,american,3.0,1.25,0.24373233786740695,0.2888826796187517,0.02779169223210005,0.060598956596569775,0.1958483771064005,0.09981262324543763
mgQGkdI-qpj7ugWD0Q2LpA,Tango Bistro,Calgary,,50.9919868,-114.0714713,american,2.0,1.5,0.06597950266723715,0.31042339018104703,0.5933516389651032,0.0,0.030245468186612636,0.0
n145LryfnlGQ_X2rgqT5XA,Ricky's All Day Grill,Calgary,,51.1254256627,-114.211659289,american,2.0,1.0,0.29532579701311784,0.5087224340922326,0.05217678974177205,0.09273251935040856,0.05104245980246897,0.0
nDmTriGzqd2eInBbur25fw,Milestones Restaurants,Calgary,,50.952414098999995,-114.069254907,american,2.0,2.0,0.3460024321648174,0.4823067796878534,0.08972175820068226,0.0,0.0,0.08196902994664704
oBV3dUR6gjci4bKK5ZcbqQ,Denny's,Calgary,,51.085073,-114.208441,american,2.0,1.6,0.33729265004624176,0.18974913746845265,0.14866979092068214,0.03160051563162974,0.022054757348809732,0.2706331485841841
oNGV2UdhUokFc11xktt7ow,The Ranche Restaurant,Calgary,,50.9095962676,-114.018967152,american,3.0,1.0,0.03724861879270301,0.0,0.09391019805410096,0.04747730780198624,0.8140623367744353,0.007301538576774454
oU3OKOm71uMfyvtwCd3Rkg,The Carmichael,Calgary,,51.0416278942,-114.03561864,american,3.0,2.5,0.2056756736296499,0.0487680397764607,0.4928184542077522,0.07347337763902584,0.0,0.17926445474711125
pGHfw4gK33r0g6S4a3-euQ,Bistro at Art Central,Calgary,,51.0465229,-114.0633168,american,2.0,1.0,0.11357681669616748,0.2003443763932188,0.1293596980359857,0.0,0.006236987640083009,0.5504821212345451
pPqNhrv_Gu273s0K1Fdn8w,Schooners Pub,Calgary,,51.061002,-114.179684,american,2.0,3.0,0.014098228629563768,0.63659561464196,0.26914360224493666,0.05148808976960012,0.017182230656577153,0.011492234057362287
pVUREc8CHpzVKt57Sdlkvg,Buffalo Wild Wings,Calgary,,51.07658247770001,-113.988123089,american,2.0,2.1666666666666665,0.2510424749620883,0.2449194737259288,0.11338094153613215,0.06580854562772076,0.1373104769299013,0.18753808721822876
qF6cu12XnaDY-H786iIGRQ,Cora,Calgary,,50.932889305699995,-113.970447371,american,2.0,1.4285714285714286,0.1854487536219868,0.34372265456974177,0.13997816753500378,0.055928062833179665,0.04600967235235149,0.22891268908773646
qJeSjOMgWB3er3UXG33ZVw,Carl's Jr,Calgary,,51.008460175299994,-114.06875429799999,american,2.0,2.0,0.3558126984096875,0.5954702337873625,0.0,0.0,0.0,0.0487170678029501
qQjrsGBmpJ56HylhLyP3pA,Buffalo Wild Wings,Calgary,,50.9681277529,-114.07228736200001,american,2.0,2.1,0.16681115834309967,0.4154372706334256,0.0073226311507537285,0.07115743031695979,0.0711781795600136,0.26809332999574764
r1yhavKIFik5sH0ovujlYw,Cluck N Cleaver,Calgary,,51.0390628,-114.0949743,american,2.0,2.375,0.16775784721052198,0.20937203376486804,0.1965952740467607,0.14588981292812253,0.22230565165159216,0.058079380398134636
sdp4LwyxQyMjyOCRmNRxxQ,The Deane House Restaurant,Calgary,,51.0437419,-114.0418922,american,2.0,5.0,0.059769697157156486,0.22456085256414754,0.0,0.12033716565796015,0.5953322846207357,0.0
stnJNaYwO3P4E8Pm-JwLJg,Harvey's Restaurants,Calgary,,50.9886348,-114.0708288,american,1.0,1.0,0.3152612980119044,0.3080353173823526,0.09403092826464887,0.19116683300777007,0.045548644100705984,0.04595697923261801
t5G_cnJVzcFQjzR4s8YfYw,Aujla's Restaurant Bar & Grill,Calgary,,51.1629523,-113.959621,american,2.0,2.0,0.5121213993983554,0.19793369539921168,0.016081550749147668,0.0881436684604406,0.03363816444669895,0.1520815215461457
th-nbX4ir_XmyCRFMN6Emg,Tony Roma's,Calgary,,51.0798557,-114.0025499,american,2.0,1.4,0.14212742138907705,0.137023843053945,0.29617711454293544,0.1094879629915646,0.16292701879831484,0.15225663922416305
twYnXojfrxKFrN-SRlIapg,Design District Urban Tavern,Calgary,,51.0426178,-114.0754846,american,2.0,2.333333333333333,0.12771023792335914,0.3567725240623186,0.14437237450075216,0.10898913095390347,0.02347823293031474,0.2386774996293519
uhfTEWzNY14bALBoYPCfpQ,Bross Sushi Bar & Grill,Calgary,,50.9535392,-114.1163065,american,2.0,2.0,0.1523023091950636,0.0,0.06287813352957411,0.0,0.3456967420648287,0.4391228152105335
vO3wH7q0z-bq052VNj-8Cw,Yellow Door Bistro,Calgary,,51.0413364,-114.064781,american,3.0,2.4285714285714284,0.3859389769155201,0.306480043706597,0.08817133967697241,0.09562198209822616,0.07835281122073587,0.04543484638194849
vW0j6dHS5rpR-qMV6CFLcw,The Keg Steakhouse & Bar,Calgary,,50.9326598,-113.9696216,american,3.0,3.0,0.023263348465402917,0.4943530557421778,0.3014940871002945,0.029960187962315313,0.0206998694522571,0.1302294512775524
vppf6Lnqet_elcft6tYmdw,KFC,Calgary,,51.0733526,-114.1646684,american,1.0,1.3333333333333333,0.4200944212696823,0.1105895387766219,0.0,0.095112801994195,0.1799669513689136,0.19423628659058725
vwuhzKcFNXUM5BXkj611KQ,Ric's Grill,Calgary,,51.039289146499996,-114.08145593299999,american,3.0,1.6666666666666667,0.6059566676667553,0.14035728407448067,0.11718083837735273,0.0,0.0,0.13650520988141135
vzXn4jwRraDw4jxSLZxQfw,Laurier Restaurant,Calgary,,51.0422276,-114.0793398,american,3.0,2.0,0.05316876069301088,0.3959861230251742,0.037575387719655934,0.0,0.0021454041358106818,0.5111243244263483
wJVW-Bgc9j2aaMnwI7TH3Q,Original Joe's,Calgary,,51.04530020000001,-114.0636875,american,2.0,1.3333333333333333,0.18307946974133926,0.3081041756115211,0.07924634365289655,0.13360538067540265,0.060154025221290826,0.2358106050975496
wtHrImxHO0lNdocsdNVSrg,Two-One Bistro,Calgary,,50.9599665,-114.0441491,american,3.0,1.0,0.5602385928279007,0.2815281693722802,0.0,0.0,0.0021416584333137094,0.15609157936650542
x1tVA7i0WIryZKqB83wj4g,Eggs Oasis,Calgary,,51.12692224479999,-114.19829850100001,american,2.0,1.1666666666666667,0.2581505201115615,0.3877310969697976,0.16313839239281905,0.054613736497329965,0.07092600790237387,0.065440246126118
xggWRP_tRSvdhxuUHyzRCw,Nando's Flame Grilled Chicken,Calgary,,51.0811507159,-113.987235384,american,2.0,2.1666666666666665,0.14815480152052454,0.35624362107578844,0.08432510742442788,0.13664591692505532,0.07893838772508516,0.19569216532911865
xomRWgUrcq2ESC6oBwrfbA,Boston Pizza,Calgary,,51.1638004829,-114.12611844,american,2.0,1.375,0.14663811542917468,0.3194799390635316,0.1722073682074921,0.07673552181975953,0.09747148563898536,0.18746756984105675
yfYbdNBgcIgW-COoljo96w,Rasoi Kitchen,Calgary,,51.023974,-114.1120176,american,3.0,1.0,0.18685505499013272,0.19080231585435908,0.08074917290941902,0.2858877413947628,0.22513198658845268,0.030573728262873755
yhf9NlNKu8efjVHHGiNIqA,Alloy,Calgary,,51.0162818,-114.0602169,american,3.0,3.0,0.12196948559165753,0.2007857003246352,0.13090527394051904,0.2506624358895954,0.004584193298848351,0.2910929109547445
ymuI9CgRiCYYB_F4wGxQ3A,Boxwood Cafe,Calgary,,51.0409486699,-114.07080888700001,american,2.0,1.625,0.02072648847732689,0.4199117796512302,0.18013308162223873,0.13405130690379946,0.08320575452209195,0.16197158882331286
yxP-LWf7bEk_A4TT7C-5qg,Loungeburger,Calgary,,51.03958096970001,-114.059254217,american,2.0,1.5909090909090908,0.15278176253694284,0.27207685830893386,0.1813694996286049,0.12010158333402557,0.09916247055780908,0.1745078256336838
yz6ggIGCnSMur4aGa_CdKA,Red Lobster,Calgary,,51.0542624403,-113.982889286,american,2.0,1.5,0.2302143564907444,0.06544082560358007,0.5231810965354642,0.008157079433188219,0.02444696121314232,0.14855968072388068
zMTPG5iGeakd06z-BqZrFg,Moxie's Grill & Bar,Calgary,,50.9582016,-114.072322,american,2.0,1.5,0.19763532834938324,0.286557012835319,0.11189375482684676,0.1575693205041924,0.17436168850850678,0.07198289497575176
z_HWmTH5eR5iEJBfYsPvxg,East Side Mario's,Calgary,,50.9064840521,-114.066818164,american,2.0,1.25,0.07609622811828412,0.4845995103731189,0.10879639999547773,0.10464804424144812,0.14101189690327612,0.08484792036839492
z_HWmTH5eR5iEJBfYsPvxg,East Side Mario's,Calgary,,50.9064840521,-114.066818164,italian,2.0,1.25,0.07609622811828412,0.4845995103731189,0.10879639999547773,0.10464804424144812,0.14101189690327612,0.08484792036839492
zqi98xcBzlpnPziR9-yl5A,Big Sky BBQ Pit,Calgary,,50.7749073,-113.9758695,american,2.0,2.0,0.1482257073984707,0.35261098112139305,0.037535274335963265,0.18335500664041546,0.005254282473826854,0.2730187480299307
zwFScgZRXOsWnucfwyn8pw,Nottinghams Pub & Restaurant,Calgary,,51.116559434799996,-114.204570151,american,2.0,1.0,0.3180136324970606,0.4563512660964547,0.0,0.03914371657398369,0.024083876170489675,0.16240750866201129
