business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Dim Sum,Customer Service,Dumplings,Chicken Rice,Noodles/Soup
CyQXHdumQvxKAkXglORTdQ,Number One,Toronto,East York,43.6846718,-79.34678670000001,chinese,,1.0,0.20455072957812837,0.0033112759000891215,0.2006349629832631,0.0,0.5765328062213243,0.014970225317195149
D9bf5U0y_0MnL9wMFc4bKQ,Peoples Eatery,Toronto,Chinatown,43.653819399999996,-79.3979745,chinese,2.0,2.0,0.4171720261306822,0.03390429879391391,0.2715189290734195,0.006717016609654711,0.1462034558168163,0.12448427357551335
DEdB-wkPV1QzcSFMTTYl-w,South Sea Chinese Foods,Toronto,The Danforth,43.6767155,-79.35742370000001,chinese,1.0,3.0,0.0,0.11364439568310941,0.8210184650263948,0.06533713929049582,0.0,0.0
DKMW5M-VI8QKA9YFuBvWtA,Sichuan Secret,Toronto,Koreatown,43.664728000000004,-79.4126047,chinese,2.0,2.0,0.0,0.0,0.15529456446780182,0.0,0.7895821886794847,0.05512324685271345
Dl2vgi5W_nbe-A97D0zgfA,Tasty Hut,Toronto,Willowdale,43.7776923,-79.414776,chinese,3.0,1.0,0.12143236883259223,0.025089853272411738,0.45813647107237837,0.036904564879701514,0.2616038293514119,0.09683291259150427
DtqSRW_cr1nm8yTdFVBnYw,Tiger BBQ,Toronto,Milliken,43.8256372,-79.27823719999999,chinese,2.0,2.5,0.0,0.0012111632025028772,0.0703043888137509,0.0,0.01887550057170688,0.4096089474120393
E-wETrdq1uImd6lX6x8Qxw,Little Sheep Mongolian Hot Pot,Toronto,Chinatown,43.6532650596,-79.3953229055,chinese,2.0,2.4166666666666665,0.20540768508145957,0.0008640982154447243,0.3531232822495692,0.0314815868537246,0.053331553652256815,0.35579179394754507
E1WG9lbypCMKlKhAjzWRsQ,520 BBQ House,Toronto,Milliken,43.8064588,-79.2894695,chinese,2.0,3.0,0.1882511606865454,0.0,0.5394018615320905,0.10555828805736492,0.16678868972399913,0.0
ENplmnTDn6Xpbt548yAtZQ,Cha Liu the Dim Sum Shop,Toronto,Yonge and Eglinton,43.708573200000004,-79.39872729999999,chinese,3.0,1.5,0.018214691153032574,0.7574698205488132,0.16248156411865192,0.01259132048153852,0.049242603697963905,0.0
ET4y-4D-FRYeFxYBxLcKrg,Harmoney Chinese Restaurant,Toronto,Chinatown,43.6533967,-79.3970161,chinese,,2.0,0.5490471958602762,0.014677795048417482,0.0,0.06604822350589572,0.2276691835687573,0.1425576020166534
E_mRnwhHLuz6tgMBScw1mw,Phoenix,Toronto,Scarborough,43.7461013,-79.2099497,chinese,2.0,1.0,0.35649496251479784,0.0,0.08335227602209977,0.0,0.40214771741014144,0.1580050440529609
EhGPj8iJDIdaHnWg9d5BgA,Pearl Harbourfront Chinese Cuisine,Toronto,Harbourfront,43.6388865,-79.380352,chinese,2.0,2.388888888888889,0.19364213746956432,0.20422094081224074,0.37647393323110395,0.05665166481024167,0.1000965035837303,0.06891482009311896
EoUYBTQWpUJr7Sp6Kpw1aQ,Fu Lai,Toronto,Etobicoke,43.641226700000004,-79.5392372,chinese,1.0,2.3333333333333335,0.3731742661774991,0.009416222789552385,0.13292731324839716,0.01848597352994231,0.31418850451607044,0.15180771973853865
EzGGUtQtbE8z57pqxE0I8w,Bamboo Buddha Chinese Resturant,Toronto,Niagara,43.6435286,-79.40510440000001,chinese,1.0,1.3636363636363635,0.2532495424167562,0.009067027466452165,0.22229095517404557,0.0417707356057067,0.3037933082882654,0.16982843104877407
F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,Toronto,,43.754380016599995,-79.3584345628,chinese,2.0,1.3333333333333333,0.36086105421702785,0.16046501175038586,0.2652399319671708,0.04364535281755713,0.09325963819415167,0.07652901105370664
FKdyzqDoPvRAEYP_2TjbzQ,Prince's Hot Pot,Toronto,Chinatown,43.653575200000006,-79.39579959999999,chinese,2.0,1.0,0.0,0.0,0.6662310603048482,0.0,0.0,0.3337689396951517
FcNtrDGaWmkDzlHaq9F1UQ,Szechuan Szechuan Fine Chinese Cuisine,Toronto,Financial District,43.648637,-79.381524,chinese,2.0,2.3333333333333335,0.356552630991032,0.0,0.2928849041203018,0.0,0.2650160344673305,0.08554643042133575
Fj7ZQ3N2hGK7C9phNPkGpg,Waterfront Deli,Toronto,Harbourfront,43.642138,-79.37579000000001,chinese,1.0,2.75,0.040383151378268686,0.0,0.35877620958743334,0.008486381482801869,0.5555163958611512,0.0368378616903449
Ft060vaLmEQqHxVBK_6kkA,Hung Fok BBQ Gourmet,Toronto,,43.7857392633,-79.3521449783,chinese,,2.5,0.1656363908147379,0.0,0.790740350517978,0.009543288334809831,0.027695152145090676,0.006384818187383769
G5BQqtg1jSAgiUSAIg_5sA,The General Mansion House,Toronto,,43.7813056,-79.41565870000001,chinese,2.0,1.0,0.5821602266686445,0.0,0.4178397733313556,0.0,0.0,0.0
GKN6OdLqCCWx_8B1KaHL1Q,Lobster King Seafood Restaurant,Toronto,Milliken,43.8270043178,-79.2913137004,chinese,3.0,1.5555555555555556,0.26140448412517425,0.005782493197111346,0.34536651650565,0.050319803067922754,0.18214675475833786,0.04386883723469264
GRfq3L3500tXfEFwBK5RRQ,Asian Buffet,Toronto,Etobicoke,43.7112541199,-79.5689163208,chinese,2.0,1.5,0.2648959098392687,0.01203111713781418,0.615538588546724,0.020777099709119614,0.07565222684073623,0.011105057926337135
GaNI8cXPh2qLcRWEJBuXhA,Liuyishou Hotpot Scarborough,Toronto,Milliken,43.804137041400004,-79.2871688541,chinese,,1.0,0.9340641639445122,0.0,0.0659358360554878,0.0,0.0,0.0
Ggwz0AdNez0oRTGHCcHj9w,China Wok,Toronto,Downtown Core,43.647946072799996,-79.37931922,chinese,1.0,2.5,0.0,0.019514867078487676,0.3379766803746792,0.016305282369663898,0.6262031701771693,0.0
GkY6UWWn0Fz2ehcuBp66pg,Graceful Vegetarian Restaurant,Toronto,Milliken,43.824391999999996,-79.302543,chinese,2.0,3.066666666666667,0.08536418918175977,0.14323030664188138,0.3051706295779077,0.08458240033451721,0.24934802792452704,0.13230444633940688
GkrElnysLT5iWSEbqcVkzg,Golden Joy Hakka Restaurant,Toronto,Etobicoke,43.7355885,-79.5598432,chinese,1.0,1.0,0.17295722536536579,0.0,0.6332800084807623,0.0004212906158005576,0.07294079430923237,0.12040068122883907
Go7A32yJ0eFXqE_-8Os7EQ,Mizumi Sushi Asian Cuisin,Toronto,,43.7909589,-79.44525329999999,chinese,2.0,2.3333333333333335,0.5196033002831985,0.005778772089372113,0.4717753658373796,0.0028425617900498094,0.0,0.0
GoOkCxPFM5i5lxHgFQMj1w,Asian Legend,Toronto,,43.726343335,-79.3424751046,chinese,2.0,1.85,0.32712240695450323,0.022818360016018804,0.19295802390117833,0.20717642425491203,0.11737878730842051,0.13254599756496707
GxzEsd-81hVP6C2h6wMvBw,Big Beef Bowl,Toronto,Willowdale,43.776606,-79.4147159,chinese,1.0,2.5625,0.17986710421195498,0.01285270461402184,0.1089113017042539,0.007910037189533673,0.033042263302172595,0.657416588978063
HakulcKdPE-RaWCVF1GUKQ,Aberdeen Delicatessen,Toronto,Milliken,43.80392020000001,-79.2863821,chinese,2.0,1.4444444444444444,0.1142555557748174,0.005710573279721538,0.3291306295863938,0.007546291341340647,0.05468196785911845,0.3775638710474971
HawJbjbA70EtOOJFzMZoSA,Mega Street Food Complex,Toronto,Willowdale,43.7806201729,-79.41551338880001,chinese,2.0,3.0,0.004649533246232688,0.0,0.26073847997400035,0.0010046838303923737,0.4657586455327617,0.2678486574166129
He_4k_w_8bjWnoepahS2zw,Petit Potato,Toronto,,43.790579849,-79.3660936696,chinese,2.0,1.8518518518518519,0.3717787597204258,0.0073567987353223225,0.27852251561272495,0.03312537634618449,0.1378477371977603,0.1713688123875821
HgL6gGEGoAUBKGrT6BXU4Q,Eat Jackpot,Toronto,Chinatown,43.653613799999995,-79.398664,chinese,2.0,1.8421052631578947,0.14781633756292162,0.0028730502638477863,0.16794990598520584,0.0067329689569188165,0.6378328689102273,0.03679486832087879
HjT1oe9jea1m65FWEYbfKw,Manchu Wok,Toronto,Brockton Village,43.656331099999996,-79.4353349,chinese,,2.6666666666666665,0.07898656287370963,0.0035059681319192285,0.10209703753579942,0.03408058978679792,0.5536885212361704,0.22764132043560334
HuWUIXfaXt9hcP5MKG-Qyg,Huibin,Toronto,Kensington Market,43.6570083,-79.399969,chinese,2.0,3.0,0.12590014300521574,0.0,0.0885367358442131,0.6311668176770041,0.07025825752017432,0.08413804595339275
HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,Toronto,,43.7289535239,-79.4030993401,chinese,2.0,3.0,0.26961766449731733,0.01290788496190884,0.2526116105846118,0.014283321611869758,0.27937020295296466,0.17120931539132758
I-4CIMvJy_M7U4EuCijxZw,Westown Chinese Food,Toronto,The Junction,43.6650312,-79.45951140000001,chinese,2.0,1.3529411764705883,0.16492886671155246,0.0012789083311679564,0.08539030680055562,0.031162463751958643,0.4927400208357368,0.22449943356902846
I62j-QfY4tO_gMKV-celEA,Lucky Moose Food Mart,Toronto,Downtown Core,43.6533714,-79.39428790000001,chinese,1.0,1.2,0.3510939671846588,0.021234167226967925,0.5186322618618082,0.010097827783750967,0.029563225696861477,0.06937855024595269
IFXL6wMLBgBSGSiLBjtViA,Celebrity Hotpot,Toronto,Alexandra Park,43.6517002,-79.3979873,chinese,2.0,1.6129032258064515,0.4379974715414257,0.012025481505274811,0.2841406713639654,0.016481735599535526,0.033839232732431355,0.18325734274123823
Ib-WbHVHp_e1PZnU0P6JfQ,King Crab Seafood Restaurant,Toronto,Chinatown,43.653318299999995,-79.3947562,chinese,2.0,1.25,0.38949753083939187,0.02064341343752668,0.3631718379774213,0.036020210672475704,0.0630102433900175,0.12765676368316692
IbOrNwCdMTd-eicZ9B2CiA,International Plaza Hotel & Conference Centre,Toronto,Etobicoke,43.688993230600005,-79.5779067579,chinese,2.0,1.7,0.42159575922630427,0.03920629592138856,0.4145614676034516,0.023622458666174313,0.02389934722111353,0.0771146713615678
Ih7a0qOMLFnYAec8qyq2Gg,Delights of China,Toronto,Swansea,43.6512632,-79.4746368,chinese,1.0,2.0,0.22934759833895974,0.0,0.24884977383184256,0.048323299517899536,0.07268023562799307,0.4007990926833051
Iov02yUKZVj-Z3A3u37ExA,River Tai Restaurant,Toronto,,43.6629816,-79.4030688,chinese,1.0,2.0,0.05052628939923695,0.017132306623619847,0.4253403735052505,0.0,0.0,0.5070010304718927
JYCL0ThG7Xw5KDfyVDgb7A,Papa Spicy,Toronto,Chinatown,43.6551013,-79.39859890000001,chinese,2.0,1.0,0.4216314374175174,0.003217304080853143,0.26583549610278623,0.003553312546152189,0.04518156898393991,0.26058088086875114
J_btDyZbIv0hZNjrw56zlA,New Sky Restaurant,Toronto,Chinatown,43.6554097,-79.39874920000001,chinese,2.0,2.176470588235294,0.3964696981213063,0.015769698992472832,0.23236341021147353,0.04955089734802233,0.1817221044838745,0.12412419084285065
JfbbFcJgj8Zfn9SjGDnBgQ,New Sun BBQ,Toronto,Milliken,43.8136578,-79.2914218,chinese,1.0,1.3333333333333333,0.0813875490547069,0.002334657232329811,0.3727999593745408,0.0998514385829576,0.271224356040368,0.17240203971509685
JiecNolGPkAMAsgkK3E4MA,Taste of Western China,Toronto,Scarborough,43.786716600000005,-79.2708768,chinese,1.0,3.3333333333333335,0.046045103422204796,0.0033302920643324546,0.5430899009880669,0.0,0.026858496795588802,0.3806762067298071
JwtQWW1C_y6GhLQzNghrOw,Lai Toh Heen,Toronto,Mount Pleasant and Davisville,43.705919,-79.3891807,chinese,4.0,3.5,0.16383194790081074,0.03550846110478091,0.30773913084622095,0.0053055351002994225,0.20158783701020805,0.28602708803767984
K2CdjES-IZDDEgetOnf0Vw,One2 Snacks,Toronto,Scarborough,43.7871904907,-79.2766229063,chinese,1.0,3.3333333333333335,0.08205373754237774,0.004752920091352878,0.2033840338651625,0.03310026775096384,0.41241284590276917,0.2642961948473739
K41XnhvOVPUcLEUbMM4jSg,Gold Bowl Asian Noodle Soup,Toronto,Scarborough,43.783741799999994,-79.2877168,chinese,2.0,3.0,0.09370369209093342,0.0,0.31913064649898887,0.0,0.0,0.5871656614100776
KUqInLEY1y7SkyZyDoGn0Q,Paradise Fine Chinese Dining,Toronto,,43.791204830299996,-79.3677110474,chinese,2.0,1.7777777777777777,0.42760691425014,0.39134802222551324,0.08870023763202112,0.02089101888865324,0.027030029561376907,0.04442377744229552
Ki4aSG30_W_2KPjqT50o1w,Eat Canteen,Toronto,Financial District,43.646954,-79.382159,chinese,1.0,3.0,0.0,0.0,0.46174325480228506,0.02991138099058962,0.0520729149811036,0.4562724492260217
Klb6f5FCiJrHRcTcn_yrnw,Tang Home Style Lamb and Beef,Toronto,Milliken,43.809119200000005,-79.2908297,chinese,1.0,3.0,0.23064127597113063,0.0,0.4843440163565681,0.0,0.0037808900101893423,0.2812338176621119
Kn57RIWAdnVfJHI1loLXOQ,Super Hakka Restaurant,Toronto,Scarborough,43.7431994,-79.30476750000001,chinese,2.0,2.0,0.4500111496184748,0.0110347452416866,0.18959044982063564,0.024253646282205776,0.2492576827794086,0.07585232625758863
Koigz4oP9YnHlPhBhqXCxA,New Dynasty Bakery,Toronto,Scarborough,43.7836563,-79.2879344,chinese,1.0,1.3333333333333333,0.23131569942142707,0.01322234301650115,0.3227990007836465,0.061766466498285294,0.17115624956948938,0.19974024071065064
Koofpyww8Y-H9O7vw8mapQ,Shanghai 360,Toronto,Harbourfront,43.6412698662,-79.3774427846,chinese,1.0,3.5,0.0,0.015621200849766181,0.4934841789493918,0.0958542454567744,0.22121055006924356,0.17382982467482416
KvfaPsLlpOZAF276Lpvm4w,Tealicious Tea House,Toronto,Milliken,43.8054959,-79.288485,chinese,1.0,1.5,0.36279224524231196,0.009330960785419876,0.5548035311687788,0.011495803796364749,0.0052030748389003964,0.05637438416822427
Kxop0nGA-BUrwYD4EGhyPA,Chinese Traditional Buns,Toronto,Kensington Market,43.6529105,-79.3991172,chinese,1.0,1.7894736842105263,0.14434235594629666,0.00920200469930604,0.30647539461226575,0.13396619453240446,0.037915606630565014,0.3680984435791621
KynXf-SiyaxrnJ4w9bhfUw,Spice And Aroma,Toronto,Chinatown,43.6564695862,-79.3991608089,chinese,2.0,2.5,0.042788375120282586,0.006063097223958452,0.2602764926240441,0.015275679748469351,0.07316428331222168,0.6024320719710239
L50jcbfqPhqXuEcM5GQsUg,Souperfoods,Toronto,Scarborough,43.7963926594,-79.3186916783,chinese,2.0,2.0,0.03748015249514699,0.0,0.06807768967834403,0.0,0.5048062208458226,0.38963593698068644
L7EWjxpoyRYAbQABWnCGbw,Thai Chef Panda,Toronto,Parkdale,43.6402389,-79.4384537,chinese,2.0,1.0,0.0,0.0,0.0,0.0,0.06320156407506111,0.9367984359249388
LY80tYTJSgJeCalv2c62Cg,Harmony Restaurant,Toronto,Milliken,43.8229722,-79.3003888,chinese,1.0,1.0,0.0,0.21311896160329158,0.3765127991749434,0.020988282017876232,0.07112804845359867,0.31825190875028997
L_JIwCB8OeZLiHWg6VTydA,Food Kingdom,Toronto,Milliken,43.8236529001,-79.3024287581,chinese,2.0,2.5,0.14662916099431145,0.0,0.1672037626906216,0.011572337878819046,0.56611718179864,0.10847755663760804
L_tieGcFMQVSmk7XiA093A,Chine Hot Pot & Noodles,Toronto,Chinatown,43.6545068365,-79.3984092772,chinese,2.0,2.227272727272727,0.4119071876705954,0.014461606912870423,0.23180367719923678,0.021488301009842104,0.04652216158490692,0.27381706562254826
LbYPVZX8vXq1lKY9pEN74Q,Walk In Wok Out,Toronto,,43.6656865,-79.407886,chinese,2.0,3.5,0.15247693703639723,0.030538824276402005,0.6791525282307856,0.010492134802502467,0.033910674147672404,0.0934289015062402
LbuG9NOlldEfMkCi9BiVAg,Wide Alley Kitchen,Toronto,Scarborough,43.7875515,-79.2696579,chinese,1.0,1.0,0.2955136137935953,0.0,0.3335807020523996,0.0,0.2156344010168418,0.15527128313716318
Lij0OcvPD4LAnmklHQpDCg,Pagoda,Toronto,,43.774239200000004,-79.5014316,chinese,1.0,1.6666666666666667,0.2560246601163461,0.0,0.2625744035601988,0.0,0.2338513177217856,0.24754961860166946
LjZ_JdhxSzzCdTqisU_Law,Ruyi Chinese Restaurant,Toronto,Leslieville,43.6687492,-79.3370661,chinese,1.0,1.0,0.014487751063967927,0.0,0.3315376840821929,0.0,0.6539745648538391,0.0
LmcJuoHqggZj_qAlmqxMEQ,Pho Delish,Toronto,Niagara,43.6462338,-79.408856,chinese,1.0,2.0,0.4896450303897957,0.04813819068649138,0.4554261857438827,0.006790593179830062,0.0,0.0
Lpp8IiUVEhJzF4Fb8DkScQ,Hakka Legend Asian Cuisine,Toronto,Scarborough,43.7260199667,-79.2867648141,chinese,2.0,1.4,0.34616643397898184,0.006155969101655254,0.18720049970944724,0.03266720960089999,0.21814486786509796,0.20966501974391777
LqagbpfV0I0ZeanblrrZsA,Skyland De Shanghai,Toronto,Milliken,43.8252708,-79.3000605,chinese,2.0,2.0,0.12885316356234355,0.08167778022836718,0.13422830286187099,0.33230383986144535,0.04065372554239975,0.28228318794357316
M28FGxlpihDrbPCuTfUB6w,Mother's Dumplings,Toronto,Greektown,43.6797484,-79.3415818,chinese,2.0,1.5714285714285714,0.23373350800582907,0.001277875346815492,0.09190187789641298,0.5346828653743663,0.01582804270997722,0.12257583066659905
MByw1qvZjeSsJDtJ_rcmjA,Yellow Chilly,Toronto,Etobicoke,43.743881099999996,-79.6053905,chinese,,3.0,0.308919928964336,0.0,0.0,0.0,0.6910800710356639,0.0
MKviRVX2QxRgGS6juCEeYg,Fantasy Eatery,Toronto,Milliken,43.8071585,-79.28886340000001,chinese,2.0,2.25,0.503733238562557,0.0035116389416854675,0.05281981469223411,0.05254894068885654,0.36313045701816493,0.024255910096501965
MNlrT69-k1nIyFSYwuuMsQ,Asian Gourmet,Toronto,Leslieville,43.669144,-79.3391627,chinese,,2.0,0.2964305539404273,0.03300618196927827,0.30664267936260425,0.033236616166198676,0.3017263876963194,0.028957580865172087
MW1vK27V6fqOPbJcRnttsQ,New May Hong Yuen BBQ,Toronto,Milliken,43.822398,-79.275451,chinese,1.0,3.0,0.0,0.0,0.4231572193626656,0.0,0.3537411896257854,0.22310159101154917
M_fzy4_KslKoXeyZ022Z8g,August 8,Toronto,Chinatown,43.654613570500004,-79.3986288831,chinese,2.0,2.1666666666666665,0.40962719401752024,0.11811022960735136,0.3045637683600572,0.0,0.0728214568258685,0.09487735118920271
Mn8PTuxCUu1A2_RlwXv3kw,Vintage Garden,Toronto,Scarborough,43.8064743,-79.33516920000001,chinese,3.0,4.0,0.3249240549330507,0.0016408879286410932,0.11100812387477851,0.105782570919841,0.22312249586019967,0.2335218664834891
Mv3pO01Alty1pXQwi-Uy5A,Rice & Noodle,Toronto,Parkdale,43.640387700000005,-79.4383381,chinese,1.0,2.0,0.0705681498907908,0.0,0.36838502387772837,0.01040234652397781,0.3338207264085962,0.2168237532989067
Mwl79jLlxPQabA3yiSPz0A,Canton Rice Noodle,Toronto,Scarborough,43.7978023137,-79.27083235229999,chinese,1.0,3.0,0.038708295636873155,0.026210362870382416,0.1685367819043929,0.06727314392904318,0.4856868060059532,0.2135846096533551
N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,Toronto,Little Italy,43.6519763,-79.40819520000001,chinese,2.0,2.264705882352941,0.36517890032095296,0.018161918166264016,0.17649516414187763,0.038194248079964875,0.36878121567584254,0.03318855361509796
N97-DBkCFBy69maCMkUG1A,Ten Mile Aroma,Toronto,Chinatown,43.653747100000004,-79.3954627,chinese,1.0,2.0,0.18384455297276478,0.017277560705500905,0.5608497746866494,0.14732219762334897,0.04950207222871048,0.0412038417830255
NE596RKQomLvdrWiM9DYWg,Golden Jade Restaurant,Toronto,Milliken,43.810429799999994,-79.2933886,chinese,2.0,2.0,0.2848686820301767,0.01233667035414389,0.006385714819057807,0.0,0.0,0.6964089327966216
NKYirjjTpzezUi4Rhj64bA,Pho 88 North York,Toronto,Willowdale,43.7704722,-79.4129878,chinese,1.0,1.9444444444444444,0.20553583611412043,0.01745573874680291,0.24383847107327197,0.0354024733617468,0.2236151199036198,0.274152360800438
NPiVx-WKsuOEl1v0eWdxYg,Sichuan Landscape Chinese Restaurant,Toronto,Chinatown,43.6562726,-79.3996306,chinese,3.0,1.5,0.4234574593434005,0.033429316136513204,0.40664279116955504,0.02120966169650057,0.08381231120889795,0.03144846044513277
N_6ct6DK7YYRLfo0GxW_2g,Beijing Dumplings,Toronto,Downtown Core,43.656712799999994,-79.38368320000001,chinese,2.0,2.125,0.0824524960546769,0.018561099713152354,0.17228243439189503,0.5015446458528251,0.08161912955562738,0.14354019443182334
Nl4v432g8ZdnZhAlShj8Sw,977 Cafe,Toronto,,43.7088259068,-79.3098655343,chinese,,1.0,0.9172923020884616,0.009734640833808586,0.029453595946557047,0.01791053464056307,0.025608926490609654,0.0
O0zyXuEw_aojAK5ILW6WJA,New Northern Dumplings,Toronto,Milliken,43.8221402,-79.2985083,chinese,1.0,2.0,0.13248868815249765,0.001593378959806772,0.05484480434775367,0.4419752280104995,0.08401802686251197,0.2850798736669305
O1TvPrgkK2bUo5O5aSZ7lw,Rol San,Toronto,Chinatown,43.6543527997,-79.3983133882,chinese,2.0,2.126865671641791,0.2973905523493972,0.3362268115206323,0.1798007531746515,0.07980796479518111,0.05864713527520015,0.033201409750608986
OB8vZCzHXv9ZyKLTJe2K3g,Regal Chinese Restaurant,Toronto,Milliken,43.811986061300004,-79.27082061770001,chinese,2.0,1.6,0.24816187675796503,0.26908834795015774,0.4266622423787288,0.012747437833443365,0.041875387870806816,0.0014647072088983775
OS5IyYEXgYV9_Z0iS4MkOw,Yip's Kitchen,Toronto,St. Lawrence,43.6496845,-79.3719613,chinese,2.0,2.0,0.04522310705272845,0.03221037149468217,0.12728119100948748,0.10865630895739269,0.6617801025991128,0.024848918886596405
OUB81Dpb6m7HjW4ZmeSlmw,Mean Bao,Toronto,Niagara,43.6465917,-79.4037555,chinese,1.0,2.0555555555555554,0.07613329963999603,0.0315385339746269,0.3301515675398684,0.2746754629998611,0.10374168791880821,0.1837594479268395
OXVp3FH5EWv6Le6lY009Vg,Pink Hong BBQ House,Toronto,Scarborough,43.7887581,-79.2687965,chinese,,3.5,0.0020533233952486616,0.0,0.3578851752928691,0.10929519706323776,0.3326021907439572,0.19816411350468724
OXW2erFOPT-Oov6wChxWYA,Lee Chen Asian Bistro,Toronto,Entertainment District,43.6473690555,-79.3867627904,chinese,2.0,2.7777777777777777,0.2861376003342493,0.04783192458779613,0.2652640740910941,0.1380973241346515,0.1386167416199924,0.1240523352322166
OlSpcJY_nXqWbdwdg4SNvA,Global Imperial Cuisine,Toronto,Scarborough,43.7868737054,-79.2739297049,chinese,2.0,1.8333333333333333,0.3049354874852389,0.34606368260116827,0.20504159838439637,0.024450246984043505,0.07765663310970602,0.041852351435446904
OllK5_S-7svgSwbUfx1xYA,King's Noodle Restaurant,Toronto,Chinatown,43.653104799999994,-79.39854129999999,chinese,1.0,2.2162162162162162,0.2553623128576673,0.04857399251025375,0.26048547632688046,0.04836322919678737,0.12182281923005049,0.26539216987836073
P5NfFdOUSyhEjbMlfnxPpA,Dynasty House Seafood Restaurant,Toronto,,43.7045112,-79.4921188,chinese,2.0,1.3333333333333333,0.26075221318146363,0.2678076368784576,0.1001170799641005,0.06257921499445021,0.19383054489525356,0.11491331008627446
P5PSAsisWFopnWQDGJHOoA,Golden Ray Chinese Restaurant,Toronto,,43.7984200266,-79.3335943717,chinese,2.0,1.0,0.2179939232678813,0.0,0.31761724904848393,0.09813893569948097,0.21136223434901424,0.15488765763513945
P8chWEino6rrzPtIdB0XnA,Manchu Wok,Toronto,Entertainment District,43.644935499999995,-79.386151,chinese,,1.0,0.17825487489097686,0.0,0.21809674385735459,0.011807534315442438,0.3556084468419728,0.23623240009425334
PCdQZQFvcjeiiXW_W0HBKA,Kenny's Noodles,Toronto,Scarborough,43.7846605,-79.2780511,chinese,1.0,4.0,0.0,0.0,0.14822962850135932,0.15069106879684374,0.41452382103476787,0.286555481667029
PD3ganU8NAGkqkcIXYPSxQ,Fudao noodle house,Toronto,Chinatown,43.6546169,-79.39909190000002,chinese,1.0,1.6666666666666667,0.33769686331232246,0.05562438905728135,0.23003287996864707,0.0026466919151165243,0.008027178183501382,0.3659719975631311
PM5vkmr8FqOIWE0pe3C2Fw,Morals Village,Toronto,Chinatown,43.653551799999995,-79.3956639,chinese,3.0,1.92,0.4743494463803599,0.010597028056076912,0.22553395550253327,0.029173809337437014,0.03886299691545846,0.18148276380813425
PXjFfAdj7ZJ6M5Rm19lw3w,Billy's Dumplings,Toronto,The Annex,43.6653843108,-79.410929151,chinese,1.0,2.5,0.08755443243254828,0.01344426375890808,0.24205954536651958,0.5999735681007681,0.019423642630383754,0.037544547710872345
PZ08ZO0-t2r1qA5WDd6wfA,Honey-Bee Restaurant,Toronto,The Beach,43.6705944,-79.29864609999998,chinese,2.0,1.2222222222222223,0.31921905886776003,0.018063802419660477,0.36282554377839454,0.022850789576709538,0.2576662537927485,0.019374551564726963
PwcZPVAxhnG-MPPpH3BsYQ,Phoenix Cafe,Toronto,Downtown Core,43.6570732513,-79.381775558,chinese,2.0,1.7272727272727273,0.19748865241513094,0.013010267899203908,0.5696671466587738,0.024395672524492637,0.08145838634618495,0.11397987415621368
Q6tqrFKl9lnbhdo95ogSeg,Ho-Lee-Chow,Toronto,Downtown Core,43.657106299999995,-79.3742167,chinese,1.0,1.5,0.16723112349336738,0.010848768836567825,0.2919249388347734,0.02586509317581559,0.3872269008534341,0.11690317480604179
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,Toronto,,43.7335039,-79.4193357,chinese,2.0,2.875,0.22308663109240084,0.14650766476242358,0.43666176777824045,0.04525274018441206,0.11098392788732073,0.037507268295202345
Q8uwArm4h8bhsqxw84Gd8w,Charcoal Kebab House,Toronto,Scarborough,43.7574863314,-79.2389628579,chinese,2.0,1.7,0.3558914986079841,0.005057726863000057,0.16267729043724508,0.007673675587928102,0.2726777117878808,0.1960220967159619
QLsi9HiQCuWvnGayRTgO0A,The Pearl of Asia Chinese Cuisine,Toronto,Scarborough,43.7877468,-79.2677401,chinese,,3.5,0.0,0.01686806093899464,0.9831319390610054,0.0,0.0,0.0
Q_Iia5C2quTUVfE5_8jObw,The Royal Chinese Restaurant,Toronto,Scarborough,43.780344,-79.298788,chinese,2.0,2.0,0.4582844948096649,0.04119392988650873,0.32050858182133785,0.03282962048376403,0.06523204394762003,0.08195132905110453
QaxDKkqYTtVYZJcqBNTnvQ,Yummy Yummy Dumplings,Toronto,Downtown Core,43.653810299999996,-79.3960196,chinese,1.0,2.3823529411764706,0.20134764679017467,0.01093842404682009,0.17974911663513685,0.4448872600391054,0.042121264062752156,0.12095628842601082
Qme4ZWzZEdZUwnpo-sPPIw,Noodle Bowl,Toronto,The Annex,43.6667336,-79.4045893,chinese,1.0,1.2916666666666667,0.24900923852686319,0.005948152421399619,0.3500662493496285,0.019634676650840937,0.17244862153042606,0.20289306152084177
Qr6KiVgv7CklIc0J3EKMCQ,Orient Express,Toronto,Scarborough,43.7855135,-79.27568199999999,chinese,2.0,1.0,0.0,0.0,0.15004861072666872,0.0,0.41575586928087827,0.43419551999245304
QxngAo1AnfcihXqdk3IA-g,Dundas Spring Garden,Toronto,Chinatown,43.6534837,-79.39547540000001,chinese,2.0,1.8181818181818181,0.3274859919157127,0.0013760502646244287,0.14907353529001013,0.08824057245401004,0.29989479800348917,0.1339290520721536
