business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Chicken Rice/Shrimp,Dim Sum,Customer Service,Noodles/Soup,Waiting Time,Pad Thai/Curry
ErzHs0c5EKwLD_YM2ZjsGQ,Panda Express,Las Vegas,Southeast,36.0683897289,-115.178909959,chinese,1.0,3.0,0.26428126672566216,0.006316042335383531,0.3054585909601354,0.015939412785964394,0.40053594194170494,0.00746874525114958
EvE23d1PSbfGWe7EA5HRBQ,The Magic Noodle,Las Vegas,Spring Valley,36.0957104,-115.29821670000001,chinese,1.0,4.58080808080808,0.056296970038746695,0.003992459381995486,0.2073614309839033,0.5705371200667333,0.14101321005634762,0.020798809472273954
F06m2yQSPHIrb1IT7heYeQ,Rainbow Kitchen,Las Vegas,Southwest,36.0514499584,-115.244114734,chinese,2.0,4.279411764705882,0.18035795522248052,0.030052707798762485,0.2603869309570398,0.13978002902971645,0.3531676816773546,0.03625469531464626
Fanu7vgveGy1LyLV8R9aMA,Indian Theme Bistro印第安啤酒屋,Las Vegas,Chinatown,36.1270393315,-115.198820571,chinese,2.0,4.666666666666667,0.021929963594107284,0.004138371624853676,0.431556226268848,0.09910669541453931,0.41811066096097854,0.025158082136673112
Fb7QbeQVasGej9GPIL2koA,Jade At the Palazzo,Las Vegas,The Strip,36.123125200000004,-115.1705922,chinese,,3.5,0.07811922991299534,0.2517188172570694,0.06344584456916522,0.23339950535812726,0.34730404766183803,0.026012555240804706
Fe699lNnpiZIGjgmuQahXA,Teriyaki Boy Healthy Grill,Las Vegas,Sunrise,36.1730555,-115.0784602,chinese,1.0,4.113207547169812,0.2414114111287056,0.0069467930927317794,0.3912894774462959,0.037917982015526305,0.29093031574774614,0.03150402056899441
Fj0zObYm5McHcbtE6MSU0A,Asian Garden,Las Vegas,Sunrise,36.169224899899994,-115.061144934,chinese,1.0,4.2075471698113205,0.22328898071370434,0.009542054124132828,0.30389150386255304,0.0687077259659093,0.30174083814223085,0.09282889719146958
Fu_MNxmXW0neptI-ShZRpw,Tasty Station,Las Vegas,Chinatown,36.123589,-115.20751200000001,chinese,1.0,3.6666666666666665,0.36610591895016187,0.004144371272903188,0.1967195196932364,0.2230176649778901,0.19410122103470193,0.015911304071106584
FykLjv4tIq618q8F2pvTKg,Krazy Buffet,Las Vegas,Northwest,36.217411299999995,-115.24270359999998,chinese,2.0,3.5775862068965516,0.08706724823106825,0.017698759765237146,0.23689579821812928,0.030392285028167862,0.6157529689799554,0.012192939777442239
Fyuotg1ShiQZLtV5Dmjakg,Chinese Village Restaurant & Lounge,Las Vegas,,36.179355,-115.241372,chinese,2.0,3.6,0.2604644586119475,0.012489856000116782,0.17705916823872891,0.057638685393672576,0.45618021159790845,0.036167620157625875
G3u4eA85qY8t3LWtiU27qQ,Pat's Chinese Food and Minimart,Las Vegas,,36.188134999999996,-115.16041799999999,chinese,,3.5,0.023909261695497067,0.0,0.494775927096462,0.10817648017597066,0.3679142581285323,0.005224072903538023
GI1F8a__wktcfj6YVjTqAA,Nuro bistro,Las Vegas,Spring Valley,36.112131,-115.279435,chinese,2.0,4.744897959183674,0.4899017159699366,0.004919361536712301,0.19229949633855103,0.10834762641657834,0.17419146913564962,0.030340330602572047
GJ_bXUPv672YwNg4TneJog,China Poblano,Las Vegas,The Strip,36.109658,-115.174669,chinese,2.0,3.6928386540120792,0.11239780750756283,0.06094073302951893,0.20071238936124075,0.13418552929439895,0.4729781457967492,0.018785395010529345
GU7ww3eoGTcXAze8VJtC7g,Fin,Las Vegas,The Strip,36.1216024764,-115.17443762299999,chinese,2.0,3.314814814814815,0.18189959685252627,0.023871586287976157,0.19236760214531667,0.10529736819351347,0.46783198358810374,0.028731862932563808
GWNmYFQw3WitfTPt5uGMvQ,Beijing Chinese Cuisine,Las Vegas,Southeast,36.0210698681,-115.119205568,chinese,1.0,4.296296296296297,0.2582347360662476,0.004002987995855747,0.2997459661427147,0.1506110000855803,0.2597838013311269,0.027621508378474883
GdmBrEHLmudD81Lvxawt9A,Pho Hoang,Las Vegas,Southwest,36.051627,-115.24387,chinese,2.0,2.6666666666666665,0.09045815334303131,0.017713595037806635,0.12047016068057871,0.12770871535931513,0.5994813761243843,0.044167999454884
GdnLwnezKcZwoP-fnVtPNg,Panda Express,Las Vegas,Westside,36.1584067,-115.20518249999999,chinese,1.0,3.7142857142857144,0.25752426684494834,0.009352463040826136,0.30048800949528565,0.05375554020071404,0.3614459910434826,0.0174337293747432
Gh1BoQNMGkh91pSHqvDRAA,Thai Style Noodle House 2,Las Vegas,Spring Valley,36.0949947,-115.29820149999999,chinese,1.0,4.226415094339623,0.11837291665415065,0.004537309919905389,0.18534674656214933,0.13356656670769296,0.15781690914063948,0.400359551015462
Gue8TLhEYdHT9ulkblHEwg,Panda Express,Las Vegas,,36.196349,-115.159477,chinese,,3.6666666666666665,0.1037074871930626,0.01594225232280068,0.0,0.0,0.8803502604841368,0.0
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,american,2.0,4.32015065913371,0.10711762078725307,0.016169995942206965,0.22281070732527333,0.18269193203889464,0.45712052608662945,0.014089217819742835
HPLB1Tr8ZB5UkD-2umKPdA,Fat Choy,Las Vegas,Downtown,36.1434734,-115.1468836,chinese,2.0,4.32015065913371,0.10711762078725307,0.016169995942206965,0.22281070732527333,0.18269193203889464,0.45712052608662945,0.014089217819742835
HXJLOVSnv6X_b3mEQYWhEA,Spicy Moment Restaurant,Las Vegas,Chinatown,36.127545700000006,-115.225503,chinese,,4.769230769230769,0.11634012260779716,0.00890459034222518,0.25394327376667875,0.22129763105453115,0.328833179693209,0.07068120253555875
H_eO04NZAQIDcbtFQ4BUag,Bobo China,Las Vegas,Westside,36.143117,-115.275824,chinese,1.0,4.662222222222222,0.24409306042746734,0.009312377390982684,0.35714760370160326,0.09741679133794412,0.24844757248472443,0.043582594657277866
Hg3pn4JwDD0Mm_Hxr-at2w,China Star,Las Vegas,The Strip,36.1062,-115.17200000000001,chinese,1.0,3.0,0.28147703365235666,0.0,0.1339591680480604,0.0,0.5845637982995829,0.0
HusY0jtxYpF9lGUJ92-xDQ,Teriyaki Brother,Las Vegas,,36.203012799999996,-115.24158059999999,chinese,1.0,4.560975609756097,0.3290304924504359,0.00918855949173984,0.315552899944502,0.08025707101277099,0.19238525190010342,0.07358572520044777
HyoPFfBHLK0lKVHWEdFpvQ,China Kitchen LV,Las Vegas,Eastside,36.1005482,-115.07421219999999,chinese,1.0,4.645161290322581,0.25894342292568273,0.009839342024950572,0.37657287143026436,0.08133168721668274,0.22608240416265168,0.04723027223976789
I6IOs1NVUf3d2OQB4TyKSw,BaBa's Chinese Kitchen,Las Vegas,,36.2030023756,-115.24158330799999,chinese,1.0,4.333333333333333,0.14952491086485706,0.0,0.5735837076007679,0.013693436741174585,0.2458237678984644,0.01737417689473596
IBNWrN1k9E0E_bMcRD-GwA,Chef Ching's Kitchen,Las Vegas,Chinatown,36.126724635500004,-115.226203159,chinese,1.0,4.543859649122807,0.17965088634263618,0.0059958735524667925,0.24764638303150238,0.2551310271404782,0.29215526604967396,0.01942056388324243
IImZFNzX4cP84rFsyb-9mQ,Noodle Shop,Las Vegas,The Strip,36.0919409454,-115.175378778,chinese,2.0,2.838709677419355,0.14827301836615933,0.020341914030180187,0.13867840491863795,0.256609798999198,0.3492490981811676,0.08684776550465681
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.17555700000001,american,2.0,2.3333333333333335,0.3425877119911348,0.007367920336921303,0.18149175228562914,0.07109658380954054,0.3657825603475319,0.03167347122924226
IOwTrStIy6NinyquhBrLZQ,Pick Up Stix,Las Vegas,The Strip,36.098909,-115.17555700000001,chinese,2.0,2.3333333333333335,0.3425877119911348,0.007367920336921303,0.18149175228562914,0.07109658380954054,0.3657825603475319,0.03167347122924226
IPyrraIafBs8afeVMGmfCQ,Angel's Fried Rice,Las Vegas,Spring Valley,36.1238755,-115.279439,chinese,1.0,4.65,0.481839076600206,0.015703618690924813,0.2377402549339999,0.01104335863908193,0.22110098770494163,0.03257270343084552
IQnUxhO7oieEP7-5ZVJ4uA,Siamese Bistro,Las Vegas,Southwest,36.0450190157,-115.24414291299999,chinese,2.0,4.0602409638554215,0.11226830131805701,0.005188484011177633,0.20842726386074484,0.07442805151179215,0.17498750855820053,0.4247003907400278
IRH3mIW2q6J2CR5EoCQ5iA,U & Me Cafe,Las Vegas,Chinatown,36.126851,-115.207618,chinese,1.0,3.857142857142857,0.4268472563115938,0.021938900353608983,0.016421893858130955,0.1828819763184091,0.25836085114967944,0.09354912200857769
IV2CLIAAvF40lIFsu0BJtg,China Tang,Las Vegas,The Strip,36.102250700000006,-115.1699679,chinese,3.0,4.145833333333333,0.10854348882928559,0.0763281694888247,0.28246954886007763,0.10401663323259917,0.4166001795094225,0.012041980079790337
IcnJlauqhHfelo_qp9uKuw,China Roll,Las Vegas,,36.128593,-115.06437749999999,chinese,1.0,4.485714285714286,0.26992861940512936,0.007053260305648343,0.2440599838515412,0.08718519124860247,0.2808426381615571,0.11093030702752156
J2LJ1IuLOj_BYyP8lUa7iA,Las Vegas Chinatown,Las Vegas,Chinatown,36.125847,-115.196997,chinese,2.0,3.8,0.0,0.11286363452834736,0.10922975584602779,0.02514955589697001,0.6960696468429057,0.05668740688574917
JBQGpGvE41RhddSgUI4lfA,Pei Wei,Las Vegas,Southeast,36.083838899999996,-115.148385,chinese,2.0,3.6666666666666665,0.2427996765152631,0.000929395919256982,0.1096574647648411,0.07774557736841908,0.5688678854322198,0.0
JF26V4OaZNTJIaDL8950HA,Panda Express,Las Vegas,Southeast,36.0715953,-115.0906629,chinese,1.0,4.136363636363637,0.1645199529238142,0.005281604752210547,0.2476959169815491,0.016221812151719264,0.5643876321670549,0.001893081023651949
JJzAOl3kQLfhOzB_vjf3FQ,Jin Jin You Wei,Las Vegas,Chinatown,36.125908,-115.19790400000001,chinese,2.0,4.0,0.05068212597354883,0.007359268212972012,0.17486631107616654,0.39204253406802936,0.3559805292607798,0.01906923140850339
JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,Las Vegas,Southeast,36.018132,-115.118059,chinese,2.0,4.593220338983051,0.127740530465235,0.003976590018312479,0.25492311707666926,0.06866182237141363,0.1914592260977412,0.35323871397062834
JPfi__QJAaRzmfh5aOyFEw,Shang Artisan Noodle,Las Vegas,,36.1149052,-115.2097436,chinese,1.0,4.524875621890548,0.027645068775491572,0.004035049357502154,0.17577588977439426,0.6542705080244261,0.1277284174193247,0.010545066648861687
JYtGcfc3iFvwj5Zi4oQg7Q,Long Life Vege Restaurant,Las Vegas,Eastside,36.1143211,-115.09188710000001,chinese,1.0,4.125,0.2276233972877383,0.011106685050933355,0.21052368321079715,0.08899191584726517,0.3741032123353878,0.08765110626787831
JdoBiBRgeS_KKaNaU1sofA,Dong Ting Spring,Las Vegas,,36.117033,-115.20625,chinese,2.0,4.433962264150943,0.12510923022818315,0.008351041626266327,0.23008467949380532,0.1602105927081679,0.4042843997819941,0.07196005616158326
JjjlhlQ2LEaQMuAug4fDIA,Yi Mei Champion Taiwan Deli,Las Vegas,Chinatown,36.1275239729,-115.197796021,chinese,1.0,3.994949494949495,0.1244859766224195,0.03394775508548251,0.1648109257681084,0.29966133956396057,0.3536765534719666,0.02341744948806228
JsGswUxAFK4uRht2UL62UA,Panda Express,Las Vegas,Eastside,36.11943839999999,-115.13810690000001,chinese,1.0,3.8181818181818183,0.23922647828743776,0.010427355006632402,0.28000464370983724,0.01860011016253797,0.4289407161174667,0.022800696716087906
Jur1iiejUFw_YCkfDfy1gQ,Orchids Garden Chinese Restaurant,Las Vegas,Westside,36.143544899999995,-115.21628799999999,chinese,2.0,3.8436482084690553,0.061739468659096894,0.5488054675676436,0.1321961498203026,0.03387328690012777,0.21137666148181,0.012008965571017955
JzmJCDSJ_35kJgAlxcZDqQ,Panda Express,Las Vegas,Westside,36.1724498603,-115.195649091,chinese,1.0,4.0,0.524884087290377,0.0,0.0,0.0,0.47511591270962295,0.0
K0FtmxCgqJEbDNCyXyMX_w,Panda Express,Las Vegas,Centennial,36.2768709549,-115.207351,chinese,1.0,3.7058823529411766,0.1669739053486176,0.008612903090117826,0.3419614771068011,0.04475426144615089,0.4358812463417584,0.0018162066665542017
K1SzOXV70qDbcq6T64PZsw,XiangXiang Noodle,Las Vegas,Chinatown,36.1255570226,-115.196772939,chinese,2.0,4.0,0.020199156527897978,0.010585765906356556,0.1268076181866111,0.5626512924306829,0.2635962407740607,0.01615992617439086
KOPittXGiS_CpoAYdPpqGQ,Pearl,Las Vegas,The Strip,36.1033743,-115.16939620000001,chinese,3.0,3.7884615384615383,0.19817014224042256,0.03172331550389374,0.20718079353471242,0.1262576928749427,0.4192452835741015,0.017422772271926908
KhYA1VGwy1naIiIAvPfolw,Chow Mein Express,Las Vegas,Spring Valley,36.118665500000006,-115.2793524,chinese,1.0,3.6666666666666665,0.45400647987048337,0.0037934020273551225,0.12889928696150504,0.14864287087129355,0.22890777927750877,0.03575018099185418
KhvwEXKJXRTgcJRNmJNhsA,China Wan Wan,Las Vegas,Southeast,36.0831959846,-115.03240571,chinese,1.0,4.267326732673268,0.28205940076231517,0.010350897798285462,0.2702574062012701,0.11609356713745678,0.2590433862788727,0.06219534182179975
KjjNv4YFzBFnsBh2ncH1Iw,China Tango Bistro,Las Vegas,Summerlin,36.160422365900004,-115.32163481100001,chinese,2.0,3.523076923076923,0.24021195980908844,0.006550531892905992,0.29696327008854073,0.10529493345927368,0.3093295994044143,0.04164970534577702
Knnc473zh8m7IBC0oLTHkg,P.F. Chang's,Las Vegas,The Strip,36.110281,-115.17240600000001,chinese,2.0,4.047732696897374,0.13002646758407652,0.00972355368787344,0.2871508772867059,0.0712096841937353,0.4715380323760307,0.030351384871578582
Ksz-HV_hafeeEQe9Zaos_Q,World Noodle,Las Vegas,Chinatown,36.125908,-115.19790400000001,chinese,1.0,4.083333333333333,0.04031450451317467,0.00436464196032166,0.1820967912532167,0.3319094643694285,0.22638669971708344,0.21492789818677513
L16ly2UGc9j4qO3Id8Gx3A,Chef Kennys Asian Vegan Restaurant,Las Vegas,Chinatown,36.1269027,-115.24112779999999,chinese,2.0,4.876404494382022,0.169190240965624,0.0016005135313769256,0.2742913633496389,0.0921483160682851,0.3945030175982838,0.06826654848679126
L2FZfel378lIpeqFrhX1lg,Studio Wok,Las Vegas,The Strip,36.102253000000005,-115.169968,chinese,,2.0,0.4639378550847939,0.0,0.0,0.21981412722813043,0.31624801768707567,0.0
L6qd3x0bHymyxub9dF7lIA,Cafe Noodle & Chinese Barbeque,Las Vegas,Chinatown,36.1258775,-115.197855,chinese,1.0,3.5925925925925926,0.19680280333680392,0.01733078939344063,0.19543367404111375,0.20673796317922144,0.3674238778504766,0.01627089219894363
L7iOEZLuvd3vHoX8Efi_hw,New Shanghai Restaurant,Las Vegas,Chinatown,36.126378499999994,-115.19699070000001,chinese,2.0,3.5,0.23033444262261418,0.024507382962090707,0.13709387783054341,0.15135455106122683,0.44537031148495626,0.011339434038568552
LJQCv30PCIpC3FnvHF5mXQ,HK Star,Las Vegas,Chinatown,36.1273078,-115.22436119999999,chinese,2.0,3.8857142857142857,0.1970108289871391,0.016350630712767683,0.18344474494010415,0.1259099719892239,0.46193266641136554,0.015351156959399835
LLCB372xpKhdISrLKU4Vkw,Little Macau,Las Vegas,Chinatown,36.1260718,-115.1922452,chinese,2.0,3.4642857142857144,0.01071403162108724,0.006240500023670952,0.12363192101387077,0.016441400585177172,0.7838438158937757,0.059128330862418046
LiXy4KBs7opABuCaHRqrhA,Forbes KTV Restaurant & Bar,Las Vegas,Chinatown,36.1277185,-115.2240628,chinese,3.0,3.6,0.0010170593568840426,0.04433441549299499,0.2755988881041704,0.0,0.6745834556800194,0.004466181365931079
LsWhNrXNB0ADpwivs_TPdA,Zhao Hot Pot Shanxi Gourmet Las Vegas,Las Vegas,Chinatown,36.1277185,-115.2240628,chinese,2.0,5.0,0.007129921303672913,0.0049646691434121265,0.21391190209340585,0.15120368278434815,0.5817175796672612,0.04107224500789971
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant,Las Vegas,Westside,36.1440254,-115.1938769,chinese,2.0,3.9642857142857144,0.21341522612168598,0.019804646227494224,0.21283953418699572,0.1937616856363494,0.33308823195453063,0.027090675872944007
M9zu5KTyVwVC-45Mn8Wp0g,Taste,Las Vegas,Southwest,36.044394339,-115.24387898299999,chinese,2.0,4.287037037037037,0.15576139330770625,0.018809641249473933,0.24737806746910074,0.15113009824659762,0.3950010809180668,0.03191971880905462
MMvrkQsrZJviAz2sLd_voQ,Kung Fu Chef,Las Vegas,Chinatown,36.1257691617,-115.211349295,chinese,1.0,3.7222222222222223,0.21430435455114943,0.011334347025489558,0.11496908263641825,0.26906367236661566,0.3706875382519093,0.01964100516841773
McQsl_USMy6kfUz9J02Tdg,Lotus Garden Cuisine,Las Vegas,Spring Valley,36.0718741,-115.2435188,chinese,2.0,4.065217391304348,0.2438750249958769,0.015315741167917703,0.31714257397567264,0.1276949342841087,0.2591672603609775,0.03680446521544676
MpT8KheTjs7TSDWIoMUFxg,China AAA,Las Vegas,Southeast,36.0115778,-115.1381327,chinese,1.0,4.425531914893617,0.2307850278497627,0.004732318849032238,0.35752375162303396,0.05977179321783023,0.3114746934945914,0.03571241496574933
Ms_el67lrNsKBmdEXVxl6Q,Liu's Kitchen,Las Vegas,Southwest,36.0553391,-115.2259983,chinese,1.0,4.121212121212121,0.36251446347260013,0.034749131440635156,0.2055307928000804,0.136048888897,0.24240548682397187,0.018751236565712398
MtHqRoJW81oJ0hzVieqsDQ,Asian Express,Las Vegas,Southeast,36.0243843,-115.172455,chinese,1.0,3.2,0.22524277024204697,0.0030292941432791664,0.012414035762483832,0.0,0.16147396230161934,0.5978399375505707
N3zuaqGESF5iZsi_md9c1Q,Tasty BBQ Kitchen,Las Vegas,Spring Valley,36.100876899999996,-115.24459679999998,chinese,1.0,4.363636363636363,0.147245069482399,0.026417850621971228,0.3028893892626025,0.15047524510122715,0.35151407938153345,0.021458366150266722
NFOj3uboFzeNF5X-dWUd_w,Ming's Table,Las Vegas,The Strip,36.11949,-115.16966699999999,chinese,2.0,3.1875,0.21747767609521207,0.0019918509080674236,0.09040845224168631,0.11326517004305721,0.5190449265776836,0.057811924134293396
NM9A38hqiOAYbnUPpNz-UQ,Panda Express,Las Vegas,Sunrise,36.1576681365,-115.07981135,chinese,1.0,3.7777777777777777,0.3218133511183314,0.006802969357843065,0.22424189978696482,0.060644109987769354,0.38228406961838246,0.004213600130708804
NXcV1HuXbfus0QNdI6UpOA,Sweet & Spicy,Las Vegas,Spring Valley,36.1154018,-115.28067479999999,chinese,1.0,4.669642857142857,0.16630174386678914,0.013637149912597306,0.32349308290846807,0.18781852182140354,0.246663881420801,0.06208562006994069
NaZVUOzqk5b-l0mlki-9Og,Chun Fai Chinese Eatery,Las Vegas,Spring Valley,36.0689682903,-115.298683822,chinese,1.0,4.100671140939597,0.3187601747804749,0.006669050615662123,0.2631109257600362,0.09693817258138404,0.27049303133307423,0.04402864492936872
NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,Las Vegas,Chinatown,36.126100799999996,-115.211285,chinese,2.0,4.591549295774648,0.14561360789031522,0.0058993223095074685,0.21074002253023605,0.05881746787302706,0.1544642974973922,0.424465281899522
Nsi49BE_XsjJ0oOXwhH8hA,China Star Buffet,Las Vegas,Eastside,36.1421766124,-115.13641002799999,chinese,1.0,3.24,0.05995176024456158,0.01587286216046943,0.23012322960257817,0.014724335792721309,0.6585947446341035,0.020733067565566074
NvrKcvJkPNcWDiEA8QmkKw,China A GoGo,Las Vegas,Centennial,36.2988394,-115.279247,chinese,1.0,4.384615384615385,0.11163100685047274,0.009392596750207599,0.5045300067979324,0.05971644913602013,0.3031099045370954,0.011620035928271794
OHFH6ALQqq35NiEbD1eXuw,Chang's Hong Kong Cuisine,Las Vegas,,36.105081,-115.20763999999998,chinese,2.0,3.8194070080862534,0.06695912578602803,0.5436993157597901,0.11327104744585463,0.04390171208065221,0.220242454139707,0.011926344787967582
Oh62VtPS3Jj9e6CNRxJh5w,Banana Leaf Café,Las Vegas,The Strip,36.1356446,-115.1615118,american,2.0,3.35,0.09900869946322292,0.01175503936324022,0.2502989930871209,0.05984788383948777,0.5653793118211541,0.013710072425774017
Oh62VtPS3Jj9e6CNRxJh5w,Banana Leaf Café,Las Vegas,The Strip,36.1356446,-115.1615118,chinese,2.0,3.35,0.09900869946322292,0.01175503936324022,0.2502989930871209,0.05984788383948777,0.5653793118211541,0.013710072425774017
OkEiREobpFvapbLQfXxdCQ,Yummy Box,Las Vegas,Chinatown,36.125380799999995,-115.1959803,chinese,1.0,4.8,0.2929795368930706,0.02730206656037998,0.32555115524221573,0.1517573161490746,0.1634862187361957,0.038923706419063495
Oyo5CWthu2upxxaf69MfIg,Anna's Garden,Las Vegas,Chinatown,36.126019899999996,-115.219839,chinese,1.0,3.727272727272727,0.20416605278446912,0.07582517796601856,0.10745787517919186,0.16246042133169336,0.4211991341989103,0.028891338539716625
PM0A7ZgbxvtbRCj931PbyQ,Shabu Grill,Las Vegas,Southeast,36.013144,-115.13614299999999,chinese,2.0,4.088785046728972,0.07225446496777475,0.00918108393336266,0.2788493559138187,0.1536552404627179,0.43263233757894565,0.05342751714338026
POiWEckMIOqX7TgBxXgCzw,China One,Las Vegas,Northwest,36.239527100000004,-115.2101202,chinese,1.0,4.333333333333333,0.25359918537671794,0.009767784802084399,0.32556488233405523,0.0813721386451159,0.28873055375841433,0.040965455083612184
PeLzCf2_GZlNZns2PLBueA,Wok My World,Las Vegas,Sunrise,36.139117600000006,-115.06696950000001,chinese,1.0,4.393939393939394,0.2656684872387999,0.0074154413002185116,0.30406169731175475,0.05335018889514247,0.3210799616586793,0.04842422359540525
PglC8rgguMIlT621p1BLdQ,Yum Cha,Las Vegas,,36.0997018912,-115.20847320600001,chinese,2.0,4.444287729196051,0.06003450131644369,0.4588112819721044,0.22849968059192013,0.049834410894389135,0.18214684090009317,0.02067328432504883
Q-HDnjHCywb65thAB-f0nw,Grand China,Las Vegas,Spring Valley,36.05657,-115.278503,chinese,1.0,4.0,0.22809457072768563,0.006309652963310854,0.27812542567875875,0.14427228992296778,0.32241338036651335,0.020784680340763594
QCbptr697vAb630rIq9gUQ,Winter In July - A Pop-Up Lunch with Yonaka and Snow Shavery,Las Vegas,,36.1149052,-115.2097436,chinese,3.0,5.0,0.18043523773243741,0.001812843179949589,0.13253300497590942,0.025320381566589164,0.5724402024025191,0.08745833014259526
QKCu3cKjMAOOZI7tEfv0zg,China A Go Go,Las Vegas,Spring Valley,36.1005040242,-115.313444138,chinese,1.0,3.9130434782608696,0.3279292903433079,0.006946391287767611,0.19667526791500933,0.10426750986605986,0.30563390554181624,0.05854763504603897
QS7_BPmaBNvznOMhcVBemg,Silk Road Asian Bistro,Las Vegas,Eastside,36.136293,-115.15125259999998,chinese,2.0,3.6785714285714284,0.11154519904874126,0.014123489176380965,0.2879766941168784,0.11269155921686627,0.45597967080131685,0.017683387639816396
Q_adT88BLalj0dRlnD_ibw,Uncle Pon Chinese Restaurant,Las Vegas,,36.1733026546,-115.117925524,chinese,1.0,5.0,0.8681615150416178,0.007483036409023627,0.08593525323532372,0.0,0.0,0.038420195314034865
QpOAv584eb-ecG4TLEm95g,China a Go Go,Las Vegas,Southeast,36.041469,-115.151928,chinese,1.0,4.148514851485149,0.283903830929024,0.0037572297047335683,0.28228349253759205,0.09188248735412764,0.2861485610751983,0.0520243983993245
RU3PsG2y_eGBFi_8jDqyQA,China A Go Go,Las Vegas,Sunrise,36.1956386252,-115.06365629,chinese,1.0,4.269230769230769,0.2300556332754782,0.005814683438051022,0.4128217258650287,0.0784113447251448,0.21050212058262915,0.06239449211366829
S1N5-ZXwR4fUIPs6dLnBYQ,Hue-Thai,Las Vegas,Chinatown,36.125587,-115.211199,chinese,1.0,3.7083333333333335,0.0837674994853994,0.014813801472541844,0.18330392113066743,0.10904414320492732,0.40603297541336203,0.20303765929310222
S5FTckOpSK0_Ma4c18ZEgg,Wo Fat,Las Vegas,Eastside,36.129929100000005,-115.09362800000001,chinese,1.0,4.0,0.23358366222827018,0.016302141821374728,0.20223473973628217,0.16118122968526394,0.35840268516494017,0.028295541363868783
S9CrHJJnns3cqdGca7mQWQ,Chopstix,Las Vegas,Southeast,36.0146305779,-115.153939784,chinese,1.0,4.189873417721519,0.31020348232250594,0.010330091254415932,0.2591171072029574,0.08848758378249157,0.29140825271514226,0.04045348272248706
SJVrnBT80VtUScxxIofB-A,Foods 2 Go,Las Vegas,,36.099540179099996,-115.207263883,chinese,1.0,3.9285714285714284,0.07792618055457103,0.3512703300307148,0.16164466592217683,0.12660910581441437,0.26570645478530924,0.01684326289281383
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,italian,3.0,4.0,0.19683648764501252,0.011248489922517285,0.20407697909314168,0.11288908504723978,0.4632267362542164,0.011722222037872416
SZ5KO1KNiwtrktKo5mpuLA,Empress Court,Las Vegas,The Strip,36.1161559,-115.17505759999999,chinese,3.0,4.0,0.19683648764501252,0.011248489922517285,0.20407697909314168,0.11288908504723978,0.4632267362542164,0.011722222037872416
SbS0cnxFStrlidtwek6b6w,100℃,Las Vegas,Chinatown,36.1265084,-115.2182851,chinese,2.0,4.315789473684211,0.07551977069109843,0.0071731771573005105,0.1812097428018018,0.282135609331827,0.41442690240286284,0.03953479761510934
SfP326rcU5sjwGx_dQP2RQ,Shan Dong Chinese Restaurant,Las Vegas,Chinatown,36.1270191,-115.2250095,chinese,1.0,3.4444444444444446,0.11423349199157773,0.018885192641337683,0.12143544107595261,0.4291597501492109,0.28201508354304905,0.03427104059887211
SktLID5_ywSlgVE-h3NB3Q,China A GoGo,Las Vegas,Southwest,36.0529956,-115.2799348,chinese,1.0,3.7681159420289854,0.3131732261686854,0.005516326893103189,0.2505568317955294,0.07987807556326199,0.29035778113941746,0.06051775844000241
SnZhLM5l_xonNL6FUNlUhA,Grand China,Las Vegas,Southwest,36.055414,-115.241332,chinese,2.0,3.75,0.05897454488244028,0.019634664044813333,0.11771041972368154,0.13784672722940086,0.6493578956468711,0.016475748472792883
T3ASfec34b8-uYr3xZj8Lw,P.F. Chang's,Las Vegas,Westside,36.1594289732,-115.29189891600001,chinese,2.0,3.8583690987124464,0.17507216918318536,0.00808858838835203,0.2877093719176467,0.07759608881784757,0.4293552699927796,0.02217851170018852
T66oqkB_Bllsl0bz9Objdg,Lucky Star Chinese & Japanese Buffet,Las Vegas,,36.175,-115.136389,chinese,2.0,2.3333333333333335,0.06776410872071292,0.005087248574837497,0.1796930050134031,0.016378839915824246,0.7239246844095361,0.007152113365686237
TPsjAbLjbnqNZ8XEZMsd8A,China Huts,Las Vegas,Southwest,36.055238200000005,-115.225939,chinese,1.0,3.9473684210526314,0.3021794839135743,0.013164803974182921,0.19850370865985015,0.12350875659968336,0.28814119293447094,0.07450205391823839
T_vPBF3WRyHoNXrr86ZhkQ,Hibachi Grill & Supreme Buffet,Las Vegas,Sunrise,36.167418647199995,-115.063731962,chinese,2.0,3.4126984126984126,0.06494075805305345,0.026734909329204228,0.23325518324029784,0.01593949466328427,0.6399181665837322,0.019211488130427737
TkrydveE1Laf_LHoKFALNw,Hunan Jiu Jia,Las Vegas,Chinatown,36.124762100000005,-115.19330520000001,chinese,2.0,4.4375,0.11427199470970972,0.0060501299403788455,0.2240432289118249,0.19304432024430554,0.3732076887297552,0.08938263746402576
